PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
6.3587215E+00  7.6405588E-01  2.2321547E+02  7.0890675E+00  1.3812499E+00 -2.1752885E+10  7.0888453E+00  1.3809842E+00  2.1763293E+10
6.5389786E+00  7.3117906E-01  2.4143521E+02  7.9368397E+00  1.4995782E+00 -2.1785789E+10  7.9366287E+00  1.4993182E+00  2.1796325E+10
6.7380025E+00  6.9546652E-01  2.6137595E+02  8.8517695E+00  1.6026404E+00 -2.1785578E+10  8.8515691E+00  1.6023864E+00  2.1796237E+10
6.9555561E+00  6.5645702E-01  2.8324361E+02  9.8349297E+00  1.6880055E+00 -2.1750361E+10  9.8347392E+00  1.6877579E+00  2.1761139E+10
7.1910487E+00  6.1377496E-01  3.0727207E+02  1.0884737E+01  1.7564319E+00 -2.1679836E+10  1.0884556E+01  1.7561910E+00  2.1690726E+10
7.4440928E+00  5.6730297E-01  3.3372729E+02  1.2003197E+01  1.8034755E+00 -2.1570257E+10  1.2003025E+01  1.8032418E+00  2.1581256E+10
7.7142620E+00  5.1692405E-01  3.6291212E+02  1.3188462E+01  1.8319382E+00 -2.1421846E+10  1.3188299E+01  1.8317120E+00  2.1432950E+10
8.0009088E+00  4.6273480E-01  3.9517269E+02  1.4441458E+01  1.8379445E+00 -2.1230814E+10  1.4441303E+01  1.8377260E+00  2.1242019E+10
8.3039288E+00  4.0489620E-01  4.3090468E+02  1.5761851E+01  1.8233791E+00 -2.0996266E+10  1.5761703E+01  1.8231687E+00  2.1007568E+10
8.6225690E+00  3.4365219E-01  4.7056205E+02  1.7149578E+01  1.7858749E+00 -2.0715101E+10  1.7149437E+01  1.7856728E+00  2.0726496E+10
8.9569600E+00  2.7937313E-01  5.1466589E+02  1.8605252E+01  1.7266738E+00 -2.0385652E+10  1.8605119E+01  1.7264803E+00  2.0397137E+10
9.3059882E+00  2.1242637E-01  5.6381677E+02  2.0128721E+01  1.6443777E+00 -2.0005532E+10  2.0128594E+01  1.6441930E+00  2.0017103E+10
6.0768010E+00  7.2893569E-01  1.7602837E+02  6.9020762E+00  1.3654634E+00 -1.6140111E+10  6.9018532E+00  1.3651947E+00  1.6148318E+10
6.2507813E+00  6.9815401E-01  1.9043085E+02  7.7171977E+00  1.4805793E+00 -1.6163987E+10  7.7169858E+00  1.4803162E+00  1.6172298E+10
6.4427526E+00  6.6463145E-01  2.0619175E+02  8.5965176E+00  1.5811473E+00 -1.6163248E+10  8.5963162E+00  1.5808901E+00  1.6171657E+10
6.6524456E+00  6.2796092E-01  2.2347389E+02  9.5409613E+00  1.6649594E+00 -1.6136509E+10  9.5407697E+00  1.6647087E+00  1.6145012E+10
6.8792478E+00  5.8781741E-01  2.4246214E+02  1.0548878E+01  1.7329083E+00 -1.6083585E+10  1.0548696E+01  1.7326644E+00  1.6092178E+10
7.1227850E+00  5.4412872E-01  2.6336674E+02  1.1622174E+01  1.7808387E+00 -1.6001721E+10  1.1622001E+01  1.7806020E+00  1.6010401E+10
7.3826123E+00  4.9681579E-01  2.8642703E+02  1.2758981E+01  1.8116033E+00 -1.5891129E+10  1.2758817E+01  1.8113741E+00  1.5899892E+10
7.6581265E+00  4.4601049E-01  3.1191657E+02  1.3960207E+01  1.8216072E+00 -1.5749043E+10  1.3960050E+01  1.8213859E+00  1.5757886E+10
7.9492167E+00  3.9189803E-01  3.4014809E+02  1.5225501E+01  1.8127939E+00 -1.5574845E+10  1.5225352E+01  1.8125807E+00  1.5583766E+10
8.2551924E+00  3.3474893E-01  3.7148028E+02  1.6554865E+01  1.7830245E+00 -1.5366302E+10  1.6554723E+01  1.7828196E+00  1.5375297E+10
8.5761883E+00  2.7494456E-01  4.0632498E+02  1.7948906E+01  1.7336063E+00 -1.5122228E+10  1.7948771E+01  1.7334101E+00  1.5131295E+10
8.9111991E+00  2.1286986E-01  4.4515674E+02  1.9407573E+01  1.6633301E+00 -1.4840938E+10  1.9407445E+01  1.6631428E+00  1.4850074E+10
5.8086470E+00  6.9582759E-01  1.3918793E+02  6.7191414E+00  1.3497453E+00 -1.1979160E+10  6.7189164E+00  1.3494734E+00  1.1985649E+10
5.9765652E+00  6.6703486E-01  1.5055968E+02  7.5026604E+00  1.4616189E+00 -1.1996482E+10  7.5024467E+00  1.4613526E+00  1.2003052E+10
6.1617173E+00  6.3558640E-01  1.6300540E+02  8.3475254E+00  1.5596229E+00 -1.1995511E+10  8.3473225E+00  1.5593626E+00  1.2002158E+10
6.3638039E+00  6.0112743E-01  1.7665370E+02  9.2545218E+00  1.6417623E+00 -1.1975233E+10  9.2543289E+00  1.6415085E+00  1.1981954E+10
6.5821933E+00  5.6338155E-01  1.9165064E+02  1.0221937E+01  1.7090526E+00 -1.1935542E+10  1.0221754E+01  1.7088056E+00  1.1942334E+10
6.8165239E+00  5.2231913E-01  2.0816230E+02  1.1251580E+01  1.7576118E+00 -1.1874411E+10  1.1251406E+01  1.7573721E+00  1.1881271E+10
7.0663348E+00  4.7789685E-01  2.2637782E+02  1.2341567E+01  1.7903347E+00 -1.1792033E+10  1.2341402E+01  1.7901026E+00  1.1798958E+10
7.3310648E+00  4.3027897E-01  2.4651336E+02  1.3492788E+01  1.8038894E+00 -1.1686389E+10  1.3492630E+01  1.8036652E+00  1.1693378E+10
7.6105978E+00  3.7967266E-01  2.6881601E+02  1.4704878E+01  1.8002677E+00 -1.1557056E+10  1.4704728E+01  1.8000517E+00  1.1564106E+10
7.9043016E+00  3.2637200E-01  2.9356929E+02  1.5977896E+01  1.7775415E+00 -1.1402428E+10  1.5977753E+01  1.7773340E+00  1.1409536E+10
8.2123148E+00  2.7076727E-01  3.2109863E+02  1.7312444E+01  1.7370724E+00 -1.1221661E+10  1.7312309E+01  1.7368736E+00  1.1228825E+10
8.5337329E+00  2.1325803E-01  3.5177911E+02  1.8708563E+01  1.6778225E+00 -1.1013570E+10  1.8708434E+01  1.6776327E+00  1.1020789E+10
5.5533248E+00  6.6461563E-01  1.0987238E+02  6.5401801E+00  1.3341251E+00 -8.8931140E+09  6.5399587E+00  1.3338508E+00  8.8982356E+09
5.7154167E+00  6.3770830E-01  1.1885798E+02  7.2931371E+00  1.4427229E+00 -8.9057312E+09  7.2929262E+00  1.4424540E+00  8.9109170E+09
