PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 2.0547121E+00  1.3753257E-01  2.1013924E+02  9.5250643E+00  3.0658842E+00  4.4039084E+08  9.5255001E+00  3.0659802E+00 -4.3059963E+08
 2.3475838E+00  1.5872360E-01  2.2803270E+02  1.0814575E+01  3.3466541E+00  6.1123919E+08  1.0815002E+01  3.3467421E+00 -6.0129567E+08
 2.6593971E+00  1.7713417E-01  2.4766772E+02  1.2171168E+01  3.6152644E+00  8.0462752E+08  1.2171587E+01  3.6153449E+00 -7.9453647E+08
 2.9905794E+00  1.9235174E-01  2.6925496E+02  1.3597929E+01  3.8680959E+00  1.0236294E+09  1.3598342E+01  3.8681697E+00 -1.0133953E+09
 3.3401402E+00  2.0391018E-01  2.9303411E+02  1.5093045E+01  4.1064864E+00  1.2696824E+09  1.5093451E+01  4.1065539E+00 -1.2593095E+09
 3.7092010E+00  2.1184611E-01  3.1927827E+02  1.6661738E+01  4.3235156E+00  1.5473092E+09  1.6662139E+01  4.3235778E+00 -1.5368014E+09
 4.0963922E+00  2.1581755E-01  3.4829899E+02  1.8301229E+01  4.5232315E+00  1.8575127E+09  1.8301626E+01  4.5232885E+00 -1.8468739E+09
 4.5023131E+00  2.1602877E-01  3.8045299E+02  2.0014982E+01  4.6997676E+00  2.2044793E+09  2.0015374E+01  4.6998202E+00 -2.1937131E+09
 4.9264248E+00  2.1246751E-01  4.1614879E+02  2.1802618E+01  4.8553724E+00  2.5903447E+09  2.1803006E+01  4.8554208E+00 -2.5794543E+09
 5.3688453E+00  2.0547588E-01  4.5585586E+02  2.3666040E+01  4.9864342E+00  3.0183339E+09  2.3666425E+01  4.9864790E+00 -3.0073226E+09
 5.8295034E+00  1.9525880E-01  5.0011411E+02  2.5606126E+01  5.0940927E+00  3.4913242E+09  2.5606508E+01  5.0941341E+00 -3.4801949E+09
 6.3084276E+00  1.8226686E-01  5.4954673E+02  2.7624024E+01  5.1761513E+00  4.0114921E+09  2.7624404E+01  5.1761899E+00 -4.0002477E+09
 1.9627433E+00  1.4847448E-01  1.7235921E+02  9.1648770E+00  3.0166492E+00  3.3655876E+08  9.1653571E+00  3.0167628E+00 -3.2852902E+08
 2.2419489E+00  1.6909173E-01  1.8703764E+02  1.0390404E+01  3.2834441E+00  4.6299661E+08  1.0390875E+01  3.2835490E+00 -4.5484191E+08
 2.5392240E+00  1.8700656E-01  2.0314486E+02  1.1679637E+01  3.5384757E+00  6.0611035E+08  1.1680100E+01  3.5385725E+00 -5.9783460E+08
 2.8549260E+00  2.0183410E-01  2.2085368E+02  1.3035408E+01  3.7783699E+00  7.6814727E+08  1.3035863E+01  3.7784594E+00 -7.5975417E+08
 3.1880551E+00  2.1314420E-01  2.4036075E+02  1.4455841E+01  4.0045176E+00  9.5016025E+08  1.4456290E+01  4.0046002E+00 -9.4165330E+08
 3.5396673E+00  2.2099344E-01  2.6189012E+02  1.5945873E+01  4.2104164E+00  1.1554354E+09  1.5946315E+01  4.2104928E+00 -1.1468177E+09
 3.9084052E+00  2.2507654E-01  2.8569740E+02  1.7502735E+01  4.4000490E+00  1.3847156E+09  1.7503172E+01  4.4001196E+00 -1.3759905E+09
 4.2948454E+00  2.2561585E-01  3.1207526E+02  1.9129707E+01  4.5679455E+00  1.6410241E+09  1.9130139E+01  4.5680108E+00 -1.6321944E+09
 4.6984446E+00  2.2262405E-01  3.4135885E+02  2.0826370E+01  4.7163633E+00  1.9259276E+09  2.0826798E+01  4.7164238E+00 -1.9169959E+09
 5.1193328E+00  2.1645739E-01  3.7393337E+02  2.2594552E+01  4.8419940E+00  2.2417344E+09  2.2594976E+01  4.8420502E+00 -2.2327035E+09
 5.5574309E+00  2.0733547E-01  4.1024175E+02  2.4435070E+01  4.9460333E+00  2.5905448E+09  2.4435491E+01  4.9460855E+00 -2.5814171E+09
 6.0128111E+00  1.9571796E-01  4.5079533E+02  2.6349058E+01  5.0265232E+00  2.9738827E+09  2.6349476E+01  5.0265719E+00 -2.9646606E+09
