 4.8533981E+00 -5.3677457E-01 -8.3552286E+05  2.4048401E+01  2.8758155E+00 -3.0587245E+09  2.4081215E+01  3.1289080E+00 -1.4041193E+10
 1.8459022E+00 -6.9771783E-02 -2.5817912E+05  1.2149842E+01  4.2470286E+00 -4.2496848E+09  1.2250794E+01  4.5675152E+00 -7.7449472E+09
 2.0186631E+00 -7.7462901E-02 -2.7791626E+05  1.2773947E+01  4.2370584E+00 -4.1792651E+09  1.2864749E+01  4.5528974E+00 -7.9064732E+09
 2.2109421E+00 -9.2577552E-02 -2.9944514E+05  1.3478607E+01  4.2040083E+00 -4.0905287E+09  1.3560191E+01  4.5147640E+00 -8.0794400E+09
 2.4218569E+00 -1.1497070E-01 -3.2297736E+05  1.4263705E+01  4.1433833E+00 -3.9807262E+09  1.4337061E+01  4.4482576E+00 -8.2672588E+09
 2.6508380E+00 -1.4436679E-01 -3.4875250E+05  1.5124577E+01  4.0643291E+00 -3.8520168E+09  1.5190406E+01  4.3632427E+00 -8.4680241E+09
 2.8965654E+00 -1.8040192E-01 -3.7704230E+05  1.6062668E+01  3.9537861E+00 -3.6985514E+09  1.6121826E+01  4.2456377E+00 -8.6883394E+09
 3.1590995E+00 -2.2254087E-01 -4.0815533E+05  1.7074255E+01  3.8255794E+00 -3.5236176E+09  1.7127351E+01  4.1102711E+00 -8.9250412E+09
 3.4371103E+00 -2.7024997E-01 -4.4244339E+05  1.8158997E+01  3.6700687E+00 -3.3227320E+09  1.8206659E+01  3.9467941E+00 -9.1831594E+09
 3.7308330E+00 -3.2282270E-01 -4.8030764E+05  1.9316155E+01  3.4950918E+00 -3.0967046E+09  1.9358932E+01  3.7635342E+00 -9.4621198E+09
 4.0391418E+00 -3.7964472E-01 -5.2220720E+05  2.0544188E+01  3.2962845E+00 -2.8430157E+09  2.0582564E+01  3.5558236E+00 -9.7647907E+09
 4.3624865E+00 -4.3987591E-01 -5.6866783E+05  2.1843938E+01  3.0782439E+00 -2.5612064E+09  2.1878374E+01  3.3284980E+00 -1.0091897E+10
 4.6993319E+00 -5.0283425E-01 -6.2029405E+05  2.3214111E+01  2.8391332E+00 -2.2499794E+09  2.3244970E+01  3.0795891E+00 -1.0444960E+10
 1.7870510E+00 -6.3447789E-02 -1.9166923E+05  1.1693073E+01  4.0783632E+00 -3.1483423E+09  1.1788537E+01  4.3827352E+00 -5.7562470E+09
 1.9560753E+00 -7.1259108E-02 -2.0631948E+05  1.2304277E+01  4.0701628E+00 -3.0949267E+09  1.2390105E+01  4.3701253E+00 -5.8771974E+09
 2.1435819E+00 -8.6103780E-02 -2.2229952E+05  1.2992010E+01  4.0404400E+00 -3.0279028E+09  1.3069091E+01  4.3355796E+00 -6.0066491E+09
 2.3487148E+00 -1.0778130E-01 -2.3976636E+05  1.3756099E+01  3.9850616E+00 -2.9452413E+09  1.3825372E+01  4.2746195E+00 -6.1471233E+09
 2.5709116E+00 -1.3597414E-01 -2.5889781E+05  1.4592052E+01  3.9129436E+00 -2.8485781E+09  1.4654184E+01  4.1968458E+00 -6.2971721E+09
 2.8089371E+00 -1.7027905E-01 -2.7989555E+05  1.5501257E+01  3.8117230E+00 -2.7335798E+09  1.5557062E+01  4.0889215E+00 -6.4616900E+09
 3.0628422E+00 -2.1014363E-01 -3.0298856E+05  1.6480165E+01  3.6947684E+00 -2.6027283E+09  1.6530223E+01  3.9651715E+00 -6.6382866E+09
 3.3313992E+00 -2.5501263E-01 -3.2843792E+05  1.7528514E+01  3.5529720E+00 -2.4527200E+09  1.7573421E+01  3.8158123E+00 -6.8306719E+09
 3.6148508E+00 -3.0417984E-01 -3.5654133E+05  1.8645650E+01  3.3939393E+00 -2.2841925E+09  1.8685927E+01  3.6489166E+00 -7.0383834E+09
 3.9121743E+00 -3.5702218E-01 -3.8763951E+05  1.9830216E+01  3.2135982E+00 -2.0953168E+09  1.9866325E+01  3.4601224E+00 -7.2635089E+09
 4.2238358E+00 -4.1271549E-01 -4.2212261E+05  2.1083107E+01  3.0164271E+00 -1.8857882E+09  2.1115485E+01  3.2541356E+00 -7.5065508E+09
 4.5484494E+00 -4.7058044E-01 -4.6043924E+05  2.2403240E+01  2.8007610E+00 -1.6546990E+09  2.2432230E+01  3.0291654E+00 -7.7685828E+09
 1.7301481E+00 -5.7630087E-02 -1.4227085E+05  1.1253305E+01  3.9155987E+00 -2.3319479E+09  1.1343490E+01  4.2045808E+00 -4.2776156E+09
 1.8953991E+00 -6.5548844E-02 -1.5314337E+05  1.1851466E+01  3.9090517E+00 -2.2914435E+09  1.1932510E+01  4.1938536E+00 -4.3681657E+09
 2.0781251E+00 -8.0119148E-02 -1.6500264E+05  1.2522258E+01  3.8824824E+00 -2.2408338E+09  1.2595007E+01  4.1627120E+00 -4.4650282E+09
 2.2774988E+00 -1.0109027E-01 -1.7796515E+05  1.3265465E+01  3.8320930E+00 -2.1786211E+09  1.3330809E+01  4.1070287E+00 -4.5700662E+09
 2.4929682E+00 -1.2810758E-01 -1.9216284E+05  1.4076765E+01  3.7665684E+00 -2.1060451E+09  1.4135342E+01  4.0361414E+00 -4.6821800E+09
 2.7233808E+00 -1.6073364E-01 -2.0774534E+05  1.4957496E+01  3.6742005E+00 -2.0198949E+09  1.5010075E+01  3.9374127E+00 -4.8049966E+09
 2.9687802E+00 -1.9840287E-01 -2.2488255E+05  1.5904283E+01  3.5679094E+00 -1.9220446E+09  1.5951417E+01  3.8246751E+00 -4.9367105E+09
 3.2280366E+00 -2.4054298E-01 -2.4376819E+05  1.6916938E+01  3.4390849E+00 -1.8100596E+09  1.6959193E+01  3.6886739E+00 -5.0800578E+09
 3.5014002E+00 -2.8645139E-01 -2.6462313E+05  1.7994890E+01  3.2950988E+00 -1.6844403E+09  1.8032762E+01  3.5372265E+00 -5.2346683E+09
 3.7879459E+00 -3.3550021E-01 -2.8770017E+05  1.9136956E+01  3.1321465E+00 -1.5438598E+09  1.9170882E+01  3.3662514E+00 -5.4020612E+09
 4.0881537E+00 -3.8688373E-01 -3.1328878E+05  2.0344078E+01  2.9545816E+00 -1.3881184E+09  2.0374474E+01  3.1803193E+00 -5.5825831E+09
 4.4007776E+00 -4.3992863E-01 -3.4172179E+05  2.1615363E+01  2.7608907E+00 -1.2165833E+09  2.1642555E+01  2.9777966E+00 -5.7769900E+09
 1.6751491E+00 -5.2279697E-02 -1.0558549E+05  1.0829912E+01  3.7585345E+00 -1.7268661E+09  1.0915023E+01  4.0328201E+00 -3.1783244E+09
 1.8365967E+00 -6.0292808E-02 -1.1365282E+05  1.1414920E+01  3.7535357E+00 -1.6961612E+09  1.1491364E+01  4.0238608E+00 -3.2460999E+09
 2.0145410E+00 -7.4584080E-02 -1.2245219E+05  1.2068788E+01  3.7299589E+00 -1.6579561E+09  1.2137369E+01  3.9959510E+00 -3.3185591E+09
 2.2081858E+00 -9.4857625E-02 -1.3207001E+05  1.2791265E+01  3.6843155E+00 -1.6111456E+09  1.2852827E+01  3.9452882E+00 -3.3970783E+09
 2.4169921E+00 -1.2072636E-01 -1.4260416E+05  1.3578203E+01  3.6250594E+00 -1.5566687E+09  1.3633355E+01  3.8809489E+00 -3.4808225E+09
 2.6398878E+00 -1.5172352E-01 -1.5416564E+05  1.4430897E+01  3.5410974E+00 -1.4921470E+09  1.4480368E+01  3.7909545E+00 -3.5724799E+09
 2.8769118E+00 -1.8727410E-01 -1.6688048E+05  1.5346140E+01  3.4449091E+00 -1.4189946E+09  1.5390457E+01  3.6886539E+00 -3.6706866E+09
 3.1270280E+00 -2.2679305E-01 -1.8089237E+05  1.6323819E+01  3.3283489E+00 -1.3354182E+09  1.6363519E+01  3.5652867E+00 -3.7774603E+09
 3.3904937E+00 -2.6958439E-01 -1.9636515E+05  1.7363440E+01  3.1985540E+00 -1.2418090E+09  1.7398995E+01  3.4284150E+00 -3.8925063E+09
 3.6664760E+00 -3.1501909E-01 -2.1348635E+05  1.8463984E+01  3.0519641E+00 -1.1372049E+09  1.8495808E+01  3.2742141E+00 -4.0169294E+09
 3.9554670E+00 -3.6231205E-01 -2.3247068E+05  1.9626435E+01  2.8928031E+00 -1.0214771E+09  1.9654923E+01  3.1071152E+00 -4.1509677E+09
 4.2563511E+00 -4.1079894E-01 -2.5356504E+05  2.0850077E+01  2.7196919E+00 -8.9418578E+08  2.0875538E+01  2.9256235E+00 -4.2951523E+09
 1.6219924E+00 -4.7359966E-02 -7.8344109E+04  1.0422206E+01  3.6069544E+00 -1.2784652E+09  1.0502434E+01  3.8671933E+00 -2.3611203E+09
 1.7796140E+00 -5.5454180E-02 -8.4328679E+04  1.0993989E+01  3.6034141E+00 -1.2551956E+09  1.1066008E+01  3.8599050E+00 -2.4118376E+09
 1.9527834E+00 -6.9461625E-02 -9.0856182E+04  1.1630987E+01  3.5826845E+00 -1.2263621E+09  1.1695560E+01  3.8350741E+00 -2.4660276E+09
 2.1407373E+00 -8.9046123E-02 -9.7990721E+04  1.2332922E+01  3.5415626E+00 -1.1911494E+09  1.2390851E+01  3.7891981E+00 -2.5247069E+09
 2.3429525E+00 -1.1379257E-01 -1.0580488E+05  1.3095823E+01  3.4882703E+00 -1.1502688E+09  1.3147686E+01  3.7310928E+00 -2.5872414E+09
 2.5584351E+00 -1.4320949E-01 -1.1438096E+05  1.3920941E+01  3.4122902E+00 -1.1019582E+09  1.3967428E+01  3.6493949E+00 -2.6556230E+09
 2.7872212E+00 -1.7671599E-01 -1.2381246E+05  1.4805242E+01  3.3256717E+00 -1.0472849E+09  1.4846855E+01  3.5569840E+00 -2.7288221E+09
 3.0283644E+00 -2.1371818E-01 -1.3420591E+05  1.5748678E+01  3.2207016E+00 -9.8492770E+08  1.5785925E+01  3.4455601E+00 -2.8083263E+09
 3.2821292E+00 -2.5352943E-01 -1.4568284E+05  1.6750838E+01  3.1042829E+00 -9.1519164E+08  1.6784167E+01  3.3224319E+00 -2.8939023E+09
 3.5477692E+00 -2.9552290E-01 -1.5838230E+05  1.7810850E+01  2.9730785E+00 -8.3737971E+08  1.7840654E+01  3.1840095E+00 -2.9863532E+09
 3.8257868E+00 -3.3893601E-01 -1.7246351E+05  1.8929738E+01  2.8311781E+00 -7.5141016E+08  1.8956391E+01  3.0345809E+00 -3.0858417E+09
 4.1151886E+00 -3.8311607E-01 -1.8810956E+05  2.0106948E+01  2.6773209E+00 -6.5697898E+08  2.0130744E+01  2.8727747E+00 -3.1927400E+09
 1.5706332E+00 -4.2837568E-02 -5.8118105E+04  1.0029597E+01  3.4606620E+00 -9.4623179E+08  1.0105107E+01  3.7074645E+00 -1.7536830E+09
 1.7244117E+00 -5.0999441E-02 -6.2556493E+04  1.0588108E+01  3.4584984E+00 -9.2860184E+08  1.0655850E+01  3.7017592E+00 -1.7916255E+09
 1.8928188E+00 -6.4718107E-02 -6.7397454E+04  1.1208312E+01  3.4404801E+00 -9.0684656E+08  1.1269011E+01  3.6798637E+00 -1.8321405E+09
 2.0751258E+00 -8.3621785E-02 -7.2688515E+04  1.1889912E+01  3.4036663E+00 -8.8036466E+08  1.1944328E+01  3.6385513E+00 -1.8759792E+09
 2.2708277E+00 -1.0727158E-01 -7.8483488E+04  1.2629116E+01  3.3560473E+00 -8.4969470E+08  1.2677800E+01  3.5863791E+00 -1.9226602E+09
 2.4790067E+00 -1.3515567E-01 -8.4843402E+04  1.3427138E+01  3.2876464E+00 -8.1353148E+08  1.3470742E+01  3.5125632E+00 -1.9736594E+09
 2.6996979E+00 -1.6669053E-01 -9.1837556E+04  1.4281112E+01  3.2100901E+00 -7.7268004E+08  1.4320113E+01  3.4295223E+00 -2.0281996E+09
 2.9320407E+00 -2.0127709E-01 -9.9544952E+04  1.5191056E+01  3.1160687E+00 -7.2616738E+08  1.5225934E+01  3.3293867E+00 -2.0873777E+09
 3.1763063E+00 -2.3824063E-01 -1.0805567E+05  1.6156632E+01  3.0122511E+00 -6.7423063E+08  1.6187814E+01  3.2192127E+00 -2.1510096E+09
 3.4318303E+00 -2.7695943E-01 -1.1747280E+05  1.7177111E+01  2.8955031E+00 -6.1636507E+08  1.7204969E+01  3.0956243E+00 -2.2196789E+09
 3.6991231E+00 -3.1669515E-01 -1.2791439E+05  1.8253549E+01  2.7697776E+00 -5.5252021E+08  1.8278439E+01  2.9627637E+00 -2.2934962E+09
 3.9773054E+00 -3.5680909E-01 -1.3951617E+05  1.9385543E+01  2.6339163E+00 -4.8248684E+08  1.9407739E+01  2.8193662E+00 -2.3727213E+09
 1.5210086E+00 -3.8681700E-02 -4.3102807E+04  9.6514290E+00  3.3194439E+00 -7.0011392E+08  9.7223985E+00  3.5534027E+00 -1.3022187E+09
 1.6709333E+00 -4.6897598E-02 -4.6393536E+04  1.0196655E+01  3.3185897E+00 -6.8676009E+08  1.0260280E+01  3.5492036E+00 -1.3305961E+09
 1.8345973E+00 -6.0322391E-02 -4.9982668E+04  1.0800173E+01  3.3031618E+00 -6.7034926E+08  1.0857141E+01  3.5301122E+00 -1.3608777E+09
 2.0113082E+00 -7.8553189E-02 -5.3905430E+04  1.1461675E+01  3.2704595E+00 -6.5043799E+08  1.1512705E+01  3.4931547E+00 -1.3936182E+09
 2.2005810E+00 -1.0113133E-01 -5.8201705E+04  1.2177551E+01  3.2282421E+00 -6.2743405E+08  1.2223168E+01  3.4466319E+00 -1.4284525E+09
 2.4015722E+00 -1.2752877E-01 -6.2916726E+04  1.2948977E+01  3.1670376E+00 -6.0037069E+08  1.2989797E+01  3.3803027E+00 -1.4664742E+09
 2.6143172E+00 -1.5716238E-01 -6.8101851E+04  1.3773256E+01  3.0980602E+00 -5.6985496E+08  1.3809735E+01  3.3061361E+00 -1.5070967E+09
 2.8380376E+00 -1.8943134E-01 -7.3815635E+04  1.4650466E+01  3.0143756E+00 -5.3517036E+08  1.4683058E+01  3.2166628E+00 -1.5511286E+09
 3.0730109E+00 -2.2367504E-01 -8.0124834E+04  1.5580345E+01  2.9224199E+00 -4.9650075E+08  1.5609454E+01  3.1186889E+00 -1.5984253E+09
 3.3186499E+00 -2.5927964E-01 -8.7105851E+04  1.6562294E+01  2.8192438E+00 -4.5348085E+08  1.6588272E+01  3.0090338E+00 -1.6494109E+09
 3.5754714E+00 -2.9553247E-01 -9.4846169E+04  1.7597399E+01  2.7086603E+00 -4.0608057E+08  1.7620584E+01  2.8916916E+00 -1.7041599E+09
 3.8427021E+00 -3.3181087E-01 -1.0344637E+05  1.8685391E+01  2.5896010E+00 -3.5415670E+08  1.8706044E+01  2.7654916E+00 -1.7628530E+09
 1.4730723E+00 -3.4863450E-02 -3.1957545E+04  9.2871349E+00  3.1831092E+00 -5.1782795E+08  9.3536931E+00  3.4047584E+00 -9.6672345E+08
 1.6191381E+00 -4.3119552E-02 -3.4396570E+04  9.8190837E+00  3.1835029E+00 -5.0771549E+08  9.8787125E+00  3.4020024E+00 -9.8794035E+08
 1.7780837E+00 -5.6245251E-02 -3.7056703E+04  1.0406043E+01  3.1705515E+00 -4.9533902E+08  1.0459395E+01  3.3855988E+00 -1.0105657E+09
 1.9492547E+00 -7.3810858E-02 -3.9964044E+04  1.1047702E+01  3.1417736E+00 -4.8037156E+08  1.1095457E+01  3.3528056E+00 -1.0350091E+09
 2.1321880E+00 -9.5341782E-02 -4.3148142E+04  1.1740632E+01  3.1046981E+00 -4.6312169E+08  1.1783289E+01  3.3116685E+00 -1.0609935E+09
 2.3261119E+00 -1.2029758E-01 -4.6642509E+04  1.2485976E+01  3.0503270E+00 -4.4287333E+08  1.2524113E+01  3.2524521E+00 -1.0893292E+09
 2.5310640E+00 -1.4809840E-01 -5.0485194E+04  1.3281205E+01  2.9894693E+00 -4.2008420E+08  1.3315255E+01  3.1866894E+00 -1.1195737E+09
 2.7463442E+00 -1.7814475E-01 -5.4719577E+04  1.4126453E+01  2.9155400E+00 -3.9422669E+08  1.4156842E+01  3.1072833E+00 -1.1523229E+09
 2.9722359E+00 -2.0979219E-01 -5.9395113E+04  1.5021527E+01  2.8347440E+00 -3.6544305E+08  1.5048641E+01  3.0207930E+00 -1.1874638E+09
 3.2082243E+00 -2.4243719E-01 -6.4568404E+04  1.5965954E+01  2.7442994E+00 -3.3346906E+08  1.5990122E+01  2.9242151E+00 -1.2253042E+09
 3.4548313E+00 -2.7539398E-01 -7.0304255E+04  1.6960843E+01  2.6478782E+00 -2.9828777E+08  1.6982386E+01  2.8213950E+00 -1.2658942E+09
 3.7113823E+00 -3.0805772E-01 -7.6677181E+04  1.8006048E+01  2.5444884E+00 -2.5980174E+08  1.8025214E+01  2.7112432E+00 -1.3093591E+09
 1.4267886E+00 -3.1355046E-02 -2.3686321E+04  8.9361569E+00  3.0514432E+00 -3.8284930E+08  8.9984367E+00  3.2613010E+00 -7.1744485E+08
 1.5689934E+00 -3.9637549E-02 -2.5493401E+04  9.4548615E+00  3.0530377E+00 -3.7519303E+08  9.5106122E+00  3.2599334E+00 -7.3330268E+08
 1.7232490E+00 -5.2458984E-02 -2.7464248E+04  1.0025414E+01  3.0424642E+00 -3.6586099E+08  1.0075253E+01  3.2461100E+00 -7.5020138E+08
 1.8889398E+00 -6.9366994E-02 -2.9618191E+04  1.0647507E+01  3.0174407E+00 -3.5461210E+08  1.0692076E+01  3.2173002E+00 -7.6844334E+08
 2.0656266E+00 -8.9874686E-02 -3.1977115E+04  1.1317893E+01  2.9852665E+00 -3.4167989E+08  1.1357666E+01  3.1812968E+00 -7.8781844E+08
 2.2526072E+00 -1.1343285E-01 -3.4565834E+04  1.2037681E+01  2.9373833E+00 -3.2653405E+08  1.2073203E+01  3.1288390E+00 -8.0892702E+08
 2.4499228E+00 -1.3946753E-01 -3.7412529E+04  1.2804512E+01  2.8842078E+00 -3.0951948E+08  1.2836196E+01  3.0710333E+00 -8.3143544E+08
 2.6569475E+00 -1.6738341E-01 -4.0549320E+04  1.3618569E+01  2.8194788E+00 -2.9024775E+08  1.3646817E+01  3.0011297E+00 -8.5578290E+08
 2.8739705E+00 -1.9655406E-01 -4.4012830E+04  1.4479732E+01  2.7491729E+00 -2.6882862E+08  1.4504910E+01  2.9254432E+00 -8.8188131E+08
 3.1005453E+00 -2.2638844E-01 -4.7844973E+04  1.5387640E+01  2.6706596E+00 -2.4507108E+08  1.5410058E+01  2.8411311E+00 -9.0995401E+08
 3.3371966E+00 -2.5622867E-01 -5.2093736E+04  1.6343424E+01  2.5874692E+00 -2.1896641E+08  1.6363387E+01  2.7518895E+00 -9.4003425E+08
 3.5833421E+00 -2.8548931E-01 -5.6814293E+04  1.7347052E+01  2.4986756E+00 -1.9044877E+08  1.7364788E+01  2.6566973E+00 -9.7220855E+08
 1.3820952E+00 -2.8131196E-02 -1.7549197E+04  8.5979070E+00  2.9242636E+00 -2.8292570E+08  8.6560472E+00  3.1228187E+00 -5.3226041E+08
 1.5204425E+00 -3.6426260E-02 -1.8887496E+04  9.1034185E+00  2.9270147E+00 -2.7713029E+08  9.1554183E+00  3.1227907E+00 -5.4410827E+08
 1.6700420E+00 -4.8938274E-02 -2.0347034E+04  9.6577305E+00  2.9187238E+00 -2.7009529E+08  9.7041739E+00  3.1114470E+00 -5.5672463E+08
 1.8303182E+00 -6.5196158E-02 -2.1942120E+04  1.0260546E+01  2.8972896E+00 -2.6164299E+08  1.0302036E+01  3.0864483E+00 -5.7033273E+08
 2.0008565E+00 -8.4704153E-02 -2.3688951E+04  1.0908799E+01  2.8697834E+00 -2.5195000E+08  1.0945788E+01  3.0553384E+00 -5.8477333E+08
 2.1810226E+00 -1.0690767E-01 -2.5605897E+04  1.1603571E+01  2.8280607E+00 -2.4062352E+08  1.1636569E+01  3.0093009E+00 -6.0049124E+08
 2.3708620E+00 -1.3124108E-01 -2.7713815E+04  1.2342667E+01  2.7821518E+00 -2.2792347E+08  1.2372066E+01  2.9590260E+00 -6.1723489E+08
 2.5698198E+00 -1.5711587E-01 -3.0036479E+04  1.3126316E+01  2.7260970E+00 -2.1356383E+08  1.3152495E+01  2.8980860E+00 -6.3532798E+08
 2.7781904E+00 -1.8392519E-01 -3.2600995E+04  1.3954470E+01  2.6656467E+00 -1.9762916E+08  1.3977775E+01  2.8325551E+00 -6.5470202E+08
 2.9955910E+00 -2.1109247E-01 -3.5438385E+04  1.4826867E+01  2.5983069E+00 -1.7998146E+08  1.4847590E+01  2.7597362E+00 -6.7551905E+08
