PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 5.7900966E-01 -3.7484543E-02  1.6969934E+02  2.3162623E+00  3.5408175E-01  2.4862266E+08  2.3162119E+00  3.5396439E-01 -2.4068613E+08
 7.4160030E-01 -4.7878637E-02  1.8426613E+02  2.9838842E+00  3.8263502E-01  3.5846134E+08  2.9838343E+00  3.8251692E-01 -3.5039618E+08
 9.2461310E-01 -6.6735172E-02  2.0026044E+02  3.7271801E+00  3.8793224E-01  4.8937446E+08  3.7271311E+00  3.8781401E-01 -4.8118417E+08
 1.1271331E+00 -9.4060490E-02  2.1785532E+02  4.5451689E+00  3.6895008E-01  6.4421759E+08  4.5451210E+00  3.6883235E-01 -6.3590544E+08
 1.3484445E+00 -1.2970447E-01  2.3724770E+02  5.4357832E+00  3.2696891E-01  8.2434985E+08  5.4357368E+00  3.2685217E-01 -8.1591896E+08
 1.5872093E+00 -1.7341195E-01  2.5866212E+02  6.3984619E+00  2.5943215E-01  1.0344624E+09  6.3984170E+00  2.5931699E-01 -1.0259157E+09
 1.8432593E+00 -2.2472683E-01  2.8235482E+02  7.4315678E+00  1.6942435E-01  1.2750109E+09  7.4315246E+00  1.6931120E-01 -1.2663511E+09
 2.1151607E+00 -2.8318859E-01  3.0861927E+02  8.5340591E+00  5.4548349E-02  1.5508692E+09  8.5340178E+00  5.4437642E-02 -1.5420990E+09
 2.4029378E+00 -3.4812612E-01  3.3779174E+02  9.7055053E+00 -8.2630576E-02  1.8632921E+09  9.7054660E+00 -8.2738439E-02 -1.8544139E+09
 2.7052897E+00 -4.1897047E-01  3.7025880E+02  1.0944412E+01 -2.4344374E-01  2.2164596E+09  1.0944375E+01 -2.4354843E-01 -2.2074759E+09
 3.0224471E+00 -4.9488384E-01  4.0646519E+02  1.2251306E+01 -4.2582536E-01  2.6122246E+09  1.2251270E+01 -4.2592654E-01 -2.6031374E+09
 3.3525932E+00 -5.7520750E-01  4.4692444E+02  1.3625161E+01 -6.3041281E-01  3.0540310E+09  1.3625128E+01 -6.3051023E-01 -3.0448425E+09
 5.7508208E-01 -3.6681457E-02  1.4019010E+02  2.3058393E+00  3.5533071E-01  1.9369763E+08  2.3057950E+00  3.5521339E-01 -1.8714104E+08
 7.3480688E-01 -4.7262127E-02  1.5222551E+02  2.9596902E+00  3.8320294E-01  2.7718394E+08  2.9596463E+00  3.8308464E-01 -2.7052105E+08
 9.1395498E-01 -6.5892157E-02  1.6544033E+02  3.6857166E+00  3.8936261E-01  3.7636793E+08  3.6856733E+00  3.8924396E-01 -3.6960163E+08
 1.1116290E+00 -9.2507956E-02  1.7997754E+02  4.4829131E+00  3.7301645E-01  4.9334930E+08  4.4828708E+00  3.7289814E-01 -4.8648231E+08
 1.3271251E+00 -1.2690312E-01  1.9599989E+02  5.3492160E+00  3.3559816E-01  6.2908472E+08  5.3491750E+00  3.3548068E-01 -6.2211962E+08
 1.5591770E+00 -1.6877032E-01  2.1369289E+02  6.2841234E+00  2.7479948E-01  7.8704174E+08  6.2840837E+00  2.7468342E-01 -7.7998093E+08
 1.8076237E+00 -2.1762291E-01  2.3326827E+02  7.2860299E+00  1.9376182E-01  9.6748811E+08  7.2859919E+00  1.9364761E-01 -9.6033387E+08
