PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
-5.0019897E-01  1.7602585E+00  2.7139123E+02  2.0596743E+00  8.9946169E+00 -3.5976658E+08  2.0584782E+00  8.9937747E+00  3.7245289E+08
1.0108977E-01  1.8502368E+00  2.9379262E+02  4.5725158E+00  9.6676014E+00 -1.6947921E+08  4.5713560E+00  9.6667825E+00  1.8233375E+08
7.1988776E-01  1.9335453E+00  3.1832521E+02  7.1424652E+00  1.0315960E+01  4.6419322E+07  7.1413403E+00  1.0315165E+01 -3.3402706E+07
1.3579912E+00  2.0097200E+00  3.4524486E+02  9.7756814E+00  1.0937895E+01  2.8795141E+08  9.7745886E+00  1.0937124E+01 -2.7477832E+08
2.0118834E+00  2.0779497E+00  3.7484229E+02  1.2469522E+01  1.1529247E+01  5.6525278E+08  1.2468461E+01  1.1528502E+01 -5.5192859E+08
2.6875050E+00  2.1387924E+00  4.0744825E+02  1.5235965E+01  1.2089646E+01  8.7231453E+08  1.5234932E+01  1.2088926E+01 -8.5884417E+08
3.3787707E+00  2.1913120E+00  4.4343953E+02  1.8068452E+01  1.2615980E+01  1.2223057E+09  1.8067448E+01  1.2615287E+01 -1.2086937E+09
4.0903277E+00  2.2362466E+00  4.8324696E+02  2.0976401E+01  1.3106885E+01  1.6118738E+09  2.0975423E+01  1.3106218E+01 -1.5981247E+09
4.8188377E+00  2.2732715E+00  5.2736330E+02  2.3957260E+01  1.3560951E+01  2.0500884E+09  2.3956307E+01  1.3560311E+01 -2.0362062E+09
5.5671348E+00  2.3032945E+00  5.7635406E+02  2.7018018E+01  1.3976222E+01  2.5366514E+09  2.7017089E+01  1.3975610E+01 -2.5226399E+09
6.3332883E+00  2.3262956E+00  6.3086878E+02  3.0157860E+01  1.4351956E+01  3.0788019E+09  3.0156954E+01  1.4351371E+01 -3.0646646E+09
7.1209413E+00  2.3432991E+00  6.9165629E+02  3.3380945E+01  1.4686586E+01  3.6766617E+09  3.3380059E+01  1.4686028E+01 -3.6624021E+09
-4.3894288E-01  1.6630627E+00  2.1634126E+02  2.0785258E+00  8.4637824E+00 -2.3661768E+08  2.0772578E+00  8.4628955E+00  2.4673126E+08
1.1656528E-01  1.7453552E+00  2.3420597E+02  4.3883143E+00  9.0742551E+00 -9.9311628E+07  4.3870846E+00  9.0733928E+00  1.0955966E+08
6.8869500E-01  1.8208736E+00  2.5377111E+02  6.7527983E+00  9.6605273E+00  5.6770315E+07  6.7516055E+00  9.6596903E+00 -4.6392705E+07
1.2789942E+00  1.8892368E+00  2.7524088E+02  9.1773977E+00  1.0221089E+01  2.3164915E+08  9.1762388E+00  1.0220278E+01 -2.2114641E+08
1.8841498E+00  1.9497557E+00  2.9884724E+02  1.1659408E+01  1.0752371E+01  4.3265366E+08  1.1658283E+01  1.0751586E+01 -4.2203003E+08
2.5095384E+00  2.0029998E+00  3.2485414E+02  1.4209689E+01  1.1254143E+01  6.5543873E+08  1.4208594E+01  1.1253385E+01 -6.4469807E+08
3.1495139E+00  2.0481788E+00  3.5356228E+02  1.6821991E+01  1.1723832E+01  9.0952062E+08  1.6820926E+01  1.1723103E+01 -8.9866658E+08
3.8082884E+00  2.0860359E+00  3.8531547E+02  1.9504843E+01  1.2160321E+01  1.1924727E+09  1.9503805E+01  1.2159619E+01 -1.1815087E+09
