PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
-1.5341873E-02  7.3845634E+00  2.5411769E+01  2.0856209E+01  5.3814322E+01 -4.9299282E+09  2.0856796E+01  5.3814633E+01  4.9311099E+09
 6.6118933E+00  8.1661304E+00  2.7722808E+01  5.0516436E+01  6.2311875E+01 -2.5313240E+09  5.0517005E+01  6.2312173E+01  2.5325300E+09
 1.3310438E+01  9.0181240E+00  3.0269010E+01  8.0357610E+01  7.0991132E+01  3.9344627E+07  8.0358163E+01  7.0991418E+01 -3.8114955E+07
 2.0112325E+01  9.9432000E+00  3.3079372E+01  1.1047018E+02  7.9842722E+01  2.7773362E+09  1.1047071E+02  7.9842997E+01 -2.7760836E+09
 2.6993997E+01  1.0936708E+01  3.6187009E+01  1.4086526E+02  8.8833396E+01  5.7484441E+09  1.4086579E+02  8.8833659E+01 -5.7471692E+09
 3.4031887E+01  1.2007811E+01  3.9629719E+01  1.7169298E+02  9.7951728E+01  8.9033861E+09  1.7169349E+02  9.7951980E+01 -8.9020896E+09
 4.1177155E+01  1.3145355E+01  4.3450800E+01  2.0292860E+02  1.0717046E+02  1.2328199E+10  2.0292910E+02  1.0717070E+02 -1.2326881E+10
 4.8493475E+01  1.4356418E+01  4.7699893E+01  2.3470518E+02  1.1646472E+02  1.5987015E+10  2.3470567E+02  1.1646495E+02 -1.5985677E+10
 5.5961351E+01  1.5633095E+01  5.2434045E+01  2.6703409E+02  1.2581436E+02  1.9938598E+10  2.6703456E+02  1.2581458E+02 -1.9937240E+10
 6.3625699E+01  1.6981859E+01  5.7718965E+01  3.0003019E+02  1.3518961E+02  2.4163139E+10  3.0003065E+02  1.3518982E+02 -2.4161762E+10
 7.1481534E+01  1.8395577E+01  6.3630477E+01  3.3372167E+02  1.4457019E+02  2.8707828E+10  3.3372212E+02  1.4457039E+02 -2.8706432E+10
 7.9586629E+01  1.9879944E+01  7.0256370E+01  3.6819700E+02  1.5393088E+02  3.3550011E+10  3.6819745E+02  1.5393107E+02 -3.3548596E+10
-2.8600195E-01  7.1137299E+00  2.1808160E+01  1.9443016E+01  5.1513852E+01 -3.6510837E+09  1.9443631E+01  5.1514177E+01  3.6520989E+09
 5.8783704E+00  7.8795698E+00  2.3791198E+01  4.7064033E+01  5.9561249E+01 -1.9282459E+09  4.7064630E+01  5.9561561E+01  1.9292819E+09
 1.2107971E+01  8.7123853E+00  2.5975989E+01  7.4840886E+01  6.7775281E+01 -8.2975110E+07  7.4841465E+01  6.7775581E+01  8.4031312E+07
 1.8433007E+01  9.6138652E+00  2.8387435E+01  1.0285903E+02  7.6145878E+01  1.8806560E+09  1.0285959E+02  7.6146166E+01 -1.8795802E+09
 2.4830892E+01  1.0578903E+01  3.1053913E+01  1.3112848E+02  8.4639746E+01  4.0115815E+09  1.3112903E+02  8.4640022E+01 -4.0104867E+09
 3.1373940E+01  1.1615532E+01  3.4007882E+01  1.5979081E+02  9.3246259E+01  6.2720523E+09  1.5979134E+02  9.3246523E+01 -6.2709389E+09
 3.8015276E+01  1.2712656E+01  3.7286454E+01  1.8882155E+02  1.0193762E+02  8.7264807E+09  1.8882207E+02  1.0193788E+02 -8.7253491E+09
 4.4815092E+01  1.3876489E+01  4.0932269E+01  2.1834574E+02  1.1069086E+02  1.1347183E+10  2.1834625E+02  1.1069110E+02 -1.1346034E+10
 5.1754174E+01  1.5099147E+01  4.4994224E+01  2.4837270E+02  1.1948562E+02  1.4178031E+10  2.4837319E+02  1.1948585E+02 -1.4176865E+10
 5.8874859E+01  1.6386405E+01  4.9528742E+01  2.7901000E+02  1.2829414E+02  1.7203688E+10  2.7901049E+02  1.2829436E+02 -1.7202505E+10
 6.6171571E+01  1.7731206E+01  5.4600865E+01  3.1028245E+02  1.3709650E+02  2.0459213E+10  3.1028293E+02  1.3709671E+02 -2.0458013E+10
 7.3698895E+01  1.9138688E+01  6.0285705E+01  3.4227221E+02  1.4586913E+02  2.3927544E+10  3.4227268E+02  1.4586933E+02 -2.3926329E+10
-5.4296449E-01  6.8559723E+00  1.8720638E+01  1.8095683E+01  4.9322693E+01 -2.7037722E+09  1.8096332E+01  4.9323034E+01  2.7046442E+09
 5.1869683E+00  7.6061273E+00  2.0421615E+01  4.3795449E+01  5.6938847E+01 -1.4681132E+09  4.3796077E+01  5.6939174E+01  1.4690031E+09
 1.0976768E+01  8.4195383E+00  2.2295698E+01  6.9629181E+01  6.4706533E+01 -1.4537455E+08  6.9629790E+01  6.4706847E+01  1.4628193E+08
 1.6854844E+01  9.2970410E+00  2.4364230E+01  9.5677419E+01  7.2615171E+01  1.2610177E+09  9.5678011E+01  7.2615472E+01 -1.2600934E+09
 2.2799492E+01  1.0233163E+01  2.6651578E+01  1.2194900E+02  8.0631615E+01  2.7874642E+09  1.2194957E+02  8.0631904E+01 -2.7865234E+09
 2.8879052E+01  1.1234922E+01  2.9185577E+01  1.4857724E+02  8.8746082E+01  4.4050929E+09  1.4857780E+02  8.8746359E+01 -4.4041362E+09
 3.5048519E+01  1.2291345E+01  3.1998057E+01  1.7553788E+02  9.6930475E+01  6.1621225E+09  1.7553842E+02  9.6930739E+01 -6.1611502E+09
 4.1364732E+01  1.3407877E+01  3.5125574E+01  2.0294828E+02  1.0516368E+02  8.0372375E+09  2.0294881E+02  1.0516393E+02 -8.0362501E+09
 4.7808765E+01  1.4576714E+01  3.8610129E+01  2.3081578E+02  1.1342532E+02  1.0063189E+10  2.3081630E+02  1.1342556E+02 -1.0062187E+10
 5.4420476E+01  1.5803016E+01  4.2500066E+01  2.5924101E+02  1.2168957E+02  1.2228141E+10  2.5924153E+02  1.2168980E+02 -1.2227125E+10
 6.1193761E+01  1.7079850E+01  4.6851168E+01  2.8824561E+02  1.2993704E+02  1.4558137E+10  2.8824611E+02  1.2993725E+02 -1.4557106E+10
 6.8180140E+01  1.8411868E+01  5.1728032E+01  3.1790575E+02  1.3814574E+02  1.7040350E+10  3.1790624E+02  1.3814594E+02 -1.7039306E+10
-7.8659415E-01  6.6106735E+00  1.6058198E+01  1.6811510E+01  4.7235514E+01 -2.0020984E+09  1.6812188E+01  4.7235872E+01  2.0028473E+09
 4.5359935E+00  7.3451264E+00  1.7517333E+01  4.0702397E+01  5.4438362E+01 -1.1171993E+09  4.0703053E+01  5.4438706E+01  1.1179636E+09
 9.9137091E+00  8.1388869E+00  1.9124969E+01  6.4708287E+01  6.1777708E+01 -1.7038872E+08  6.4708924E+01  6.1778037E+01  1.7116799E+08
 1.5373194E+01  8.9920476E+00  2.0899418E+01  8.8904887E+01  6.9242639E+01  8.3549713E+08  8.8905506E+01  6.9242955E+01 -8.3470335E+08
 2.0893556E+01  9.8988561E+00  2.2861566E+01  1.1329980E+02  7.6800338E+01  1.9275383E+09  1.1330040E+02  7.6800640E+01 -1.9267304E+09
 2.6539298E+01  1.0865425E+01  2.5035289E+01  1.3801840E+02  8.4441904E+01  3.0836834E+09  1.3801898E+02  8.4442193E+01 -3.0828617E+09
 3.2267209E+01  1.1880963E+01  2.7447916E+01  1.6303657E+02  9.2139153E+01  4.3400239E+09  1.6303715E+02  9.2139429E+01 -4.3391888E+09
 3.8130897E+01  1.2950240E+01  3.0130793E+01  1.8846432E+02  9.9872787E+01  5.6801843E+09  1.8846488E+02  9.9873051E+01 -5.6793361E+09
 4.4111735E+01  1.4065582E+01  3.3119920E+01  2.1430713E+02  1.0762259E+02  7.1286089E+09  2.1430768E+02  1.0762284E+02 -7.1277480E+09
 5.0247204E+01  1.5231612E+01  3.6456814E+01  2.4065900E+02  1.1536461E+02  8.6761942E+09  2.4065953E+02  1.1536485E+02 -8.6753209E+09
 5.6530734E+01  1.6441567E+01  4.0189308E+01  2.6753860E+02  1.2308007E+02  1.0342280E+10  2.6753912E+02  1.2308029E+02 -1.0341394E+10
 6.3010904E+01  1.7699672E+01  4.4372727E+01  2.9501646E+02  1.3074856E+02  1.2117240E+10  2.9501698E+02  1.3074877E+02 -1.2116342E+10
-1.0171574E+00  6.3772503E+00  1.3780392E+01  1.5588084E+01  4.5247228E+01 -1.4824043E+09  1.5588795E+01  4.5247602E+01  1.4830474E+09
 3.9238938E+00  7.0959274E+00  1.5032021E+01  3.7777108E+01  5.2053791E+01 -8.4970007E+08  3.7777796E+01  5.2054149E+01  8.5035636E+08
 8.9158643E+00  7.8697732E+00  1.6411034E+01  6.0064760E+01  5.8981976E+01 -1.7299187E+08  6.0065428E+01  5.8982320E+01  1.7366097E+08
 1.3983666E+01  8.6982440E+00  1.7933145E+01  8.2522015E+01  6.6020710E+01  5.4540144E+08  8.2522664E+01  6.6021040E+01 -5.4471988E+08
 1.9107156E+01  9.5753886E+00  1.9616278E+01  1.0515521E+02  7.3137672E+01  1.3256275E+09  1.0515584E+02  7.3137988E+01 -1.3249338E+09
 2.4347142E+01  1.0506521E+01  2.1480907E+01  1.2808206E+02  8.0324878E+01  2.1508664E+09  1.2808268E+02  8.0325180E+01 -2.1501609E+09
 2.9662133E+01  1.1481083E+01  2.3550473E+01  1.5127860E+02  8.7554256E+01  3.0481283E+09  1.5127920E+02  8.7554545E+01 -3.0474113E+09
 3.5102634E+01  1.2503258E+01  2.5851871E+01  1.7484774E+02  9.4808287E+01  4.0048588E+09  1.7484832E+02  9.4808563E+01 -4.0041306E+09
 4.0650329E+01  1.3565551E+01  2.8415986E+01  1.9879327E+02  1.0206704E+02  5.0392984E+09  1.9879384E+02  1.0206730E+02 -5.0385591E+09
 4.6340424E+01  1.4672116E+01  3.1278415E+01  2.2320284E+02  1.0930842E+02  6.1444642E+09  2.2320340E+02  1.0930867E+02 -6.1437142E+09
 5.2165946E+01  1.5816399E+01  3.4480181E+01  2.4809239E+02  1.1651433E+02  7.3347139E+09  2.4809294E+02  1.1651457E+02 -7.3339535E+09
 5.8172653E+01  1.7002260E+01  3.8068830E+01  2.7352711E+02  1.2366591E+02  8.6028355E+09  2.7352765E+02  1.2366614E+02 -8.6020647E+09
-1.2348280E+00  6.1551518E+00  1.1819554E+01  1.4423237E+01  4.3352963E+01 -1.0975243E+09  1.4423982E+01  4.3353353E+01  1.0980764E+09
 3.3492523E+00  6.8579261E+00  1.2893115E+01  3.5012282E+01  4.9779399E+01 -6.4588661E+08  3.5013003E+01  4.9779773E+01  6.4644998E+08
 7.9804883E+00  7.6115773E+00  1.4075986E+01  5.5685873E+01  5.6312832E+01 -1.6298052E+08  5.5686572E+01  5.6313191E+01  1.6355489E+08
 1.2682106E+01  8.4150273E+00  1.5381637E+01  7.6510359E+01  6.2942180E+01  3.4931728E+08  7.6511038E+01  6.2942524E+01 -3.4873221E+08
 1.7434662E+01  9.2622038E+00  1.6825439E+01  9.7490797E+01  6.9635781E+01  9.0599719E+08  9.7491457E+01  6.9636110E+01 -9.0540169E+08
 2.2295412E+01  1.0157722E+01  1.8424962E+01  1.1873756E+02  7.6386590E+01  1.4942462E+09  1.1873820E+02  7.6386905E+01 -1.4936405E+09
 2.7224519E+01  1.1091306E+01  2.0200294E+01  1.4022677E+02  8.3166836E+01  2.1342736E+09  1.4022740E+02  8.3167137E+01 -2.1336580E+09
 3.2269510E+01  1.2066634E+01  2.2174509E+01  1.6205462E+02  8.9960728E+01  2.8164735E+09  1.6205523E+02  8.9961016E+01 -2.8158482E+09
 3.7412397E+01  1.3076432E+01  2.4374112E+01  1.8422326E+02  9.6748757E+01  3.5544529E+09  1.8422386E+02  9.6749031E+01 -3.5538182E+09
 4.2686210E+01  1.4124452E+01  2.6829618E+01  2.0681434E+02  1.0351063E+02  4.3428697E+09  2.0681493E+02  1.0351089E+02 -4.3422258E+09
 4.8083637E+01  1.5204383E+01  2.9576248E+01  2.2984128E+02  1.1022901E+02  5.1923792E+09  2.2984185E+02  1.1022926E+02 -5.1917262E+09
 5.3647737E+01  1.6319771E+01  3.2654712E+01  2.5336420E+02  1.1688654E+02  6.0975855E+09  2.5336476E+02  1.1688678E+02 -6.0969236E+09
-1.4397299E+00  5.9438647E+00  1.0141351E+01  1.3314912E+01  4.1548067E+01 -8.1250754E+08  1.3315686E+01  4.1548472E+01  8.1298166E+08
 2.8107439E+00  6.6305576E+00  1.1062955E+01  3.2400945E+01  4.7609723E+01 -4.9067406E+08  3.2401695E+01  4.7610111E+01  4.9115789E+08
 7.1049766E+00  7.3637195E+00  1.2078277E+01  5.1559456E+01  5.3764080E+01 -1.4662566E+08  5.1560183E+01  5.3764453E+01  1.4711895E+08
 1.1464559E+01  8.1418348E+00  1.3198881E+01  7.0852292E+01  6.0000195E+01  2.1813145E+08  7.0852999E+01  6.0000552E+01 -2.1762896E+08
 1.5870705E+01  8.9587834E+00  1.4437957E+01  9.0283239E+01  6.6287207E+01  6.1475054E+08  9.0283925E+01  6.6287549E+01 -6.1423910E+08
 2.0377262E+01  9.8185748E+00  1.5810576E+01  1.0995560E+02  7.2619035E+01  1.0334829E+09  1.0995627E+02  7.2619362E+01 -1.0329627E+09
 2.4945990E+01  1.0711263E+01  1.7333985E+01  1.2984563E+02  7.8968370E+01  1.4894455E+09  1.2984628E+02  7.8968683E+01 -1.4889168E+09
 2.9621564E+01  1.1640092E+01  1.9027978E+01  1.5004305E+02  8.5321104E+01  1.9753019E+09  1.5004369E+02  8.5321402E+01 -1.9747648E+09
 3.4386340E+01  1.2598050E+01  2.0915275E+01  1.7054856E+02  9.1658264E+01  2.5011991E+09  1.7054918E+02  9.1658548E+01 -2.5006539E+09
 3.9271278E+01  1.3588548E+01  2.3022079E+01  1.9143806E+02  9.7961307E+01  3.0630601E+09  1.9143867E+02  9.7961578E+01 -3.0625070E+09
 4.4268781E+01  1.4605544E+01  2.5378587E+01  2.1272265E+02  1.0421371E+02  3.6687892E+09  2.1272325E+02  1.0421397E+02 -3.6682283E+09
