PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 2.0293557E+01  4.2823806E+00 -3.8813444E+05  1.1466606E+02  4.7461136E+01  9.4381061E+09  1.1482719E+02  4.7793476E+01 -2.7496094E+10
 2.2280937E+01  4.5010514E+00 -4.1863278E+05  1.2294348E+02  4.9489144E+01  1.0549273E+10  1.2309134E+02  4.9815205E+01 -2.8779737E+10
 2.4301359E+01  4.7376313E+00 -4.5193935E+05  1.3136593E+02  5.1541070E+01  1.1747435E+10  1.3150149E+02  5.1860464E+01 -3.0139989E+10
 2.6363527E+01  4.9919183E+00 -4.8838758E+05  1.3996647E+02  5.3589762E+01  1.3045052E+10  1.4009084E+02  5.3901824E+01 -3.1590225E+10
 2.8461326E+01  5.2619017E+00 -5.2835542E+05  1.4872850E+02  5.5665971E+01  1.4439690E+10  1.4884233E+02  5.5970570E+01 -3.3128425E+10
 3.0614956E+01  5.5494996E+00 -5.7227196E+05  1.5771078E+02  5.7704118E+01  1.5948090E+10  1.5781513E+02  5.8000396E+01 -3.4772322E+10
 3.2811459E+01  5.8512638E+00 -6.2062494E+05  1.6688709E+02  5.9753729E+01  1.7569152E+10  1.6698252E+02  6.0041534E+01 -3.6521087E+10
 3.5067698E+01  6.1688654E+00 -6.7397096E+05  1.7630058E+02  6.1764626E+01  1.9310539E+10  1.7638787E+02  6.2043336E+01 -3.8383094E+10
 3.7378378E+01  6.4999831E+00 -7.3294528E+05  1.8594792E+02  6.3758613E+01  2.1180926E+10  1.8602762E+02  6.4027926E+01 -4.0367417E+10
 3.9755383E+01  6.8463382E+00 -7.9827561E+05  1.9585968E+02  6.5708425E+01  2.3179192E+10  1.9593240E+02  6.5967872E+01 -4.2473398E+10
 4.2197321E+01  7.2060481E+00 -8.7079604E+05  2.0604171E+02  6.7621186E+01  2.5318686E+10  2.0610794E+02  6.7870434E+01 -4.4714808E+10
 4.4719693E+01  7.5808450E+00 -9.5146644E+05  2.1651439E+02  6.9481751E+01  2.7590489E+10  2.1657461E+02  6.9720432E+01 -4.7083023E+10
 1.9368293E+01  4.0630600E+00 -2.9562596E+05  1.0985740E+02  4.5305656E+01  7.1342035E+09  1.1001335E+02  4.5629131E+01 -2.0888172E+10
 2.1207016E+01  4.2750752E+00 -3.1885335E+05  1.1750176E+02  4.7200021E+01  7.9441247E+09  1.1764479E+02  4.7517387E+01 -2.1829377E+10
 2.3076611E+01  4.5038076E+00 -3.4421933E+05  1.2528070E+02  4.9114621E+01  8.8172346E+09  1.2541175E+02  4.9425501E+01 -2.2825857E+10
 2.4985136E+01  4.7488757E+00 -3.7197781E+05  1.3322518E+02  5.1023258E+01  9.7627603E+09  1.3334534E+02  5.1327003E+01 -2.3887536E+10
 2.6926755E+01  5.0082411E+00 -4.0241662E+05  1.4131893E+02  5.2955402E+01  1.0778538E+10  1.4142882E+02  5.3251887E+01 -2.5012567E+10
 2.8920311E+01  5.2835639E+00 -4.3586250E+05  1.4961717E+02  5.4848269E+01  1.1877085E+10  1.4971784E+02  5.5136653E+01 -2.6214222E+10
 3.0953509E+01  5.5715109E+00 -4.7268688E+05  1.5809454E+02  5.6749297E+01  1.3057231E+10  1.5818653E+02  5.7029435E+01 -2.7491537E+10
 3.3042076E+01  5.8735563E+00 -5.1331362E+05  1.6679134E+02  5.8610685E+01  1.4324623E+10  1.6687540E+02  5.8881970E+01 -2.8850702E+10
