PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 2.5965778E+00  1.5634423E+00  2.5588203E+03  1.6667809E+01  1.2887065E+01  1.5226179E+09  1.6666861E+01  1.2884921E+01 -1.4033356E+09
 3.8299711E+00  1.6872689E+00  2.7670170E+03  2.2084071E+01  1.4291790E+01  2.0495982E+09  2.2083219E+01  1.4289688E+01 -1.9288736E+09
 5.0897740E+00  1.8167819E+00  2.9948135E+03  2.7589357E+01  1.5707884E+01  2.6226950E+09  2.7588596E+01  1.5705828E+01 -2.5005935E+09
 6.3808344E+00  1.9522751E+00  3.2445541E+03  3.3198975E+01  1.7130337E+01  3.2444673E+09  3.3198297E+01  1.7128331E+01 -3.1210491E+09
 7.6987956E+00  2.0929424E+00  3.5189001E+03  3.8912074E+01  1.8558426E+01  3.9250228E+09  3.8911476E+01  1.8556472E+01 -3.8003454E+09
 9.0555962E+00  2.2403777E+00  3.8208777E+03  4.4754658E+01  1.9981768E+01  4.6622525E+09  4.4754134E+01  1.9979870E+01 -4.5363684E+09
 1.0442935E+01  2.3929269E+00  4.1539315E+03  5.0720213E+01  2.1403712E+01  5.4686830E+09  5.0719761E+01  2.1401872E+01 -5.3416421E+09
 1.1870520E+01  2.5520103E+00  4.5219978E+03  5.6830541E+01  2.2813695E+01  6.3433641E+09  5.6830154E+01  2.2811917E+01 -6.2152130E+09
 1.3335035E+01  2.7166936E+00  4.9295756E+03  6.3086876E+01  2.4212841E+01  7.2964519E+09  6.3086552E+01  2.4211128E+01 -7.1672342E+09
 1.4843103E+01  2.8883961E+00  5.3818251E+03  6.9507045E+01  2.5593011E+01  8.3279836E+09  6.9506780E+01  2.5591365E+01 -8.1977405E+09
 1.6393946E+01  3.0664560E+00  5.8846692E+03  7.6095954E+01  2.6953464E+01  9.4473374E+09  7.6095744E+01  2.6951886E+01 -9.3161072E+09
 1.7995976E+01  3.2522540E+00  6.4449321E+03  8.2866988E+01  2.8288414E+01  1.0652930E+10  8.2866830E+01  2.8286907E+01 -1.0520750E+10
 2.4492341E+00  1.4946862E+00  2.0141738E+03  1.5886101E+01  1.2292290E+01  1.1636993E+09  1.5885187E+01  1.2290149E+01 -1.0698038E+09
 3.6001216E+00  1.6150217E+00  2.1780835E+03  2.0941818E+01  1.3618917E+01  1.5465360E+09  2.0940999E+01  1.3616818E+01 -1.4515042E+09
 4.7757395E+00  1.7407498E+00  2.3574235E+03  2.6079788E+01  1.4955576E+01  1.9627414E+09  2.6079059E+01  1.4953523E+01 -1.8666249E+09
 5.9806190E+00  1.8720592E+00  2.5540396E+03  3.1314374E+01  1.6297430E+01  2.4141244E+09  3.1313729E+01  1.6295427E+01 -2.3169707E+09
 7.2105815E+00  2.0081174E+00  2.7700271E+03  3.6644614E+01  1.7643715E+01  2.9081261E+09  3.6644050E+01  1.7641763E+01 -2.8099805E+09
 8.4768799E+00  2.1503695E+00  3.0077686E+03  4.2094972E+01  1.8984647E+01  3.4430286E+09  4.2094480E+01  1.8982752E+01 -3.3439323E+09
 9.7715758E+00  2.2972065E+00  3.2699761E+03  4.7659091E+01  2.0323311E+01  4.0281114E+09  4.7658671E+01  2.0321474E+01 -3.9281040E+09
 1.1103824E+01  2.4499313E+00  3.5597489E+03  5.3357436E+01  2.1649838E+01  4.6625036E+09  5.3357081E+01  2.1648063E+01 -4.5616216E+09
