PdfType: replica
Format: lhagrid1
FromMCReplica: 52
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.4305037e-06  3.1055899e+00  2.3712010e+00  2.3511224e+00  2.6921312e+01  2.3521933e+00  2.3722722e+00  3.1063344e+00  1.4305192e-06  0.0000000e+00 
  0.0000000e+00  5.6443183e-01  3.6606188e+00  2.9245541e+00  2.9043830e+00  2.8295976e+01  2.9054715e+00  2.9256428e+00  3.6613753e+00  5.6443341e-01  0.0000000e+00 
  0.0000000e+00  1.1953824e+00  4.2823381e+00  3.5446227e+00  3.5243594e+00  2.9962970e+01  3.5254652e+00  3.5457289e+00  4.2831064e+00  1.1953855e+00  0.0000000e+00 
  0.0000000e+00  1.8982008e+00  4.9760853e+00  4.2367443e+00  4.2163887e+00  3.2144436e+01  4.2175119e+00  4.2378677e+00  4.9768652e+00  1.8982053e+00  0.0000000e+00 
  0.0000000e+00  2.6787759e+00  5.7477393e+00  5.0067972e+00  4.9863495e+00  3.5113265e+01  4.9874898e+00  5.0079379e+00  5.7485309e+00  2.6787816e+00  0.0000000e+00 
  0.0000000e+00  3.5450201e+00  6.6052039e+00  5.8626850e+00  5.8421452e+00  3.9213702e+01  5.8433026e+00  5.8638428e+00  6.6060069e+00  3.5450270e+00  0.0000000e+00 
  0.0000000e+00  4.5037622e+00  7.5552989e+00  6.8112273e+00  6.7905954e+00  4.4830725e+01  6.7917699e+00  6.8124022e+00  7.5561133e+00  4.5037703e+00  0.0000000e+00 
  0.0000000e+00  5.5642747e+00  8.6072887e+00  7.8616883e+00  7.8409643e+00  5.2432349e+01  7.8421558e+00  7.8628802e+00  8.6081145e+00  5.5642838e+00  0.0000000e+00 
  0.0000000e+00  6.7435714e+00  9.7781800e+00  9.0310737e+00  9.0102577e+00  6.2614595e+01  9.0114661e+00  9.0322825e+00  9.7790170e+00  6.7435815e+00  0.0000000e+00 
  0.0000000e+00  8.0405572e+00  1.1066870e+01  1.0318281e+01  1.0297373e+01  7.5928312e+01  1.0298598e+01  1.0319507e+01  1.1067718e+01  8.0405682e+00  0.0000000e+00 
  0.0000000e+00  9.4791152e+00  1.2497235e+01  1.1747186e+01  1.1726186e+01  9.3152743e+01  1.1727428e+01  1.1748429e+01  1.2498095e+01  9.4791270e+00  0.0000000e+00 
  0.0000000e+00  1.1036476e+01  1.4046778e+01  1.3295340e+01  1.3274251e+01  1.1421840e+02  1.3275510e+01  1.3296599e+01  1.4047649e+01  1.1036489e+01  0.0000000e+00 
  0.0000000e+00  1.7166021e-06  3.0323455e+00  2.2758787e+00  2.2550254e+00  2.5613956e+01  2.2561927e+00  2.2770459e+00  3.0331542e+00  1.7166254e-06  0.0000000e+00 
  0.0000000e+00  5.3745572e-01  3.5605688e+00  2.8027050e+00  2.7817559e+00  2.6969383e+01  2.7829422e+00  2.8038914e+00  3.5613904e+00  5.3745741e-01  0.0000000e+00 
  0.0000000e+00  1.1375984e+00  4.1516474e+00  3.3924076e+00  3.3713629e+00  2.8636975e+01  3.3725679e+00  3.3936129e+00  4.1524817e+00  1.1376016e+00  0.0000000e+00 
  0.0000000e+00  1.8054384e+00  4.8105802e+00  4.0499855e+00  4.0288451e+00  3.0834184e+01  4.0300689e+00  4.0512095e+00  4.8114271e+00  1.8054431e+00  0.0000000e+00 
  0.0000000e+00  2.5465245e+00  5.5429063e+00  4.7809773e+00  4.7597413e+00  3.3826932e+01  4.7609837e+00  4.7822200e+00  5.5437657e+00  2.5465306e+00  0.0000000e+00 
  0.0000000e+00  3.3682327e+00  6.3559929e+00  5.5927503e+00  5.5714188e+00  3.7944202e+01  5.5726797e+00  5.5940116e+00  6.3568647e+00  3.3682401e+00  0.0000000e+00 
  0.0000000e+00  4.2770989e+00  7.2563673e+00  6.4918317e+00  6.4704047e+00  4.3560054e+01  6.4716841e+00  6.4931116e+00  7.2572514e+00  4.2771075e+00  0.0000000e+00 
