PdfType: replica
Format: lhagrid1
FromMCReplica: 57
---
1.0000000E-09 1.2970848E-09 1.6824290E-09 2.1822532E-09 2.8305674E-09 3.6714860E-09 4.7622286E-09 6.1770143E-09 8.0121111E-09 1.0392387E-08 1.3479806E-08 1.7484450E-08 2.2678812E-08 2.9416337E-08 3.8155475E-08 4.9490871E-08 6.4193830E-08 8.3264795E-08 1.0800142E-07 1.4008687E-07 1.8170433E-07 2.3568555E-07 3.0570351E-07 3.9652231E-07 5.1432126E-07 6.6711525E-07 8.6529992E-07 1.1223588E-06 1.4557800E-06 1.8882456E-06 2.4491735E-06 3.1767165E-06 4.1203542E-06 5.3442527E-06 6.9316190E-06 8.9903426E-06 1.1660303E-05 1.5122831E-05 1.9612953E-05 2.5435221E-05 3.2984168E-05 4.2770705E-05 5.5456125E-05 7.1895831E-05 9.3195423E-05 1.2078237E-04 1.5649721E-04 2.0270894E-04 2.6245980E-04 3.3964524E-04 4.3923444E-04 5.6753566E-04 7.3250762E-04 9.4411211E-04 1.2146932E-03 1.5593531E-03 1.9962745E-03 2.5469149E-03 3.2359751E-03 4.0910344E-03 5.1417598E-03 6.4186510E-03 7.9513794E-03 9.7669000E-03 1.1887614E-02 1.4329895E-02 1.7103228E-02 2.0210073E-02 2.3646397E-02 2.7402692E-02 3.1465251E-02 3.5817483E-02 4.0441106E-02 4.5317134E-02 5.0426635E-02 5.5751261E-02 6.1273602E-02 6.6977383E-02 7.2847559E-02 7.8870332E-02 8.5033120E-02 9.1324491E-02 9.7734088E-02 1.0425254E-01 1.1087137E-01 1.1758291E-01 1.2438023E-01 1.3125706E-01 1.3820771E-01 1.4522701E-01 1.5231026E-01 1.5945321E-01 1.6665195E-01 1.7390294E-01 1.8120291E-01 1.8854889E-01 1.9593815E-01 2.0336816E-01 2.1083662E-01 2.1834138E-01 2.2588049E-01 2.3345210E-01 2.4105454E-01 2.4868622E-01 2.5634570E-01 2.6403161E-01 2.7174270E-01 2.7947777E-01 2.8723573E-01 2.9501555E-01 3.0281625E-01 3.1063694E-01 3.1847676E-01 3.2633492E-01 3.3421065E-01 3.4210326E-01 3.5001207E-01 3.5793645E-01 3.6587581E-01 3.7382958E-01 3.8179724E-01 3.8977827E-01 3.9777220E-01 4.0577857E-01 4.1379696E-01 4.2182694E-01 4.2986814E-01 4.3792018E-01 4.4598271E-01 4.5405538E-01 4.6213789E-01 4.7022992E-01 4.7833118E-01 4.8644138E-01 4.9456027E-01 5.0268759E-01 5.1082309E-01 5.1896653E-01 5.2711769E-01 5.3527636E-01 5.4344232E-01 5.5161538E-01 5.5979535E-01 5.6798204E-01 5.7617528E-01 5.8437490E-01 5.9258073E-01 6.0079262E-01 6.0901041E-01 6.1723396E-01 6.2546313E-01 6.3369778E-01 6.4193778E-01 6.5018301E-01 6.5843334E-01 6.6668866E-01 6.7494884E-01 6.8321379E-01 6.9148339E-01 6.9975754E-01 7.0803614E-01 7.1631910E-01 7.2460632E-01 7.3289771E-01 7.4119318E-01 7.4949265E-01 7.5779603E-01 7.6610325E-01 7.7441423E-01 7.8272889E-01 7.9104716E-01 7.9936897E-01 8.0769425E-01 8.1602293E-01 8.2435495E-01 8.3269024E-01 8.4102875E-01 8.4937041E-01 8.5771516E-01 8.6606296E-01 8.7441373E-01 8.8276744E-01 8.9112402E-01 8.9948343E-01 9.0784562E-01 9.1621053E-01 9.2457813E-01 9.3294836E-01 9.4132119E-01 9.4969656E-01 9.5807444E-01 9.6645478E-01 9.7483755E-01 9.8322270E-01 9.9161020E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502944E+00 2.8142025E+00 3.1184122E+00 3.4705775E+00 3.8800751E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000E+00  1.4064721E-02  2.2037182E+00  1.7600464E+00  2.9282612E+00  2.9917317E+01  2.9283770E+00  1.7601635E+00  2.2036817E+00  1.4064722E-02  0.0000000E+00
 0.0000000E+00  5.6883807E-01  2.7499921E+00  2.3111928E+00  3.4685441E+00  3.1629743E+01  3.4686651E+00  2.3113152E+00  2.7499556E+00  5.6883850E-01  0.0000000E+00
 0.0000000E+00  1.1864056E+00  3.3592096E+00  2.9251895E+00  4.0718851E+00  3.3656562E+01  4.0720114E+00  2.9253172E+00  3.3591732E+00  1.1864064E+00  0.0000000E+00
 0.0000000E+00  1.8718669E+00  4.0364619E+00  3.6071321E+00  4.7433704E+00  3.6196808E+01  4.7435018E+00  3.6072652E+00  4.0364255E+00  1.8718682E+00  0.0000000E+00
 0.0000000E+00  2.6307927E+00  4.7873117E+00  4.3625869E+00  5.4885567E+00  3.9495894E+01  5.4886932E+00  4.3627253E+00  4.7872752E+00  2.6307943E+00  0.0000000E+00
 0.0000000E+00  3.4706898E+00  5.6192581E+00  5.1990574E+00  6.3149388E+00  4.3868690E+01  6.3150805E+00  5.1992011E+00  5.6192216E+00  3.4706917E+00  0.0000000E+00
 0.0000000E+00  4.3979051E+00  6.5386407E+00  6.1228870E+00  7.2288515E+00  4.9662361E+01  7.2289983E+00  6.1230359E+00  6.5386042E+00  4.3979073E+00  0.0000000E+00
 0.0000000E+00  5.4211226E+00  7.5541370E+00  7.1427564E+00  8.2389680E+00  5.7305388E+01  8.2391199E+00  7.1429107E+00  7.5541004E+00  5.4211252E+00  0.0000000E+00
 0.0000000E+00  6.5567088E+00  8.6821072E+00  8.2750291E+00  9.3616439E+00  6.7362968E+01  9.3618009E+00  8.2751886E+00  8.6820705E+00  6.5567117E+00  0.0000000E+00
 0.0000000E+00  7.8026537E+00  9.9205349E+00  9.5176919E+00  1.0594859E+01  8.0306530E+01  1.0595021E+01  9.5178567E+00  9.9204980E+00  7.8026568E+00  0.0000000E+00
 0.0000000E+00  9.1820082E+00  1.1292466E+01  1.0893794E+01  1.1961656E+01  9.6884568E+01  1.1961823E+01  1.0893964E+01  1.1292429E+01  9.1820117E+00  0.0000000E+00
 0.0000000E+00  1.0673969E+01  1.2777342E+01  1.2382639E+01  1.3441646E+01  1.1706321E+02  1.3441818E+01  1.2382814E+01  1.2777305E+01  1.0673972E+01  0.0000000E+00
 0.0000000E+00  1.3585233E-02  2.1330332E+00  1.7378243E+00  2.7995007E+00  2.8334576E+01  2.7996458E+00  1.7379712E+00  2.1329953E+00  1.3585230E-02  0.0000000E+00
 0.0000000E+00  5.4076936E-01  2.6519791E+00  2.2611819E+00  3.3129659E+00  3.0009065E+01  3.3131167E+00  2.2613347E+00  2.6519412E+00  5.4076983E-01  0.0000000E+00
 0.0000000E+00  1.1271030E+00  3.2302188E+00  2.8437491E+00  3.8858296E+00  3.2009996E+01  3.8859862E+00  2.8439078E+00  3.2301808E+00  1.1271039E+00  0.0000000E+00
 0.0000000E+00  1.7773542E+00  3.8725124E+00  3.4902901E+00  4.5228471E+00  3.4531984E+01  4.5230094E+00  3.4904546E+00  3.8724743E+00  1.7773556E+00  0.0000000E+00
 0.0000000E+00  2.4967625E+00  4.5840914E+00  4.2060397E+00  5.2292448E+00  3.7814102E+01  5.2294127E+00  4.2062101E+00  4.5840532E+00  2.4967643E+00  0.0000000E+00
 0.0000000E+00  3.2923171E+00  5.3719378E+00  4.9979837E+00  6.0120004E+00  4.2156963E+01  6.0121740E+00  4.9981598E+00  5.3718995E+00  3.2923193E+00  0.0000000E+00
 0.0000000E+00  4.1700841E+00  6.2421106E+00  5.8721844E+00  6.8771686E+00  4.7898271E+01  6.8773478E+00  5.8723663E+00  6.2420721E+00  4.1700866E+00  0.0000000E+00
