PdfType: replica
Format: lhagrid1
FromMCReplica: 127
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.1098779e-02  1.8675238e+00  1.9474774e+00  1.9474792e+00  5.5388327e+00  1.9475504e+00  1.9475522e+00  1.8675055e+00  3.1098779e-02  0.0000000e+00 
  0.0000000e+00  3.6417425e-01  2.1934870e+00  2.2735364e+00  2.2735383e+00  4.8226949e+00  2.2736115e+00  2.2736134e+00  2.1934686e+00  3.6417456e-01  0.0000000e+00 
  0.0000000e+00  7.4959053e-01  2.5719173e+00  2.6520634e+00  2.6520653e+00  3.9624865e+00  2.6521407e+00  2.6521427e+00  2.5718988e+00  7.4959114e-01  0.0000000e+00 
  0.0000000e+00  1.1915090e+00  3.0069690e+00  3.0872128e+00  3.0872148e+00  3.1153738e+00  3.0872923e+00  3.0872944e+00  3.0069504e+00  1.1915099e+00  0.0000000e+00 
  0.0000000e+00  1.6944676e+00  3.5031734e+00  3.5835154e+00  3.5835175e+00  2.4835886e+00  3.5835971e+00  3.5835992e+00  3.5031546e+00  1.6944688e+00  0.0000000e+00 
  0.0000000e+00  2.2649508e+00  4.0670086e+00  4.1474494e+00  4.1474516e+00  2.3407693e+00  4.1475333e+00  4.1475355e+00  4.0669896e+00  2.2649522e+00  0.0000000e+00 
  0.0000000e+00  2.9080546e+00  4.7035643e+00  4.7841048e+00  4.7841070e+00  2.9874821e+00  4.7841908e+00  4.7841932e+00  4.7035452e+00  2.9080562e+00  0.0000000e+00 
  0.0000000e+00  3.6312511e+00  5.4203073e+00  5.5009480e+00  5.5009503e+00  4.8086182e+00  5.5010362e+00  5.5010387e+00  5.4202879e+00  3.6312530e+00  0.0000000e+00 
  0.0000000e+00  4.4499818e+00  6.2326737e+00  6.3134149e+00  6.3134173e+00  8.3328290e+00  6.3135053e+00  6.3135079e+00  6.2326541e+00  4.4499840e+00  0.0000000e+00 
  0.0000000e+00  5.3600236e+00  7.1364351e+00  7.2172774e+00  7.2172799e+00  1.3966274e+01  7.2173700e+00  7.2173727e+00  7.1364153e+00  5.3600260e+00  0.0000000e+00 
  0.0000000e+00  6.3836422e+00  8.1538526e+00  8.2347967e+00  8.2347992e+00  2.2426617e+01  8.2348915e+00  8.2348942e+00  8.1538326e+00  6.3836447e+00  0.0000000e+00 
  0.0000000e+00  7.5131705e+00  9.2774649e+00  9.3585074e+00  9.3585100e+00  3.3982201e+01  9.3586044e+00  9.3586072e+00  9.2774446e+00  7.5131732e+00  0.0000000e+00 
  0.0000000e+00  3.0081717e-02  1.8075733e+00  1.8885763e+00  1.8885783e+00  5.3696113e+00  1.8886582e+00  1.8886602e+00  1.8075527e+00  3.0081717e-02  0.0000000e+00 
  0.0000000e+00  3.5084558e-01  2.1214503e+00  2.2025501e+00  2.2025523e+00  4.7272253e+00  2.2026345e+00  2.2026366e+00  2.1214295e+00  3.5084593e-01  0.0000000e+00 
  0.0000000e+00  7.2125433e-01  2.4850943e+00  2.5662920e+00  2.5662942e+00  3.9838735e+00  2.5663788e+00  2.5663811e+00  2.4850735e+00  7.2125501e-01  0.0000000e+00 
  0.0000000e+00  1.1452215e+00  2.9024122e+00  2.9837087e+00  2.9837110e+00  3.2974547e+00  2.9837980e+00  2.9838003e+00  2.9023912e+00  1.1452225e+00  0.0000000e+00 
  0.0000000e+00  1.6270504e+00  3.3777006e+00  3.4590964e+00  3.4590988e+00  2.8693535e+00  3.4591882e+00  3.4591906e+00  3.3776794e+00  1.6270517e+00  0.0000000e+00 
  0.0000000e+00  2.1728079e+00  3.9170203e+00  3.9985162e+00  3.9985187e+00  2.9643121e+00  3.9986105e+00  3.9986130e+00  3.9169990e+00  2.1728095e+00  0.0000000e+00 
  0.0000000e+00  2.7874360e+00  4.5253073e+00  4.6069040e+00  4.6069065e+00  3.8797784e+00  4.6070007e+00  4.6070033e+00  4.5252857e+00  2.7874378e+00  0.0000000e+00 
  0.0000000e+00  3.4780341e+00  5.2096558e+00  5.2913539e+00  5.2913566e+00  5.9877106e+00  5.2914531e+00  5.2914558e+00  5.2096340e+00  3.4780363e+00  0.0000000e+00 
  0.0000000e+00  4.2586182e+00  5.9840764e+00  6.0658763e+00  6.0658790e+00  9.7720252e+00  6.0659779e+00  6.0659808e+00  5.9840545e+00  4.2586206e+00  0.0000000e+00 
  0.0000000e+00  5.1265723e+00  6.8459483e+00  6.9278505e+00  6.9278533e+00  1.5671976e+01  6.9279546e+00  6.9279576e+00  6.8459261e+00  5.1265749e+00  0.0000000e+00 
  0.0000000e+00  6.1019797e+00  7.8153503e+00  7.8973554e+00  7.8973583e+00  2.4333170e+01  7.8974620e+00  7.8974652e+00  7.8153279e+00  6.1019825e+00  0.0000000e+00 
  0.0000000e+00  7.1749285e+00  8.8825697e+00  8.9646743e+00  8.9646774e+00  3.5907432e+01  8.9647834e+00  8.9647867e+00  8.8825470e+00  7.1749316e+00  0.0000000e+00 
  0.0000000e+00  2.9097954e-02  1.7495412e+00  1.8316067e+00  1.8316091e+00  5.2055612e+00  1.8316991e+00  1.8317014e+00  1.7495183e+00  2.9097954e-02  0.0000000e+00 
  0.0000000e+00  3.3794175e-01  2.0517150e+00  2.1338786e+00  2.1338811e+00  4.6340548e+00  2.1339738e+00  2.1339762e+00  2.0516920e+00  3.3794214e-01  0.0000000e+00 
  0.0000000e+00  6.9384907e-01  2.4010707e+00  2.4833332e+00  2.4833358e+00  4.0017645e+00  2.4834312e+00  2.4834337e+00  2.4010475e+00  6.9384984e-01  0.0000000e+00 
  0.0000000e+00  1.1005008e+00  2.8012825e+00  2.8836450e+00  2.8836476e+00  3.4666320e+00  2.8837456e+00  2.8837483e+00  2.8012592e+00  1.1005020e+00  0.0000000e+00 
  0.0000000e+00  1.5619776e+00  3.2564246e+00  3.3388875e+00  3.3388903e+00  3.2283968e+00  3.3389910e+00  3.3389938e+00  3.2564011e+00  1.5619791e+00  0.0000000e+00 
  0.0000000e+00  2.0839554e+00  3.7721670e+00  3.8547313e+00  3.8547341e+00  3.5428596e+00  3.8548375e+00  3.8548404e+00  3.7721434e+00  2.0839572e+00  0.0000000e+00 
  0.0000000e+00  2.6712199e+00  4.3532898e+00  4.4359559e+00  4.4359589e+00  4.7030806e+00  4.4360649e+00  4.4360680e+00  4.3532659e+00  2.6712220e+00  0.0000000e+00 
  0.0000000e+00  3.3305121e+00  5.0065287e+00  5.0892975e+00  5.0893005e+00  7.0677183e+00  5.0894092e+00  5.0894124e+00  5.0065046e+00  3.3305145e+00  0.0000000e+00 
  0.0000000e+00  4.0745454e+00  5.7445923e+00  5.8274639e+00  5.8274671e+00  1.1080057e+01  5.8275784e+00  5.8275818e+00  5.7445679e+00  4.0745481e+00  0.0000000e+00 
  0.0000000e+00  4.9020989e+00  6.5662545e+00  6.6492296e+00  6.6492329e+00  1.7203413e+01  6.6493469e+00  6.6493504e+00  6.5662298e+00  4.9021019e+00  0.0000000e+00 
  0.0000000e+00  5.8312660e+00  7.4896046e+00  7.5726838e+00  7.5726872e+00  2.6018553e+01  7.5728040e+00  7.5728076e+00  7.4895797e+00  5.8312692e+00  0.0000000e+00 
  0.0000000e+00  6.8502608e+00  8.5030497e+00  8.5862296e+00  8.5862331e+00  3.7578239e+01  8.5863525e+00  8.5863563e+00  8.5030245e+00  6.8502643e+00  0.0000000e+00 
  0.0000000e+00  2.8146474e-02  1.6933515e+00  1.7764927e+00  1.7764954e+00  5.0465231e+00  1.7765967e+00  1.7765995e+00  1.6933261e+00  2.8146474e-02  0.0000000e+00 
  0.0000000e+00  3.2544967e-01  1.9841944e+00  2.0674347e+00  2.0674376e+00  4.5431130e+00  2.0675418e+00  2.0675448e+00  1.9841688e+00  3.2545011e-01  0.0000000e+00 
  0.0000000e+00  6.6734569e-01  2.3197445e+00  2.4030849e+00  2.4030879e+00  4.0162949e+00  2.4031951e+00  2.4031982e+00  2.3197187e+00  6.6734655e-01  0.0000000e+00 
  0.0000000e+00  1.0572972e+00  2.7034581e+00  2.7868997e+00  2.7869028e+00  3.6234191e+00  2.7870129e+00  2.7870162e+00  2.7034322e+00  1.0572985e+00  0.0000000e+00 
  0.0000000e+00  1.4991734e+00  3.1391983e+00  3.2227415e+00  3.2227447e+00  3.5618598e+00  3.2228579e+00  3.2228613e+00  3.1391722e+00  1.4991750e+00  0.0000000e+00 
  0.0000000e+00  1.9982843e+00  3.6322694e+00  3.7159150e+00  3.7159183e+00  4.0784488e+00  3.7160345e+00  3.7160380e+00  3.6322430e+00  1.9982864e+00  0.0000000e+00 
  0.0000000e+00  2.5592579e+00  4.1872937e+00  4.2710424e+00  4.2710458e+00  5.4607479e+00  4.2711650e+00  4.2711687e+00  4.1872671e+00  2.5592603e+00  0.0000000e+00 
  0.0000000e+00  3.1884906e+00  4.8106626e+00  4.8945151e+00  4.8945187e+00  8.0538433e+00  4.8946408e+00  4.8946446e+00  4.8106357e+00  3.1884933e+00  0.0000000e+00 
  0.0000000e+00  3.8975070e+00  5.5138961e+00  5.5978526e+00  5.5978563e+00  1.2264101e+01  5.5979815e+00  5.5979855e+00  5.5138689e+00  3.8975100e+00  0.0000000e+00 
  0.0000000e+00  4.6862882e+00  6.2969703e+00  6.3810315e+00  6.3810353e+00  1.8570998e+01  6.3811635e+00  6.3811676e+00  6.2969428e+00  4.6862915e+00  0.0000000e+00 
  0.0000000e+00  5.5711155e+00  7.1761626e+00  7.2603291e+00  7.2603330e+00  2.7496994e+01  7.2604642e+00  7.2604685e+00  7.1761348e+00  5.5711192e+00  0.0000000e+00 
  0.0000000e+00  6.5386622e+00  8.1383329e+00  8.2226013e+00  8.2226054e+00  3.9011282e+01  8.2227395e+00  8.2227440e+00  8.1383048e+00  6.5386661e+00  0.0000000e+00 
