PdfType: replica
Format: lhagrid1
FromMCReplica: 60
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.5820801e-03  2.1986344e+00  2.2484043e+00  2.2484066e+00  1.3417552e+01  2.2484999e+00  2.2485022e+00  2.1985652e+00  3.5820801e-03  0.0000000e+00 
  0.0000000e+00  5.6821081e-01  2.7531564e+00  2.8032304e+00  2.8032330e+00  1.4451348e+01  2.8033286e+00  2.8033312e+00  2.7530863e+00  5.6821112e-01  0.0000000e+00 
  0.0000000e+00  1.2019297e+00  3.3769422e+00  3.4273202e+00  3.4273229e+00  1.6032757e+01  3.4274210e+00  3.4274236e+00  3.3768711e+00  1.2019303e+00  0.0000000e+00 
  0.0000000e+00  1.9103954e+00  4.0756389e+00  4.1263209e+00  4.1263238e+00  1.8404105e+01  4.1264243e+00  4.1264271e+00  4.0755669e+00  1.9103963e+00  0.0000000e+00 
  0.0000000e+00  2.6998336e+00  4.8554632e+00  4.9064489e+00  4.9064519e+00  2.1854491e+01  4.9065549e+00  4.9065579e+00  4.8553902e+00  2.6998348e+00  0.0000000e+00 
  0.0000000e+00  3.5783944e+00  5.7245567e+00  5.7758461e+00  5.7758492e+00  2.6739772e+01  5.7759547e+00  5.7759578e+00  5.7244828e+00  3.5783959e+00  0.0000000e+00 
  0.0000000e+00  4.5533035e+00  6.6901369e+00  6.7417301e+00  6.7417333e+00  3.3452104e+01  6.7418412e+00  6.7418445e+00  6.6900619e+00  4.5533052e+00  0.0000000e+00 
  0.0000000e+00  5.6340813e+00  7.7617166e+00  7.8136137e+00  7.8136172e+00  4.2461149e+01  7.8137275e+00  7.8137309e+00  7.7616406e+00  5.6340833e+00  0.0000000e+00 
  0.0000000e+00  6.8375653e+00  8.9561263e+00  9.0083272e+00  9.0083308e+00  5.4365494e+01  9.0084435e+00  9.0084471e+00  8.9560492e+00  6.8375675e+00  0.0000000e+00 
  0.0000000e+00  8.1636721e+00  1.0273275e+01  1.0325780e+01  1.0325784e+01  6.9694572e+01  1.0325899e+01  1.0325903e+01  1.0273197e+01  8.1636745e+00  0.0000000e+00 
  0.0000000e+00  9.6357367e+00  1.1736493e+01  1.1789302e+01  1.1789306e+01  8.9222864e+01  1.1789424e+01  1.1789428e+01  1.1736414e+01  9.6357394e+00  0.0000000e+00 
  0.0000000e+00  1.1228732e+01  1.3321045e+01  1.3374149e+01  1.3374153e+01  1.1280442e+02  1.3374273e+01  1.3374277e+01  1.3320965e+01  1.1228734e+01  0.0000000e+00 
  0.0000000e+00  3.8537660e-03  2.1131606e+00  2.1653497e+00  2.1653528e+00  1.3308450e+01  2.1654572e+00  2.1654601e+00  2.1130843e+00  3.8537660e-03  0.0000000e+00 
  0.0000000e+00  5.4554589e-01  2.6451019e+00  2.6976098e+00  2.6976131e+00  1.4465277e+01  2.6977202e+00  2.6977232e+00  2.6450246e+00  5.4554625e-01  0.0000000e+00 
  0.0000000e+00  1.1523774e+00  3.2423496e+00  3.2951762e+00  3.2951796e+00  1.6186302e+01  3.2952895e+00  3.2952927e+00  3.2422713e+00  1.1523781e+00  0.0000000e+00 
  0.0000000e+00  1.8296500e+00  3.9101964e+00  3.9633417e+00  3.9633452e+00  1.8704950e+01  3.9634578e+00  3.9634611e+00  3.9101171e+00  1.8296510e+00  0.0000000e+00 
  0.0000000e+00  2.5832215e+00  4.6544914e+00  4.7079550e+00  4.7079587e+00  2.2299113e+01  4.7080739e+00  4.7080775e+00  4.6544110e+00  2.5832228e+00  0.0000000e+00 
  0.0000000e+00  3.4206838e+00  5.4828184e+00  5.5366003e+00  5.5366041e+00  2.7305665e+01  5.5367221e+00  5.5367258e+00  5.4827369e+00  3.4206855e+00  0.0000000e+00 
  0.0000000e+00  4.3489149e+00  6.4020472e+00  6.4561475e+00  6.4561515e+00  3.4101527e+01  6.4562722e+00  6.4562761e+00  6.4019646e+00  4.3489169e+00  0.0000000e+00 
