PdfType: replica
Format: lhagrid1
FromMCReplica: 90
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.5431304e-06  3.8014588e+00  3.7841890e+00  3.7840130e+00  1.0837890e+01  3.7842877e+00  3.7841117e+00  3.8014054e+00  2.5431325e-06  0.0000000e+00 
  0.0000000e+00  5.8019876e-01  4.3663226e+00  4.3491163e+00  4.3489363e+00  1.1466267e+01  4.3492168e+00  4.3490369e+00  4.3662682e+00  5.8019894e-01  0.0000000e+00 
  0.0000000e+00  1.2355341e+00  5.0065881e+00  4.9894441e+00  4.9892602e+00  1.2542666e+01  4.9895466e+00  4.9893626e+00  5.0065326e+00  1.2355345e+00  0.0000000e+00 
  0.0000000e+00  1.9719987e+00  5.7282307e+00  5.7111483e+00  5.7109604e+00  1.4347775e+01  5.7112527e+00  5.7110648e+00  5.7281740e+00  1.9719993e+00  0.0000000e+00 
  0.0000000e+00  2.7962816e+00  6.5379250e+00  6.5209030e+00  6.5207111e+00  1.7218089e+01  6.5210092e+00  6.5208173e+00  6.5378672e+00  2.7962823e+00  0.0000000e+00 
  0.0000000e+00  3.7171551e+00  7.4444303e+00  7.4274678e+00  7.4272719e+00  2.1560217e+01  7.4275760e+00  7.4273801e+00  7.4443714e+00  3.7171560e+00  0.0000000e+00 
  0.0000000e+00  4.7426190e+00  8.4557333e+00  8.4388297e+00  8.4386298e+00  2.7835151e+01  8.4389397e+00  8.4387399e+00  8.4556733e+00  4.7426200e+00  0.0000000e+00 
  0.0000000e+00  5.8831687e+00  9.5823179e+00  9.5654725e+00  9.5652686e+00  3.6584284e+01  9.5655844e+00  9.5653806e+00  9.5822567e+00  5.8831698e+00  0.0000000e+00 
  0.0000000e+00  7.1566529e+00  1.0842022e+01  1.0825233e+01  1.0825026e+01  4.8456169e+01  1.0825347e+01  1.0825139e+01  1.0841959e+01  7.1566542e+00  0.0000000e+00 
  0.0000000e+00  8.5647347e+00  1.2236497e+01  1.2219765e+01  1.2219553e+01  6.4140148e+01  1.2219881e+01  1.2219669e+01  1.2236433e+01  8.5647361e+00  0.0000000e+00 
  0.0000000e+00  1.0132071e+01  1.3790390e+01  1.3773715e+01  1.3773499e+01  8.4457786e+01  1.3773832e+01  1.3773616e+01  1.3790325e+01  1.0132072e+01  0.0000000e+00 
  0.0000000e+00  1.1830103e+01  1.5475590e+01  1.5458969e+01  1.5458749e+01  1.0919393e+02  1.5459088e+01  1.5458868e+01  1.5475525e+01  1.1830105e+01  0.0000000e+00 
  0.0000000e+00  3.1471259e-06  3.6753099e+00  3.6585400e+00  3.6583416e+00  1.0707331e+01  3.6586480e+00  3.6584496e+00  3.6752500e+00  3.1471245e-06  0.0000000e+00 
  0.0000000e+00  5.5670002e-01  4.2170876e+00  4.2003803e+00  4.2001775e+00  1.1448433e+01  4.2004904e+00  4.2002876e+00  4.2170266e+00  5.5670022e-01  0.0000000e+00 
  0.0000000e+00  1.1842738e+00  4.8299970e+00  4.8133511e+00  4.8131440e+00  1.2668114e+01  4.8134634e+00  4.8132562e+00  4.8299347e+00  1.1842742e+00  0.0000000e+00 
  0.0000000e+00  1.8883520e+00  5.5196513e+00  5.5030662e+00  5.5028546e+00  1.4638669e+01  5.5031805e+00  5.5029689e+00  5.5195878e+00  1.8883526e+00  0.0000000e+00 
  0.0000000e+00  2.6752479e+00  6.2923497e+00  6.2758241e+00  6.2756081e+00  1.7685206e+01  6.2759406e+00  6.2757246e+00  6.2922850e+00  2.6752487e+00  0.0000000e+00 
  0.0000000e+00  3.5531492e+00  7.1562675e+00  7.1398006e+00  7.1395802e+00  2.2194462e+01  7.1399192e+00  7.1396988e+00  7.1562015e+00  3.5531502e+00  0.0000000e+00 
  0.0000000e+00  4.5296991e+00  8.1190350e+00  8.1026262e+00  8.1024013e+00  2.8610374e+01  8.1027469e+00  8.1025221e+00  8.1189678e+00  4.5297002e+00  0.0000000e+00 
  0.0000000e+00  5.6147874e+00  9.1905309e+00  9.1741796e+00  9.1739503e+00  3.7447144e+01  9.1743024e+00  9.1740732e+00  9.1904624e+00  5.6147887e+00  0.0000000e+00 
