PdfType: replica
Format: lhagrid1
FromMCReplica: 34
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  5.6861560e-03  1.3471662e+00  2.3096683e+00  2.3097014e+00  1.9798845e+01  2.3055639e+00  2.3055305e+00  1.3565274e+00  5.6861560e-03  0.0000000e+00 
  0.0000000e+00  4.6981589e-01  1.8066585e+00  2.7651788e+00  2.7652128e+00  2.0358540e+01  2.7610303e+00  2.7609960e+00  1.8161283e+00  4.6981665e-01  0.0000000e+00 
  0.0000000e+00  9.9312286e-01  2.3254105e+00  3.2800198e+00  3.2800548e+00  2.1020914e+01  3.2758276e+00  3.2757923e+00  2.3349882e+00  9.9312433e-01  0.0000000e+00 
  0.0000000e+00  1.5803619e+00  2.9081722e+00  3.8589379e+00  3.8589738e+00  2.1973722e+01  3.8547021e+00  3.8546659e+00  2.9178572e+00  1.5803640e+00  0.0000000e+00 
  0.0000000e+00  2.2367400e+00  3.5601461e+00  4.5071313e+00  4.5071682e+00  2.3451900e+01  4.5028521e+00  4.5028149e+00  3.5699379e+00  2.2367428e+00  0.0000000e+00 
  0.0000000e+00  2.9694292e+00  4.2884999e+00  5.2317644e+00  5.2318023e+00  2.5761153e+01  5.2274421e+00  5.2274039e+00  4.2983981e+00  2.9694326e+00  0.0000000e+00 
  0.0000000e+00  3.7843708e+00  5.0991709e+00  6.0387713e+00  6.0388101e+00  2.9239918e+01  6.0344059e+00  6.0343668e+00  5.1091750e+00  3.7843747e+00  0.0000000e+00 
  0.0000000e+00  4.6898894e+00  6.0004798e+00  6.9364696e+00  6.9365094e+00  3.4309615e+01  6.9320614e+00  6.9320213e+00  6.0105896e+00  4.6898938e+00  0.0000000e+00 
  0.0000000e+00  5.7021151e+00  7.0085534e+00  7.9409828e+00  7.9410236e+00  4.1528197e+01  7.9365319e+00  7.9364908e+00  7.0187685e+00  5.7021201e+00  0.0000000e+00 
  0.0000000e+00  6.8183820e+00  8.1207222e+00  9.0496388e+00  9.0496806e+00  5.1363748e+01  9.0451454e+00  9.0451032e+00  8.1310423e+00  6.8183875e+00  0.0000000e+00 
  0.0000000e+00  8.0616082e+00  9.3599011e+00  1.0285350e+01  1.0285393e+01  6.4559496e+01  1.0280814e+01  1.0280771e+01  9.3703260e+00  8.0616142e+00  0.0000000e+00 
  0.0000000e+00  9.4160208e+00  1.0710452e+01  1.1632593e+01  1.1632637e+01  8.1202638e+01  1.1628016e+01  1.1627972e+01  1.0720977e+01  9.4160271e+00  0.0000000e+00 
  0.0000000e+00  6.0740313e-03  1.3103530e+00  2.2391426e+00  2.2391806e+00  1.8835825e+01  2.2347300e+00  2.2346921e+00  1.3204356e+00  6.0740313e-03  0.0000000e+00 
  0.0000000e+00  4.4913309e-01  1.7488835e+00  2.6738415e+00  2.6738804e+00  1.9405552e+01  2.6693821e+00  2.6693431e+00  1.7590820e+00  4.4913391e-01  0.0000000e+00 
  0.0000000e+00  9.4808589e-01  2.2433880e+00  3.1645827e+00  3.1646227e+00  2.0105925e+01  3.1600769e+00  3.1600368e+00  2.2537019e+00  9.4808749e-01  0.0000000e+00 
  0.0000000e+00  1.5073911e+00  2.7983207e+00  3.7158168e+00  3.7158578e+00  2.1122528e+01  3.7112647e+00  3.7112235e+00  2.8087492e+00  1.5073934e+00  0.0000000e+00 
  0.0000000e+00  2.1319651e+00  3.4185935e+00  4.3324516e+00  4.3324937e+00  2.2686238e+01  4.3278536e+00  4.3278112e+00  3.4291360e+00  2.1319681e+00  0.0000000e+00 
  0.0000000e+00  2.8285013e+00  4.1108957e+00  5.0211735e+00  5.0212166e+00  2.5090616e+01  5.0165297e+00  5.0164862e+00  4.1215518e+00  2.8285050e+00  0.0000000e+00 
  0.0000000e+00  3.6027132e+00  4.8809367e+00  5.7876884e+00  5.7877327e+00  2.8667013e+01  5.7829991e+00  5.7829545e+00  4.8917058e+00  3.6027175e+00  0.0000000e+00 
