PdfType: replica
Format: lhagrid1
FromMCReplica: 22
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.3510379e-06  2.3052094e+00  2.2685075e+00  2.2698045e+00  3.8976891e+01  2.2699540e+00  2.2686570e+00  2.3051107e+00  1.3510394e-06  0.0000000e+00 
  0.0000000e+00  8.0387080e-01  3.1000552e+00  3.0632860e+00  3.0645947e+00  4.3451969e+01  3.0647475e+00  3.0634390e+00  3.0999554e+00  8.0387116e-01  0.0000000e+00 
  0.0000000e+00  1.6855007e+00  3.9728226e+00  3.9359860e+00  3.9373063e+00  4.9047429e+01  3.9374625e+00  3.9361424e+00  3.9727217e+00  1.6855014e+00  0.0000000e+00 
  0.0000000e+00  2.6513528e+00  4.9299645e+00  4.8930606e+00  4.8943924e+00  5.6023388e+01  4.8945521e+00  4.8932204e+00  4.9298625e+00  2.6513538e+00  0.0000000e+00 
  0.0000000e+00  3.7084777e+00  5.9785228e+00  5.9415512e+00  5.9428947e+00  6.4683373e+01  5.9430577e+00  5.9417145e+00  5.9784196e+00  3.7084791e+00  0.0000000e+00 
  0.0000000e+00  4.8657424e+00  7.1273563e+00  7.0903172e+00  7.0916723e+00  7.5393772e+01  7.0918386e+00  7.0904838e+00  7.1272520e+00  4.8657440e+00  0.0000000e+00 
  0.0000000e+00  6.1312417e+00  8.3845523e+00  8.3474457e+00  8.3488124e+00  8.8553585e+01  8.3489821e+00  8.3476158e+00  8.3844469e+00  6.1312436e+00  0.0000000e+00 
  0.0000000e+00  7.5152072e+00  9.7603353e+00  9.7231613e+00  9.7245397e+00  1.0463461e+02  9.7247127e+00  9.7233348e+00  9.7602287e+00  7.5152094e+00  0.0000000e+00 
  0.0000000e+00  9.0348423e+00  1.1271902e+01  1.1234660e+01  1.1236050e+01  1.2424044e+02  1.1236227e+01  1.1234837e+01  1.1271794e+01  9.0348448e+00  0.0000000e+00 
  0.0000000e+00  1.0691433e+01  1.2920531e+01  1.2883222e+01  1.2884624e+01  1.4788132e+02  1.2884804e+01  1.2883403e+01  1.2920422e+01  1.0691436e+01  0.0000000e+00 
  0.0000000e+00  1.2508344e+01  1.4729584e+01  1.4692207e+01  1.4693621e+01  1.7633166e+02  1.4693804e+01  1.4692391e+01  1.4729473e+01  1.2508347e+01  0.0000000e+00 
  0.0000000e+00  1.4447669e+01  1.6661411e+01  1.6623970e+01  1.6625395e+01  2.0912662e+02  1.6625581e+01  1.6624157e+01  1.6661300e+01  1.4447673e+01  0.0000000e+00 
  0.0000000e+00  1.6371416e-06  2.2300649e+00  2.1926660e+00  2.1940501e+00  3.7988121e+01  2.1942160e+00  2.1928320e+00  2.2299576e+00  1.6371401e-06  0.0000000e+00 
  0.0000000e+00  7.6476402e-01  2.9861035e+00  2.9486376e+00  2.9500339e+00  4.2451137e+01  2.9502036e+00  2.9488073e+00  2.9859950e+00  7.6476443e-01  0.0000000e+00 
  0.0000000e+00  1.6023503e+00  3.8151218e+00  3.7775887e+00  3.7789974e+00  4.8001410e+01  3.7791708e+00  3.7777622e+00  3.8150121e+00  1.6023511e+00  0.0000000e+00 
  0.0000000e+00  2.5187727e+00  4.7231234e+00  4.6855231e+00  4.6869442e+00  5.4884642e+01  4.6871213e+00  4.6857005e+00  4.7230125e+00  2.5187738e+00  0.0000000e+00 
  0.0000000e+00  3.5206067e+00  5.7166755e+00  5.6790077e+00  5.6804411e+00  6.3387711e+01  5.6806219e+00  5.6791889e+00  5.7165633e+00  3.5206082e+00  0.0000000e+00 
  0.0000000e+00  4.6160622e+00  6.8039802e+00  6.7662450e+00  6.7676907e+00  7.3853140e+01  6.7678753e+00  6.7664300e+00  6.8038667e+00  4.6160641e+00  0.0000000e+00 
  0.0000000e+00  5.8127501e+00  7.9926407e+00  7.9548382e+00  7.9562963e+00  8.6659355e+01  7.9564845e+00  7.9550270e+00  7.9925259e+00  5.8127522e+00  0.0000000e+00 
