PdfType: replica
Format: lhagrid1
FromMCReplica: 89
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.1788900e-08  2.6257164e+00  2.6292250e+00  2.6292214e+00  5.7656296e+01  2.6293683e+00  2.6293647e+00  2.6252911e+00  3.1789387e-08  0.0000000e+00 
  0.0000000e+00  6.8294067e-01  3.2970024e+00  3.3005509e+00  3.3005472e+00  6.0912197e+01  3.3006962e+00  3.3006925e+00  3.2965713e+00  6.8294074e-01  0.0000000e+00 
  0.0000000e+00  1.4312518e+00  4.0338636e+00  4.0374521e+00  4.0374482e+00  6.4578584e+01  4.0375993e+00  4.0375955e+00  4.0334268e+00  1.4312519e+00  0.0000000e+00 
  0.0000000e+00  2.2502987e+00  4.8416544e+00  4.8452831e+00  4.8452791e+00  6.8861432e+01  4.8454323e+00  4.8454283e+00  4.8412118e+00  2.2502989e+00  0.0000000e+00 
  0.0000000e+00  3.1459389e+00  5.7262214e+00  5.7298902e+00  5.7298861e+00  7.4014827e+01  5.7300414e+00  5.7300373e+00  5.7257730e+00  3.1459392e+00  0.0000000e+00 
  0.0000000e+00  4.1259904e+00  6.6953728e+00  6.6990818e+00  6.6990776e+00  8.0363117e+01  6.6992350e+00  6.6992308e+00  6.6949187e+00  4.1259908e+00  0.0000000e+00 
  0.0000000e+00  5.1971364e+00  7.7557820e+00  7.7595315e+00  7.7595271e+00  8.8266162e+01  7.7596867e+00  7.7596824e+00  7.7553222e+00  5.1971369e+00  0.0000000e+00 
  0.0000000e+00  6.3684266e+00  8.9164900e+00  8.9202802e+00  8.9202757e+00  9.8165844e+01  8.9204374e+00  8.9204330e+00  8.9160244e+00  6.3684271e+00  0.0000000e+00 
  0.0000000e+00  7.6566352e+00  1.0194263e+01  1.0198093e+01  1.0198089e+01  1.1063827e+02  1.0198253e+01  1.0198248e+01  1.0193791e+01  7.6566358e+00  0.0000000e+00 
  0.0000000e+00  9.0601994e+00  1.1587529e+01  1.1591400e+01  1.1591396e+01  1.2618256e+02  1.1591562e+01  1.1591557e+01  1.1587052e+01  9.0602000e+00  0.0000000e+00 
  0.0000000e+00  1.0602644e+01  1.3119806e+01  1.3123719e+01  1.3123714e+01  1.4555850e+02  1.3123882e+01  1.3123877e+01  1.3119323e+01  1.0602645e+01  0.0000000e+00 
  0.0000000e+00  1.2257632e+01  1.4765095e+01  1.4769048e+01  1.4769043e+01  1.6862630e+02  1.4769213e+01  1.4769208e+01  1.4764607e+01  1.2257633e+01  0.0000000e+00 
  0.0000000e+00 -1.5893844e-08  2.5266087e+00  2.5303960e+00  2.5303914e+00  5.3731098e+01  2.5305507e+00  2.5305459e+00  2.5261469e+00 -1.5895299e-08  0.0000000e+00 
  0.0000000e+00  6.4243358e-01  3.1578233e+00  3.1616536e+00  3.1616489e+00  5.6775676e+01  3.1618105e+00  3.1618056e+00  3.1573553e+00  6.4243366e-01  0.0000000e+00 
  0.0000000e+00  1.3462509e+00  3.8506186e+00  3.8544921e+00  3.8544873e+00  6.0228126e+01  3.8546511e+00  3.8546462e+00  3.8501444e+00  1.3462511e+00  0.0000000e+00 
  0.0000000e+00  2.1164552e+00  4.6099874e+00  4.6139042e+00  4.6138993e+00  6.4289711e+01  4.6140654e+00  4.6140604e+00  4.6095070e+00  2.1164555e+00  0.0000000e+00 
  0.0000000e+00  2.9585415e+00  5.4414141e+00  5.4453742e+00  5.4453691e+00  6.9207767e+01  5.4455376e+00  5.4455325e+00  5.4409276e+00  2.9585418e+00  0.0000000e+00 
  0.0000000e+00  3.8797764e+00  6.3521561e+00  6.3561596e+00  6.3561544e+00  7.5291854e+01  6.3563252e+00  6.3563200e+00  6.3516634e+00  3.8797769e+00  0.0000000e+00 
  0.0000000e+00  4.8865303e+00  7.3485741e+00  7.3526213e+00  7.3526160e+00  8.2891698e+01  7.3527891e+00  7.3527838e+00  7.3480753e+00  4.8865308e+00  0.0000000e+00 
  0.0000000e+00  5.9873164e+00  8.4391732e+00  8.4432643e+00  8.4432589e+00  9.2429353e+01  8.4434343e+00  8.4434289e+00  8.4386682e+00  5.9873170e+00  0.0000000e+00 
  0.0000000e+00  7.1973375e+00  9.6391480e+00  9.6432829e+00  9.6432773e+00  1.0443050e+02  9.6434550e+00  9.6434495e+00  9.6386368e+00  7.1973382e+00  0.0000000e+00 
  0.0000000e+00  8.5163663e+00  1.0948263e+01  1.0952442e+01  1.0952437e+01  1.1941553e+02  1.0952617e+01  1.0952611e+01  1.0947746e+01  8.5163671e+00  0.0000000e+00 
  0.0000000e+00  9.9655962e+00  1.2387706e+01  1.2391929e+01  1.2391923e+01  1.3806695e+02  1.2392105e+01  1.2392100e+01  1.2387182e+01  9.9655971e+00  0.0000000e+00 
  0.0000000e+00  1.1518058e+01  1.3930830e+01  1.3935096e+01  1.3935090e+01  1.6016352e+02  1.3935275e+01  1.3935269e+01  1.3930300e+01  1.1518059e+01  0.0000000e+00 
  0.0000000e+00  1.1126176e-07  2.4312098e+00  2.4352975e+00  2.4352922e+00  5.0073124e+01  2.4354646e+00  2.4354596e+00  2.4307093e+00  1.1126225e-07  0.0000000e+00 
  0.0000000e+00  6.0443561e-01  3.0248451e+00  3.0289792e+00  3.0289738e+00  5.2922239e+01  3.0291487e+00  3.0291436e+00  3.0243379e+00  6.0443572e-01  0.0000000e+00 
  0.0000000e+00  1.2664971e+00  3.6762960e+00  3.6804766e+00  3.6804711e+00  5.6176878e+01  3.6806485e+00  3.6806432e+00  3.6757821e+00  1.2664973e+00  0.0000000e+00 
  0.0000000e+00  1.9908505e+00  4.3902183e+00  4.3944457e+00  4.3944401e+00  6.0033403e+01  4.3946199e+00  4.3946145e+00  4.3896976e+00  1.9908508e+00  0.0000000e+00 
  0.0000000e+00  2.7826514e+00  5.1717574e+00  5.1760315e+00  5.1760257e+00  6.4732158e+01  5.1762081e+00  5.1762026e+00  5.1712300e+00  2.7826518e+00  0.0000000e+00 
  0.0000000e+00  3.6486540e+00  6.0276585e+00  6.0319796e+00  6.0319736e+00  7.0568437e+01  6.0321585e+00  6.0321529e+00  6.0271245e+00  3.6486545e+00  0.0000000e+00 
  0.0000000e+00  4.5949271e+00  6.9639816e+00  6.9683497e+00  6.9683436e+00  7.7881258e+01  6.9685310e+00  6.9685253e+00  6.9634408e+00  4.5949278e+00  0.0000000e+00 
  0.0000000e+00  5.6294773e+00  7.9887247e+00  7.9931403e+00  7.9931341e+00  8.7073177e+01  7.9933240e+00  7.9933181e+00  7.9881773e+00  5.6294781e+00  0.0000000e+00 
  0.0000000e+00  6.7660741e+00  9.1156500e+00  9.1201127e+00  9.1201064e+00  9.8624144e+01  9.1202988e+00  9.1202929e+00  9.1150959e+00  6.7660750e+00  0.0000000e+00 
  0.0000000e+00  8.0056356e+00  1.0345668e+01  1.0350178e+01  1.0350171e+01  1.1306805e+02  1.0350367e+01  1.0350360e+01  1.0345107e+01  8.0056366e+00  0.0000000e+00 
  0.0000000e+00  9.3672335e+00  1.1697843e+01  1.1702401e+01  1.1702395e+01  1.3101788e+02  1.1702592e+01  1.1702586e+01  1.1697275e+01  9.3672346e+00  0.0000000e+00 
  0.0000000e+00  1.0823512e+01  1.3145132e+01  1.3149737e+01  1.3149730e+01  1.5218579e+02  1.3149930e+01  1.3149924e+01  1.3144558e+01  1.0823513e+01  0.0000000e+00 
  0.0000000e+00  6.3578042e-08  2.3393750e+00  2.3437869e+00  2.3437812e+00  4.6664177e+01  2.3439669e+00  2.3439612e+00  2.3388314e+00  6.3578533e-08  0.0000000e+00 
  0.0000000e+00  5.6878345e-01  2.8977615e+00  2.9022235e+00  2.9022176e+00  4.9332576e+01  2.9024061e+00  2.9024003e+00  2.8972106e+00  5.6878359e-01  0.0000000e+00 
  0.0000000e+00  1.1916508e+00  3.5104143e+00  3.5149266e+00  3.5149205e+00  5.2404344e+01  3.5151118e+00  3.5151058e+00  3.5098563e+00  1.1916511e+00  0.0000000e+00 
  0.0000000e+00  1.8729542e+00  4.1816759e+00  4.1862387e+00  4.1862325e+00  5.6070767e+01  4.1864265e+00  4.1864204e+00  4.1811106e+00  1.8729547e+00  0.0000000e+00 
  0.0000000e+00  2.6175311e+00  4.9163740e+00  4.9209872e+00  4.9209808e+00  6.0564986e+01  4.9211776e+00  4.9211713e+00  4.9158015e+00  2.6175317e+00  0.0000000e+00 
  0.0000000e+00  3.4316596e+00  5.7207779e+00  5.7254417e+00  5.7254351e+00  6.6168533e+01  5.7256347e+00  5.7256283e+00  5.7201982e+00  3.4316603e+00  0.0000000e+00 
  0.0000000e+00  4.3211185e+00  6.6006577e+00  6.6053722e+00  6.6053655e+00  7.3209239e+01  6.6055679e+00  6.6055614e+00  6.6000708e+00  4.3211193e+00  0.0000000e+00 
  0.0000000e+00  5.2934347e+00  7.5635326e+00  7.5682983e+00  7.5682914e+00  8.2070531e+01  7.5684966e+00  7.5684899e+00  7.5629385e+00  5.2934357e+00  0.0000000e+00 
  0.0000000e+00  6.3610723e+00  8.6218592e+00  8.6266759e+00  8.6266688e+00  9.3190889e+01  8.6268769e+00  8.6268701e+00  8.6212579e+00  6.3610734e+00  0.0000000e+00 
  0.0000000e+00  7.5259230e+00  9.7775218e+00  9.7823898e+00  9.7823825e+00  1.0711091e+02  9.7825935e+00  9.7825865e+00  9.7769133e+00  7.5259242e+00  0.0000000e+00 
  0.0000000e+00  8.8051298e+00  1.1047657e+01  1.1052577e+01  1.1052569e+01  1.2438114e+02  1.1052783e+01  1.1052776e+01  1.1047041e+01  8.8051312e+00  0.0000000e+00 
  0.0000000e+00  1.0171167e+01  1.2405040e+01  1.2410010e+01  1.2410002e+01  1.4466016e+02  1.2410219e+01  1.2410212e+01  1.2404417e+01  1.0171169e+01  0.0000000e+00 
  0.0000000e+00  1.7484174e-07  2.2509777e+00  2.2557397e+00  2.2557330e+00  4.3487316e+01  2.2559340e+00  2.2559273e+00  2.2503879e+00  1.7483883e-07  0.0000000e+00 
  0.0000000e+00  5.3532522e-01  2.7762931e+00  2.7811091e+00  2.7811022e+00  4.5988707e+01  2.7813063e+00  2.7812995e+00  2.7756954e+00  5.3532539e-01  0.0000000e+00 
  0.0000000e+00  1.1213956e+00  3.3525294e+00  3.3573995e+00  3.3573925e+00  4.8891434e+01  3.3575996e+00  3.3575926e+00  3.3519239e+00  1.1213960e+00  0.0000000e+00 
  0.0000000e+00  1.7622715e+00  3.9837373e+00  3.9886619e+00  3.9886547e+00  5.2381553e+01  3.9888649e+00  3.9888578e+00  3.9831241e+00  1.7622720e+00  0.0000000e+00 
  0.0000000e+00  2.4624923e+00  4.6744470e+00  4.6794260e+00  4.6794186e+00  5.6684828e+01  4.6796318e+00  4.6796246e+00  4.6738260e+00  2.4624930e+00  0.0000000e+00 
  0.0000000e+00  3.2278936e+00  5.4304857e+00  5.4355193e+00  5.4355118e+00  6.2069501e+01  5.4357280e+00  5.4357207e+00  5.4298570e+00  3.2278945e+00  0.0000000e+00 
  0.0000000e+00  4.0639750e+00  6.2573445e+00  6.2624329e+00  6.2624252e+00  6.8851834e+01  6.2626446e+00  6.2626371e+00  6.2567080e+00  4.0639761e+00  0.0000000e+00 
  0.0000000e+00  4.9778104e+00  7.1620899e+00  7.1672335e+00  7.1672256e+00  7.7396525e+01  7.1674480e+00  7.1674404e+00  7.1614457e+00  4.9778116e+00  0.0000000e+00 
  0.0000000e+00  5.9806752e+00  8.1559901e+00  8.1611886e+00  8.1611805e+00  8.8104437e+01  8.1614060e+00  8.1613983e+00  8.1553381e+00  5.9806765e+00  0.0000000e+00 
  0.0000000e+00  7.0752796e+00  9.2417482e+00  9.2470022e+00  9.2469939e+00  1.0151702e+02  9.2472225e+00  9.2472147e+00  9.2410884e+00  7.0752811e+00  0.0000000e+00 
  0.0000000e+00  8.2770158e+00  1.0434750e+01  1.0440060e+01  1.0440052e+01  1.1812879e+02  1.0440283e+01  1.0440275e+01  1.0434083e+01  8.2770175e+00  0.0000000e+00 
  0.0000000e+00  9.5583779e+00  1.1707780e+01  1.1713144e+01  1.1713135e+01  1.3755611e+02  1.1713370e+01  1.1713362e+01  1.1707105e+01  9.5583797e+00  0.0000000e+00 
  0.0000000e+00  1.5894573e-08  2.1658745e+00  2.1710136e+00  2.1710064e+00  4.0526730e+01  2.1712236e+00  2.1712165e+00  2.1652346e+00  1.5894573e-08  0.0000000e+00 
  0.0000000e+00  5.0391845e-01  2.6601560e+00  2.6653535e+00  2.6653461e+00  4.2873857e+01  2.6655667e+00  2.6655594e+00  2.6595077e+00  5.0391866e-01  0.0000000e+00 
  0.0000000e+00  1.0554354e+00  3.2022050e+00  3.2074609e+00  3.2074533e+00  4.5620348e+01  3.2076772e+00  3.2076697e+00  3.2015483e+00  1.0554358e+00  0.0000000e+00 
  0.0000000e+00  1.6583398e+00  3.7958013e+00  3.8011161e+00  3.8011082e+00  4.8946888e+01  3.8013356e+00  3.8013279e+00  3.7951362e+00  1.6583404e+00  0.0000000e+00 
