PdfType: replica
Format: lhagrid1
FromMCReplica: 115
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.1687597e+00  6.0106716e+00  5.0916667e+00  5.0916729e+00  2.6528326e+01  5.0921201e+00  5.0921263e+00  6.0100264e+00  1.1687597e+00  0.0000000e+00 
  0.0000000e+00  1.9313267e+00  6.7569885e+00  5.8409736e+00  5.8409800e+00  2.9655884e+01  5.8414335e+00  5.8414399e+00  6.7563373e+00  1.9313270e+00  0.0000000e+00 
  0.0000000e+00  2.7792221e+00  7.5889012e+00  6.6758642e+00  6.6758708e+00  3.3646334e+01  6.6763306e+00  6.6763372e+00  7.5882439e+00  2.7792228e+00  0.0000000e+00 
  0.0000000e+00  3.7192294e+00  8.5131767e+00  7.6031085e+00  7.6031153e+00  3.8813887e+01  7.6035812e+00  7.6035881e+00  8.5125133e+00  3.7192305e+00  0.0000000e+00 
  0.0000000e+00  4.7589069e+00  9.5373569e+00  8.6302497e+00  8.6302567e+00  4.5530062e+01  8.6307289e+00  8.6307359e+00  9.5366875e+00  4.7589083e+00  0.0000000e+00 
  0.0000000e+00  5.9078879e+00  1.0671061e+01  9.7669099e+00  9.7669171e+00  5.4234969e+01  9.7673954e+00  9.7674027e+00  1.0670386e+01  5.9078897e+00  0.0000000e+00 
  0.0000000e+00  7.1752202e+00  1.1923322e+01  1.1022124e+01  1.1022132e+01  6.5428489e+01  1.1022616e+01  1.1022624e+01  1.1922641e+01  7.1752223e+00  0.0000000e+00 
  0.0000000e+00  8.5724214e+00  1.3305645e+01  1.2407399e+01  1.2407407e+01  7.9688530e+01  1.2407897e+01  1.2407905e+01  1.3304958e+01  8.5724237e+00  0.0000000e+00 
  0.0000000e+00  1.0118124e+01  1.4836650e+01  1.3941356e+01  1.3941364e+01  9.7692470e+01  1.3941861e+01  1.3941869e+01  1.4835957e+01  1.0118127e+01  0.0000000e+00 
  0.0000000e+00  1.1815862e+01  1.6519858e+01  1.5627519e+01  1.5627527e+01  1.2019001e+02  1.5628030e+01  1.5628038e+01  1.6519159e+01  1.1815864e+01  0.0000000e+00 
  0.0000000e+00  1.3690968e+01  1.8380594e+01  1.7491214e+01  1.7491222e+01  1.4802617e+02  1.7491731e+01  1.7491740e+01  1.8379888e+01  1.3690971e+01  0.0000000e+00 
  0.0000000e+00  1.5703414e+01  2.0379304e+01  1.9492786e+01  1.9492794e+01  1.8069829e+02  1.9493309e+01  1.9493318e+01  2.0378592e+01  1.5703418e+01  0.0000000e+00 
  0.0000000e+00  1.1381840e+00  5.8548460e+00  4.9509248e+00  4.9509320e+00  2.5571033e+01  4.9514150e+00  4.9514222e+00  5.8541574e+00  1.1381837e+00  0.0000000e+00 
  0.0000000e+00  1.8642725e+00  6.5648830e+00  5.6642429e+00  5.6642503e+00  2.8706574e+01  5.6647402e+00  5.6647476e+00  6.5641880e+00  1.8642727e+00  0.0000000e+00 
  0.0000000e+00  2.6705000e+00  7.3553175e+00  6.4579488e+00  6.4579564e+00  3.2703962e+01  6.4584531e+00  6.4584607e+00  7.3546160e+00  2.6705007e+00  0.0000000e+00 
  0.0000000e+00  3.5632082e+00  8.2324751e+00  7.3383707e+00  7.3383785e+00  3.7864653e+01  7.3388820e+00  7.3388898e+00  8.2317672e+00  3.5632093e+00  0.0000000e+00 
  0.0000000e+00  4.5494905e+00  9.2034334e+00  8.3125876e+00  8.3125957e+00  4.4544136e+01  8.3131059e+00  8.3131140e+00  9.2027191e+00  4.5494919e+00  0.0000000e+00 
  0.0000000e+00  5.6383040e+00  1.0277136e+01  9.3895455e+00  9.3895539e+00  5.3158110e+01  9.3900708e+00  9.3900792e+00  1.0276415e+01  5.6383058e+00  0.0000000e+00 
  0.0000000e+00  6.8382273e+00  1.1462147e+01  1.0577811e+01  1.0577819e+01  6.4184082e+01  1.0578343e+01  1.0578352e+01  1.1461420e+01  6.8382295e+00  0.0000000e+00 
