PdfType: replica
Format: lhagrid1
FromMCReplica: 118
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.3870239e-03  2.1389589e+01  3.3155296e+01  9.6256569e+00  1.4196908e+00  9.6258524e+00  3.3155495e+01  2.1389391e+01  1.3870239e-03  0.0000000e+00 
  0.0000000e+00  4.9376336e-01  2.1786019e+01  3.3441366e+01  1.0132490e+01  7.3275291e+00  1.0132689e+01  3.3441569e+01  2.1785819e+01  4.9376373e-01  0.0000000e+00 
  0.0000000e+00  1.0480106e+00  2.2245838e+01  3.3792951e+01  1.0700584e+01  1.3446559e+01  1.0700787e+01  3.3793158e+01  2.2245635e+01  1.0480113e+00  0.0000000e+00 
  0.0000000e+00  1.6685676e+00  2.2773394e+01  3.4214304e+01  1.1334389e+01  1.9916867e+01  1.1334596e+01  3.4214514e+01  2.2773189e+01  1.6685686e+00  0.0000000e+00 
  0.0000000e+00  2.3602122e+00  2.3373378e+01  3.4710015e+01  1.2038688e+01  2.6922259e+01  1.2038898e+01  3.4710229e+01  2.3373171e+01  2.3602136e+00  0.0000000e+00 
  0.0000000e+00  3.1296064e+00  2.4052372e+01  3.5286581e+01  1.2820153e+01  3.4718088e+01  1.2820366e+01  3.5286799e+01  2.4052163e+01  3.1296081e+00  0.0000000e+00 
  0.0000000e+00  3.9819844e+00  2.4815529e+01  3.5949069e+01  1.3684023e+01  4.3583065e+01  1.3684241e+01  3.5949290e+01  2.4815317e+01  3.9819864e+00  0.0000000e+00 
  0.0000000e+00  4.9248919e+00  2.5670323e+01  3.6704873e+01  1.4637856e+01  5.3880500e+01  1.4638077e+01  3.6705099e+01  2.5670110e+01  4.9248941e+00  0.0000000e+00 
  0.0000000e+00  5.9739152e+00  2.6632274e+01  3.7569433e+01  1.5697240e+01  6.6125916e+01  1.5697465e+01  3.7569662e+01  2.6632058e+01  5.9739177e+00  0.0000000e+00 
  0.0000000e+00  7.1246039e+00  2.7696861e+01  3.8538159e+01  1.6857733e+01  8.0682559e+01  1.6857962e+01  3.8538393e+01  2.7696643e+01  7.1246066e+00  0.0000000e+00 
  0.0000000e+00  8.3993220e+00  2.8886389e+01  3.9633291e+01  1.8141708e+01  9.8258532e+01  1.8141940e+01  3.9633528e+01  2.8886170e+01  8.3993250e+00  0.0000000e+00 
  0.0000000e+00  9.7816210e+00  3.0187246e+01  4.0844330e+01  1.9532428e+01  1.1880546e+02  1.9532664e+01  4.0844571e+01  3.0187024e+01  9.7816242e+00  0.0000000e+00 
  0.0000000e+00  1.4494580e-03  2.0600607e+01  3.1280317e+01  9.9228886e+00  1.4425682e+00  9.9231022e+00  3.1280538e+01  2.0600391e+01  1.4494577e-03  0.0000000e+00 
  0.0000000e+00  4.6178937e-01  2.0967652e+01  3.1546982e+01  1.0390362e+01  6.9726038e+00  1.0390580e+01  3.1547207e+01  2.0967434e+01  4.6178978e-01  0.0000000e+00 
  0.0000000e+00  9.7998987e-01  2.1393991e+01  3.1874876e+01  1.0915194e+01  1.2688104e+01  1.0915416e+01  3.1875106e+01  2.1393771e+01  9.7999067e-01  0.0000000e+00 
  0.0000000e+00  1.5601621e+00  2.1883648e+01  3.2267937e+01  1.1501501e+01  1.8729174e+01  1.1501727e+01  3.2268170e+01  2.1883427e+01  1.5601632e+00  0.0000000e+00 
  0.0000000e+00  2.2067693e+00  2.2441004e+01  3.2730451e+01  1.2153746e+01  2.5278366e+01  1.2153976e+01  3.2730689e+01  2.2440780e+01  2.2067708e+00  0.0000000e+00 
  0.0000000e+00  2.9259841e+00  2.3072152e+01  3.3268438e+01  1.2878105e+01  3.2581964e+01  1.2878339e+01  3.3268680e+01  2.3071926e+01  2.9259859e+00  0.0000000e+00 
  0.0000000e+00  3.7228079e+00  2.3782018e+01  3.3886744e+01  1.3679582e+01  4.0915827e+01  1.3679821e+01  3.3886989e+01  2.3781790e+01  3.7228100e+00  0.0000000e+00 
