PdfType: replica
Format: lhagrid1
FromMCReplica: 42
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.4319881e-02  1.5303661e+00  1.5284841e+00  1.5284846e+00  5.6016898e+00  1.5285296e+00  1.5285301e+00  1.5303352e+00  3.4319874e-02  0.0000000e+00 
  0.0000000e+00  4.4696026e-01  1.9381500e+00  1.9362482e+00  1.9362487e+00  4.5796326e+00  1.9362950e+00  1.9362956e+00  1.9381185e+00  4.4696042e-01  0.0000000e+00 
  0.0000000e+00  9.2194822e-01  2.4083708e+00  2.4064490e+00  2.4064495e+00  3.5533775e+00  2.4064972e+00  2.4064978e+00  2.4083387e+00  9.2194855e-01  0.0000000e+00 
  0.0000000e+00  1.4642284e+00  2.9459678e+00  2.9440262e+00  2.9440267e+00  2.7419288e+00  2.9440758e+00  2.9440764e+00  2.9459351e+00  1.4642288e+00  0.0000000e+00 
  0.0000000e+00  2.0792942e+00  3.5564297e+00  3.5544680e+00  3.5544686e+00  2.4171582e+00  3.5545189e+00  3.5545196e+00  3.5563964e+00  2.0792949e+00  0.0000000e+00 
  0.0000000e+00  2.7747157e+00  4.2473218e+00  4.2453399e+00  4.2453406e+00  2.9236071e+00  4.2453923e+00  4.2453930e+00  4.2472878e+00  2.7747165e+00  0.0000000e+00 
  0.0000000e+00  3.5569492e+00  5.0250960e+00  5.0230940e+00  5.0230947e+00  4.6502430e+00  5.0231478e+00  5.0231485e+00  5.0250613e+00  3.5569502e+00  0.0000000e+00 
  0.0000000e+00  4.4349707e+00  5.8987241e+00  5.8967021e+00  5.8967028e+00  8.0705849e+00  5.8967572e+00  5.8967580e+00  5.8986888e+00  4.4349717e+00  0.0000000e+00 
  0.0000000e+00  5.4255628e+00  6.8849852e+00  6.8829429e+00  6.8829436e+00  1.3780156e+01  6.8829994e+00  6.8830002e+00  6.8849492e+00  5.4255640e+00  0.0000000e+00 
  0.0000000e+00  6.5272903e+00  7.9824401e+00  7.9803775e+00  7.9803783e+00  2.2356506e+01  7.9804354e+00  7.9804363e+00  7.9824035e+00  6.5272917e+00  0.0000000e+00 
  0.0000000e+00  7.7639244e+00  9.2148569e+00  9.2127740e+00  9.2127748e+00  3.4578066e+01  9.2128333e+00  9.2128342e+00  9.2148195e+00  7.7639259e+00  0.0000000e+00 
  0.0000000e+00  9.1197654e+00  1.0566675e+01  1.0564573e+01  1.0564573e+01  5.0542601e+01  1.0564633e+01  1.0564634e+01  1.0566637e+01  9.1197669e+00  0.0000000e+00 
  0.0000000e+00  3.3783995e-02  1.4908578e+00  1.4888363e+00  1.4888368e+00  5.5387235e+00  1.4888874e+00  1.4888879e+00  1.4908230e+00  3.3783987e-02  0.0000000e+00 
  0.0000000e+00  4.3201205e-01  1.8843571e+00  1.8823142e+00  1.8823147e+00  4.6483777e+00  1.8823669e+00  1.8823674e+00  1.8843217e+00  4.3201224e-01  0.0000000e+00 
  0.0000000e+00  8.8931519e-01  2.3370184e+00  2.3349540e+00  2.3349546e+00  3.8045111e+00  2.3350083e+00  2.3350089e+00  2.3369823e+00  8.8931556e-01  0.0000000e+00 
  0.0000000e+00  1.4103525e+00  2.8534958e+00  2.8514101e+00  2.8514107e+00  3.2238323e+00  2.8514659e+00  2.8514665e+00  2.8534590e+00  1.4103531e+00  0.0000000e+00 
  0.0000000e+00  2.0003358e+00  3.4389963e+00  3.4368890e+00  3.4368896e+00  3.1735252e+00  3.4369463e+00  3.4369470e+00  3.4389588e+00  2.0003366e+00  0.0000000e+00 
  0.0000000e+00  2.6663517e+00  4.1006019e+00  4.0984730e+00  4.0984737e+00  3.9848957e+00  4.0985319e+00  4.0985326e+00  4.1005637e+00  2.6663526e+00  0.0000000e+00 
  0.0000000e+00  3.4146332e+00  4.8445415e+00  4.8423909e+00  4.8423917e+00  6.0380288e+00  4.8424514e+00  4.8424522e+00  4.8445025e+00  3.4146343e+00  0.0000000e+00 
  0.0000000e+00  4.2536908e+00  5.6793213e+00  5.6771492e+00  5.6771500e+00  9.7872104e+00  5.6772112e+00  5.6772120e+00  5.6792816e+00  4.2536920e+00  0.0000000e+00 
  0.0000000e+00  5.1987551e+00  6.6201686e+00  6.6179747e+00  6.6179755e+00  1.5778169e+01  6.6180382e+00  6.6180392e+00  6.6201282e+00  5.1987565e+00  0.0000000e+00 
