PdfType: central
Format: lhagrid1
---
 1.000000E-6 1.700000E-6 3.200000E-6 6.000000E-6 1.000000E-5 1.700000E-5 3.200000E-5 6.000000E-5 1.000000E-4 1.700000E-4 3.200000E-4 6.000000E-4 1.000000E-3 1.700000E-3 3.200000E-3 6.000000E-3 1.000000E-2 1.700000E-2 3.200000E-2 6.000000E-2 1.000000E-1
 3.162278E-1 3.981068E-1 5.011876E-1 6.309572E-1 7.943280E-1 1.000000E+0 1.258924E+0 1.584894E+0 1.995262E+0 2.511886E+0 3.162278E+0 3.981068E+0 5.011876E+0 6.309572E+0 7.943280E+0 1.000000E+1 1.258924E+1 1.584894E+1 1.995262E+1 2.511886E+1 3.162278E+1
900 901 917 918 920 921
 1.407420E+1 1.007870E+0 8.855970E-1 2.258870E-3 2.184820E-2 6.969520E-6
 2.115120E+1 1.925900E+0 1.505700E+0 6.033670E-3 4.000630E-2 2.010150E-5
 3.140120E+1 3.542100E+0 2.572050E+0 1.610870E-2 7.277950E-2 5.756170E-5
 4.591180E+1 5.940860E+0 4.364030E+0 4.261260E-2 1.309790E-1 1.629310E-4
 6.656310E+1 9.513380E+0 7.349110E+0 1.107150E-1 2.343600E-1 4.578050E-4
 9.601270E+1 1.469880E+1 1.225940E+1 2.823150E-1 4.187740E-1 1.283800E-3
 1.364180E+2 2.186320E+1 2.004550E+1 6.929700E-1 7.450910E-1 3.585540E-3
 2.001310E+2 3.355620E+1 3.322520E+1 1.692910E+0 1.356170E+0 1.019670E-2
 3.013030E+2 5.322590E+1 5.586330E+1 4.055270E+0 2.515460E+0 2.939280E-2
 4.313460E+2 8.132670E+1 8.797970E+1 8.779980E+0 4.551000E+0 8.191000E-2
 6.008600E+2 1.203390E+2 1.318710E+2 1.717640E+1 8.031410E+0 2.201550E-1
 8.119190E+2 1.741910E+2 1.893020E+2 3.070490E+1 1.376880E+1 5.637190E-1
 1.065720E+3 2.440060E+2 2.600510E+2 4.998020E+1 2.276460E+1 1.359000E+0
 1.361790E+3 3.265950E+2 3.441280E+2 7.436630E+1 3.592530E+1 3.020540E+0
 1.709680E+3 4.226240E+2 4.435790E+2 1.034990E+2 5.427780E+1 6.135360E+0
 2.119240E+3 5.288550E+2 5.584910E+2 1.360550E+2 7.807410E+1 1.129270E+1
 2.568350E+3 6.382570E+2 6.861570E+2 1.698980E+2 1.070800E+2 1.873610E+1
 3.072960E+3 7.459540E+2 8.281440E+2 2.031240E+2 1.397290E+2 2.798830E+1
 3.578830E+3 8.511040E+2 9.756410E+2 2.354330E+2 1.763740E+2 3.848590E+1
 4.205900E+3 9.614870E+2 1.151520E+3 2.687830E+2 2.180740E+2 4.986360E+1
 4.940990E+3 1.076180E+3 1.359020E+3 3.029380E+2 2.659430E+2 6.142140E+1
 1.353480E+1 9.922690E-1 8.068530E-1 2.080740E-3 1.827140E-2 5.862920E-6
 2.034670E+1 1.923930E+0 1.366300E+0 5.508920E-3 3.376860E-2 1.706990E-5
 2.999990E+1 3.458450E+0 2.327110E+0 1.469240E-2 6.191470E-2 4.928230E-5
 4.355930E+1 5.771770E+0 3.954810E+0 3.890430E-2 1.126730E-1 1.410870E-4
 6.268680E+1 9.209300E+0 6.668970E+0 1.012650E-1 2.024930E-1 3.981190E-4
 8.975650E+1 1.406360E+1 1.112860E+1 2.584730E-1 3.610090E-1 1.113340E-3
 1.277110E+2 2.092160E+1 1.826550E+1 6.375100E-1 6.445630E-1 3.116690E-3
 1.855360E+2 3.177420E+1 3.018790E+1 1.550680E+0 1.167970E+0 8.824930E-3
 2.776000E+2 4.980540E+1 5.021590E+1 3.677160E+0 2.169370E+0 2.548510E-2
 3.943760E+2 7.434910E+1 7.902940E+1 7.916800E+0 3.922270E+0 7.100300E-2
 5.452560E+2 1.103280E+2 1.183080E+2 1.555340E+1 6.908830E+0 1.904490E-1
 7.333320E+2 1.582160E+2 1.691780E+2 2.760000E+1 1.187730E+1 4.888580E-1
 9.581400E+2 2.191890E+2 2.317520E+2 4.464270E+1 1.966870E+1 1.179540E+0
 1.223520E+3 2.932940E+2 3.059350E+2 6.641860E+1 3.104700E+1 2.620920E+0
 1.522210E+3 3.744580E+2 3.915890E+2 9.133530E+1 4.675060E+1 5.305560E+0
 1.879650E+3 4.644350E+2 4.924590E+2 1.192270E+2 6.745240E+1 9.769960E+0
 2.264350E+3 5.572300E+2 6.024960E+2 1.481460E+2 9.234500E+1 1.616000E+1
 2.686930E+3 6.455340E+2 7.207810E+2 1.756330E+2 1.201090E+2 2.403530E+1
 3.134600E+3 7.336630E+2 8.495520E+2 2.028050E+2 1.511940E+2 3.297930E+1
 3.620170E+3 8.245770E+2 9.912070E+2 2.304260E+2 1.866120E+2 4.257240E+1
 4.263180E+3 9.144240E+2 1.168940E+3 2.573420E+2 2.264360E+2 5.206700E+1
 1.291290E+1 9.707320E-1 7.260790E-1 1.907780E-3 1.454790E-2 4.702110E-6
 1.928250E+1 1.872130E+0 1.223280E+0 4.998150E-3 2.727740E-2 1.389000E-5
 2.846580E+1 3.426580E+0 2.070700E+0 1.321460E-2 5.049530E-2 4.048410E-5
 4.107120E+1 5.649360E+0 3.513050E+0 3.492430E-2 9.271460E-2 1.169630E-4
 5.866270E+1 8.894580E+0 5.910220E+0 9.067170E-2 1.686400E-1 3.343230E-4
 8.337100E+1 1.347130E+1 9.897440E+0 2.321280E-1 3.031060E-1 9.422430E-4
 1.178740E+2 1.980860E+1 1.621330E+1 5.723480E-1 5.394000E-1 2.625770E-3
