PdfType: replica
Format: lhagrid1
FromMCReplica: 2
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.3841663e-07  1.9914431e+00  1.9945820e+00  1.9945824e+00  3.8128439e+02  1.9950483e+00  1.9950485e+00  1.9917463e+00  2.3842051e-07  0.0000000e+00 
  0.0000000e+00  3.1093528e+00  5.0926833e+00  5.0958437e+00  5.0958441e+00  4.0720885e+02  5.0963180e+00  5.0963182e+00  5.0929907e+00  3.1093536e+00  0.0000000e+00 
  0.0000000e+00  6.3996347e+00  8.3749963e+00  8.3781782e+00  8.3781786e+00  4.3734950e+02  8.3786605e+00  8.3786608e+00  8.3753080e+00  6.3996363e+00  0.0000000e+00 
  0.0000000e+00  9.8864024e+00  1.1853931e+01  1.1857134e+01  1.1857135e+01  4.7242326e+02  1.1857625e+01  1.1857625e+01  1.1854247e+01  9.8864047e+00  0.0000000e+00 
  0.0000000e+00  1.3586999e+01  1.5546823e+01  1.5550048e+01  1.5550048e+01  5.1324384e+02  1.5550546e+01  1.5550546e+01  1.5547143e+01  1.3587002e+01  0.0000000e+00 
  0.0000000e+00  1.7521405e+01  1.9473644e+01  1.9476890e+01  1.9476891e+01  5.6069799e+02  1.9477396e+01  1.9477397e+01  1.9473968e+01  1.7521409e+01  0.0000000e+00 
  0.0000000e+00  2.1710796e+01  2.3655564e+01  2.3658832e+01  2.3658833e+01  6.1582249e+02  2.3659346e+01  2.3659347e+01  2.3655892e+01  2.1710800e+01  0.0000000e+00 
  0.0000000e+00  2.6179332e+01  2.8116738e+01  2.8120028e+01  2.8120028e+01  6.7972962e+02  2.8120550e+01  2.8120550e+01  2.8117070e+01  2.6179337e+01  0.0000000e+00 
  0.0000000e+00  3.0957484e+01  3.2887630e+01  3.2890941e+01  3.2890941e+01  7.5354091e+02  3.2891470e+01  3.2891471e+01  3.2887966e+01  3.0957490e+01  0.0000000e+00 
  0.0000000e+00  3.6068772e+01  3.7991753e+01  3.7995085e+01  3.7995086e+01  8.3893724e+02  3.7995623e+01  3.7995623e+01  3.7992093e+01  3.6068778e+01  0.0000000e+00 
  0.0000000e+00  4.1551057e+01  4.3466964e+01  4.3470318e+01  4.3470318e+01  9.3718346e+02  4.3470863e+01  4.3470864e+01  4.3467307e+01  4.1551063e+01  0.0000000e+00 
  0.0000000e+00  4.7237065e+01  4.9146223e+01  4.9149598e+01  4.9149599e+01  1.0451080e+03  4.9150151e+01  4.9150152e+01  4.9146571e+01  4.7237072e+01  0.0000000e+00 
  0.0000000e+00  2.0663332e-07  1.9235377e+00  1.9268467e+00  1.9268470e+00  3.5469272e+02  1.9273550e+00  1.9273553e+00  1.9238640e+00  2.0662556e-07  0.0000000e+00 
  0.0000000e+00  2.8900065e+00  4.8057058e+00  4.8090375e+00  4.8090377e+00  3.7891557e+02  4.8095546e+00  4.8095549e+00  4.8060367e+00  2.8900074e+00  0.0000000e+00 
  0.0000000e+00  5.9470711e+00  7.8550709e+00  7.8584251e+00  7.8584254e+00  4.0710347e+02  7.8589510e+00  7.8589513e+00  7.8554063e+00  5.9470729e+00  0.0000000e+00 
  0.0000000e+00  9.1855504e+00  1.1085982e+01  1.1089359e+01  1.1089359e+01  4.3992587e+02  1.1089893e+01  1.1089894e+01  1.1086322e+01  9.1855529e+00  0.0000000e+00 
  0.0000000e+00  1.2621477e+01  1.4514463e+01  1.4517862e+01  1.4517863e+01  4.7814137e+02  1.4518406e+01  1.4518406e+01  1.4514807e+01  1.2621480e+01  0.0000000e+00 
  0.0000000e+00  1.6273218e+01  1.8158876e+01  1.8162298e+01  1.8162298e+01  5.2257134e+02  1.8162850e+01  1.8162851e+01  1.8159225e+01  1.6273222e+01  0.0000000e+00 
  0.0000000e+00  2.0160435e+01  2.2038876e+01  2.2042320e+01  2.2042321e+01  5.7418077e+02  2.2042881e+01  2.2042882e+01  2.2039229e+01  2.0160440e+01  0.0000000e+00 
