PdfType: replica
Format: lhagrid1
FromMCReplica: 70
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.0495645e-03  8.9323892e+00  6.9882492e-01  6.9882188e-01  1.0197575e+02  6.9891903e-01  6.9891599e-01  8.9321575e+00  3.0495641e-03  0.0000000e+00 
  0.0000000e+00  1.4694498e+00  1.0364155e+01  2.1659511e+00  2.1659480e+00  1.0964013e+02  2.1660470e+00  2.1660439e+00  1.0363919e+01  1.4694499e+00  0.0000000e+00 
  0.0000000e+00  3.0669665e+00  1.1927647e+01  3.7641794e+00  3.7641762e+00  1.1914776e+02  3.7642772e+00  3.7642740e+00  1.1927406e+01  3.0669666e+00  0.0000000e+00 
  0.0000000e+00  4.8062035e+00  1.3633436e+01  5.5041136e+00  5.5041103e+00  1.3103222e+02  5.5042132e+00  5.5042099e+00  1.3633191e+01  4.8062036e+00  0.0000000e+00 
  0.0000000e+00  6.6991266e+00  1.5493455e+01  7.3977190e+00  7.3977157e+00  1.4591387e+02  7.3978205e+00  7.3978171e+00  1.5493205e+01  6.6991267e+00  0.0000000e+00 
  0.0000000e+00  8.7603353e+00  1.7522272e+01  9.4595955e+00  9.4595921e+00  1.6449185e+02  9.4596988e+00  9.4596954e+00  1.7522018e+01  8.7603355e+00  0.0000000e+00 
  0.0000000e+00  1.1004643e+01  1.9734671e+01  1.1704556e+01  1.1704552e+01  1.8758526e+02  1.1704661e+01  1.1704657e+01  1.9734412e+01  1.1004643e+01  0.0000000e+00 
  0.0000000e+00  1.3449959e+01  2.2148534e+01  1.4150510e+01  1.4150507e+01  2.1609924e+02  1.4150617e+01  1.4150614e+01  2.2148272e+01  1.3449960e+01  0.0000000e+00 
  0.0000000e+00  1.6121492e+01  2.4789046e+01  1.6822667e+01  1.6822663e+01  2.5098055e+02  1.6822776e+01  1.6822772e+01  2.4788778e+01  1.6121493e+01  0.0000000e+00 
  0.0000000e+00  1.9032376e+01  2.7669312e+01  1.9734158e+01  1.9734154e+01  2.9358184e+02  1.9734269e+01  1.9734265e+01  2.7669040e+01  1.9032376e+01  0.0000000e+00 
  0.0000000e+00  2.2215617e+01  3.0822319e+01  2.2917992e+01  2.2917988e+01  3.4501463e+02  2.2918105e+01  2.2918101e+01  3.0822043e+01  2.2215617e+01  0.0000000e+00 
  0.0000000e+00  2.5586154e+01  3.4164008e+01  2.6289088e+01  2.6289084e+01  4.0384451e+02  2.6289202e+01  2.6289199e+01  3.4163727e+01  2.5586155e+01  0.0000000e+00 
  0.0000000e+00  3.2542229e-03  8.6465502e+00  7.1231214e-01  7.1230874e-01  9.6751442e+01  7.1241579e-01  7.1241239e-01  8.6462946e+00  3.2542229e-03  0.0000000e+00 
  0.0000000e+00  1.3898922e+00  9.9995962e+00  2.0994260e+00  2.0994226e+00  1.0416674e+02  2.0995317e+00  2.0995283e+00  9.9993358e+00  1.3898922e+00  0.0000000e+00 
  0.0000000e+00  2.8990875e+00  1.1475791e+01  3.6090869e+00  3.6090834e+00  1.1338458e+02  3.6091947e+00  3.6091911e+00  1.1475526e+01  2.8990876e+00  0.0000000e+00 
  0.0000000e+00  4.5407355e+00  1.3084997e+01  5.2511896e+00  5.2511859e+00  1.2491289e+02  5.2512994e+00  5.2512958e+00  1.3084727e+01  4.5407357e+00  0.0000000e+00 
  0.0000000e+00  6.3260356e+00  1.4838382e+01  7.0369330e+00  7.0369292e+00  1.3934046e+02  7.0370449e+00  7.0370411e+00  1.4838107e+01  6.3260358e+00  0.0000000e+00 
  0.0000000e+00  8.2685367e+00  1.6749465e+01  8.9798661e+00  8.9798623e+00  1.5732433e+02  8.9799801e+00  8.9799763e+00  1.6749185e+01  8.2685370e+00  0.0000000e+00 
  0.0000000e+00  1.0382206e+01  1.8832183e+01  1.1093955e+01  1.1093951e+01  1.7963938e+02  1.1094071e+01  1.1094067e+01  1.8831899e+01  1.0382206e+01  0.0000000e+00 
