PdfType: replica
Format: lhagrid1
FromMCReplica: 124
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00 -3.1787689e-08  1.8261447e+00  1.8088224e+00  1.8454453e+00  1.3705357e+01  1.8457464e+00  1.8091251e+00  1.8260242e+00 -3.1790599e-08  0.0000000e+00 
  0.0000000e+00  8.5602049e-01  2.6762845e+00  2.6590828e+00  2.6954791e+00  1.1863619e+01  2.6957863e+00  2.6593915e+00  2.6761632e+00  8.5602108e-01  0.0000000e+00 
  0.0000000e+00  1.8318262e+00  3.6463174e+00  3.6292342e+00  3.6654080e+00  1.0414518e+01  3.6657212e+00  3.6295490e+00  3.6461953e+00  1.8318274e+00  0.0000000e+00 
  0.0000000e+00  2.9366651e+00  4.7454852e+00  4.7285187e+00  4.7644739e+00  9.8651330e+00  4.7647929e+00  4.7288396e+00  4.7453623e+00  2.9366668e+00  0.0000000e+00 
  0.0000000e+00  4.1811361e+00  5.9843806e+00  5.9675287e+00  6.0032688e+00  1.0827155e+01  6.0035939e+00  5.9678556e+00  5.9842568e+00  4.1811383e+00  0.0000000e+00 
  0.0000000e+00  5.5790973e+00  7.3768563e+00  7.3601174e+00  7.3956459e+00  1.4013500e+01  7.3959769e+00  7.3604503e+00  7.3767317e+00  5.5790999e+00  0.0000000e+00 
  0.0000000e+00  7.1439424e+00  8.9363006e+00  8.9196730e+00  8.9549932e+00  2.0275660e+01  8.9553301e+00  8.9200120e+00  8.9361751e+00  7.1439455e+00  0.0000000e+00 
  0.0000000e+00  8.8930206e+00  1.0680058e+01  1.0663540e+01  1.0698655e+01  3.0578828e+01  1.0698998e+01  1.0663885e+01  1.0679931e+01  8.8930242e+00  0.0000000e+00 
  0.0000000e+00  1.0853238e+01  1.2635029e+01  1.2618619e+01  1.2653532e+01  4.5933430e+01  1.2653881e+01  1.2618970e+01  1.2634902e+01  1.0853242e+01  0.0000000e+00 
  0.0000000e+00  1.3033504e+01  1.4810119e+01  1.4793817e+01  1.4828530e+01  6.7849599e+01  1.4828885e+01  1.4794174e+01  1.4809991e+01  1.3033508e+01  0.0000000e+00 
  0.0000000e+00  1.5470620e+01  1.7242127e+01  1.7225930e+01  1.7260446e+01  9.7543787e+01  1.7260807e+01  1.7226293e+01  1.7241998e+01  1.5470625e+01  0.0000000e+00 
  0.0000000e+00  1.8111917e+01  1.9878551e+01  1.9862454e+01  1.9896783e+01  1.3438395e+02  1.9897150e+01  1.9862823e+01  1.9878421e+01  1.8111922e+01  0.0000000e+00 
  0.0000000e+00  6.3575378e-08  1.7791023e+00  1.7628693e+00  1.7974404e+00  1.3593579e+01  1.7977720e+00  1.7632025e+00  1.7789724e+00  6.3581197e-08  0.0000000e+00 
  0.0000000e+00  8.2614477e-01  2.5995159e+00  2.5833974e+00  2.6177546e+00  1.2048855e+01  2.6180928e+00  2.5837373e+00  2.5993852e+00  8.2614542e-01  0.0000000e+00 
  0.0000000e+00  1.7655442e+00  3.5332893e+00  3.5172833e+00  3.5514305e+00  1.0988090e+01  3.5517754e+00  3.5176300e+00  3.5331578e+00  1.7655455e+00  0.0000000e+00 
  0.0000000e+00  2.8269250e+00  4.5891431e+00  4.5732479e+00  4.6071887e+00  1.0906594e+01  4.6075401e+00  4.5736013e+00  4.5890108e+00  2.8269268e+00  0.0000000e+00 
  0.0000000e+00  4.0203433e+00  5.7771276e+00  5.7613413e+00  5.7950791e+00  1.2398047e+01  5.7954370e+00  5.7617013e+00  5.7769944e+00  4.0203457e+00  0.0000000e+00 
  0.0000000e+00  5.3587761e+00  7.1102145e+00  7.0945353e+00  7.1280734e+00  1.6143974e+01  7.1284379e+00  7.0949020e+00  7.1100803e+00  5.3587790e+00  0.0000000e+00 
  0.0000000e+00  6.8550896e+00  8.6012644e+00  8.5856910e+00  8.6190325e+00  2.2964841e+01  8.6194034e+00  8.5860643e+00  8.6011293e+00  6.8550930e+00  0.0000000e+00 
  0.0000000e+00  8.5256886e+00  1.0266678e+01  1.0251209e+01  1.0284356e+01  3.3778665e+01  1.0284734e+01  1.0251588e+01  1.0266542e+01  8.5256925e+00  0.0000000e+00 
  0.0000000e+00  1.0394939e+01  1.2130815e+01  1.2115449e+01  1.2148406e+01  4.9513847e+01  1.2148790e+01  1.2115836e+01  1.2130678e+01  1.0394943e+01  0.0000000e+00 
