PdfType: replica
Format: lhagrid1
FromMCReplica: 71
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.2195234e-01  2.2688942e+00  3.0895917e+00  3.0896003e+00  2.8960173e+01  3.0896497e+00  3.0896582e+00  2.2689125e+00  1.2195234e-01  0.0000000e+00 
  0.0000000e+00  1.5131874e+00  3.6503607e+00  4.4685970e+00  4.4686058e+00  2.8307431e+01  4.4686566e+00  4.4686655e+00  3.6503803e+00  1.5131877e+00  0.0000000e+00 
  0.0000000e+00  3.0806450e+00  5.2082191e+00  6.0240401e+00  6.0240492e+00  2.8929742e+01  6.0241014e+00  6.0241105e+00  5.2082398e+00  3.0806457e+00  0.0000000e+00 
  0.0000000e+00  4.8379376e+00  6.9560724e+00  7.7695216e+00  7.7695310e+00  3.1626610e+01  7.7695846e+00  7.7695940e+00  6.9560943e+00  4.8379385e+00  0.0000000e+00 
  0.0000000e+00  6.8008212e+00  8.9096679e+00  9.7207858e+00  9.7207955e+00  3.7342419e+01  9.7208505e+00  9.7208601e+00  8.9096909e+00  6.8008224e+00  0.0000000e+00 
  0.0000000e+00  8.9891045e+00  1.1088806e+01  1.1897631e+01  1.1897641e+01  4.7136751e+01  1.1897698e+01  1.1897708e+01  1.1088830e+01  8.9891061e+00  0.0000000e+00 
  0.0000000e+00  1.1423173e+01  1.3513865e+01  1.4320433e+01  1.4320443e+01  6.2290091e+01  1.4320501e+01  1.4320511e+01  1.3513890e+01  1.1423175e+01  0.0000000e+00 
  0.0000000e+00  1.4128280e+01  1.6210089e+01  1.7014435e+01  1.7014445e+01  8.4207925e+01  1.7014504e+01  1.7014515e+01  1.6210115e+01  1.4128282e+01  0.0000000e+00 
  0.0000000e+00  1.7139480e+01  1.9212527e+01  2.0014682e+01  2.0014692e+01  1.1425717e+02  2.0014753e+01  2.0014764e+01  1.9212555e+01  1.7139482e+01  0.0000000e+00 
  0.0000000e+00  2.0477887e+01  2.2542287e+01  2.3342280e+01  2.3342291e+01  1.5477224e+02  2.3342353e+01  2.3342365e+01  2.2542316e+01  2.0477890e+01  0.0000000e+00 
  0.0000000e+00  2.4190003e+01  2.6245863e+01  2.7043724e+01  2.7043735e+01  2.0732003e+02  2.7043799e+01  2.7043810e+01  2.6245893e+01  2.4190006e+01  0.0000000e+00 
  0.0000000e+00  2.8179117e+01  3.0226829e+01  3.1022656e+01  3.1022668e+01  2.7032273e+02  3.1022733e+01  3.1022744e+01  3.0226860e+01  2.8179120e+01  0.0000000e+00 
  0.0000000e+00  1.2139600e-01  2.1853921e+00  2.9866502e+00  2.9866600e+00  2.8749517e+01  2.9867148e+00  2.9867246e+00  2.1854141e+00  1.2139600e-01  0.0000000e+00 
  0.0000000e+00  1.4608697e+00  3.5154462e+00  4.3143020e+00  4.3143120e+00  2.8515656e+01  4.3143685e+00  4.3143785e+00  3.5154694e+00  1.4608701e+00  0.0000000e+00 
  0.0000000e+00  2.9664967e+00  5.0118165e+00  5.8083149e+00  5.8083253e+00  2.9653626e+01  5.8083833e+00  5.8083937e+00  5.0118411e+00  2.9664975e+00  0.0000000e+00 
  0.0000000e+00  4.6511090e+00  6.6873263e+00  7.4815099e+00  7.4815205e+00  3.2935975e+01  7.4815801e+00  7.4815908e+00  6.6873522e+00  4.6511100e+00  0.0000000e+00 
  0.0000000e+00  6.5296194e+00  8.5568799e+00  9.3487882e+00  9.3487991e+00  3.9270224e+01  9.3488603e+00  9.3488713e+00  8.5569071e+00  6.5296208e+00  0.0000000e+00 
  0.0000000e+00  8.6205518e+00  1.0638993e+01  1.1428664e+01  1.1428675e+01  4.9662622e+01  1.1428738e+01  1.1428749e+01  1.0639022e+01  8.6205535e+00  0.0000000e+00 
  0.0000000e+00  1.0943372e+01  1.2953125e+01  1.3740593e+01  1.3740605e+01  6.5335209e+01  1.3740669e+01  1.3740681e+01  1.2953155e+01  1.0943374e+01  0.0000000e+00 
