PdfType: replica
Format: lhagrid1
FromMCReplica: 53
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.9933678e-03  1.9104920e+00  4.1311469e+00  3.9477564e-01  8.6472006e+00  3.9488448e-01  4.1312551e+00  1.9104373e+00  3.9933682e-03  0.0000000e+00 
  0.0000000e+00  7.7529541e-01  2.6740445e+00  4.8792978e+00  1.1729873e+00  6.7082058e+00  1.1730990e+00  4.8794089e+00  2.6739892e+00  7.7529577e-01  0.0000000e+00 
  0.0000000e+00  1.6559114e+00  3.5470466e+00  5.7371892e+00  2.0603798e+00  5.1819483e+00  2.0604945e+00  5.7373032e+00  3.5469907e+00  1.6559121e+00  0.0000000e+00 
  0.0000000e+00  2.6543199e+00  4.5379693e+00  6.7132783e+00  3.0654371e+00  4.5446842e+00  3.0655548e+00  6.7133952e+00  4.5379128e+00  2.6543209e+00  0.0000000e+00 
  0.0000000e+00  3.7802697e+00  5.6565541e+00  7.8172924e+00  4.1979125e+00  5.3664580e+00  4.1980331e+00  7.8174121e+00  5.6564969e+00  3.7802710e+00  0.0000000e+00 
  0.0000000e+00  5.0464212e+00  6.9154549e+00  9.0618731e+00  5.4704713e+00  8.3067043e+00  5.4705948e+00  9.0619957e+00  6.9153971e+00  5.0464228e+00  0.0000000e+00 
  0.0000000e+00  6.4651574e+00  8.3270478e+00  1.0459384e+01  6.8955008e+00  1.4150097e+01  6.8956272e+00  1.0459510e+01  8.3269893e+00  6.4651593e+00  0.0000000e+00 
  0.0000000e+00  8.0523725e+00  9.9072213e+00  1.2025703e+01  8.4888996e+00  2.3780911e+01  8.4890290e+00  1.2025831e+01  9.9071621e+00  8.0523747e+00  0.0000000e+00 
  0.0000000e+00  9.8323241e+00  1.1680227e+01  1.3785070e+01  1.0274929e+01  3.8124077e+01  1.0275061e+01  1.3785201e+01  1.1680167e+01  9.8323265e+00  0.0000000e+00 
  0.0000000e+00  1.1813916e+01  1.3654964e+01  1.5746374e+01  1.2262498e+01  5.8549237e+01  1.2262633e+01  1.5746508e+01  1.3654904e+01  1.1813919e+01  0.0000000e+00 
  0.0000000e+00  1.4030155e+01  1.5864434e+01  1.7942607e+01  1.4484615e+01  8.6163437e+01  1.4484753e+01  1.7942744e+01  1.5864372e+01  1.4030158e+01  0.0000000e+00 
  0.0000000e+00  1.6432362e+01  1.8260180e+01  2.0325751e+01  1.6892406e+01  1.2038701e+02  1.6892548e+01  2.0325891e+01  1.8260118e+01  1.6432365e+01  0.0000000e+00 
  0.0000000e+00  4.0500169e-03  1.8460414e+00  3.9211547e+00  4.7175981e-01  8.6752930e+00  4.7188170e-01  3.9212758e+00  1.8459817e+00  4.0500159e-03  0.0000000e+00 
  0.0000000e+00  7.4915525e-01  2.5836405e+00  4.6445087e+00  1.2228656e+00  7.0335163e+00  1.2229908e+00  4.6446330e+00  2.5835801e+00  7.4915565e-01  0.0000000e+00 
  0.0000000e+00  1.5976225e+00  3.4247328e+00  5.4716253e+00  2.0772174e+00  5.8910106e+00  2.0773459e+00  5.4717528e+00  3.4246717e+00  1.5976233e+00  0.0000000e+00 
  0.0000000e+00  2.5574621e+00  4.3773215e+00  6.4104948e+00  3.0428302e+00  5.7119315e+00  3.0429619e+00  6.4106255e+00  4.3772597e+00  2.5574632e+00  0.0000000e+00 
  0.0000000e+00  3.6379294e+00  5.4506549e+00  7.4703524e+00  4.1289630e+00  7.0483743e+00  4.1290981e+00  7.4704862e+00  5.4505924e+00  3.6379308e+00  0.0000000e+00 
  0.0000000e+00  4.8508871e+00  6.6565893e+00  8.6630430e+00  5.3474828e+00  1.0529899e+01  5.3476211e+00  8.6631800e+00  6.6565260e+00  4.8508889e+00  0.0000000e+00 
  0.0000000e+00  6.2082232e+00  8.0070061e+00  1.0000437e+01  6.7102811e+00  1.6910990e+01  6.7104227e+00  1.0000577e+01  8.0069421e+00  6.2082253e+00  0.0000000e+00 
  0.0000000e+00  7.7249630e+00  9.5169250e+00  1.1497543e+01  8.2323871e+00  2.7031433e+01  8.2325320e+00  1.1497686e+01  9.5168602e+00  7.7249654e+00  0.0000000e+00 
  0.0000000e+00  9.4230883e+00  1.1208322e+01  1.3176327e+01  9.9357858e+00  4.1741359e+01  9.9359340e+00  1.3176473e+01  1.1208257e+01  9.4230910e+00  0.0000000e+00 
  0.0000000e+00  1.1312952e+01  1.3091546e+01  1.5047127e+01  1.1830833e+01  6.2383654e+01  1.1830985e+01  1.5047277e+01  1.3091479e+01  1.1312955e+01  0.0000000e+00 
  0.0000000e+00  1.3424154e+01  1.5196190e+01  1.7139531e+01  1.3947133e+01  8.9956708e+01  1.3947288e+01  1.7139684e+01  1.5196123e+01  1.3424157e+01  0.0000000e+00 
  0.0000000e+00  1.5706698e+01  1.7472477e+01  1.9404162e+01  1.6234520e+01  1.2377160e+02  1.6234678e+01  1.9404319e+01  1.7472409e+01  1.5706701e+01  0.0000000e+00 
  0.0000000e+00  4.1074278e-03  1.7835996e+00  3.7242041e+00  5.3974299e-01  8.7034760e+00  5.3987955e-01  3.7243388e+00  1.7835334e+00  4.1074273e-03  0.0000000e+00 
  0.0000000e+00  7.2361787e-01  2.4958398e+00  4.4232669e+00  1.2644261e+00  7.3470007e+00  1.2645663e+00  4.4234052e+00  2.4957729e+00  7.2361832e-01  0.0000000e+00 
  0.0000000e+00  1.5408007e+00  3.3058794e+00  5.2203786e+00  2.0866813e+00  6.5676680e+00  2.0868252e+00  5.2205205e+00  3.3058119e+00  1.5408016e+00  0.0000000e+00 
  0.0000000e+00  2.4632245e+00  4.2212801e+00  6.1230889e+00  3.0140808e+00  6.8164804e+00  3.0142284e+00  6.1232345e+00  4.2212118e+00  2.4632258e+00  0.0000000e+00 
  0.0000000e+00  3.4996730e+00  5.2508186e+00  7.1401625e+00  4.0554116e+00  8.6266216e+00  4.0555628e+00  7.1403116e+00  5.2507495e+00  3.4996747e+00  0.0000000e+00 
  0.0000000e+00  4.6612596e+00  6.4056023e+00  8.2826959e+00  5.2217904e+00  1.2598086e+01  5.2219454e+00  8.2828487e+00  6.4055324e+00  4.6612616e+00  0.0000000e+00 
  0.0000000e+00  5.9593792e+00  7.6970197e+00  9.5620675e+00  6.5246155e+00  1.9454157e+01  6.5247741e+00  9.5622239e+00  7.6969490e+00  5.9593816e+00  0.0000000e+00 
  0.0000000e+00  7.4082220e+00  9.1392555e+00  1.0992452e+01  7.9780800e+00  2.9990687e+01  7.9782423e+00  1.0992612e+01  9.1391840e+00  7.4082247e+00  0.0000000e+00 
  0.0000000e+00  9.0277015e+00  1.0752218e+01  1.2593748e+01  9.6021002e+00  4.4989295e+01  9.6022662e+00  1.2593912e+01  1.0752146e+01  9.0277045e+00  0.0000000e+00 
  0.0000000e+00  1.0829309e+01  1.2547394e+01  1.4377434e+01  1.1408171e+01  6.5757140e+01  1.1408340e+01  1.4377601e+01  1.2547320e+01  1.0829313e+01  0.0000000e+00 
  0.0000000e+00  1.2839565e+01  1.4551297e+01  1.6370016e+01  1.3422813e+01  9.3194824e+01  1.3422987e+01  1.6370186e+01  1.4551223e+01  1.2839568e+01  0.0000000e+00 
  0.0000000e+00  1.5007666e+01  1.6713338e+01  1.8521277e+01  1.5595081e+01  1.2652696e+02  1.5595258e+01  1.8521451e+01  1.6713263e+01  1.5007670e+01  0.0000000e+00 
  0.0000000e+00  4.1653793e-03  1.7231049e+00  3.5393846e+00  5.9950958e-01  8.7317505e+00  5.9966235e-01  3.5395358e+00  1.7230322e+00  4.1653793e-03  0.0000000e+00 
  0.0000000e+00  6.9867493e-01  2.4105728e+00  4.2146610e+00  1.2984385e+00  7.6488048e+00  1.2985954e+00  4.2148162e+00  2.4104993e+00  6.9867543e-01  0.0000000e+00 
  0.0000000e+00  1.4854214e+00  3.1904006e+00  4.9825284e+00  2.0895182e+00  7.2125912e+00  2.0896792e+00  4.9826876e+00  3.1903263e+00  1.4854223e+00  0.0000000e+00 
  0.0000000e+00  2.3715561e+00  4.0697328e+00  5.8501203e+00  2.9799030e+00  7.8600525e+00  2.9800681e+00  5.8502835e+00  4.0696577e+00  2.3715575e+00  0.0000000e+00 
  0.0000000e+00  3.3654117e+00  5.0568956e+00  6.8257514e+00  3.9779283e+00  1.0104676e+01  3.9780975e+00  6.8259187e+00  5.0568196e+00  3.3654136e+00  0.0000000e+00 
  0.0000000e+00  4.4773979e+00  6.1622924e+00  7.9198156e+00  5.0940064e+00  1.4517266e+01  5.0941798e+00  7.9199869e+00  6.1622156e+00  4.4774002e+00  0.0000000e+00 
  0.0000000e+00  5.7184199e+00  7.3968227e+00  9.1432025e+00  6.3390453e+00  2.1789182e+01  6.3392228e+00  9.1433778e+00  7.3967450e+00  5.7184226e+00  0.0000000e+00 
  0.0000000e+00  7.1018659e+00  8.7738690e+00  1.0509286e+01  7.7264357e+00  3.2673045e+01  7.7266173e+00  1.0509465e+01  8.7737905e+00  7.1018690e+00  0.0000000e+00 
  0.0000000e+00  8.6457711e+00  1.0311462e+01  1.2036086e+01  9.2742150e+00  4.7887664e+01  9.2744008e+00  1.2036270e+01  1.0311382e+01  8.6457745e+00  0.0000000e+00 
  0.0000000e+00  1.0362491e+01  1.2021951e+01  1.3735947e+01  1.0994741e+01  6.8697177e+01  1.0994931e+01  1.3736134e+01  1.2021871e+01  1.0362495e+01  0.0000000e+00 
  0.0000000e+00  1.2275763e+01  1.3929070e+01  1.5632593e+01  1.2911753e+01  9.5914184e+01  1.2911948e+01  1.5632784e+01  1.3928988e+01  1.2275767e+01  0.0000000e+00 
  0.0000000e+00  1.4334426e+01  1.5981863e+01  1.7675414e+01  1.4973969e+01  1.2869664e+02  1.4974167e+01  1.7675609e+01  1.5981780e+01  1.4334431e+01  0.0000000e+00 
  0.0000000e+00  4.2238394e-03  1.6644969e+00  3.3658554e+00  6.5178137e-01  8.7601156e+00  6.5195231e-01  3.3660247e+00  1.6644168e+00  4.2238394e-03  0.0000000e+00 
  0.0000000e+00  6.7431844e-01  2.3277714e+00  4.0178488e+00  1.3256105e+00  7.9390711e+00  1.3257861e+00  4.0180226e+00  2.3276905e+00  6.7431900e-01  0.0000000e+00 
  0.0000000e+00  1.4314602e+00  3.0782121e+00  4.7572225e+00  2.0864136e+00  7.8264385e+00  2.0865938e+00  4.7574007e+00  3.0781303e+00  1.4314613e+00  0.0000000e+00 
  0.0000000e+00  2.2824065e+00  3.9225698e+00  5.5907171e+00  2.9409504e+00  8.8443343e+00  2.9411352e+00  5.5908998e+00  3.9224871e+00  2.2824081e+00  0.0000000e+00 
