PdfType: replica
Format: lhagrid1
FromMCReplica: 137
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.3351455e-06  2.7134642e+00  3.6932325e+00  2.2170784e+00  8.6912298e+00  2.2174613e+00  3.6936154e+00  2.7129395e+00  1.3351425e-06  0.0000000e+00 
  0.0000000e+00  8.9254587e-01  3.5945908e+00  4.5681574e+00  3.1020683e+00  6.2114542e+00  3.1024576e+00  4.5685466e+00  3.5940606e+00  8.9254634e-01  0.0000000e+00 
  0.0000000e+00  1.9133992e+00  4.6042280e+00  5.5717040e+00  4.1154986e+00  4.1536171e+00  4.1158941e+00  5.5720995e+00  4.6036922e+00  1.9134002e+00  0.0000000e+00 
  0.0000000e+00  3.0724238e+00  5.7522272e+00  6.7137183e+00  5.2672243e+00  3.0800028e+00  5.2676260e+00  6.7141201e+00  5.7516859e+00  3.0724251e+00  0.0000000e+00 
  0.0000000e+00  4.3809911e+00  7.0499491e+00  8.0055552e+00  6.5686088e+00  3.6656662e+00  6.5690168e+00  8.0059633e+00  7.0494023e+00  4.3809928e+00  0.0000000e+00 
  0.0000000e+00  5.8538898e+00  8.5121728e+00  9.4619890e+00  8.0344347e+00  6.6895465e+00  8.0348489e+00  9.4624034e+00  8.5116205e+00  5.8538919e+00  0.0000000e+00 
  0.0000000e+00  7.5056529e+00  1.0153421e+01  1.1097538e+01  9.6792280e+00  1.3085832e+01  9.6796485e+00  1.1097959e+01  1.0152864e+01  7.5056554e+00  0.0000000e+00 
  0.0000000e+00  9.3549518e+00  1.1992358e+01  1.2930861e+01  1.1521654e+01  2.3904358e+01  1.1522081e+01  1.2931288e+01  1.1991794e+01  9.3549546e+00  0.0000000e+00 
  0.0000000e+00  1.1430022e+01  1.4057209e+01  1.4990180e+01  1.3589943e+01  4.0222185e+01  1.3590376e+01  1.4990613e+01  1.4056640e+01  1.1430025e+01  0.0000000e+00 
  0.0000000e+00  1.3742005e+01  1.6359108e+01  1.7286625e+01  1.5895230e+01  6.3711557e+01  1.5895669e+01  1.7287065e+01  1.6358534e+01  1.3742008e+01  0.0000000e+00 
  0.0000000e+00  1.6329317e+01  1.8936465e+01  1.9858601e+01  1.8475928e+01  9.5653213e+01  1.8476373e+01  1.9859047e+01  1.8935885e+01  1.6329321e+01  0.0000000e+00 
  0.0000000e+00  1.9133984e+01  2.1731635e+01  2.2648643e+01  2.1274280e+01  1.3531169e+02  2.1274732e+01  2.2649095e+01  2.1731050e+01  1.9133988e+01  0.0000000e+00 
  0.0000000e+00  1.7166133e-06  2.6172318e+00  3.5404687e+00  2.1572079e+00  8.7520437e+00  2.1576245e+00  3.5408852e+00  2.6166673e+00  1.7166143e-06  0.0000000e+00 
  0.0000000e+00  8.6254189e-01  3.4687588e+00  4.3861585e+00  3.0123294e+00  6.6189310e+00  3.0127529e+00  4.3865820e+00  3.4681884e+00  8.6254242e-01  0.0000000e+00 
  0.0000000e+00  1.8464327e+00  4.4418310e+00  5.3534980e+00  3.9889307e+00  5.0138011e+00  3.9893611e+00  5.3539285e+00  4.4412548e+00  1.8464337e+00  0.0000000e+00 
  0.0000000e+00  2.9609935e+00  5.5457572e+00  6.4517911e+00  5.0963240e+00  4.4854050e+00  5.0967613e+00  6.4522285e+00  5.5451752e+00  2.9609949e+00  0.0000000e+00 
  0.0000000e+00  4.2170255e+00  6.7913284e+00  7.6918230e+00  6.3453029e+00  5.6882468e+00  6.3457470e+00  7.6922673e+00  6.7907406e+00  4.2170274e+00  0.0000000e+00 
  0.0000000e+00  5.6283884e+00  8.1923947e+00  9.0874397e+00  7.7497205e+00  9.3666854e+00  7.7501715e+00  9.0878909e+00  8.1918010e+00  5.6283907e+00  0.0000000e+00 
  0.0000000e+00  7.2090457e+00  9.7629103e+00  1.0652591e+01  9.3235340e+00  1.6419539e+01  9.3239919e+00  1.0653049e+01  9.7623109e+00  7.2090485e+00  0.0000000e+00 
