PdfType: replica
Format: lhagrid1
FromMCReplica: 142
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.2010272e-02  1.2399390e+00  1.4822545e+00  1.4822495e+00  1.5461041e+02  1.4824862e+00  1.4824811e+00  1.2396452e+00  1.2010274e-02  0.0000000e+00 
  0.0000000e+00  2.3321279e+00  3.5559239e+00  3.7978443e+00  3.7978391e+00  1.6530571e+02  3.7980808e+00  3.7980754e+00  3.5556265e+00  2.3321283e+00  0.0000000e+00 
  0.0000000e+00  4.8607489e+00  6.0804849e+00  6.3220195e+00  6.3220141e+00  1.7903099e+02  6.3222606e+00  6.3222551e+00  6.0801838e+00  4.8607496e+00  0.0000000e+00 
  0.0000000e+00  7.6145462e+00  8.8302907e+00  9.0714482e+00  9.0714426e+00  1.9669161e+02  9.0716940e+00  9.0716883e+00  8.8299860e+00  7.6145474e+00  0.0000000e+00 
  0.0000000e+00  1.0612554e+01  1.1824372e+01  1.2065160e+01  1.2065154e+01  2.1933578e+02  1.2065410e+01  1.2065404e+01  1.1824063e+01  1.0612556e+01  0.0000000e+00 
  0.0000000e+00  1.3877691e+01  1.5085642e+01  1.5326068e+01  1.5326062e+01  2.4811795e+02  1.5326323e+01  1.5326317e+01  1.5085329e+01  1.3877693e+01  0.0000000e+00 
  0.0000000e+00  1.7434113e+01  1.8638254e+01  1.8878326e+01  1.8878319e+01  2.8441822e+02  1.8878586e+01  1.8878579e+01  1.8637938e+01  1.7434115e+01  0.0000000e+00 
  0.0000000e+00  2.1310539e+01  2.2510924e+01  2.2750648e+01  2.2750641e+01  3.2972928e+02  2.2750912e+01  2.2750906e+01  2.2510604e+01  2.1310542e+01  0.0000000e+00 
  0.0000000e+00  2.5544507e+01  2.6741186e+01  2.6980568e+01  2.6980561e+01  3.8549960e+02  2.6980837e+01  2.6980830e+01  2.6740862e+01  2.5544510e+01  0.0000000e+00 
  0.0000000e+00  3.0163370e+01  3.1356389e+01  3.1595435e+01  3.1595428e+01  4.5415472e+02  3.1595709e+01  3.1595702e+01  3.1356062e+01  3.0163373e+01  0.0000000e+00 
  0.0000000e+00  3.5215380e+01  3.6404785e+01  3.6643500e+01  3.6643492e+01  5.3732658e+02  3.6643778e+01  3.6643771e+01  3.6404454e+01  3.5215383e+01  0.0000000e+00 
  0.0000000e+00  4.0554898e+01  4.1740854e+01  4.1979253e+01  4.1979246e+01  6.3233668e+02  4.1979537e+01  4.1979529e+01  4.1740519e+01  4.0554902e+01  0.0000000e+00 
  0.0000000e+00  1.2860885e-02  1.2079407e+00  1.4476095e+00  1.4476037e+00  1.4758241e+02  1.4478649e+00  1.4478590e+00  1.2076214e+00  1.2860888e-02  0.0000000e+00 
  0.0000000e+00  2.2126279e+00  3.4036622e+00  3.6429399e+00  3.6429338e+00  1.5803599e+02  3.6432004e+00  3.6431943e+00  3.4033390e+00  2.2126284e+00  0.0000000e+00 
  0.0000000e+00  4.6073032e+00  5.7943629e+00  6.0332584e+00  6.0332521e+00  1.7146919e+02  6.0335241e+00  6.0335177e+00  5.7940357e+00  4.6073041e+00  0.0000000e+00 
  0.0000000e+00  7.2124686e+00  8.3956203e+00  8.6341424e+00  8.6341358e+00  1.8874313e+02  8.6344132e+00  8.6344067e+00  8.3952892e+00  7.2124699e+00  0.0000000e+00 
  0.0000000e+00  1.0045961e+01  1.1225268e+01  1.1463425e+01  1.1463418e+01  2.1085124e+02  1.1463700e+01  1.1463694e+01  1.1224933e+01  1.0045963e+01  0.0000000e+00 
  0.0000000e+00  1.3129068e+01  1.4304588e+01  1.4542386e+01  1.4542379e+01  2.3887780e+02  1.4542667e+01  1.4542660e+01  1.4304249e+01  1.3129070e+01  0.0000000e+00 
  0.0000000e+00  1.6484572e+01  1.7656361e+01  1.7893808e+01  1.7893801e+01  2.7412498e+02  1.7894095e+01  1.7894087e+01  1.7656018e+01  1.6484574e+01  0.0000000e+00 
