PdfType: replica
Format: lhagrid1
FromMCReplica: 127
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.1920948e-06  8.8748794e-01  1.4077779e+00  1.4077706e+00  3.6540530e+02  1.4080514e+00  1.4080444e+00  8.8749158e-01  1.1920910e-06  0.0000000e+00 
  0.0000000e+00  3.7261470e+00  4.6103316e+00  5.1296640e+00  5.1296565e+00  3.9390387e+02  5.1299433e+00  5.1299362e+00  4.6103362e+00  3.7261476e+00  0.0000000e+00 
  0.0000000e+00  7.7006522e+00  8.5815931e+00  9.0999892e+00  9.0999815e+00  4.2810882e+02  9.1002743e+00  9.1002670e+00  8.5815986e+00  7.7006535e+00  0.0000000e+00 
  0.0000000e+00  1.1944222e+01  1.2821974e+01  1.3339453e+01  1.3339446e+01  4.6906999e+02  1.3339744e+01  1.3339737e+01  1.2821980e+01  1.1944223e+01  0.0000000e+00 
  0.0000000e+00  1.6480221e+01  1.7354836e+01  1.7871418e+01  1.7871410e+01  5.1796998e+02  1.7871714e+01  1.7871707e+01  1.7354843e+01  1.6480223e+01  0.0000000e+00 
  0.0000000e+00  2.1335302e+01  2.2206829e+01  2.2722530e+01  2.2722522e+01  5.7607142e+02  2.2722833e+01  2.2722825e+01  2.2206837e+01  2.1335305e+01  0.0000000e+00 
  0.0000000e+00  2.6538684e+01  2.7407170e+01  2.7922006e+01  2.7921998e+01  6.4486682e+02  2.7922315e+01  2.7922307e+01  2.7407179e+01  2.6538687e+01  0.0000000e+00 
  0.0000000e+00  3.2123260e+01  3.2988748e+01  3.3502735e+01  3.3502726e+01  7.2592668e+02  3.3503049e+01  3.3503040e+01  3.2988757e+01  3.2123264e+01  0.0000000e+00 
  0.0000000e+00  3.8127752e+01  3.8990282e+01  3.9503434e+01  3.9503425e+01  8.2074375e+02  3.9503754e+01  3.9503745e+01  3.8990292e+01  3.8127756e+01  0.0000000e+00 
  0.0000000e+00  4.4590263e+01  4.5449876e+01  4.5962205e+01  4.5962196e+01  9.3182447e+02  4.5962531e+01  4.5962522e+01  4.5449886e+01  4.4590268e+01  0.0000000e+00 
  0.0000000e+00  5.1557883e+01  5.2414613e+01  5.2926133e+01  5.2926123e+01  1.0607860e+03  5.2926464e+01  5.2926455e+01  5.2414624e+01  5.1557888e+01  0.0000000e+00 
  0.0000000e+00  5.8809863e+01  5.9663843e+01  6.0174593e+01  6.0174583e+01  1.2032252e+03  6.0174930e+01  6.0174921e+01  5.9663855e+01  5.8809869e+01  0.0000000e+00 
  0.0000000e+00  1.3748795e-06  8.6046391e-01  1.3740623e+00  1.3740542e+00  3.4474756e+02  1.3743640e+00  1.3743564e+00  8.6046963e-01  1.3748814e-06  0.0000000e+00 
  0.0000000e+00  3.4933982e+00  4.3506508e+00  4.8633036e+00  4.8632953e+00  3.7185721e+02  4.8636118e+00  4.8636040e+00  4.3506575e+00  3.4933989e+00  0.0000000e+00 
  0.0000000e+00  7.2167015e+00  8.0708009e+00  8.5825291e+00  8.5825205e+00  4.0439411e+02  8.5828437e+00  8.5828356e+00  8.0708086e+00  7.2167029e+00  0.0000000e+00 
  0.0000000e+00  1.1189091e+01  1.2040091e+01  1.2550914e+01  1.2550906e+01  4.4333758e+02  1.2551235e+01  1.2551227e+01  1.2040100e+01  1.1189094e+01  0.0000000e+00 
  0.0000000e+00  1.5432235e+01  1.6280185e+01  1.6790122e+01  1.6790113e+01  4.8978831e+02  1.6790449e+01  1.6790441e+01  1.6280195e+01  1.5432238e+01  0.0000000e+00 
  0.0000000e+00  1.9970692e+01  2.0815641e+01  2.1324707e+01  2.1324698e+01  5.4491443e+02  2.1325041e+01  2.1325032e+01  2.0815651e+01  1.9970695e+01  0.0000000e+00 
  0.0000000e+00  2.4831637e+01  2.5673629e+01  2.6181842e+01  2.6181833e+01  6.1010089e+02  2.6182182e+01  2.6182174e+01  2.5673640e+01  2.4831641e+01  0.0000000e+00 
