PdfType: replica
Format: lhagrid1
FromMCReplica: 39
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  1.5896028e-08  1.4454805e+00  1.4457947e+00  1.4457947e+00  1.3525889e+01  1.4459183e+00  1.4459183e+00  1.4454499e+00  1.5893116e-08  0.0000000e+00 
  0.0000000e+00  7.4094062e-01  2.1820097e+00  2.1823279e+00  2.1823279e+00  1.2120795e+01  2.1824550e+00  2.1824550e+00  2.1819791e+00  7.4094107e-01  0.0000000e+00 
  0.0000000e+00  1.5848205e+00  3.0215602e+00  3.0218824e+00  3.0218824e+00  1.1036705e+01  3.0220129e+00  3.0220130e+00  3.0215294e+00  1.5848214e+00  0.0000000e+00 
  0.0000000e+00  2.5396385e+00  3.9721260e+00  3.9724522e+00  3.9724522e+00  1.0697149e+01  3.9725862e+00  3.9725862e+00  3.9720950e+00  2.5396398e+00  0.0000000e+00 
  0.0000000e+00  3.6145103e+00  5.0428181e+00  5.0431483e+00  5.0431483e+00  1.1614328e+01  5.0432857e+00  5.0432858e+00  5.0427870e+00  3.6145120e+00  0.0000000e+00 
  0.0000000e+00  4.8214332e+00  6.2456297e+00  6.2459638e+00  6.2459638e+00  1.4392024e+01  6.2461047e+00  6.2461048e+00  6.2455983e+00  4.8214353e+00  0.0000000e+00 
  0.0000000e+00  6.1717877e+00  7.5919370e+00  7.5922751e+00  7.5922751e+00  1.9744557e+01  7.5924195e+00  7.5924196e+00  7.5919054e+00  6.1717901e+00  0.0000000e+00 
  0.0000000e+00  7.6804468e+00  9.0966093e+00  9.0969515e+00  9.0969515e+00  2.8489834e+01  9.0970994e+00  9.0970995e+00  9.0965774e+00  7.6804496e+00  0.0000000e+00 
  0.0000000e+00  9.3711908e+00  1.0783423e+01  1.0783770e+01  1.0783770e+01  4.1511773e+01  1.0783921e+01  1.0783921e+01  1.0783391e+01  9.3711939e+00  0.0000000e+00 
  0.0000000e+00  1.1250109e+01  1.2658465e+01  1.2658815e+01  1.2658815e+01  6.0042418e+01  1.2658970e+01  1.2658970e+01  1.2658433e+01  1.1250113e+01  0.0000000e+00 
  0.0000000e+00  1.3349910e+01  1.4754440e+01  1.4754794e+01  1.4754794e+01  8.5161949e+01  1.4754952e+01  1.4754953e+01  1.4754407e+01  1.3349914e+01  0.0000000e+00 
  0.0000000e+00  1.5627823e+01  1.7028703e+01  1.7029061e+01  1.7029061e+01  1.1642676e+02  1.7029223e+01  1.7029223e+01  1.7028670e+01  1.5627827e+01  0.0000000e+00 
  0.0000000e+00  3.1788417e-08  1.4105583e+00  1.4109003e+00  1.4109003e+00  1.3363582e+01  1.4110392e+00  1.4110392e+00  1.4105247e+00  3.1789870e-08  0.0000000e+00 
  0.0000000e+00  7.1464334e-01  2.1208964e+00  2.1212427e+00  2.1212427e+00  1.2200711e+01  2.1213854e+00  2.1213854e+00  2.1208626e+00  7.1464385e-01  0.0000000e+00 
  0.0000000e+00  1.5266136e+00  2.9286413e+00  2.9289919e+00  2.9289919e+00  1.1434772e+01  2.9291385e+00  2.9291385e+00  2.9286074e+00  1.5266146e+00  0.0000000e+00 
  0.0000000e+00  2.4434543e+00  3.8413320e+00  3.8416870e+00  3.8416870e+00  1.1479802e+01  3.8418375e+00  3.8418376e+00  3.8412979e+00  2.4434557e+00  0.0000000e+00 
  0.0000000e+00  3.4738109e+00  4.8676095e+00  4.8679688e+00  4.8679688e+00  1.2833405e+01  4.8681231e+00  4.8681232e+00  4.8675752e+00  3.4738128e+00  0.0000000e+00 
  0.0000000e+00  4.6289146e+00  6.0187006e+00  6.0190642e+00  6.0190642e+00  1.6072945e+01  6.0192224e+00  6.0192225e+00  6.0186661e+00  4.6289169e+00  0.0000000e+00 
  0.0000000e+00  5.9196990e+00  7.3055351e+00  7.3059031e+00  7.3059030e+00  2.1887707e+01  7.3060651e+00  7.3060652e+00  7.3055003e+00  5.9197017e+00  0.0000000e+00 
