PdfType: replica
Format: lhagrid1
FromMCReplica: 22
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  5.8115147e-02  1.2871041e+00  1.2869974e+00  1.2869974e+00  1.1140546e+02  1.2871226e+00  1.2871226e+00  1.2869996e+00  5.8115147e-02  0.0000000e+00 
  0.0000000e+00  1.8706022e+00  3.0955369e+00  3.0954282e+00  3.0954282e+00  1.1872598e+02  3.0955564e+00  3.0955564e+00  3.0954311e+00  1.8706025e+00  0.0000000e+00 
  0.0000000e+00  3.8545717e+00  5.0755253e+00  5.0754148e+00  5.0754148e+00  1.2827202e+02  5.0755460e+00  5.0755460e+00  5.0754183e+00  3.8545724e+00  0.0000000e+00 
  0.0000000e+00  6.0237071e+00  7.2407488e+00  7.2406364e+00  7.2406364e+00  1.4077641e+02  7.2407706e+00  7.2407706e+00  7.2406405e+00  6.0237081e+00  0.0000000e+00 
  0.0000000e+00  8.3935989e+00  9.6067936e+00  9.6066792e+00  9.6066792e+00  1.5709259e+02  9.6068164e+00  9.6068165e+00  9.6066840e+00  8.3936001e+00  0.0000000e+00 
  0.0000000e+00  1.0983286e+01  1.2192695e+01  1.2192578e+01  1.2192578e+01  1.7817245e+02  1.2192718e+01  1.2192718e+01  1.2192584e+01  1.0983287e+01  0.0000000e+00 
  0.0000000e+00  1.3812435e+01  1.5018116e+01  1.5017998e+01  1.5017998e+01  2.0514817e+02  1.5018141e+01  1.5018141e+01  1.5018004e+01  1.3812437e+01  0.0000000e+00 
  0.0000000e+00  1.6904789e+01  1.8106796e+01  1.8106676e+01  1.8106676e+01  2.3925822e+02  1.8106822e+01  1.8106822e+01  1.8106683e+01  1.6904791e+01  0.0000000e+00 
  0.0000000e+00  2.0292721e+01  2.1491105e+01  2.1490983e+01  2.1490983e+01  2.8173939e+02  2.1491132e+01  2.1491132e+01  2.1490990e+01  2.0292724e+01  0.0000000e+00 
  0.0000000e+00  2.3996219e+01  2.5191028e+01  2.5190904e+01  2.5190904e+01  3.3455566e+02  2.5191056e+01  2.5191056e+01  2.5190912e+01  2.3996222e+01  0.0000000e+00 
  0.0000000e+00  2.8057499e+01  2.9248777e+01  2.9248651e+01  2.9248651e+01  3.9912856e+02  2.9248807e+01  2.9248807e+01  2.9248660e+01  2.8057501e+01  0.0000000e+00 
  0.0000000e+00  3.2364899e+01  3.3552810e+01  3.3552682e+01  3.3552682e+01  4.7350796e+02  3.3552840e+01  3.3552840e+01  3.3552691e+01  3.2364902e+01  0.0000000e+00 
  0.0000000e+00  5.8623638e-02  1.2551768e+00  1.2550594e+00  1.2550594e+00  1.0658930e+02  1.2551981e+00  1.2551981e+00  1.2550623e+00  5.8623638e-02  0.0000000e+00 
  0.0000000e+00  1.7802335e+00  2.9728305e+00  2.9727109e+00  2.9727109e+00  1.1380001e+02  2.9728531e+00  2.9728531e+00  2.9727147e+00  1.7802339e+00  0.0000000e+00 
  0.0000000e+00  3.6623970e+00  4.8511093e+00  4.8509876e+00  4.8509876e+00  1.2321636e+02  4.8511331e+00  4.8511331e+00  4.8509922e+00  3.6623977e+00  0.0000000e+00 
  0.0000000e+00  5.7179162e+00  6.9028113e+00  6.9026875e+00  6.9026875e+00  1.3553778e+02  6.9028364e+00  6.9028364e+00  6.9026928e+00  5.7179173e+00  0.0000000e+00 
  0.0000000e+00  7.9614227e+00  9.1425638e+00  9.1424379e+00  9.1424379e+00  1.5157581e+02  9.1425901e+00  9.1425901e+00  9.1424440e+00  7.9614242e+00  0.0000000e+00 
  0.0000000e+00  1.0410618e+01  1.1588065e+01  1.1587937e+01  1.1587936e+01  1.7222662e+02  1.1588092e+01  1.1588092e+01  1.1587943e+01  1.0410620e+01  0.0000000e+00 
  0.0000000e+00  1.3084096e+01  1.4257905e+01  1.4257774e+01  1.4257774e+01  1.9856210e+02  1.4257934e+01  1.4257934e+01  1.4257782e+01  1.3084098e+01  0.0000000e+00 
