PdfType: replica
Format: lhagrid1
FromMCReplica: 95
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  9.2772834e-02  3.3486390e+00  3.3498659e+00  3.3498685e+00  2.3973929e+02  3.3504550e+00  3.3504574e+00  3.3484766e+00  9.2772834e-02  0.0000000e+00 
  0.0000000e+00  4.7094999e+00  7.9500003e+00  7.9512358e+00  7.9512385e+00  2.5879821e+02  7.9518347e+00  7.9518372e+00  7.9498371e+00  4.7095007e+00  0.0000000e+00 
  0.0000000e+00  9.7485173e+00  1.2973919e+01  1.2975163e+01  1.2975166e+01  2.8544380e+02  1.2975772e+01  1.2975775e+01  1.2973755e+01  9.7485189e+00  0.0000000e+00 
  0.0000000e+00  1.5243404e+01  1.8453961e+01  1.8455214e+01  1.8455217e+01  3.2176209e+02  1.8455832e+01  1.8455835e+01  1.8453796e+01  1.5243406e+01  0.0000000e+00 
  0.0000000e+00  2.1233290e+01  2.4429240e+01  2.4430502e+01  2.4430505e+01  3.7011191e+02  2.4431130e+01  2.4431133e+01  2.4429074e+01  2.1233292e+01  0.0000000e+00 
  0.0000000e+00  2.7763144e+01  3.0944716e+01  3.0945986e+01  3.0945989e+01  4.3296714e+02  3.0946623e+01  3.0946626e+01  3.0944549e+01  2.7763148e+01  0.0000000e+00 
  0.0000000e+00  3.4884705e+01  3.8052111e+01  3.8053390e+01  3.8053393e+01  5.1333267e+02  3.8054037e+01  3.8054040e+01  3.8051943e+01  3.4884709e+01  0.0000000e+00 
  0.0000000e+00  4.2656301e+01  4.5809744e+01  4.5811031e+01  4.5811034e+01  6.1431271e+02  4.5811688e+01  4.5811691e+01  4.5809575e+01  4.2656305e+01  0.0000000e+00 
  0.0000000e+00  5.1140870e+01  5.4280542e+01  5.4281838e+01  5.4281842e+01  7.3857988e+02  5.4282504e+01  5.4282508e+01  5.4280372e+01  5.1140876e+01  0.0000000e+00 
  0.0000000e+00  6.0421056e+01  6.3547138e+01  6.3548442e+01  6.3548446e+01  8.9160282e+02  6.3549118e+01  6.3549122e+01  6.3546967e+01  6.0421062e+01  0.0000000e+00 
  0.0000000e+00  7.0572267e+01  7.3684930e+01  7.3686243e+01  7.3686247e+01  1.0761063e+03  7.3686929e+01  7.3686932e+01  7.3684758e+01  7.0572273e+01  0.0000000e+00 
  0.0000000e+00  8.1256681e+01  8.4356543e+01  8.4357864e+01  8.4357868e+01  1.2851243e+03  8.4358559e+01  8.4358563e+01  8.4356369e+01  8.1256688e+01  0.0000000e+00 
  0.0000000e+00  9.3098871e-02  3.2172255e+00  3.2185235e+00  3.2185263e+00  2.3174467e+02  3.2191658e+00  3.2191689e+00  3.2170522e+00  9.3098857e-02  0.0000000e+00 
  0.0000000e+00  4.4896248e+00  7.5989811e+00  7.6002880e+00  7.6002910e+00  2.5094177e+02  7.6009410e+00  7.6009442e+00  7.5988068e+00  4.4896257e+00  0.0000000e+00 
  0.0000000e+00  9.2805907e+00  1.2375433e+01  1.2376749e+01  1.2376753e+01  2.7762669e+02  1.2377413e+01  1.2377416e+01  1.2375258e+01  9.2805924e+00  0.0000000e+00 
  0.0000000e+00  1.4497467e+01  1.7578040e+01  1.7579365e+01  1.7579368e+01  3.1376753e+02  1.7580039e+01  1.7580042e+01  1.7577864e+01  1.4497470e+01  0.0000000e+00 
  0.0000000e+00  2.0176955e+01  2.3243488e+01  2.3244822e+01  2.3244825e+01  3.6158016e+02  2.3245506e+01  2.3245510e+01  2.3243310e+01  2.0176959e+01  0.0000000e+00 
  0.0000000e+00  2.6360858e+01  2.9413567e+01  2.9414910e+01  2.9414914e+01  4.2337300e+02  2.9415605e+01  2.9415609e+01  2.9413389e+01  2.6360862e+01  0.0000000e+00 
  0.0000000e+00  3.3097807e+01  3.6136900e+01  3.6138252e+01  3.6138255e+01  5.0195022e+02  3.6138957e+01  3.6138961e+01  3.6136720e+01  3.3097812e+01  0.0000000e+00 
