PdfType: replica
Format: lhagrid1
FromMCReplica: 73
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.4922689e-05  5.2028053e+01  5.8941589e+01  4.5115394e+01  3.9135962e+00  4.5115760e+01  5.8941990e+01  5.2027874e+01  2.4922681e-05  0.0000000e+00 
  0.0000000e+00  2.5901260e+00  5.4423852e+01  6.1274709e+01  4.7573869e+01  2.0467956e+01  4.7574243e+01  6.1275118e+01  5.4423670e+01  2.5901266e+00  0.0000000e+00 
  0.0000000e+00  5.4698136e+00  5.7112717e+01  6.3902097e+01  5.0324203e+01  4.2387834e+01  5.0324586e+01  6.3902516e+01  5.7112532e+01  5.4698148e+00  0.0000000e+00 
  0.0000000e+00  8.6615302e+00  6.0116895e+01  6.6845952e+01  5.3388706e+01  7.1000659e+01  5.3389097e+01  6.6846379e+01  6.0116708e+01  8.6615320e+00  0.0000000e+00 
  0.0000000e+00  1.2191079e+01  6.3461999e+01  7.0131821e+01  5.6793037e+01  1.0779402e+02  5.6793437e+01  7.0132258e+01  6.3461810e+01  1.2191081e+01  0.0000000e+00 
  0.0000000e+00  1.6087921e+01  6.7177320e+01  7.3788951e+01  6.0566541e+01  1.5433663e+02  6.0566949e+01  7.3789397e+01  6.7177128e+01  1.6087924e+01  0.0000000e+00 
  0.0000000e+00  2.0385351e+01  7.1295979e+01  7.7850415e+01  6.4742391e+01  2.1249085e+02  6.4742807e+01  7.7850870e+01  7.1295784e+01  2.0385354e+01  0.0000000e+00 
  0.0000000e+00  2.5120778e+01  7.5855233e+01  8.2353426e+01  6.9357889e+01  2.8419285e+02  6.9358313e+01  8.2353890e+01  7.5855035e+01  2.5120781e+01  0.0000000e+00 
  0.0000000e+00  3.0335870e+01  8.0896604e+01  8.7339453e+01  7.4454593e+01  3.7120726e+02  7.4455025e+01  8.7339926e+01  8.0896404e+01  3.0335874e+01  0.0000000e+00 
  0.0000000e+00  3.6079756e+01  8.6469078e+01  9.2857450e+01  8.0081537e+01  4.7671021e+02  8.0081978e+01  9.2857931e+01  8.6468874e+01  3.6079761e+01  0.0000000e+00 
  0.0000000e+00  4.2402556e+01  9.2622647e+01  9.8957372e+01  8.6288755e+01  6.0255439e+02  8.6289204e+01  9.8957862e+01  9.2622441e+01  4.2402561e+01  0.0000000e+00 
  0.0000000e+00  4.9099753e+01  9.9158403e+01  1.0544207e+02  9.2875557e+01  7.4434537e+02  9.2876014e+01  1.0544257e+02  9.9158193e+01  4.9099758e+01  0.0000000e+00 
  0.0000000e+00  2.7465816e-05  5.0426860e+01  5.6726246e+01  4.4128330e+01  3.9492335e+00  4.4128750e+01  5.6726700e+01  5.0426674e+01  2.7465827e-05  0.0000000e+00 
  0.0000000e+00  2.4619003e+00  5.2700409e+01  5.8942683e+01  4.6458986e+01  2.0557231e+01  4.6459415e+01  5.8943146e+01  5.2700219e+01  2.4619010e+00  0.0000000e+00 
  0.0000000e+00  5.1945210e+00  5.5248078e+01  6.1434336e+01  4.9062663e+01  4.2435216e+01  4.9063101e+01  6.1434810e+01  5.5247884e+01  5.1945223e+00  0.0000000e+00 
  0.0000000e+00  8.2188590e+00  5.8090647e+01  6.4221941e+01  5.1960198e+01  7.0829149e+01  5.1960645e+01  6.4222423e+01  5.8090449e+01  8.2188609e+00  0.0000000e+00 
  0.0000000e+00  1.1559031e+01  6.1252050e+01  6.7329370e+01  5.5175565e+01  1.0712999e+02  5.5176021e+01  6.7329862e+01  6.1251848e+01  1.1559033e+01  0.0000000e+00 
  0.0000000e+00  1.5242350e+01  6.4759433e+01  7.0783730e+01  5.8735962e+01  1.5279531e+02  5.8736426e+01  7.0784232e+01  6.4759227e+01  1.5242353e+01  0.0000000e+00 
  0.0000000e+00  1.9299981e+01  6.8643793e+01  7.4615976e+01  6.2672432e+01  2.0955645e+02  6.2672904e+01  7.4616488e+01  6.8643583e+01  1.9299985e+01  0.0000000e+00 
