PdfType: replica
Format: lhagrid1
FromMCReplica: 108
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.3577318e-08  4.6618471e+00  4.8094454e+00  4.8094454e+00  2.9882520e+02  4.8099355e+00  4.8099355e+00  4.6618185e+00  6.3579257e-08  0.0000000e+00 
  0.0000000e+00  3.4068777e+00  8.0493611e+00  8.1967196e+00  8.1967196e+00  3.2206399e+02  8.1972189e+00  8.1972189e+00  8.0493308e+00  3.4068784e+00  0.0000000e+00 
  0.0000000e+00  7.0658156e+00  1.1689277e+01  1.1836402e+01  1.1836402e+01  3.5034819e+02  1.1836910e+01  1.1836910e+01  1.1689245e+01  7.0658169e+00  0.0000000e+00 
  0.0000000e+00  1.0997431e+01  1.5602195e+01  1.5749090e+01  1.5749090e+01  3.8477034e+02  1.5749608e+01  1.5749608e+01  1.5602161e+01  1.0997433e+01  0.0000000e+00 
  0.0000000e+00  1.5225155e+01  1.9811526e+01  1.9958197e+01  1.9958197e+01  4.2657217e+02  1.9958724e+01  1.9958724e+01  1.9811490e+01  1.5225158e+01  0.0000000e+00 
  0.0000000e+00  1.9776110e+01  2.4344375e+01  2.4490827e+01  2.4490828e+01  4.7708693e+02  2.4491363e+01  2.4491363e+01  2.4344338e+01  1.9776113e+01  0.0000000e+00 
  0.0000000e+00  2.4679938e+01  2.9230371e+01  2.9376608e+01  2.9376608e+01  5.3790512e+02  2.9377153e+01  2.9377153e+01  2.9230332e+01  2.4679942e+01  0.0000000e+00 
  0.0000000e+00  2.9970494e+01  3.4503351e+01  3.4649377e+01  3.4649377e+01  6.1070808e+02  3.4649931e+01  3.4649931e+01  3.4503309e+01  2.9970498e+01  0.0000000e+00 
  0.0000000e+00  3.5688238e+01  4.0203762e+01  4.0349581e+01  4.0349581e+01  6.9707416e+02  4.0350144e+01  4.0350144e+01  4.0203719e+01  3.5688242e+01  0.0000000e+00 
  0.0000000e+00  4.1871969e+01  4.6370389e+01  4.6516004e+01  4.6516004e+01  7.9975846e+02  4.6516576e+01  4.6516576e+01  4.6370344e+01  4.1871974e+01  0.0000000e+00 
  0.0000000e+00  4.8571590e+01  5.3053124e+01  5.3198539e+01  5.3198539e+01  9.2047416e+02  5.3199120e+01  5.3199120e+01  5.3053077e+01  4.8571596e+01  0.0000000e+00 
  0.0000000e+00  5.5577461e+01  6.0042885e+01  6.0188110e+01  6.0188110e+01  1.0550726e+03  6.0188699e+01  6.0188699e+01  6.0042835e+01  5.5577467e+01  0.0000000e+00 
  0.0000000e+00 -6.3576344e-08  4.4991727e+00  4.6451592e+00  4.6451592e+00  2.8211185e+02  4.6456976e+00  4.6456976e+00  4.4991336e+00 -6.3580231e-08  0.0000000e+00 
  0.0000000e+00  3.2030279e+00  7.6835062e+00  7.8292559e+00  7.8292559e+00  3.0431732e+02  7.8298043e+00  7.8298043e+00  7.6834653e+00  3.2030286e+00  0.0000000e+00 
  0.0000000e+00  6.6402111e+00  1.1102325e+01  1.1247843e+01  1.1247844e+01  3.3136794e+02  1.1248402e+01  1.1248402e+01  1.1102282e+01  6.6402126e+00  0.0000000e+00 
  0.0000000e+00  1.0330712e+01  1.4774774e+01  1.4920066e+01  1.4920066e+01  3.6429038e+02  1.4920634e+01  1.4920634e+01  1.4774729e+01  1.0330714e+01  0.0000000e+00 
  0.0000000e+00  1.4296342e+01  1.8722647e+01  1.8867718e+01  1.8867718e+01  4.0424818e+02  1.8868296e+01  1.8868296e+01  1.8722600e+01  1.4296345e+01  0.0000000e+00 
  0.0000000e+00  1.8562169e+01  2.2970995e+01  2.3115849e+01  2.3115849e+01  4.5248199e+02  2.3116437e+01  2.3116437e+01  2.2970946e+01  1.8562173e+01  0.0000000e+00 
  0.0000000e+00  2.3155901e+01  2.7547510e+01  2.7692152e+01  2.7692152e+01  5.1047630e+02  2.7692750e+01  2.7692750e+01  2.7547459e+01  2.3155905e+01  0.0000000e+00 
  0.0000000e+00  2.8108936e+01  3.2483576e+01  3.2628009e+01  3.2628009e+01  5.7979020e+02  3.2628617e+01  3.2628617e+01  3.2483522e+01  2.8108940e+01  0.0000000e+00 
  0.0000000e+00  3.3457792e+01  3.7815698e+01  3.7959926e+01  3.7959927e+01  6.6186042e+02  3.7960544e+01  3.7960545e+01  3.7815643e+01  3.3457797e+01  0.0000000e+00 
  0.0000000e+00  3.9240455e+01  4.3581849e+01  4.3725876e+01  4.3725876e+01  7.5927900e+02  4.3726504e+01  4.3726504e+01  4.3581791e+01  3.9240461e+01  0.0000000e+00 
  0.0000000e+00  4.5501483e+01  4.9826573e+01  4.9970402e+01  4.9970403e+01  8.7358307e+02  4.9971040e+01  4.9971041e+01  4.9826513e+01  4.5501489e+01  0.0000000e+00 
  0.0000000e+00  5.2041241e+01  5.6350778e+01  5.6494418e+01  5.6494419e+01  1.0007561e+03  5.6495066e+01  5.6495066e+01  5.6350715e+01  5.2041247e+01  0.0000000e+00 
  0.0000000e+00  6.3580231e-08  4.3421144e+00  4.4865107e+00  4.4865107e+00  2.6633337e+02  4.4871030e+00  4.4871030e+00  4.3420653e+00  6.3576344e-08  0.0000000e+00 
  0.0000000e+00  3.0107071e+00  7.3347733e+00  7.4789353e+00  7.4789354e+00  2.8755416e+02  7.4795385e+00  7.4795385e+00  7.3347220e+00  3.0107079e+00  0.0000000e+00 
  0.0000000e+00  6.2388160e+00  1.0545153e+01  1.0689086e+01  1.0689086e+01  3.1342428e+02  1.0689700e+01  1.0689700e+01  1.0545099e+01  6.2388176e+00  0.0000000e+00 
  0.0000000e+00  9.7021322e+00  1.3991041e+01  1.4134751e+01  1.4134751e+01  3.4490715e+02  1.4135376e+01  1.4135376e+01  1.3990985e+01  9.7021345e+00  0.0000000e+00 
  0.0000000e+00  1.3420953e+01  1.7692718e+01  1.7836208e+01  1.7836209e+01  3.8309140e+02  1.7836844e+01  1.7836844e+01  1.7692659e+01  1.3420956e+01  0.0000000e+00 
  0.0000000e+00  1.7418436e+01  2.1673326e+01  2.1816602e+01  2.1816602e+01  4.2913017e+02  2.1817249e+01  2.1817249e+01  2.1673265e+01  1.7418440e+01  0.0000000e+00 
  0.0000000e+00  2.1720458e+01  2.5958727e+01  2.6101793e+01  2.6101793e+01  4.8440667e+02  2.6102451e+01  2.6102451e+01  2.5958663e+01  2.1720463e+01  0.0000000e+00 
  0.0000000e+00  2.6356118e+01  3.0578004e+01  3.0720865e+01  3.0720865e+01  5.5036447e+02  3.0721533e+01  3.0721533e+01  3.0577938e+01  2.6356123e+01  0.0000000e+00 
  0.0000000e+00  3.1358365e+01  3.5564096e+01  3.5706754e+01  3.5706754e+01  6.2831116e+02  3.5707433e+01  3.5707433e+01  3.5564027e+01  3.1358371e+01  0.0000000e+00 
  0.0000000e+00  3.6764165e+01  4.0953954e+01  4.1096412e+01  4.1096413e+01  7.2067678e+02  4.1097102e+01  4.1097103e+01  4.0953882e+01  3.6764171e+01  0.0000000e+00 
  0.0000000e+00  4.2613269e+01  4.6787318e+01  4.6929581e+01  4.6929581e+01  8.2884040e+02  4.6930282e+01  4.6930282e+01  4.6787243e+01  4.2613275e+01  0.0000000e+00 
  0.0000000e+00  4.8715924e+01  5.2874957e+01  5.3017034e+01  5.3017034e+01  9.4892877e+02  5.3017745e+01  5.3017745e+01  5.2874880e+01  4.8715931e+01  0.0000000e+00 
  0.0000000e+00  2.8610424e-07  4.1904802e+00  4.3333049e+00  4.3333049e+00  2.5143727e+02  4.3339548e+00  4.3339548e+00  4.1904187e+00  2.8610035e-07  0.0000000e+00 
  0.0000000e+00  2.8292774e+00  7.0023332e+00  7.1449262e+00  7.1449262e+00  2.7171941e+02  7.1455881e+00  7.1455882e+00  7.0022690e+00  2.8292783e+00  0.0000000e+00 
  0.0000000e+00  5.8602871e+00  1.0016226e+01  1.0158593e+01  1.0158593e+01  2.9645949e+02  1.0159267e+01  1.0159267e+01  1.0016160e+01  5.8602888e+00  0.0000000e+00 
  0.0000000e+00  9.1095691e+00  1.3248683e+01  1.3390829e+01  1.3390829e+01  3.2656028e+02  1.3391514e+01  1.3391515e+01  1.3248613e+01  9.1095716e+00  0.0000000e+00 
  0.0000000e+00  1.2596002e+01  1.6718564e+01  1.6860494e+01  1.6860494e+01  3.6303877e+02  1.6861191e+01  1.6861192e+01  1.6718492e+01  1.2596005e+01  0.0000000e+00 
  0.0000000e+00  1.6340973e+01  2.0447243e+01  2.0588961e+01  2.0588961e+01  4.0696545e+02  2.0589670e+01  2.0589671e+01  2.0447168e+01  1.6340977e+01  0.0000000e+00 
  0.0000000e+00  2.0368625e+01  2.4458848e+01  2.4600358e+01  2.4600358e+01  4.5962690e+02  2.4601079e+01  2.4601080e+01  2.4458770e+01  2.0368629e+01  0.0000000e+00 
  0.0000000e+00  2.4705904e+01  2.8780311e+01  2.8921617e+01  2.8921618e+01  5.2235771e+02  2.8922351e+01  2.8922351e+01  2.8780230e+01  2.4705909e+01  0.0000000e+00 
  0.0000000e+00  2.9382531e+01  3.3441342e+01  3.3582447e+01  3.3582448e+01  5.9634768e+02  3.3583193e+01  3.3583193e+01  3.3441257e+01  2.9382537e+01  0.0000000e+00 
