PdfType: replica
Format: lhagrid1
FromMCReplica: 4
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.1378210e-06  1.2650895e+00  1.2647494e+00  1.2647487e+00  1.0807233e+03  1.2652018e+00  1.2652011e+00  1.2645079e+00  2.1378189e-06  0.0000000e+00 
  0.0000000e+00  1.0047475e+01  1.1308546e+01  1.1308203e+01  1.1308202e+01  1.1627136e+03  1.1308663e+01  1.1308662e+01  1.1307959e+01  1.0047475e+01  0.0000000e+00 
  0.0000000e+00  2.0698439e+01  2.1955569e+01  2.1955222e+01  2.1955221e+01  1.2609567e+03  2.1955689e+01  2.1955688e+01  2.1954976e+01  2.0698440e+01  0.0000000e+00 
  0.0000000e+00  3.2003805e+01  3.3257063e+01  3.3256713e+01  3.3256712e+01  1.3781797e+03  3.3257187e+01  3.3257186e+01  3.3256465e+01  3.2003806e+01  0.0000000e+00 
  0.0000000e+00  4.4021495e+01  4.5270946e+01  4.5270594e+01  4.5270593e+01  1.5174089e+03  4.5271074e+01  4.5271074e+01  4.5270343e+01  4.4021497e+01  0.0000000e+00 
  0.0000000e+00  5.6815045e+01  5.8060751e+01  5.8060396e+01  5.8060395e+01  1.6817577e+03  5.8060884e+01  5.8060883e+01  5.8060143e+01  5.6815047e+01  0.0000000e+00 
  0.0000000e+00  7.0458379e+01  7.1700399e+01  7.1700040e+01  7.1700039e+01  1.8749634e+03  7.1700535e+01  7.1700535e+01  7.1699785e+01  7.0458382e+01  0.0000000e+00 
  0.0000000e+00  8.5031307e+01  8.6269695e+01  8.6269333e+01  8.6269332e+01  2.1008170e+03  8.6269835e+01  8.6269834e+01  8.6269075e+01  8.5031310e+01  0.0000000e+00 
  0.0000000e+00  1.0061401e+02  1.0184882e+02  1.0184845e+02  1.0184845e+02  2.3625707e+03  1.0184896e+02  1.0184896e+02  1.0184819e+02  1.0061401e+02  0.0000000e+00 
  0.0000000e+00  1.1732612e+02  1.1855740e+02  1.1855703e+02  1.1855703e+02  2.6667439e+03  1.1855755e+02  1.1855755e+02  1.1855677e+02  1.1732613e+02  0.0000000e+00 
  0.0000000e+00  1.3525813e+02  1.3648592e+02  1.3648555e+02  1.3648555e+02  3.0165556e+03  1.3648608e+02  1.3648607e+02  1.3648529e+02  1.3525814e+02  0.0000000e+00 
  0.0000000e+00  1.5379110e+02  1.5501556e+02  1.5501519e+02  1.5501518e+02  3.3989162e+03  1.5501572e+02  1.5501571e+02  1.5501492e+02  1.5379110e+02  0.0000000e+00 
  0.0000000e+00  2.4795538e-06  1.2330317e+00  1.2326707e+00  1.2326699e+00  1.0148199e+03  1.2331620e+00  1.2331613e+00  1.2324097e+00  2.4795527e-06  0.0000000e+00 
  0.0000000e+00  9.3889176e+00  1.0618033e+01  1.0617668e+01  1.0617668e+01  1.0924407e+03  1.0618168e+01  1.0618167e+01  1.0617405e+01  9.3889182e+00  0.0000000e+00 
  0.0000000e+00  1.9334300e+01  2.0559573e+01  2.0559206e+01  2.0559205e+01  1.1854644e+03  2.0559713e+01  2.0559712e+01  2.0558940e+01  1.9334301e+01  0.0000000e+00 
  0.0000000e+00  2.9883230e+01  3.1104730e+01  3.1104359e+01  3.1104358e+01  1.2964185e+03  3.1104874e+01  3.1104873e+01  3.1104091e+01  2.9883232e+01  0.0000000e+00 
  0.0000000e+00  4.1089280e+01  4.2307069e+01  4.2306695e+01  4.2306694e+01  1.4280987e+03  4.2307217e+01  4.2307216e+01  4.2306424e+01  4.1089282e+01  0.0000000e+00 
  0.0000000e+00  5.3010857e+01  5.4224996e+01  5.4224619e+01  5.4224618e+01  1.5833676e+03  5.4225149e+01  5.4225148e+01  5.4224345e+01  5.3010859e+01  0.0000000e+00 
  0.0000000e+00  6.5716389e+01  6.6926935e+01  6.6926554e+01  6.6926553e+01  1.7656609e+03  6.6927092e+01  6.6927091e+01  6.6926279e+01  6.5716392e+01  0.0000000e+00 
