PdfType: replica
Format: lhagrid1
FromMCReplica: 107
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.3578676e-07  1.2009738e+01  1.2067541e+01  1.2027293e+01  4.3998310e+01  1.2027848e+01  1.2068109e+01  1.2009223e+01  6.3577897e-07  0.0000000e+00 
  0.0000000e+00  1.4289776e+00  1.3379507e+01  1.3437401e+01  1.3397164e+01  4.9097534e+01  1.3397729e+01  1.3437980e+01  1.3378985e+01  1.4289782e+00  0.0000000e+00 
  0.0000000e+00  3.0174590e+00  1.4909759e+01  1.4967744e+01  1.4927517e+01  5.5890079e+01  1.4928092e+01  1.4968333e+01  1.4909229e+01  3.0174602e+00  0.0000000e+00 
  0.0000000e+00  4.7777756e+00  1.6612772e+01  1.6670848e+01  1.6630631e+01  6.5046515e+01  1.6631216e+01  1.6671448e+01  1.6612234e+01  4.7777774e+00  0.0000000e+00 
  0.0000000e+00  6.7240099e+00  1.8502576e+01  1.8560744e+01  1.8520534e+01  7.7353323e+01  1.8521130e+01  1.8561355e+01  1.8502030e+01  6.7240122e+00  0.0000000e+00 
  0.0000000e+00  8.8736195e+00  2.0596582e+01  2.0654842e+01  2.0614640e+01  9.3695675e+01  2.0615245e+01  2.0655463e+01  2.0596028e+01  8.8736223e+00  0.0000000e+00 
  0.0000000e+00  1.1244405e+01  2.2912543e+01  2.2970896e+01  2.2930702e+01  1.1512739e+02  2.2931317e+01  2.2971528e+01  2.2911982e+01  1.1244408e+01  0.0000000e+00 
  0.0000000e+00  1.3858192e+01  2.5472243e+01  2.5530690e+01  2.5490502e+01  1.4280999e+02  2.5491127e+01  2.5531333e+01  2.5471674e+01  1.3858195e+01  0.0000000e+00 
  0.0000000e+00  1.6745604e+01  2.8306268e+01  2.8364807e+01  2.8324624e+01  1.7791472e+02  2.8325260e+01  2.8365460e+01  2.8305690e+01  1.6745609e+01  0.0000000e+00 
  0.0000000e+00  1.9923560e+01  3.1431492e+01  3.1490125e+01  3.1449947e+01  2.2227912e+02  3.1450592e+01  3.1490788e+01  3.1430906e+01  1.9923564e+01  0.0000000e+00 
  0.0000000e+00  2.3432480e+01  3.4888303e+01  3.4947031e+01  3.4906858e+01  2.7726329e+02  3.4907513e+01  3.4947705e+01  3.4887710e+01  2.3432485e+01  0.0000000e+00 
  0.0000000e+00  2.7180104e+01  3.8586173e+01  3.8644992e+01  3.8604823e+01  3.4127655e+02  3.8605488e+01  3.8645677e+01  3.8585572e+01  2.7180109e+01  0.0000000e+00 
  0.0000000e+00  3.8147070e-07  1.1509616e+01  1.1568344e+01  1.1528059e+01  4.2795319e+01  1.1528669e+01  1.1568971e+01  1.1509054e+01  3.8146877e-07  0.0000000e+00 
  0.0000000e+00  1.3629561e+00  1.2815157e+01  1.2873977e+01  1.2833703e+01  4.7919410e+01  1.2834325e+01  1.2874615e+01  1.2814587e+01  1.3629568e+00  0.0000000e+00 
  0.0000000e+00  2.8756122e+00  1.4271345e+01  1.4330258e+01  1.4289994e+01  5.4750266e+01  1.4290626e+01  1.4330908e+01  1.4270766e+01  2.8756135e+00  0.0000000e+00 
  0.0000000e+00  4.5495243e+00  1.5889685e+01  1.5948692e+01  1.5908437e+01  6.3930982e+01  1.5909081e+01  1.5949353e+01  1.5889098e+01  4.5495262e+00  0.0000000e+00 
  0.0000000e+00  6.3979387e+00  1.7683374e+01  1.7742474e+01  1.7702227e+01  7.6212691e+01  1.7702882e+01  1.7743146e+01  1.7682778e+01  6.3979412e+00  0.0000000e+00 
  0.0000000e+00  8.4371106e+00  1.9668620e+01  1.9727815e+01  1.9687575e+01  9.2431580e+01  1.9688241e+01  1.9728498e+01  1.9668016e+01  8.4371137e+00  0.0000000e+00 
  0.0000000e+00  1.0683926e+01  2.1862265e+01  2.1921554e+01  2.1881322e+01  1.1358921e+02  2.1881998e+01  2.1922249e+01  2.1861652e+01  1.0683929e+01  0.0000000e+00 
  0.0000000e+00  1.3158849e+01  2.4284733e+01  2.4344118e+01  2.4303892e+01  1.4077866e+02  2.4304579e+01  2.4344824e+01  2.4284111e+01  1.3158854e+01  0.0000000e+00 
  0.0000000e+00  1.5889582e+01  2.6963686e+01  2.7023165e+01  2.6982944e+01  1.7507184e+02  2.6983642e+01  2.7023883e+01  2.6963055e+01  1.5889586e+01  0.0000000e+00 
  0.0000000e+00  1.8894063e+01  2.9917024e+01  2.9976598e+01  2.9936383e+01  2.1824414e+02  2.9937092e+01  2.9977328e+01  2.9916384e+01  1.8894068e+01  0.0000000e+00 
  0.0000000e+00  2.2208484e+01  3.3180905e+01  3.3240576e+01  3.3200365e+01  2.7151891e+02  3.3201085e+01  3.3241317e+01  3.3180256e+01  2.2208489e+01  0.0000000e+00 
  0.0000000e+00  2.5741820e+01  3.6665986e+01  3.6725749e+01  3.6685542e+01  3.3324796e+02  3.6686273e+01  3.6726501e+01  3.6665328e+01  2.5741826e+01  0.0000000e+00 
  0.0000000e+00  6.3578483e-07  1.1023953e+01  1.1083627e+01  1.1043302e+01  4.1625217e+01  1.1043971e+01  1.1084311e+01  1.1023336e+01  6.3578096e-07  0.0000000e+00 
  0.0000000e+00  1.2995662e+00  1.2267853e+01  1.2327621e+01  1.2287307e+01  4.6763943e+01  1.2287988e+01  1.2328318e+01  1.2267227e+01  1.2995670e+00  0.0000000e+00 
  0.0000000e+00  2.7395468e+00  1.3653085e+01  1.3712946e+01  1.3672642e+01  5.3616479e+01  1.3673336e+01  1.3713657e+01  1.3652449e+01  2.7395483e+00  0.0000000e+00 
  0.0000000e+00  4.3307711e+00  1.5190428e+01  1.5250384e+01  1.5210090e+01  6.2798396e+01  1.5210795e+01  1.5251107e+01  1.5189783e+01  4.3307733e+00  0.0000000e+00 
  0.0000000e+00  6.0856941e+00  1.6892288e+01  1.6952339e+01  1.6912054e+01  7.5025685e+01  1.6912771e+01  1.6953076e+01  1.6891634e+01  6.0856969e+00  0.0000000e+00 
  0.0000000e+00  8.0194480e+00  1.8773755e+01  1.8833901e+01  1.8793623e+01  9.1087252e+01  1.8794353e+01  1.8834650e+01  1.8773091e+01  8.0194514e+00  0.0000000e+00 
  0.0000000e+00  1.0148033e+01  2.0850784e+01  2.0911027e+01  2.0870756e+01  1.1193288e+02  2.0871497e+01  2.0911788e+01  2.0850110e+01  1.0148037e+01  0.0000000e+00 
  0.0000000e+00  1.2490624e+01  2.3142510e+01  2.3202851e+01  2.3162586e+01  1.3858955e+02  2.3163340e+01  2.3203625e+01  2.3141827e+01  1.2490628e+01  0.0000000e+00 
  0.0000000e+00  1.5072266e+01  2.5673943e+01  2.5734379e+01  2.5694120e+01  1.7203844e+02  2.5694886e+01  2.5735166e+01  2.5673251e+01  1.5072271e+01  0.0000000e+00 
  0.0000000e+00  1.7911613e+01  2.8463697e+01  2.8524231e+01  2.8483977e+01  2.1398552e+02  2.8484755e+01  2.8525031e+01  2.8462996e+01  1.7911618e+01  0.0000000e+00 
  0.0000000e+00  2.1041034e+01  3.1544112e+01  3.1604743e+01  3.1564494e+01  2.6553127e+02  3.1565284e+01  3.1605556e+01  3.1543400e+01  2.1041040e+01  0.0000000e+00 
  0.0000000e+00  2.4371168e+01  3.4827453e+01  3.4888178e+01  3.4847934e+01  3.2499251e+02  3.4848735e+01  3.4889004e+01  3.4826732e+01  2.4371175e+01  0.0000000e+00 
  0.0000000e+00  1.2715619e-06  1.0552379e+01  1.0613011e+01  1.0572651e+01  4.0487106e+01  1.0573385e+01  1.0613767e+01  1.0551702e+01  1.2715697e-06  0.0000000e+00 
  0.0000000e+00  1.2387175e+00  1.1737137e+01  1.1797865e+01  1.1757516e+01  4.5630899e+01  1.1758264e+01  1.1798635e+01  1.1736451e+01  1.2387183e+00  0.0000000e+00 
  0.0000000e+00  2.6090593e+00  1.3054408e+01  1.3115232e+01  1.3074893e+01  5.2489630e+01  1.3075654e+01  1.3116015e+01  1.3053712e+01  2.6090609e+00  0.0000000e+00 
  0.0000000e+00  4.1211730e+00  1.4514290e+01  1.4575212e+01  1.4534882e+01  6.1651406e+01  1.4535656e+01  1.4576009e+01  1.4513584e+01  4.1211754e+00  0.0000000e+00 
  0.0000000e+00  5.7867654e+00  1.6128444e+01  1.6189463e+01  1.6149141e+01  7.3797396e+01  1.6149929e+01  1.6190274e+01  1.6127728e+01  5.7867684e+00  0.0000000e+00 
  0.0000000e+00  7.6199196e+00  1.7910910e+01  1.7972026e+01  1.7931712e+01  8.9670925e+01  1.7932514e+01  1.7972852e+01  1.7910184e+01  7.6199234e+00  0.0000000e+00 
  0.0000000e+00  9.6357798e+00  1.9876791e+01  1.9938005e+01  1.9897698e+01  1.1017070e+02  1.9898513e+01  1.9938844e+01  1.9876054e+01  9.6357842e+00  0.0000000e+00 
  0.0000000e+00  1.1852297e+01  2.2043999e+01  2.2105312e+01  2.2065011e+01  1.3625998e+02  2.2065839e+01  2.2106165e+01  2.2043252e+01  1.1852302e+01  0.0000000e+00 
  0.0000000e+00  1.4292108e+01  2.4435135e+01  2.4496546e+01  2.4456251e+01  1.6883703e+02  2.4457092e+01  2.4497413e+01  2.4434377e+01  1.4292113e+01  0.0000000e+00 
  0.0000000e+00  1.6974310e+01  2.7069260e+01  2.7130769e+01  2.7090480e+01  2.0953288e+02  2.7091334e+01  2.7131651e+01  2.7068492e+01  1.6974316e+01  0.0000000e+00 
  0.0000000e+00  1.9927827e+01  2.9975267e+01  3.0036877e+01  2.9996592e+01  2.5933758e+02  2.9997459e+01  3.0037772e+01  2.9974488e+01  1.9927834e+01  0.0000000e+00 
  0.0000000e+00  2.3065314e+01  3.3067389e+01  3.3129095e+01  3.3088814e+01  3.1655221e+02  3.3089695e+01  3.3130004e+01  3.3066601e+01  2.3065321e+01  0.0000000e+00 
  0.0000000e+00  1.4622977e-06  1.0094533e+01  1.0156150e+01  1.0115750e+01  3.9380116e+01  1.0116560e+01  1.0156980e+01  1.0093797e+01  1.4623035e-06  0.0000000e+00 
  0.0000000e+00  1.1803216e+00  1.1222564e+01  1.1284278e+01  1.1243890e+01  4.4520047e+01  1.1244714e+01  1.1285124e+01  1.1221816e+01  1.1803225e+00  0.0000000e+00 
  0.0000000e+00  2.4839514e+00  1.2474763e+01  1.2536575e+01  1.2496196e+01  5.1370582e+01  1.2497035e+01  1.2537436e+01  1.2474004e+01  2.4839532e+00  0.0000000e+00 
  0.0000000e+00  3.9203972e+00  1.3860590e+01  1.3922501e+01  1.3882132e+01  6.0492519e+01  1.3882985e+01  1.3923378e+01  1.3859820e+01  3.9203998e+00  0.0000000e+00 
  0.0000000e+00  5.5006577e+00  1.5391000e+01  1.5453009e+01  1.5412649e+01  7.2532644e+01  1.5413517e+01  1.5453901e+01  1.5390219e+01  5.5006610e+00  0.0000000e+00 
  0.0000000e+00  7.2378365e+00  1.7079055e+01  1.7141163e+01  1.7100811e+01  8.8190385e+01  1.7101693e+01  1.7142071e+01  1.7078263e+01  7.2378406e+00  0.0000000e+00 
  0.0000000e+00  9.1462510e+00  1.8939032e+01  1.9001240e+01  1.8960894e+01  1.0831427e+02  1.8961790e+01  1.9002162e+01  1.8938228e+01  9.1462558e+00  0.0000000e+00 
  0.0000000e+00  1.1242693e+01  2.0987685e+01  2.1049993e+01  2.1009654e+01  1.3380623e+02  2.1010565e+01  2.1050931e+01  2.0986869e+01  1.1242698e+01  0.0000000e+00 
  0.0000000e+00  1.3547615e+01  2.3245433e+01  2.3307840e+01  2.3267507e+01  1.6548873e+02  2.3268432e+01  2.3308793e+01  2.3244605e+01  1.3547621e+01  0.0000000e+00 
  0.0000000e+00  1.6080323e+01  2.5731546e+01  2.5794054e+01  2.5753726e+01  2.0491382e+02  2.5754666e+01  2.5795023e+01  2.5730707e+01  1.6080330e+01  0.0000000e+00 
  0.0000000e+00  1.8866640e+01  2.8471817e+01  2.8534427e+01  2.8494103e+01  2.5297240e+02  2.8495057e+01  2.8535410e+01  2.8470966e+01  1.8866647e+01  0.0000000e+00 
  0.0000000e+00  2.1821527e+01  3.1382738e+01  3.1445445e+01  3.1405127e+01  3.0796595e+02  3.1406094e+01  3.1446444e+01  3.1381876e+01  2.1821535e+01  0.0000000e+00 
  0.0000000e+00  2.0345033e-06  9.6500968e+00  9.7127141e+00  9.6722764e+00  3.8303394e+01  9.6731634e+00  9.7136258e+00  9.6492872e+00  2.0345071e-06  0.0000000e+00 
  0.0000000e+00  1.1242943e+00  1.0723731e+01  1.0786448e+01  1.0746021e+01  4.3431146e+01  1.0746924e+01  1.0787376e+01  1.0722910e+01  1.1242953e+00  0.0000000e+00 
  0.0000000e+00  2.3640321e+00  1.1913642e+01  1.1976457e+01  1.1936041e+01  5.0260137e+01  1.1936960e+01  1.1977403e+01  1.1912809e+01  2.3640341e+00  0.0000000e+00 
  0.0000000e+00  3.7281227e+00  1.3228692e+01  1.3291608e+01  1.3251202e+01  5.9324100e+01  1.3252136e+01  1.3292571e+01  1.3227846e+01  3.7281255e+00  0.0000000e+00 
