PdfType: replica
Format: lhagrid1
FromMCReplica: 117
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  4.7684445e-08  1.6051966e+00  1.6054344e+00  1.6054368e+00  3.1312045e+02  1.6055512e+00  1.6055540e+00  1.6051600e+00  4.7682988e-08  0.0000000e+00 
  0.0000000e+00  3.0668984e+00  4.6665702e+00  4.6668108e+00  4.6668133e+00  3.3516631e+02  4.6669309e+00  4.6669337e+00  4.6665333e+00  3.0668988e+00  0.0000000e+00 
  0.0000000e+00  6.3442416e+00  7.9384893e+00  7.9387326e+00  7.9387352e+00  3.6146305e+02  7.9388559e+00  7.9388589e+00  7.9384520e+00  6.3442424e+00  0.0000000e+00 
  0.0000000e+00  9.8495815e+00  1.1438500e+01  1.1438746e+01  1.1438749e+01  3.9289387e+02  1.1438873e+01  1.1438876e+01  1.1438462e+01  9.8495827e+00  0.0000000e+00 
  0.0000000e+00  1.3602730e+01  1.5186408e+01  1.5186657e+01  1.5186660e+01  4.3046636e+02  1.5186787e+01  1.5186790e+01  1.5186370e+01  1.3602732e+01  0.0000000e+00 
  0.0000000e+00  1.7626735e+01  1.9205257e+01  1.9205509e+01  1.9205512e+01  4.7527397e+02  1.9205642e+01  1.9205646e+01  1.9205219e+01  1.7626737e+01  0.0000000e+00 
  0.0000000e+00  2.1946336e+01  2.3519781e+01  2.3520036e+01  2.3520039e+01  5.2861321e+02  2.3520172e+01  2.3520175e+01  2.3519742e+01  2.1946338e+01  0.0000000e+00 
  0.0000000e+00  2.6589976e+01  2.8158419e+01  2.8158677e+01  2.8158680e+01  5.9186843e+02  2.8158816e+01  2.8158820e+01  2.8158380e+01  2.6589978e+01  0.0000000e+00 
  0.0000000e+00  3.1592922e+01  3.3156434e+01  3.3156694e+01  3.3156697e+01  6.6638206e+02  3.3156837e+01  3.3156840e+01  3.3156394e+01  3.1592924e+01  0.0000000e+00 
  0.0000000e+00  3.6984950e+01  3.8543597e+01  3.8543860e+01  3.8543863e+01  7.5435785e+02  3.8544006e+01  3.8544010e+01  3.8543556e+01  3.6984953e+01  0.0000000e+00 
  0.0000000e+00  4.2810030e+01  4.4363875e+01  4.4364141e+01  4.4364144e+01  8.5728562e+02  4.4364290e+01  4.4364294e+01  4.4363834e+01  4.2810034e+01  0.0000000e+00 
  0.0000000e+00  4.8890029e+01  5.0439292e+01  5.0439561e+01  5.0439565e+01  9.7175538e+02  5.0439714e+01  5.0439718e+01  5.0439251e+01  4.8890032e+01  0.0000000e+00 
  0.0000000e+00  1.7484199e-07  1.5603359e+00  1.5605942e+00  1.5605969e+00  2.9371768e+02  1.5607251e+00  1.5607284e+00  1.5602955e+00  1.7483859e-07  0.0000000e+00 
  0.0000000e+00  2.8716956e+00  4.4266621e+00  4.4269234e+00  4.4269262e+00  3.1455653e+02  4.4270579e+00  4.4270614e+00  4.4266213e+00  2.8716961e+00  0.0000000e+00 
  0.0000000e+00  5.9386331e+00  7.4883281e+00  7.4885924e+00  7.4885953e+00  3.3945172e+02  7.4887305e+00  7.4887341e+00  7.4882868e+00  5.9386340e+00  0.0000000e+00 
  0.0000000e+00  9.2170965e+00  1.0761612e+01  1.0761880e+01  1.0761883e+01  3.6923370e+02  1.0762021e+01  1.0762025e+01  1.0761571e+01  9.2170979e+00  0.0000000e+00 
  0.0000000e+00  1.2725502e+01  1.4264925e+01  1.4265196e+01  1.4265199e+01  4.0484740e+02  1.4265341e+01  1.4265345e+01  1.4264883e+01  1.2725504e+01  0.0000000e+00 
  0.0000000e+00  1.6485129e+01  1.8019542e+01  1.8019815e+01  1.8019818e+01  4.4731092e+02  1.8019964e+01  1.8019968e+01  1.8019499e+01  1.6485131e+01  0.0000000e+00 
  0.0000000e+00  2.0519082e+01  2.2048561e+01  2.2048837e+01  2.2048841e+01  4.9783621e+02  2.2048990e+01  2.2048994e+01  2.2048518e+01  2.0519084e+01  0.0000000e+00 
