PdfType: replica
Format: lhagrid1
FromMCReplica: 70
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.5503442e+00  1.7573893e+00  1.4145940e+00  1.4146581e+00  5.7663794e+00  1.4148745e+00  1.4148277e+00  1.7575508e+00  2.5503442e+00  0.0000000e+00 
  0.0000000e+00  2.8726047e+00  2.0840132e+00  1.7411236e+00  1.7411898e+00  5.1678058e+00  1.7414118e+00  1.7413633e+00  2.0841788e+00  2.8726055e+00  0.0000000e+00 
  0.0000000e+00  3.2473311e+00  2.4630300e+00  2.1200397e+00  2.1201081e+00  4.4109419e+00  2.1203355e+00  2.1202854e+00  2.4631997e+00  3.2473327e+00  0.0000000e+00 
  0.0000000e+00  3.6786591e+00  2.8985791e+00  2.5554824e+00  2.5555531e+00  3.6500865e+00  2.5557859e+00  2.5557341e+00  2.8987528e+00  3.6786614e+00  0.0000000e+00 
  0.0000000e+00  4.1710946e+00  3.3951699e+00  3.0519614e+00  3.0520344e+00  3.0848484e+00  3.0522726e+00  3.0522191e+00  3.3953476e+00  4.1710976e+00  0.0000000e+00 
  0.0000000e+00  4.7310967e+00  3.9592656e+00  3.6159405e+00  3.6160157e+00  2.9867010e+00  3.6162594e+00  3.6162042e+00  3.9594473e+00  4.7311003e+00  0.0000000e+00 
  0.0000000e+00  5.3637158e+00  4.5959196e+00  4.2524735e+00  4.2525511e+00  3.6541527e+00  4.2528001e+00  4.2527432e+00  4.5961052e+00  5.3637200e+00  0.0000000e+00 
  0.0000000e+00  6.0763910e+00  5.3125740e+00  4.9690028e+00  4.9690828e+00  5.4706456e+00  4.9693372e+00  4.9692785e+00  5.3127636e+00  6.0763957e+00  0.0000000e+00 
  0.0000000e+00  6.8845772e+00  6.1246871e+00  5.7809869e+00  5.7810693e+00  8.9637178e+00  5.7813290e+00  5.7812685e+00  6.1248806e+00  6.8845825e+00  0.0000000e+00 
  0.0000000e+00  7.7839181e+00  7.0279048e+00  6.6840722e+00  6.6841570e+00  1.4539012e+01  6.6844222e+00  6.6843598e+00  7.0281021e+00  7.7839239e+00  0.0000000e+00 
  0.0000000e+00  8.7967295e+00  8.0445460e+00  7.7005780e+00  7.7006653e+00  2.2914042e+01  7.7009358e+00  7.7008716e+00  8.0447472e+00  8.7967358e+00  0.0000000e+00 
  0.0000000e+00  9.9158221e+00  9.1672937e+00  8.8231921e+00  8.8232819e+00  3.4359596e+01  8.8235576e+00  8.8234916e+00  9.1674988e+00  9.9158288e+00  0.0000000e+00 
  0.0000000e+00  2.4687381e+00  1.7136109e+00  1.3688888e+00  1.3689626e+00  5.5259767e+00  1.3692042e+00  1.3691498e+00  1.7137904e+00  2.4687386e+00  0.0000000e+00 
  0.0000000e+00  2.7785867e+00  2.0276542e+00  1.6828384e+00  1.6829147e+00  4.9865241e+00  1.6831623e+00  1.6831061e+00  2.0278383e+00  2.7785880e+00  0.0000000e+00 
  0.0000000e+00  3.1381978e+00  2.3913900e+00  2.0464739e+00  2.0465528e+00  4.3310627e+00  2.0468065e+00  2.0467484e+00  2.3915786e+00  3.1381999e+00  0.0000000e+00 
  0.0000000e+00  3.5514584e+00  2.8087088e+00  2.4636868e+00  2.4637683e+00  3.7149581e+00  2.4640280e+00  2.4639679e+00  2.8089019e+00  3.5514612e+00  0.0000000e+00 
  0.0000000e+00  4.0226400e+00  3.2838856e+00  2.9387522e+00  2.9388364e+00  3.3373305e+00  2.9391020e+00  2.9390401e+00  3.2840831e+00  4.0226436e+00  0.0000000e+00 
  0.0000000e+00  4.5577843e+00  3.8229659e+00  3.4777163e+00  3.4778030e+00  3.4610765e+00  3.4780747e+00  3.4780108e+00  3.8231678e+00  4.5577885e+00  0.0000000e+00 
  0.0000000e+00  5.1617905e+00  4.4308517e+00  4.0854815e+00  4.0855710e+00  4.3820011e+00  4.0858487e+00  4.0857827e+00  4.4310580e+00  5.1617954e+00  0.0000000e+00 
  0.0000000e+00  5.8417277e+00  5.1146151e+00  4.7691203e+00  4.7692125e+00  6.4709665e+00  4.7694961e+00  4.7694281e+00  5.1148257e+00  5.8417331e+00  0.0000000e+00 
  0.0000000e+00  6.6116211e+00  5.8882844e+00  5.5426610e+00  5.5427560e+00  1.0210923e+01  5.5430455e+00  5.5429755e+00  5.8884994e+00  6.6116270e+00  0.0000000e+00 
  0.0000000e+00  7.4687405e+00  6.7491317e+00  6.4033764e+00  6.4034742e+00  1.6041396e+01  6.4037697e+00  6.4036975e+00  6.7493510e+00  7.4687470e+00  0.0000000e+00 
  0.0000000e+00  8.4332118e+00  7.7172859e+00  7.3713956e+00  7.3714963e+00  2.4607829e+01  7.3717977e+00  7.3717235e+00  7.7175095e+00  8.4332188e+00  0.0000000e+00 
  0.0000000e+00  9.4955853e+00  8.7831745e+00  8.4371509e+00  8.4372544e+00  3.6064523e+01  8.4375616e+00  8.4374852e+00  8.7834022e+00  9.4955928e+00  0.0000000e+00 
  0.0000000e+00  2.3897395e+00  1.6710018e+00  1.3243464e+00  1.3244319e+00  5.2954683e+00  1.3247014e+00  1.3246384e+00  1.6712019e+00  2.3897395e+00  0.0000000e+00 
  0.0000000e+00  2.6876084e+00  1.9729031e+00  1.6261545e+00  1.6262429e+00  4.8130892e+00  1.6265191e+00  1.6264539e+00  1.9731082e+00  2.6876093e+00  0.0000000e+00 
  0.0000000e+00  3.0326521e+00  2.3219120e+00  1.9750639e+00  1.9751552e+00  4.2542694e+00  1.9754381e+00  1.9753707e+00  2.3221221e+00  3.0326539e+00  0.0000000e+00 
  0.0000000e+00  3.4285246e+00  2.7216861e+00  2.3747326e+00  2.3748268e+00  3.7747455e+00  2.3751165e+00  2.3750469e+00  2.7219011e+00  3.4285272e+00  0.0000000e+00 
  0.0000000e+00  3.8792754e+00  3.1762778e+00  2.8292136e+00  2.8293109e+00  3.5723377e+00  2.8296071e+00  2.8295353e+00  3.1764977e+00  3.8792788e+00  0.0000000e+00 
  0.0000000e+00  4.3905555e+00  3.6913422e+00  3.3441623e+00  3.3442626e+00  3.9013096e+00  3.3445655e+00  3.3444914e+00  3.6915669e+00  4.3905597e+00  0.0000000e+00 
  0.0000000e+00  4.9671109e+00  4.2716278e+00  3.9243280e+00  3.9244314e+00  5.0534660e+00  3.9247409e+00  3.9246645e+00  4.2718574e+00  4.9671158e+00  0.0000000e+00 
  0.0000000e+00  5.6156548e+00  4.9238508e+00  4.5764269e+00  4.5765334e+00  7.3866987e+00  4.5768495e+00  4.5767708e+00  4.9240851e+00  5.6156604e+00  0.0000000e+00 
  0.0000000e+00  6.3489067e+00  5.6607334e+00  5.3131816e+00  5.3132913e+00  1.1343479e+01  5.3136140e+00  5.3135329e+00  5.6609725e+00  6.3489129e+00  0.0000000e+00 
  0.0000000e+00  7.1655488e+00  6.4809603e+00  6.1332772e+00  6.1333901e+00  1.7388077e+01  6.1337193e+00  6.1336359e+00  6.4812041e+00  7.1655556e+00  0.0000000e+00 
  0.0000000e+00  8.0837107e+00  7.4026637e+00  7.0548462e+00  7.0549624e+00  2.6101102e+01  7.0552982e+00  7.0552123e+00  7.4029123e+00  8.0837180e+00  0.0000000e+00 
  0.0000000e+00  9.0920526e+00  8.4143858e+00  8.0664357e+00  8.0665551e+00  3.7537830e+01  8.0668973e+00  8.0668090e+00  8.4146390e+00  9.0920605e+00  0.0000000e+00 
  0.0000000e+00  2.3132660e+00  1.6295322e+00  1.2809373e+00  1.2810358e+00  5.0744615e+00  1.2813361e+00  1.2812631e+00  1.6297545e+00  2.3132660e+00  0.0000000e+00 
  0.0000000e+00  2.5995717e+00  1.9197142e+00  1.5710269e+00  1.5711287e+00  4.6471817e+00  1.5714365e+00  1.5713611e+00  1.9199421e+00  2.5995728e+00  0.0000000e+00 
  0.0000000e+00  2.9305765e+00  2.2545308e+00  1.9057448e+00  1.9058500e+00  4.1804188e+00  1.9061652e+00  1.9060872e+00  2.2547641e+00  2.9305785e+00  0.0000000e+00 
  0.0000000e+00  3.3097157e+00  2.6374209e+00  2.2885304e+00  2.2886390e+00  3.8296365e+00  2.2889616e+00  2.2888811e+00  2.6376596e+00  3.3097187e+00  0.0000000e+00 
  0.0000000e+00  3.7408285e+00  3.0722265e+00  2.7232260e+00  2.7233381e+00  3.7906206e+00  2.7236681e+00  2.7235850e+00  3.0724706e+00  3.7408323e+00  0.0000000e+00 
  0.0000000e+00  4.2292007e+00  3.5642369e+00  3.2151217e+00  3.2152372e+00  4.3089609e+00  3.2155746e+00  3.2154889e+00  3.5644864e+00  4.2292052e+00  0.0000000e+00 
  0.0000000e+00  4.7794235e+00  4.1180463e+00  3.7688119e+00  3.7689310e+00  5.6713237e+00  3.7692757e+00  3.7691874e+00  4.1183011e+00  4.7794288e+00  0.0000000e+00 
  0.0000000e+00  5.3978681e+00  4.7400283e+00  4.3906708e+00  4.3907934e+00  8.2223327e+00  4.3911455e+00  4.3910544e+00  4.7402884e+00  5.3978742e+00  0.0000000e+00 
  0.0000000e+00  6.0960623e+00  5.4417138e+00  5.0922291e+00  5.0923554e+00  1.2367697e+01  5.0927148e+00  5.0926210e+00  5.4419792e+00  6.0960690e+00  0.0000000e+00 
