PdfType: replica
Format: lhagrid1
FromMCReplica: 1
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  3.7158333e-04  1.4775757e+00  1.4771218e+00  1.4771155e+00  5.6005756e+01  1.4773782e+00  1.4773866e+00  1.4774969e+00  3.7158327e-04  0.0000000e+00 
  0.0000000e+00  7.1478375e-01  2.1877210e+00  2.1872628e+00  2.1872563e+00  5.9485983e+01  2.1875258e+00  2.1875344e+00  2.1876424e+00  7.1478459e-01  0.0000000e+00 
  0.0000000e+00  1.4970520e+00  2.9658020e+00  2.9653392e+00  2.9653326e+00  6.3512359e+01  2.9656089e+00  2.9656178e+00  2.9657234e+00  1.4970536e+00  0.0000000e+00 
  0.0000000e+00  2.3527689e+00  3.8174064e+00  3.8169392e+00  3.8169324e+00  6.8300815e+01  3.8172155e+00  3.8172247e+00  3.8173279e+00  2.3527713e+00  0.0000000e+00 
  0.0000000e+00  3.2880381e+00  4.7486332e+00  4.7481616e+00  4.7481546e+00  7.4114906e+01  4.7484444e+00  4.7484539e+00  4.7485549e+00  3.2880412e+00  0.0000000e+00 
  0.0000000e+00  4.3109051e+00  5.7675239e+00  5.7670477e+00  5.7670406e+00  8.1287353e+01  5.7673371e+00  5.7673469e+00  5.7674456e+00  4.3109089e+00  0.0000000e+00 
  0.0000000e+00  5.4283439e+00  6.8810483e+00  6.8805676e+00  6.8805603e+00  9.0186510e+01  6.8808636e+00  6.8808736e+00  6.8809700e+00  5.4283483e+00  0.0000000e+00 
  0.0000000e+00  6.6496632e+00  8.0985115e+00  8.0980264e+00  8.0980189e+00  1.0126139e+02  8.0983289e+00  8.0983393e+00  8.0984331e+00  6.6496682e+00  0.0000000e+00 
  0.0000000e+00  7.9917789e+00  9.4368258e+00  9.4363360e+00  9.4363284e+00  1.1509417e+02  9.4366451e+00  9.4366558e+00  9.4367474e+00  7.9917845e+00  0.0000000e+00 
  0.0000000e+00  9.4536787e+00  1.0894976e+01  1.0894481e+01  1.0894473e+01  1.3219110e+02  1.0894797e+01  1.0894808e+01  1.0894897e+01  9.4536848e+00  0.0000000e+00 
  0.0000000e+00  1.1058945e+01  1.2496540e+01  1.2496041e+01  1.2496033e+01  1.5331597e+02  1.2496364e+01  1.2496375e+01  1.2496462e+01  1.1058952e+01  0.0000000e+00 
  0.0000000e+00  1.2778733e+01  1.4212797e+01  1.4212293e+01  1.4212285e+01  1.7826369e+02  1.4212622e+01  1.4212634e+01  1.4212718e+01  1.2778740e+01  0.0000000e+00 
  0.0000000e+00  4.0462811e-04  1.4444070e+00  1.4439254e+00  1.4439182e+00  5.2748360e+01  1.4442115e+00  1.4442211e+00  1.4443223e+00  4.0462811e-04  0.0000000e+00 
  0.0000000e+00  6.7455742e-01  2.1143791e+00  2.1138926e+00  2.1138853e+00  5.6059198e+01  2.1141862e+00  2.1141961e+00  2.1142947e+00  6.7455835e-01  0.0000000e+00 
  0.0000000e+00  1.4123782e+00  2.8480971e+00  2.8476057e+00  2.8475982e+00  5.9906909e+01  2.8479066e+00  2.8479169e+00  2.8480129e+00  1.4123800e+00  0.0000000e+00 
  0.0000000e+00  2.2190786e+00  3.6507678e+00  3.6502717e+00  3.6502640e+00  6.4500965e+01  3.6505799e+00  3.6505905e+00  3.6506838e+00  2.2190812e+00  0.0000000e+00 
  0.0000000e+00  3.1003762e+00  4.5281046e+00  4.5276035e+00  4.5275956e+00  7.0096381e+01  4.5279191e+00  4.5279300e+00  4.5280207e+00  3.1003797e+00  0.0000000e+00 
  0.0000000e+00  4.0637428e+00  5.4875749e+00  5.4870689e+00  5.4870608e+00  7.7009429e+01  5.4873918e+00  5.4874030e+00  5.4874911e+00  4.0637470e+00  0.0000000e+00 
  0.0000000e+00  5.1158057e+00  6.5358021e+00  6.5352912e+00  6.5352829e+00  8.5596427e+01  6.5356214e+00  6.5356330e+00  6.5357184e+00  5.1158106e+00  0.0000000e+00 
