PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
-3.4584012E-01 -4.4722609E-01  9.6455529E+00  1.5259409E+01  1.1258162E+01  8.3092160E+09  1.5259531E+01  1.1258223E+01 -8.3087815E+09
-1.5875749E-01 -4.3874020E-01  1.0462512E+01  1.5727314E+01  1.1163122E+01  8.6577895E+09  1.5727433E+01  1.1163181E+01 -8.6573475E+09
 4.9945458E-02 -4.3940520E-01  1.1366694E+01  1.6300827E+01  1.1030994E+01  9.0410377E+09  1.6300943E+01  1.1031051E+01 -9.0405883E+09
 2.7933940E-01 -4.4913734E-01  1.2368453E+01  1.6981471E+01  1.0849079E+01  9.4688911E+09  1.6981585E+01  1.0849134E+01 -9.4684346E+09
 5.2884511E-01 -4.6769836E-01  1.3479637E+01  1.7758458E+01  1.0641954E+01  9.9300020E+09  1.7758570E+01  1.0642007E+01 -9.9295383E+09
 7.9697532E-01 -4.9476532E-01  1.4713814E+01  1.8636969E+01  1.0373971E+01  1.0445911E+10  1.8637079E+01  1.0374022E+01 -1.0445440E+10
 1.0838160E+00 -5.2979713E-01  1.6086567E+01  1.9607897E+01  1.0080720E+01  1.1001365E+10  1.9608005E+01  1.0080768E+01 -1.1000887E+10
 1.3878190E+00 -5.7227268E-01  1.7615802E+01  2.0671373E+01  9.7368027E+00  1.1610857E+10  2.0671479E+01  9.7368493E+00 -1.1610372E+10
 1.7092052E+00 -6.2145126E-01  1.9322136E+01  2.1824969E+01  9.3607500E+00  1.2269659E+10  2.1825074E+01  9.3607944E+00 -1.2269167E+10
 2.0466226E+00 -6.7671019E-01  2.1229332E+01  2.3065535E+01  8.9412920E+00  1.2983963E+10  2.3065638E+01  8.9413343E+00 -1.2983464E+10
 2.4004855E+00 -7.3714854E-01  2.3364832E+01  2.4393417E+01  8.4882206E+00  1.3754067E+10  2.4393519E+01  8.4882609E+00 -1.3753561E+10
 2.7689275E+00 -8.0205725E-01  2.5760408E+01  2.5804967E+01  7.9966916E+00  1.4581543E+10  2.5805067E+01  7.9967294E+00 -1.4581029E+10
-2.9493589E-01 -4.2189459E-01  7.5675995E+00  1.4652300E+01  1.0745062E+01  6.1795005E+09  1.4652447E+01  1.0745135E+01 -6.1791466E+09
-1.1181689E-01 -4.1433111E-01  8.2988127E+00  1.5117131E+01  1.0656356E+01  6.4402850E+09  1.5117272E+01  1.0656426E+01 -6.4399225E+09
 9.1832996E-02 -4.1546675E-01  9.1020106E+00  1.5682454E+01  1.0532761E+01  6.7268506E+09  1.5682590E+01  1.0532826E+01 -6.7264798E+09
 3.1510571E-01 -4.2515444E-01  9.9863232E+00  1.6349616E+01  1.0362341E+01  7.0465533E+09  1.6349748E+01  1.0362403E+01 -7.0461744E+09
 5.5742263E-01 -4.4310657E-01  1.0962145E+01  1.7108327E+01  1.0168746E+01  7.3909048E+09  1.7108454E+01  1.0168804E+01 -7.3905178E+09
 8.1738542E-01 -4.6895235E-01  1.2041335E+01  1.7963460E+01  9.9181005E+00  7.7758915E+09  1.7963584E+01  9.9181563E+00 -7.7754969E+09
 1.0950647E+00 -5.0212735E-01  1.3237450E+01  1.8906392E+01  9.6445461E+00  8.1901061E+09  1.8906513E+01  9.6445991E+00 -8.1897042E+09
 1.3890240E+00 -5.4208093E-01  1.4566024E+01  1.9937266E+01  9.3239749E+00  8.6442722E+09  1.9937385E+01  9.3240256E+00 -8.6438632E+09
 1.6994917E+00 -5.8806742E-01  1.6044893E+01  2.1053849E+01  8.9742120E+00  9.1348090E+09  2.1053965E+01  8.9742603E+00 -9.1343930E+09
 2.0252312E+00 -6.3944833E-01  1.7694565E+01  2.2253236E+01  8.5846214E+00  9.6662416E+09  2.2253351E+01  8.5846675E+00 -9.6658189E+09
 2.3666776E+00 -6.9533464E-01  1.9538732E+01  2.3535874E+01  8.1646617E+00  1.0238722E+10  2.3535987E+01  8.1647056E+00 -1.0238293E+10
 2.7221346E+00 -7.5501383E-01  2.1604754E+01  2.4898437E+01  7.7098181E+00  1.0853318E+10  2.4898549E+01  7.7098599E+00 -1.0852882E+10
-2.4729193E-01 -3.9799155E-01  6.9470022E+00  1.4068312E+01  1.0253476E+01  4.5950427E+09  1.4068479E+01  1.0253562E+01 -4.5947294E+09
-6.8174277E-02 -3.9130182E-01  7.5620563E+00  1.4529441E+01  1.0170782E+01  4.7901243E+09  1.4529603E+01  1.0170864E+01 -4.7898046E+09
 1.3041252E-01 -3.9286987E-01  8.2403600E+00  1.5086117E+01  1.0055310E+01  5.0043660E+09  1.5086273E+01  1.0055388E+01 -5.0040400E+09
 3.4758436E-01 -4.0249079E-01  8.9896702E+00  1.5739523E+01  9.8958484E+00  5.2432162E+09  1.5739675E+01  9.8959221E+00 -5.2428839E+09
 5.8276681E-01 -4.1983279E-01  9.8188371E+00  1.6479859E+01  9.7151460E+00  5.5003245E+09  1.6480006E+01  9.7152157E+00 -5.4999861E+09
 8.3464815E-01 -4.4448281E-01  1.0737975E+01  1.7311701E+01  9.4810087E+00  5.7875551E+09  1.7311844E+01  9.4810747E+00 -5.7872106E+09
 1.1032867E+00 -4.7585747E-01  1.1758662E+01  1.8226901E+01  9.2261849E+00  6.0963771E+09  1.8227040E+01  9.2262473E+00 -6.0960268E+09
 1.3873528E+00 -5.1338175E-01  1.2894195E+01  1.9225610E+01  8.9277825E+00  6.4347242E+09  1.9225745E+01  8.9278415E+00 -6.4343679E+09
 1.6870825E+00 -5.5630879E-01  1.4159842E+01  2.0305783E+01  8.6029438E+00  6.7998854E+09  2.0305915E+01  8.6029994E+00 -6.7995234E+09
 2.0013482E+00 -6.0398885E-01  1.5573211E+01  2.1464748E+01  8.2416229E+00  7.1951670E+09  2.1464877E+01  8.2416753E+00 -7.1947993E+09
 2.3306037E+00 -6.5554786E-01  1.7154605E+01  2.2703044E+01  7.8529486E+00  7.6206311E+09  2.2703170E+01  7.8529979E+00 -7.6202577E+09
 2.6733119E+00 -7.1027382E-01  1.8927507E+01  2.4017645E+01  7.4327068E+00  8.0769964E+09  2.4017769E+01  7.4327533E+00 -8.0766176E+09
-2.0267685E-01 -3.7543036E-01  5.7516997E+00  1.3506474E+01  9.7823996E+00  3.4163176E+09  1.3506668E+01  9.7824986E+00 -3.4160529E+09
-2.7592356E-02 -3.6956705E-01  6.2820792E+00  1.3963333E+01  9.7054166E+00  3.5622309E+09  1.3963521E+01  9.7055110E+00 -3.5619604E+09
 1.6592793E-01 -3.7153055E-01  6.8663056E+00  1.4510958E+01  9.5976878E+00  3.7223769E+09  1.4511140E+01  9.5977777E+00 -3.7221008E+09
 3.7702637E-01 -3.8106339E-01  7.5110506E+00  1.5150386E+01  9.4486754E+00  3.9007904E+09  1.5150564E+01  9.4487610E+00 -3.9005088E+09
 6.0513601E-01 -3.9779457E-01  8.2239131E+00  1.5872295E+01  9.2802646E+00  4.0927210E+09  1.5872468E+01  9.2803458E+00 -4.0924339E+09
 8.4902948E-01 -4.2127407E-01  9.0135805E+00  1.6680980E+01  9.0618486E+00  4.3069730E+09  1.6681148E+01  9.0619258E+00 -4.3066807E+09
 1.1087556E+00 -4.5090367E-01  9.8900015E+00  1.7568755E+01  8.8248386E+00  4.5371667E+09  1.7568919E+01  8.8249117E+00 -4.5368691E+09
 1.3830869E+00 -4.8608880E-01  1.0864585E+01  1.8535774E+01  8.5474872E+00  4.7891711E+09  1.8535934E+01  8.5475565E+00 -4.7888684E+09
 1.6722669E+00 -5.2608486E-01  1.1950445E+01  1.9580180E+01  8.2462751E+00  5.0609350E+09  1.9580336E+01  8.2463405E+00 -5.0606271E+09
 1.9752714E+00 -5.7023510E-01  1.3162679E+01  2.0699512E+01  7.9117055E+00  5.3548729E+09  2.0699664E+01  7.9117673E+00 -5.3545601E+09
 2.2925701E+00 -6.1768306E-01  1.4518720E+01  2.1894398E+01  7.5525822E+00  5.6709938E+09  2.1894547E+01  7.5526404E+00 -5.6706760E+09
 2.6227754E+00 -6.6772091E-01  1.6038728E+01  2.3162090E+01  7.1649637E+00  6.0097766E+09  2.3162235E+01  7.1650185E+00 -6.0094540E+09
-1.6091828E-01 -3.5412854E-01  4.9838991E+00  1.2965717E+01  9.3308384E+00  2.5395067E+09  1.2965941E+01  9.3309511E+00 -2.5392787E+09
 1.0111135E-02 -3.4904574E-01  5.4415231E+00  1.3417812E+01  9.2592975E+00  2.6486289E+09  1.3418028E+01  9.2594050E+00 -2.6483960E+09
 1.9857156E-01 -3.5136909E-01  5.9454136E+00  1.3956055E+01  9.1589622E+00  2.7683185E+09  1.3956265E+01  9.1590646E+00 -2.7680808E+09
 4.0363418E-01 -3.6079366E-01  6.5013234E+00  1.4581350E+01  9.0199275E+00  2.9015634E+09  1.4581553E+01  9.0200252E+00 -2.9013210E+09
 6.2474256E-01 -3.7691396E-01  7.1158032E+00  1.5284844E+01  8.8632454E+00  3.0448093E+09  1.5285042E+01  8.8633383E+00 -3.0445623E+09
 8.6075151E-01 -3.9924807E-01  7.7963402E+00  1.6070554E+01  8.6598061E+00  3.2045897E+09  1.6070747E+01  8.6598946E+00 -3.2043382E+09
 1.1117028E+00 -4.2718682E-01  8.5514985E+00  1.6931256E+01  8.4397401E+00  3.3761337E+09  1.6931444E+01  8.4398241E+00 -3.3758778E+09
 1.3764669E+00 -4.6012054E-01  9.3911045E+00  1.7867100E+01  8.1823771E+00  3.5637829E+09  1.7867284E+01  8.1824569E+00 -3.5635227E+09
 1.6552947E+00 -4.9731011E-01  1.0326447E+01  1.8876411E+01  7.9035576E+00  3.7659858E+09  1.8876591E+01  7.9036331E+00 -3.7657213E+09
 1.9472595E+00 -5.3809563E-01  1.1370520E+01  1.9956930E+01  7.5942956E+00  3.9845055E+09  1.9957105E+01  7.5943671E+00 -3.9842368E+09
 2.2528450E+00 -5.8164067E-01  1.2538325E+01  2.1109365E+01  7.2630747E+00  4.2193210E+09  2.1109536E+01  7.2631422E+00 -4.2190482E+09
 2.5708033E+00 -6.2724477E-01  1.3847203E+01  2.2331225E+01  6.9062014E+00  4.4707482E+09  2.2331393E+01  6.9062652E+00 -4.4704713E+09
-1.2181902E-01 -3.3400854E-01  4.3036152E+00  1.2445117E+01  8.8978574E+00  1.8873432E+09  1.2445366E+01  8.8979850E+00 -1.8871473E+09
 4.5140022E-02 -3.2966167E-01  4.6951593E+00  1.2892005E+01  8.8315082E+00  1.9689381E+09  1.2892247E+01  8.8316302E+00 -1.9687381E+09
 2.2855420E-01 -3.3231053E-01  5.1265782E+00  1.3420583E+01  8.7382385E+00  2.0583751E+09  1.3420818E+01  8.7383550E+00 -2.0581710E+09
 4.2762571E-01 -3.4160768E-01  5.6027916E+00  1.4031630E+01  8.6087346E+00  2.1578663E+09  1.4031858E+01  8.6088458E+00 -2.1576583E+09
 6.4181144E-01 -3.5711766E-01  6.1294160E+00  1.4716758E+01  8.4632467E+00  2.2647528E+09  1.4716980E+01  8.4633526E+00 -2.2645409E+09
 8.7004624E-01 -3.7833141E-01  6.7128674E+00  1.5479720E+01  8.2740804E+00  2.3838828E+09  1.5479937E+01  8.2741813E+00 -2.3836670E+09
 1.1123671E+00 -4.0463247E-01  7.3604908E+00  1.6313737E+01  8.0701345E+00  2.5116885E+09  1.6313949E+01  8.0702302E+00 -2.5114690E+09
 1.3677383E+00 -4.3540021E-01  8.0807158E+00  1.7218957E+01  7.8317529E+00  2.6513816E+09  1.7219164E+01  7.8318439E+00 -2.6511583E+09
 1.6364178E+00 -4.6990393E-01  8.8832279E+00  1.8193880E+01  7.5741559E+00  2.8017887E+09  1.8194082E+01  7.5742422E+00 -2.8015618E+09
 1.9175711E+00 -5.0748413E-01  9.7791793E+00  1.9236431E+01  7.2888320E+00  2.9641970E+09  1.9236629E+01  7.2889138E+00 -2.9639665E+09
 2.2116938E+00 -5.4732650E-01  1.0781448E+01  2.0347398E+01  6.9839500E+00  3.1385708E+09  2.0347593E+01  6.9840274E+00 -3.1383368E+09
 2.5176686E+00 -5.8874090E-01  1.1904922E+01  2.1524525E+01  6.6560401E+00  3.3251149E+09  2.1524716E+01  6.6561133E+00 -3.3248774E+09
-8.5196610E-02 -3.1499652E-01  3.6770311E+00  1.1943729E+01  8.4825306E+00  1.4023260E+09  1.1944018E+01  8.4826790E+00 -1.4021588E+09
 7.7682697E-02 -3.1134244E-01  4.0142621E+00  1.2385030E+01  8.4211503E+00  1.4633276E+09  1.2385311E+01  8.4212915E+00 -1.4631568E+09
 2.5607056E-01 -3.1428385E-01  4.3856061E+00  1.2903718E+01  8.3346474E+00  1.5301458E+09  1.2903990E+01  8.3347815E+00 -1.5299713E+09
 4.4920215E-01 -3.2343557E-01  4.7953064E+00  1.3500458E+01  8.2142610E+00  1.6044183E+09  1.3500720E+01  8.2143885E+00 -1.6042402E+09
 6.5655027E-01 -3.3833648E-01  5.2481941E+00  1.4167320E+01  8.0794687E+00  1.6841557E+09  1.4167575E+01  8.0795894E+00 -1.6839742E+09
 8.7712768E-01 -3.5845489E-01  5.7497863E+00  1.4907796E+01  7.9039083E+00  1.7729555E+09  1.4908044E+01  7.9040234E+00 -1.7727706E+09
 1.1109686E+00 -3.8317045E-01  6.3064065E+00  1.5715551E+01  7.7153004E+00  1.8681499E+09  1.5715793E+01  7.7154096E+00 -1.8679616E+09
 1.3571270E+00 -4.1185546E-01  6.9252936E+00  1.6590721E+01  7.4949420E+00  1.9721143E+09  1.6590958E+01  7.4950458E+00 -1.9719229E+09
 1.6158679E+00 -4.4379028E-01  7.6147742E+00  1.7531982E+01  7.2574538E+00  2.0839622E+09  1.7532213E+01  7.2575522E+00 -2.0837676E+09
 1.8864437E+00 -4.7831906E-01  8.3844360E+00  1.8537430E+01  6.9947653E+00  2.2046330E+09  1.8537657E+01  6.9948586E+00 -2.2044353E+09
 2.1693598E+00 -5.1465147E-01  9.2453389E+00  1.9607926E+01  6.7147363E+00  2.3340853E+09  1.9608148E+01  6.7148246E+00 -2.3338846E+09
 2.4636210E+00 -5.5211027E-01  1.0210275E+01  2.0741432E+01  6.4140999E+00  2.4724498E+09  2.0741650E+01  6.4141832E+00 -2.4722460E+09
-5.0883893E-02 -2.9702355E-01  3.1732274E+00  1.1460645E+01  8.0839778E+00  1.0416654E+09  1.1460969E+01  8.0841429E+00 -1.0415207E+09
 1.0791268E-01 -2.9402044E-01  3.4614416E+00  1.1896029E+01  8.0273609E+00  1.0872625E+09  1.1896344E+01  8.0275190E+00 -1.0871148E+09
 2.8130069E-01 -2.9722275E-01  3.7790689E+00  1.2404645E+01  7.9473455E+00  1.1371715E+09  1.2404952E+01  7.9474969E+00 -1.1370208E+09
 4.6855013E-01 -3.0621208E-01  4.1297386E+00  1.2987056E+01  7.8356860E+00  1.1926046E+09  1.2987356E+01  7.8358313E+00 -1.1924512E+09
 6.6915201E-01 -3.2050579E-01  4.5175935E+00  1.3635788E+01  7.7111164E+00  1.2520737E+09  1.3636080E+01  7.7112553E+00 -1.2519174E+09
 8.8219492E-01 -3.3955381E-01  4.9473640E+00  1.4354078E+01  7.5485330E+00  1.3182480E+09  1.4354362E+01  7.5486654E+00 -1.3180889E+09
 1.1077122E+00 -3.6273511E-01  5.4244686E+00  1.5136027E+01  7.3745240E+00  1.3891327E+09  1.5136304E+01  7.3746497E+00 -1.3889709E+09
 1.3448435E+00 -3.8941847E-01  5.9551253E+00  1.5981754E+01  7.1712821E+00  1.4664850E+09  1.5982024E+01  7.1714015E+00 -1.4663204E+09
 1.5938606E+00 -4.1889776E-01  6.5464793E+00  1.6890107E+01  6.9528490E+00  1.5496349E+09  1.6890371E+01  6.9529619E+00 -1.5494676E+09
 1.8540978E+00 -4.5052369E-01  7.2067559E+00  1.7859340E+01  6.7115621E+00  1.6392679E+09  1.7859598E+01  6.7116688E+00 -1.6390980E+09
 2.1260685E+00 -4.8353153E-01  7.9454563E+00  1.8890381E+01  6.4549790E+00  1.7353426E+09  1.8890634E+01  6.4550798E+00 -1.7351701E+09
 2.4088917E+00 -5.1725922E-01  8.7735625E+00  1.9981393E+01  6.1800140E+00  1.8379401E+09  1.9981641E+01  6.1801092E+00 -1.8377650E+09
-1.8710445E-02 -2.8002466E-01  2.6995923E+00  1.0994986E+01  7.7013296E+00  7.7351681E+08  1.0995359E+01  7.7015212E+00 -7.7339398E+08
 1.3600471E-01 -2.7763197E-01  2.9482812E+00  1.1424171E+01  7.6492947E+00  8.0759277E+08  1.1424532E+01  7.6494772E+00 -8.0746718E+08
 3.0442403E-01 -2.8106473E-01  3.2221686E+00  1.1922586E+01  7.5755136E+00  8.4486324E+08  1.1922935E+01  7.5756871E+00 -8.4473495E+08
 4.8585396E-01 -2.8987573E-01  3.5243825E+00  1.2490694E+01  7.4722204E+00  8.8622568E+08  1.2491033E+01  7.4723852E+00 -8.8609472E+08
