PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 9.0852322E-01 -1.3987123E-02  3.1807306E+00  4.5928064E+00  2.5830792E+00 -1.2483776E+09  4.5929160E+00  2.5831365E+00  1.2485194E+09
 1.0762140E+00 -2.4900932E-02  3.4904390E+00  5.2150125E+00  2.5803004E+00 -1.1142058E+09  5.2151181E+00  2.5803548E+00  1.1143515E+09
 1.2648099E+00 -4.4305740E-02  3.8321349E+00  5.9199269E+00  2.5512560E+00 -9.5431594E+08  5.9200288E+00  2.5513076E+00  9.5446561E+08
 1.4733798E+00 -7.2212888E-02  4.2098678E+00  6.7074611E+00  2.4930146E+00 -7.6484291E+08  6.7075597E+00  2.4930637E+00  7.6499639E+08
 1.7012023E+00 -1.0847424E-01  4.6282638E+00  7.5728448E+00  2.4105946E+00 -5.4649359E+08  7.5729400E+00  2.4106411E+00  5.4665080E+08
 1.9469096E+00 -1.5283250E-01  5.0926118E+00  8.5179367E+00  2.2962984E+00 -2.9214470E+08  8.5180293E+00  2.2963425E+00  2.9230551E+08
 2.2103441E+00 -2.0482701E-01  5.6089796E+00  9.5382429E+00  2.1582424E+00 -3.7278355E+06  9.5383328E+00  2.1582843E+00  3.8921732E+06
 2.4900460E+00 -2.6398984E-01  6.1843291E+00  1.0633922E+01  1.9906401E+00  3.2487902E+08  1.0634010E+01  1.9906798E+00 -3.2471124E+08
 2.7860513E+00 -3.2964075E-01  6.8266880E+00  1.1803380E+01  1.7984040E+00  6.9409442E+08  1.1803465E+01  1.7984417E+00 -6.9392326E+08
 3.0970398E+00 -4.0120038E-01  7.5452921E+00  1.3045329E+01  1.5789288E+00  1.1081680E+09  1.3045412E+01  1.5789645E+00 -1.1079935E+09
 3.4232609E+00 -4.7781799E-01  8.3508453E+00  1.4359793E+01  1.3353271E+00  1.5688067E+09  1.4359875E+01  1.3353609E+00 -1.5686290E+09
 3.7628774E+00 -5.5882178E-01  9.2557203E+00  1.5745608E+01  1.0666232E+00  2.0789022E+09  1.5745688E+01  1.0666552E+00 -2.0787213E+09
 8.8047686E-01 -1.6065552E-02  2.7724587E+00  4.5158893E+00  2.5165722E+00 -8.8362193E+08  4.5160123E+00  2.5166358E+00  8.8374470E+08
 1.0450666E+00 -2.7043465E-02  3.0436345E+00  5.1251504E+00  2.5139826E+00 -7.8137599E+08  5.1252691E+00  2.5140432E+00  7.8150239E+08
 1.2295346E+00 -4.6105594E-02  3.3428500E+00  5.8133596E+00  2.4867614E+00 -6.5995983E+08  5.8134744E+00  2.4868192E+00  6.6008977E+08
 1.4329666E+00 -7.3191696E-02  3.6736647E+00  6.5803675E+00  2.4322645E+00 -5.1650716E+08  6.5804787E+00  2.4323195E+00  5.1664053E+08
 1.6546531E+00 -1.0809583E-01  4.0401366E+00  7.4214997E+00  2.3555634E+00 -3.5162733E+08  7.4216074E+00  2.3556157E+00  3.5176404E+08
 1.8932983E+00 -1.5050747E-01  4.4469095E+00  8.3385838E+00  2.2493557E+00 -1.6000721E+08  8.3386885E+00  2.2494055E+00  1.6014723E+08
 2.1487516E+00 -1.9993433E-01  4.8993073E+00  9.3272577E+00  2.1216775E+00  5.6809658E+07  9.3273593E+00  2.1217246E+00 -5.6666417E+07
 2.4196513E+00 -2.5587455E-01  5.4034433E+00  1.0387761E+01  1.9670702E+00  3.0334913E+08  1.0387860E+01  1.9671148E+00 -3.0320272E+08
