PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
-1.5225848E-02  7.3845954E+00  2.0331275E+01  2.0856205E+01  5.3813914E+01 -4.9300817E+09  2.0856800E+01  5.3814232E+01  4.9310246E+09
6.6118733E+00  8.1661539E+00  2.2178496E+01  5.0515803E+01  6.2311315E+01 -2.5315463E+09  5.0516380E+01  6.2311621E+01  2.5325086E+09
1.3310288E+01  9.0181359E+00  2.4213981E+01  8.0356366E+01  7.0990416E+01  3.9054854E+07  8.0356927E+01  7.0990710E+01 -3.8073876E+07
2.0112049E+01  9.9431958E+00  2.6460952E+01  1.1046834E+02  7.9841842E+01  2.7769767E+09  1.1046889E+02  7.9842125E+01 -2.7759776E+09
2.6993601E+01  1.0936685E+01  2.8945881E+01  1.4086289E+02  8.8832354E+01  5.7480167E+09  1.4086342E+02  8.8832625E+01 -5.7470001E+09
3.4031366E+01  1.2007767E+01  3.1698998E+01  1.7169005E+02  9.7950515E+01  8.9028851E+09  1.7169056E+02  9.7950775E+01 -8.9018516E+09
4.1176530E+01  1.3145286E+01  3.4754991E+01  2.0292517E+02  1.0716908E+02  1.2327630E+10  2.0292568E+02  1.0716933E+02 -1.2326580E+10
4.8492738E+01  1.4356322E+01  3.8153549E+01  2.3470124E+02  1.1646317E+02  1.5986371E+10  2.3470173E+02  1.1646341E+02 -1.5985305E+10
5.5960516E+01  1.5632970E+01  4.1940365E+01  2.6702965E+02  1.2581263E+02  1.9937882E+10  2.6703013E+02  1.2581286E+02 -1.9936801E+10
6.3624739E+01  1.6981702E+01  4.6168025E+01  3.0002526E+02  1.3518771E+02  2.4162345E+10  3.0002573E+02  1.3518793E+02 -2.4161249E+10
7.1480477E+01  1.8395386E+01  5.0897200E+01  3.3371627E+02  1.4456812E+02  2.8706964E+10  3.3371674E+02  1.4456833E+02 -2.8705854E+10
7.9585460E+01  1.9879719E+01  5.6198117E+01  3.6819113E+02  1.5392864E+02  3.3549067E+10  3.6819159E+02  1.5392884E+02 -3.3547942E+10
-2.8587125E-01  7.1137562E+00  1.7425887E+01  1.9443036E+01  5.1513430E+01 -3.6512209E+09  1.9443659E+01  5.1513764E+01  3.6520311E+09
5.8783758E+00  7.8795867E+00  1.9012995E+01  4.7063472E+01  5.9560682E+01 -1.9284327E+09  4.7064077E+01  5.9561003E+01  1.9292594E+09
1.2107857E+01  8.7123899E+00  2.0761559E+01  7.4839760E+01  6.7774563E+01 -8.3210243E+07  7.4840348E+01  6.7774872E+01  8.4053049E+07
1.8432778E+01  9.6138531E+00  2.2691508E+01  1.0285736E+02  7.6145004E+01  1.8803708E+09  1.0285793E+02  7.6145300E+01 -1.8795125E+09
2.4830552E+01  1.0578872E+01  2.4825578E+01  1.3112632E+02  8.4638717E+01  4.0112478E+09  1.3112687E+02  8.4639002E+01 -4.0103745E+09
3.1373486E+01  1.1615480E+01  2.7189754E+01  1.5978813E+02  9.3245067E+01  6.2716665E+09  1.5978868E+02  9.3245340E+01 -6.2707787E+09
3.8014726E+01  1.2712579E+01  2.9813775E+01  1.8881841E+02  1.0193627E+02  8.7260472E+09  1.8881894E+02  1.0193653E+02 -8.7251452E+09
4.4814439E+01  1.3876386E+01  3.2731727E+01  2.1834214E+02  1.1068935E+02  1.1346696E+10  2.1834266E+02  1.1068960E+02 -1.1345780E+10
