PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
-5.9435957E-01  6.5014711E+00  6.7642761E+00  2.6460145E+00  2.3653403E+01 -2.9660657E+09  2.6457415E+00  2.3653237E+01  2.9663950E+09
4.5928680E-01  6.5734426E+00  7.4319069E+00  6.8190146E+00  2.4472488E+01 -2.8082160E+09  6.8187462E+00  2.4472326E+01  2.8085547E+09
1.5206446E+00  6.6358332E+00  8.1687440E+00  1.1016934E+01  2.5262329E+01 -2.6222072E+09  1.1016670E+01  2.5262172E+01  2.6225552E+09
2.5935468E+00  6.6882072E+00  8.9835560E+00  1.5250277E+01  2.6025457E+01 -2.4145750E+09  1.5250018E+01  2.6025304E+01  2.4149324E+09
3.6714970E+00  6.7294013E+00  9.8863596E+00  1.9515825E+01  2.6746638E+01 -2.1586013E+09  1.9515571E+01  2.6746490E+01  2.1589679E+09
4.7670590E+00  6.7606361E+00  1.0888583E+01  2.3835433E+01  2.7440391E+01 -1.8818043E+09  2.3835184E+01  2.7440248E+01  1.8821800E+09
5.8680270E+00  6.7802569E+00  1.2003364E+01  2.8196972E+01  2.8087665E+01 -1.5474941E+09  2.8196727E+01  2.8087527E+01  1.5478790E+09
6.9847847E+00  6.7896711E+00  1.3245785E+01  3.2618931E+01  2.8697845E+01 -1.1744291E+09  3.2618690E+01  2.8697713E+01  1.1748233E+09
8.1101602E+00  6.7881092E+00  1.4633176E+01  3.7095014E+01  2.9260798E+01 -7.4057401E+08  3.7094777E+01  2.9260671E+01  7.4097741E+08
9.2509588E+00  6.7771437E+00  1.6185572E+01  4.1640069E+01  2.9779071E+01 -2.5341385E+08  4.1639836E+01  2.9778949E+01  2.5382647E+08
1.0402569E+01  6.7563905E+00  1.7926097E+01  4.6249976E+01  3.0247033E+01  3.0201767E+08  4.6249747E+01  3.0246917E+01 -3.0159581E+08
1.1573834E+01  6.7275616E+00  1.9881565E+01  5.0933703E+01  3.0665056E+01  9.2196174E+08  5.0933477E+01  3.0664945E+01 -9.2153066E+08
-3.4125147E-01  5.8953645E+00  6.0231162E+00  3.0538086E+00  2.1374581E+01 -2.0824633E+09  3.0534976E+00  2.1374395E+01  2.0827565E+09
5.9958210E-01  5.9555862E+00  6.6086009E+00  6.7636715E+00  2.2080489E+01 -1.9728786E+09  6.7633662E+00  2.2080308E+01  1.9731797E+09
1.5481859E+00  6.0063271E+00  7.2552420E+00  1.0499564E+01  2.2758159E+01 -1.8430011E+09  1.0499264E+01  2.2757983E+01  1.8433101E+09
2.5078143E+00  6.0472449E+00  7.9707196E+00  1.4270465E+01  2.3410045E+01 -1.6973665E+09  1.4270171E+01  2.3409874E+01  1.6976834E+09
3.4726055E+00  6.0773730E+00  8.7637944E+00  1.8073208E+01  2.4022757E+01 -1.5172264E+09  1.8072920E+01  2.4022591E+01  1.5175511E+09
4.4535568E+00  6.0978554E+00  9.6445171E+00  2.1926918E+01  2.4609510E+01 -1.3217929E+09  2.1926635E+01  2.4609350E+01  1.3221254E+09
5.4397846E+00  6.1073163E+00  1.0624407E+01  2.5820576E+01  2.5153510E+01 -1.0853537E+09  2.5820299E+01  2.5153355E+01  1.0856942E+09
6.4403821E+00  6.1070828E+00  1.1716696E+01  2.9770365E+01  2.5663385E+01 -8.2096479E+08  2.9770093E+01  2.5663236E+01  8.2131312E+08
7.4489425E+00  6.0965720E+00  1.2936630E+01  3.3770530E+01  2.6130322E+01 -5.1319252E+08  3.3770263E+01  2.6130180E+01  5.1354873E+08
8.4714181E+00  6.0772614E+00  1.4301787E+01  3.7834066E+01  2.6556830E+01 -1.6719541E+08  3.7833804E+01  2.6556694E+01  1.6755951E+08
9.5036959E+00  6.0489151E+00  1.5832514E+01  4.1957223E+01  2.6938122E+01  2.2749824E+08  4.1956966E+01  2.6937992E+01 -2.2712623E+08
1.0553524E+01  6.0131383E+00  1.7552335E+01  4.6147855E+01  2.7274748E+01  6.6833499E+08  4.6147602E+01  2.7274624E+01 -6.6795504E+08
