PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 2.0559029E+00  1.3772531E-01 -1.1311893E+01  9.5202649E+00  3.0605535E+00  4.3156592E+08  9.5209576E+00  3.0609333E+00 -4.3212942E+08
 2.3488005E+00  1.5890847E-01 -1.2287100E+01  1.0810174E+01  3.3414833E+00  6.0228360E+08  1.0810848E+01  3.3418501E+00 -6.0285647E+08
 2.6606454E+00  1.7730878E-01 -1.3359586E+01  1.2167171E+01  3.6102489E+00  7.9554541E+08  1.2167828E+01  3.6106025E+00 -7.9612772E+08
 2.9918650E+00  1.9251352E-01 -1.4541144E+01  1.3594336E+01  3.8632285E+00  1.0144243E+09  1.3594977E+01  3.8635692E+00 -1.0150162E+09
 3.3414689E+00  2.0405644E-01 -1.5845186E+01  1.5089875E+01  4.1017643E+00  1.2603597E+09  1.5090500E+01  4.1020917E+00 -1.2609612E+09
 3.7105773E+00  2.1197414E-01 -1.7287011E+01  1.6658981E+01  4.3189271E+00  1.5378739E+09  1.6659592E+01  4.3192420E+00 -1.5384853E+09
 4.0978222E+00  2.1592461E-01 -1.8884111E+01  1.8298906E+01  4.5187734E+00  1.8479718E+09  1.8299504E+01  4.5190754E+00 -1.8485932E+09
 4.5038008E+00  2.1611210E-01 -2.0656513E+01  2.0013089E+01  4.6954288E+00  2.1948402E+09  2.0013674E+01  4.6957183E+00 -2.1954717E+09
 4.9279753E+00  2.1252449E-01 -2.2627208E+01  2.1801168E+01  4.8511476E+00  2.5806158E+09  2.1801742E+01  4.8514244E+00 -2.5812575E+09
 5.3704603E+00  2.0550390E-01 -2.4822596E+01  2.3665036E+01  4.9823122E+00  3.0085253E+09  2.3665600E+01  4.9825766E+00 -3.0091774E+09
 5.8311889E+00  1.9525551E-01 -2.7273111E+01  2.5605579E+01  5.0900666E+00  3.4814469E+09  2.5606132E+01  5.0903184E+00 -3.4821095E+09
 6.3101853E+00  1.8222995E-01 -3.0013886E+01  2.7623938E+01  5.1722095E+00  4.0015581E+09  2.7624482E+01  5.1724491E+00 -4.0022311E+09
 1.9639769E+00  1.4867602E-01 -9.5553094E+00  9.1597775E+00  3.0110411E+00  3.2931127E+08  9.1605268E+00  3.0114527E+00 -3.2978695E+08
 2.2432109E+00  1.6928467E-01 -1.0371456E+01  1.0385724E+01  3.2780033E+00  4.5564078E+08  1.0386454E+01  3.2784011E+00 -4.5612423E+08
 2.5405195E+00  1.8718865E-01 -1.1269513E+01  1.1675382E+01  3.5331982E+00  5.9864915E+08  1.1676094E+01  3.5335821E+00 -5.9914047E+08
 2.8562604E+00  2.0200292E-01 -1.2259322E+01  1.3031572E+01  3.7732491E+00  7.6058312E+08  1.3032268E+01  3.7736195E+00 -7.6108247E+08
 3.1894337E+00  2.1329726E-01 -1.3352087E+01  1.4452444E+01  3.9995518E+00  9.4249711E+08  1.4453124E+01  3.9999082E+00 -9.4300457E+08
 3.5410944E+00  2.2112822E-01 -1.4560607E+01  1.5942901E+01  4.2055950E+00  1.1476769E+09  1.5943566E+01  4.2059377E+00 -1.1481925E+09
 3.9098864E+00  2.2519053E-01 -1.5899513E+01  1.7500209E+01  4.3953701E+00  1.3768670E+09  1.7500859E+01  4.3956986E+00 -1.3773908E+09
 4.2963844E+00  2.2570652E-01 -1.7385569E+01  1.9127621E+01  4.5633986E+00  1.6330906E+09  1.9128258E+01  4.5637133E+00 -1.6336227E+09
 4.7000462E+00  2.2268902E-01 -1.9038004E+01  2.0824737E+01  4.7119444E+00  1.9179152E+09  2.0825360E+01  4.7122451E+00 -1.9184557E+09
 5.1209985E+00  2.1649432E-01 -2.0878924E+01  2.2593372E+01  4.8376928E+00  2.2336506E+09  2.2593983E+01  4.8379798E+00 -2.2341996E+09
 5.5591664E+00  2.0734226E-01 -2.2933816E+01  2.4434351E+01  4.9418439E+00  2.5823975E+09  2.4434952E+01  4.9421172E+00 -2.5829550E+09
 6.0146181E+00  1.9569256E-01 -2.5232079E+01  2.6348804E+01  5.0224349E+00  2.9656806E+09  2.6349394E+01  5.0226948E+00 -2.9662467E+09
 1.8805472E+00  1.5539425E-01 -8.0135804E+00  8.8270234E+00  2.9511556E+00  2.5133996E+08  8.8278420E+00  2.9516041E+00 -2.5173969E+08
 2.1463164E+00  1.7568168E-01 -8.7005273E+00  9.9903868E+00  3.2052651E+00  3.4480945E+08  9.9911839E+00  3.2056981E+00 -3.4521565E+08
 2.4293564E+00  1.9330049E-01 -9.4558613E+00  1.1214371E+01  3.4478979E+00  4.5061864E+08  1.1215147E+01  3.4483154E+00 -4.5103137E+08
 2.7299540E+00  2.0789766E-01 -1.0287847E+01  1.2501536E+01  3.6759232E+00  5.7041033E+08  1.2502294E+01  3.6763255E+00 -5.7082967E+08
 3.0470987E+00  2.1908222E-01 -1.1205895E+01  1.3849967E+01  3.8907970E+00  7.0495324E+08  1.3850706E+01  3.8911835E+00 -7.0537928E+08
 3.3817783E+00  2.2693312E-01 -1.2220735E+01  1.5264276E+01  4.0864112E+00  8.5663704E+08  1.5264999E+01  4.0867829E+00 -8.5706991E+08
 3.7326492E+00  2.3118355E-01 -1.3344632E+01  1.6741738E+01  4.2667021E+00  1.0260083E+09  1.6742445E+01  4.2670585E+00 -1.0264481E+09
 4.1002600E+00  2.3207495E-01 -1.4591624E+01  1.8285423E+01  4.4265695E+00  1.2152517E+09  1.8286115E+01  4.4269111E+00 -1.2156986E+09
 4.4840651E+00  2.2964593E-01 -1.5977824E+01  1.9894883E+01  4.5682888E+00  1.4255137E+09  1.9895562E+01  4.5686153E+00 -1.4259676E+09
 4.8841988E+00  2.2426692E-01 -1.7521739E+01  2.1571857E+01  4.6888313E+00  1.6584470E+09  2.1572523E+01  4.6891431E+00 -1.6589080E+09
 5.3005786E+00  2.1617271E-01 -1.9244697E+01  2.3317106E+01  4.7894505E+00  1.9155823E+09  2.3317760E+01  4.7897475E+00 -1.9160507E+09
 5.7333098E+00  2.0583149E-01 -2.1171308E+01  2.5131739E+01  4.8684056E+00  2.1979850E+09  2.5132381E+01  4.8686880E+00 -2.1984606E+09
 1.8026738E+00  1.5971940E-01 -6.7611340E+00  8.5130685E+00  2.8863457E+00  1.9184909E+08  8.5139573E+00  2.8868322E+00 -1.9218609E+08
 2.0554316E+00  1.7979026E-01 -7.3343258E+00  9.6159718E+00  3.1282699E+00  2.6099731E+08  9.6168378E+00  3.1287399E+00 -2.6133961E+08
 2.3246989E+00  1.9720243E-01 -7.9649275E+00  1.0776609E+01  3.3589498E+00  3.3927487E+08  1.0777453E+01  3.3594032E+00 -3.3962256E+08
 2.6106928E+00  2.1163767E-01 -8.6598289E+00  1.1997285E+01  3.5754965E+00  4.2788273E+08  1.1998110E+01  3.5759337E+00 -4.2823591E+08
 2.9123937E+00  2.2274599E-01 -9.4268690E+00  1.3276018E+01  3.7794293E+00  5.2737939E+08  1.3276823E+01  3.7798497E+00 -5.2773814E+08
 3.2307222E+00  2.3063010E-01 -1.0275002E+01  1.4617141E+01  3.9650275E+00  6.3950385E+08  1.4617928E+01  3.9654317E+00 -6.3986818E+08
 3.5643491E+00  2.3506212E-01 -1.1214459E+01  1.6017932E+01  4.1361767E+00  7.6465460E+08  1.6018702E+01  4.1365641E+00 -7.6502462E+08
 3.9137962E+00  2.3630282E-01 -1.2256966E+01  1.7481284E+01  4.2881361E+00  9.0441065E+08  1.7482038E+01  4.2885072E+00 -9.0478638E+08
 4.2785157E+00  2.3441645E-01 -1.3415967E+01  1.9006706E+01  4.4231914E+00  1.0596084E+09  1.9007444E+01  4.4235459E+00 -1.0599899E+09
 4.6586473E+00  2.2978700E-01 -1.4706914E+01  2.0595853E+01  4.5385823E+00  1.2314298E+09  2.0596577E+01  4.5389207E+00 -1.2318172E+09
 5.0541019E+00  2.2266374E-01 -1.6147615E+01  2.2249427E+01  4.6356106E+00  1.4209887E+09  2.2250137E+01  4.6359327E+00 -1.4213820E+09
 5.4650166E+00  2.1352225E-01 -1.7758618E+01  2.3968511E+01  4.7127407E+00  1.6290272E+09  2.3969209E+01  4.7130470E+00 -1.6294265E+09
 1.7289146E+00  1.6258416E-01 -5.6473264E+00  8.2134828E+00  2.8193461E+00  1.4644337E+08  8.2144522E+00  2.8198750E+00 -1.4672571E+08
 1.9692257E+00  1.8247155E-01 -6.1280315E+00  9.2583676E+00  3.0495391E+00  1.9759400E+08  9.2593114E+00  3.0500498E+00 -1.9788075E+08
 2.2253131E+00  1.9969247E-01 -6.6565967E+00  1.0358259E+01  3.2686867E+00  2.5549867E+08  1.0359178E+01  3.2691791E+00 -2.5578990E+08
 2.4973276E+00  2.1396548E-01 -7.2387890E+00  1.1515216E+01  3.4741365E+00  3.2103514E+08  1.1516113E+01  3.4746109E+00 -3.2133092E+08
 2.7842425E+00  2.2498262E-01 -7.8811675E+00  1.2727191E+01  3.6674716E+00  3.9460786E+08  1.2728066E+01  3.6679275E+00 -3.9490826E+08
 3.0869129E+00  2.3287101E-01 -8.5912118E+00  1.3998248E+01  3.8433405E+00  4.7748250E+08  1.3999104E+01  3.8437788E+00 -4.7778760E+08
 3.4040265E+00  2.3744174E-01 -9.3774767E+00  1.5325672E+01  4.0055823E+00  5.6994817E+08  1.5326509E+01  4.0060025E+00 -5.7025804E+08
 3.7360786E+00  2.3897459E-01 -1.0249750E+01  1.6712184E+01  4.1497957E+00  6.7314591E+08  1.6713004E+01  4.1501983E+00 -6.7346061E+08
 4.0825213E+00  2.3755895E-01 -1.1219265E+01  1.8157252E+01  4.2782749E+00  7.8768490E+08  1.8158055E+01  4.2786597E+00 -7.8800450E+08
 4.4434983E+00  2.3359144E-01 -1.2298919E+01  1.9662454E+01  4.3885105E+00  9.1440951E+08  1.9663241E+01  4.3888778E+00 -9.1473406E+08
 4.8189155E+00  2.2733504E-01 -1.3503580E+01  2.1228431E+01  4.4818466E+00  1.0541294E+09  2.1229204E+01  4.4821965E+00 -1.0544590E+09
 5.2089377E+00  2.1927145E-01 -1.4850398E+01  2.2856243E+01  4.5569370E+00  1.2073597E+09  2.2857003E+01  4.5572696E+00 -1.2076943E+09
 1.6585319E+00  1.6448886E-01 -4.7473800E+00  7.9259735E+00  2.7516035E+00  1.1177886E+08  7.9270262E+00  2.7521783E+00 -1.1201606E+08
 1.8870037E+00  1.8419004E-01 -5.1484964E+00  8.9153926E+00  2.9704100E+00  1.4961394E+08  8.9164175E+00  2.9709650E+00 -1.4985478E+08
 2.1305393E+00  2.0120429E-01 -5.5896658E+00  9.9572235E+00  3.1783516E+00  1.9244559E+08  9.9582220E+00  3.1788866E+00 -1.9269013E+08
 2.3892266E+00  2.1528848E-01 -6.0756854E+00  1.1053290E+01  3.3730051E+00  2.4091513E+08  1.1054265E+01  3.3735205E+00 -2.4116342E+08
 2.6620351E+00  2.2617734E-01 -6.6120188E+00  1.2201486E+01  3.5560172E+00  2.9531454E+08  1.2202436E+01  3.5565126E+00 -2.9556665E+08
 2.9497563E+00  2.3402277E-01 -7.2049022E+00  1.3405616E+01  3.7223880E+00  3.5656516E+08  1.3406545E+01  3.7228641E+00 -3.5682114E+08
 3.2510982E+00  2.3867449E-01 -7.8614595E+00  1.4662976E+01  3.8759123E+00  4.2487562E+08  1.4663884E+01  3.8763685E+00 -4.2513554E+08
