1.8752283E+00 -4.0949916E-01  4.4793175E+01  1.2250498E+01  2.9519793E+00  3.9681478E+09  1.2249973E+01  2.9516770E+00 -3.9669582E+09
2.1845413E+00 -4.7071906E-01  4.9221147E+01  1.3488016E+01  2.7368061E+00  4.3258175E+09  1.3487502E+01  2.7365168E+00 -4.3246084E+09
2.5085187E+00 -5.3654651E-01  5.4168249E+01  1.4796294E+01  2.4979719E+00  4.7184100E+09  1.4795791E+01  2.4976956E+00 -4.7171815E+09
2.8455161E+00 -6.0628592E-01  5.9706572E+01  1.6173191E+01  2.2329998E+00  5.1481412E+09  1.6172698E+01  2.2327367E+00 -5.1468934E+09
4.0473644E-02 -1.5263267E-01  1.8627745E+01  4.8923096E+00  3.4610903E+00  1.5765804E+09  4.8916273E+00  3.4606604E+00 -1.5757076E+09
2.0959433E-01 -1.5605881E-01  2.0282140E+01  5.5134147E+00  3.4706677E+00  1.6844026E+09  5.5127513E+00  3.4702506E+00 -1.6835129E+09
3.9757168E-01 -1.6753490E-01  2.2102569E+01  6.2116941E+00  3.4549880E+00  1.8065080E+09  6.2110491E+00  3.4545842E+00 -1.8056017E+09
6.0352714E-01 -1.8690925E-01  2.4109372E+01  6.9865202E+00  3.4096917E+00  1.9459303E+09  6.9858925E+00  3.4093012E+00 -1.9450074E+09
8.2676808E-01 -2.1390164E-01  2.6325713E+01  7.8340688E+00  3.3439937E+00  2.1006583E+09  7.8334585E+00  3.3436172E+00 -2.0997189E+09
1.0661000E+00 -2.4813073E-01  2.8778040E+01  8.7544471E+00  3.2446961E+00  2.2769325E+09  8.7538515E+00  3.2443329E+00 -2.2759766E+09
1.3213753E+00 -2.8906073E-01  3.1496610E+01  9.7450582E+00  3.1259928E+00  2.4714641E+09  9.7444777E+00  3.1256435E+00 -2.4704917E+09
1.5913533E+00 -3.3614119E-01  3.4516095E+01  1.0804524E+01  2.9779155E+00  2.6891047E+09  1.0803957E+01  2.9775798E+00 -2.6881159E+09
1.8761168E+00 -3.8865895E-01  3.7876309E+01  1.1932620E+01  2.8087308E+00  2.9290518E+09  1.1932066E+01  2.8084091E+00 -2.9280466E+09
2.1745781E+00 -4.4598300E-01  4.1623043E+01  1.3127161E+01  2.6137160E+00  3.1941283E+09  1.3126619E+01  2.6134082E+00 -3.1931067E+09
2.4870571E+00 -5.0726692E-01  4.5809123E+01  1.4389188E+01  2.3978769E+00  3.4848092E+09  1.4388659E+01  2.3975832E+00 -3.4837712E+09
2.8120580E+00 -5.7181437E-01  5.0495560E+01  1.5716848E+01  2.1589999E+00  3.8026685E+09  1.5716329E+01  2.1587200E+00 -3.8016143E+09
9.3334269E-02 -1.4169799E-01  1.5751993E+01  4.7898209E+00  3.2661426E+00  1.1567141E+09  4.7890980E+00  3.2656853E+00 -1.1559767E+09
2.5863865E-01 -1.4578206E-01  1.7154084E+01  5.3979897E+00  3.2759629E+00  1.2372390E+09  5.3972860E+00  3.2755184E+00 -1.2364872E+09
4.4181827E-01 -1.5749366E-01  1.8696609E+01  6.0794600E+00  3.2623024E+00  1.3283505E+09  6.0787750E+00  3.2618712E+00 -1.3275843E+09
6.4201674E-01 -1.7662376E-01  2.0396798E+01  6.8335699E+00  3.2212425E+00  1.4322668E+09  6.8329020E+00  3.2208248E+00 -1.4314863E+09
8.5855872E-01 -2.0284769E-01  2.2274273E+01  7.6566335E+00  3.1616103E+00  1.5475039E+09  7.6559831E+00  3.1612067E+00 -1.5467093E+09
1.0903181E+00 -2.3574458E-01  2.4351435E+01  8.5488046E+00  3.0711684E+00  1.6786348E+09  8.5481702E+00  3.0707791E+00 -1.6778262E+09
1.3371569E+00 -2.7475841E-01  2.6653907E+01  9.5075676E+00  2.9633888E+00  1.8232248E+09  9.5069494E+00  2.9630144E+00 -1.8224022E+09
1.5979244E+00 -3.1931707E-01  2.9211049E+01  1.0531714E+01  2.8290356E+00  1.9848205E+09  1.0531111E+01  2.8286761E+00 -1.9839841E+09
1.8727244E+00 -3.6870566E-01  3.2056572E+01  1.1621054E+01  2.6759992E+00  2.1628097E+09  1.1620466E+01  2.6756549E+00 -2.1619595E+09
2.1605655E+00 -4.2228467E-01  3.5229252E+01  1.2773654E+01  2.4999564E+00  2.3592391E+09  1.2773080E+01  2.4996274E+00 -2.3583752E+09
2.4617951E+00 -4.7922185E-01  3.8773814E+01  1.3990583E+01  2.3057108E+00  2.5744313E+09  1.3990022E+01  2.3053972E+00 -2.5735537E+09
2.7750578E+00 -5.3882390E-01  4.2741911E+01  1.5270260E+01  2.0912890E+00  2.8095045E+09  1.5269711E+01  2.0909904E+00 -2.8086132E+09
1.4146330E-01 -1.3155053E-01  1.3366512E+01  4.6903138E+00  3.0840755E+00  8.4909877E+08  4.6895489E+00  3.0835877E+00 -8.4847470E+08
3.0296480E-01 -1.3623291E-01  1.4551872E+01  5.2855306E+00  3.0941581E+00  9.0925817E+08  5.2847865E+00  3.0936843E+00 -9.0862198E+08
4.8138432E-01 -1.4812919E-01  1.5856196E+01  5.9503031E+00  3.0824634E+00  9.7726085E+08  5.9495793E+00  3.0820040E+00 -9.7661262E+08
6.7589067E-01 -1.6697841E-01  1.7294063E+01  6.6839536E+00  3.0454809E+00  1.0547298E+09  6.6832485E+00  3.0450361E+00 -1.0540696E+09
8.8582825E-01 -1.9241655E-01  1.8882076E+01  7.4829186E+00  2.9916594E+00  1.1405662E+09  7.4822325E+00  2.9912299E+00 -1.1398941E+09
1.1101388E+00 -2.2398842E-01  2.0639189E+01  8.3473716E+00  2.9096300E+00  1.2381180E+09  8.3467021E+00  2.9092155E+00 -1.2374341E+09
1.3486953E+00 -2.6112213E-01  2.2587087E+01  9.2749167E+00  2.8122052E+00  1.3455859E+09  9.2742641E+00  2.8118063E+00 -1.3448902E+09
1.6004337E+00 -3.0322853E-01  2.4750618E+01  1.0264497E+01  2.6908185E+00  1.4655609E+09  1.0263860E+01  2.6904351E+00 -1.4648534E+09
1.8654780E+00 -3.4959457E-01  2.7158315E+01  1.1315970E+01  2.5530024E+00  1.5975773E+09  1.1315348E+01  2.5526349E+00 -1.5968581E+09
2.1429279E+00 -3.9957626E-01  2.9842994E+01  1.2427632E+01  2.3947975E+00  1.7431179E+09  1.2427024E+01  2.3944459E+00 -1.7423869E+09
2.4331560E+00 -4.5235831E-01  3.2842511E+01  1.3600580E+01  2.2208077E+00  1.9024006E+09  1.3599986E+01  2.2204723E+00 -1.9016580E+09
2.7349384E+00 -5.0725378E-01  3.6200589E+01  1.4833490E+01  2.0292755E+00  2.0762184E+09  1.4832909E+01  2.0289562E+00 -2.0754643E+09
1.8514173E-01 -1.2213384E-01  1.1285378E+01  4.5934185E+00  2.9141103E+00  6.2364472E+08  4.5926122E+00  2.9135926E+00 -6.2311759E+08
3.4286034E-01 -1.2735800E-01  1.2288821E+01  5.1756495E+00  2.9244274E+00  6.6859754E+08  5.1748650E+00  2.9239241E+00 -6.6806009E+08
5.1656392E-01 -1.3939131E-01  1.3392936E+01  5.8238089E+00  2.9146014E+00  7.1935799E+08  5.8230455E+00  2.9141130E+00 -7.1881030E+08
7.0544936E-01 -1.5792606E-01  1.4610065E+01  6.5372092E+00  2.8814925E+00  7.7711284E+08  6.5364651E+00  2.8810192E+00 -7.7655495E+08
9.0888309E-01 -1.8256384E-01  1.5954258E+01  7.3124221E+00  2.8331933E+00  8.4104914E+08  7.3116977E+00  2.8327360E+00 -8.4048113E+08
1.1258743E+00 -2.1282000E-01  1.7441563E+01  8.1496774E+00  2.7591574E+00  9.1362099E+08  8.1489708E+00  2.7587160E+00 -9.1304293E+08
1.3563077E+00 -2.4811092E-01  1.9090336E+01  9.0466598E+00  2.6715465E+00  9.9349433E+08  9.0459712E+00  2.6711217E+00 -9.9290626E+08
1.5992031E+00 -2.8783475E-01  2.0921610E+01  1.0002471E+01  2.5624174E+00  1.0825633E+09  1.0001799E+01  2.5620091E+00 -1.0819653E+09
1.8547037E+00 -3.3128358E-01  2.2959539E+01  1.1017002E+01  2.4389515E+00  1.1804725E+09  1.1016346E+01  2.4385603E+00 -1.1798645E+09
2.1219960E+00 -3.7781259E-01  2.5231904E+01  1.2088769E+01  2.2975193E+00  1.2882956E+09  1.2088128E+01  2.2971450E+00 -1.2876778E+09
2.4014744E+00 -4.2662593E-01  2.7770753E+01  1.3218888E+01  2.1425266E+00  1.4061783E+09  1.3218263E+01  2.1421695E+00 -1.4055507E+09
2.6920392E+00 -4.7704606E-01  3.0613098E+01  1.4406261E+01  1.9724020E+00  1.5346802E+09  1.4405649E+01  1.9720619E+00 -1.5340427E+09
2.2477291E-01 -1.1339585E-01  9.5572246E+00  4.4992766E+00  2.7553119E+00  4.5830765E+08  4.4984237E+00  2.7547597E+00 -4.5786160E+08
3.7872209E-01 -1.1910817E-01  1.0407269E+01  5.0685190E+00  2.7658763E+00  4.9190672E+08  5.0676898E+00  2.7653398E+00 -4.9145200E+08
5.4774850E-01 -1.3123381E-01  1.1342541E+01  5.7001848E+00  2.7578636E+00  5.2980407E+08  5.6993788E+00  2.7573435E+00 -5.2934075E+08
7.3107977E-01 -1.4942337E-01  1.2373493E+01  6.3935914E+00  2.7284747E+00  5.7286778E+08  6.3928069E+00  2.7279712E+00 -5.7239592E+08
9.2810636E-01 -1.7324872E-01  1.3512031E+01  7.1454354E+00  2.6854558E+00  6.2049486E+08  7.1446728E+00  2.6849697E+00 -6.2001452E+08
1.1379042E+00 -2.0220046E-01  1.4771744E+01  7.9559815E+00  2.6190043E+00  6.7448256E+08  7.9552379E+00  2.6185351E+00 -6.7399374E+08
1.3603706E+00 -2.3568708E-01  1.6168178E+01  8.8230243E+00  2.5406824E+00  7.3384337E+08  8.8223000E+00  2.5402309E+00 -7.3334612E+08
1.5946064E+00 -2.7309801E-01  1.7719150E+01  9.7458084E+00  2.4431156E+00  7.9996094E+08  9.7451017E+00  2.4426816E+00 -7.9945528E+08
1.8407729E+00 -3.1373354E-01  1.9445114E+01  1.0724265E+01  2.3331507E+00  8.7256487E+08  1.0723575E+01  2.3327346E+00 -8.7205082E+08
2.0981388E+00 -3.5695139E-01  2.1369600E+01  1.1757117E+01  2.2074584E+00  9.5243221E+08  1.1756443E+01  2.2070603E+00 -9.5190982E+08
2.3671179E+00 -4.0197732E-01  2.3519746E+01  1.2845500E+01  2.0702490E+00  1.0396596E+09  1.2844842E+01  2.0698691E+00 -1.0391289E+09
2.6467268E+00 -4.4814585E-01  2.5926897E+01  1.3988534E+01  1.9201219E+00  1.1346420E+09  1.3987891E+01  1.9197601E+00 -1.1341030E+09
2.6061871E-01 -1.0528830E-01  8.0956320E+00  4.4076243E+00  2.6069670E+00  3.3700505E+08  4.4067251E+00  2.6063800E+00 -3.3662794E+08
4.1081415E-01 -1.1143782E-01  8.8152102E+00  4.9638652E+00  2.6177692E+00  3.6212233E+08  4.9629909E+00  2.6171987E+00 -3.6173786E+08
5.7520493E-01 -1.2361384E-01  9.6069680E+00  5.5791406E+00  2.6114930E+00  3.9041886E+08  5.5782906E+00  2.6109395E+00 -3.9002709E+08
7.5305173E-01 -1.4143015E-01  1.0479755E+01  6.2527782E+00  2.5856473E+00  4.2252929E+08  6.2519505E+00  2.5851111E+00 -4.2213026E+08
9.4377086E-01 -1.6443337E-01  1.1443648E+01  6.9816085E+00  2.5476499E+00  4.5800654E+08  6.9808036E+00  2.5471319E+00 -4.5760031E+08
1.1465043E+00 -1.9209375E-01  1.2510155E+01  7.7659551E+00  2.4883978E+00  4.9816806E+08  7.7651706E+00  2.4878979E+00 -4.9775467E+08
1.3611626E+00 -2.2381550E-01  1.3692438E+01  8.6036975E+00  2.4188676E+00  5.4228119E+08  8.6029338E+00  2.4183866E+00 -5.4186068E+08
1.5869246E+00 -2.5898308E-01  1.5005581E+01  9.4942261E+00  2.3322125E+00  5.9135715E+08  9.4934815E+00  2.3317503E+00 -5.9092957E+08
1.8239687E+00 -2.9690773E-01  1.6466904E+01  1.0437504E+01  2.2349520E+00  6.4518983E+08  1.0436779E+01  2.2345093E+00 -6.4475519E+08
2.0716415E+00 -3.3695277E-01  1.8096328E+01  1.1432448E+01  2.1240285E+00  7.0434125E+08  1.1431740E+01  2.1236051E+00 -7.0389960E+08
2.3303739E+00 -3.7836747E-01  1.9916834E+01  1.2480208E+01  2.0034587E+00  7.6887464E+08  1.2479517E+01  2.0030549E+00 -7.6842599E+08
2.5992914E+00 -4.2050083E-01  2.1954963E+01  1.3580094E+01  1.8719878E+00  8.3906717E+08  1.3579418E+01  1.8716033E+00 -8.3861155E+08
2.9297925E-01 -9.7765511E-02  6.8542491E+00  4.3184073E+00  2.4683354E+00  2.4795939E+08  4.3174619E+00  2.4677128E+00 -2.4764062E+08
4.3943640E-01 -1.0430388E-01  7.4635304E+00  4.8616664E+00  2.4793823E+00  2.6673960E+08  4.8607474E+00  2.4787770E+00 -2.6641460E+08
5.9923326E-01 -1.1649102E-01  8.1339143E+00  5.4606869E+00  2.4747844E+00  2.8787002E+08  5.4597935E+00  2.4741971E+00 -2.8753883E+08
7.7166573E-01 -1.3390857E-01  8.8728955E+00  6.1148158E+00  2.4523302E+00  3.1181465E+08  6.1139461E+00  2.4517611E+00 -3.1147732E+08
9.5617757E-01 -1.5608219E-01  9.6890082E+00  6.8210177E+00  2.4191217E+00  3.3824167E+08  6.8201720E+00  2.4185716E+00 -3.3789823E+08
1.1519759E+00 -1.8246597E-01  1.0591997E+01  7.5796655E+00  2.3666939E+00  3.6811635E+08  7.5788414E+00  2.3661628E+00 -3.6776685E+08
1.3589850E+00 -2.1246319E-01  1.1593007E+01  8.3887362E+00  2.3054735E+00  4.0089543E+08  8.3879339E+00  2.3049623E+00 -4.0053989E+08
1.5764591E+00 -2.4545679E-01  1.2704811E+01  9.2477523E+00  2.2290955E+00  4.3731747E+08  9.2469701E+00  2.2286041E+00 -4.3695593E+08
1.8045925E+00 -2.8077147E-01  1.3942076E+01  1.0156715E+01  2.1437657E+00  4.7722578E+08  1.0155952E+01  2.1432948E+00 -4.7685826E+08
2.0428055E+00 -3.1777891E-01  1.5321672E+01  1.1114720E+01  2.0466726E+00  5.2102654E+08  1.1113976E+01  2.0462221E+00 -5.2065307E+08
2.2915435E+00 -3.5575355E-01  1.6863056E+01  1.2122931E+01  1.9416426E+00  5.6876061E+08  1.2122205E+01  1.9412128E+00 -5.6838120E+08
2.5500342E+00 -3.9406096E-01  1.8588703E+01  1.3180841E+01  1.8275539E+00  6.2062260E+08  1.3180132E+01  1.8271447E+00 -6.2023730E+08
3.2212995E-01 -9.0785959E-02  5.8031565E+00  4.2315384E+00  2.3387111E+00  1.8255471E+08  4.2305439E+00  2.3380497E+00 -1.8228513E+08
4.6486235E-01 -9.7667176E-02  6.3188252E+00  4.7618346E+00  2.3500124E+00  1.9659902E+08  4.7608685E+00  2.3493695E+00 -1.9632418E+08
6.2010590E-01 -1.0982862E-01  6.8862430E+00  5.3447360E+00  2.3470400E+00  2.1237971E+08  5.3437975E+00  2.3464163E+00 -2.1209965E+08
7.8719350E-01 -1.2682426E-01  7.5117553E+00  5.9796189E+00  2.3278357E+00  2.3023607E+08  5.9787061E+00  2.3272315E+00 -2.2995083E+08
9.6559777E-01 -1.4816287E-01  8.2025864E+00  6.6635777E+00  2.2991954E+00  2.4992142E+08  6.6626909E+00  2.2986117E+00 -2.4963104E+08
1.1545899E+00 -1.7328629E-01  8.9669872E+00  7.3970350E+00  2.2532401E+00  2.7214307E+08  7.3961712E+00  2.2526766E+00 -2.7184757E+08
1.3541084E+00 -2.0160003E-01  9.8143938E+00  8.1780661E+00  2.1998746E+00  2.9649806E+08  8.1772257E+00  2.1993323E+00 -2.9619746E+08
1.5634799E+00 -2.3248869E-01  1.0755622E+01  9.0063200E+00  2.1331757E+00  3.2352573E+08  9.0055009E+00  2.1326544E+00 -3.2322006E+08
1.7829136E+00 -2.6529268E-01  1.1803089E+01  9.8818335E+00  2.0590466E+00  3.5310708E+08  9.8810355E+00  2.0585469E+00 -3.5279635E+08
2.0118993E+00 -2.9939453E-01  1.2971079E+01  1.0803872E+01  1.9748974E+00  3.8553539E+08  1.0803094E+01  1.9744192E+00 -3.8521962E+08
2.2508950E+00 -3.3409527E-01  1.4276070E+01  1.1773606E+01  1.8843675E+00  4.2083666E+08  1.1772847E+01  1.8839113E+00 -4.2051588E+08
2.4992236E+00 -3.6877890E-01  1.5737093E+01  1.2790696E+01  1.7864497E+00  4.5914685E+08  1.2789954E+01  1.7860152E+00 -4.5882108E+08
3.4830490E-01 -8.4310834E-02  4.9103388E+00  4.1468467E+00  2.2174585E+00  1.3448755E+08  4.1458007E+00  2.2167555E+00 -1.3425953E+08
4.8732750E-01 -9.1491146E-02  5.3471327E+00  4.6642151E+00  2.2290261E+00  1.4499163E+08  4.6631994E+00  2.2283428E+00 -1.4475916E+08
6.3806003E-01 -1.0359239E-01  5.8277398E+00  5.2311447E+00  2.2276281E+00  1.5677775E+08  5.2301586E+00  2.2269652E+00 -1.5654087E+08
7.9987401E-01 -1.2014520E-01  6.3575340E+00  5.8470482E+00  2.2115346E+00  1.7009402E+08  5.8460896E+00  2.2108925E+00 -1.6985276E+08
9.7227205E-01 -1.4064530E-01  6.9426352E+00  6.5091493E+00  2.1872461E+00  1.8475691E+08  6.5082187E+00  2.1866260E+00 -1.8451131E+08
1.1545883E+00 -1.6452601E-01  7.5900311E+00  7.2179265E+00  2.1474258E+00  2.0128485E+08  7.2170207E+00  2.1468272E+00 -2.0103493E+08
1.3467759E+00 -1.9119794E-01  8.3077150E+00  7.9715489E+00  2.1014785E+00  2.1937871E+08  7.9706682E+00  2.1009024E+00 -2.1912449E+08
1.5482308E+00 -2.2005029E-01  9.1048463E+00  8.7697888E+00  2.0438878E+00  2.3943247E+08  8.7689311E+00  2.0433342E+00 -2.3917397E+08
1.7591760E+00 -2.5044120E-01  9.9919434E+00  9.6127159E+00  1.9802637E+00  2.6135569E+08  9.6118811E+00  1.9797332E+00 -2.6109293E+08
1.9791672E+00 -2.8176629E-01  1.0981104E+01  1.0499754E+01  1.9082155E+00  2.8536006E+08  1.0498940E+01  1.9077080E+00 -2.8509305E+08
2.2086725E+00 -3.1335437E-01  1.2086283E+01  1.1432077E+01  1.8311995E+00  3.1146171E+08  1.1431284E+01  1.8307154E+00 -3.1119048E+08
2.4471038E+00 -3.4460943E-01  1.3323600E+01  1.2409493E+01  1.7483061E+00  3.3975519E+08  1.2408720E+01  1.7478452E+00 -3.3947975E+08
3.7174708E-01 -7.8304412E-02  4.1601046E+00  4.0644110E+00  2.1040439E+00  9.9142313E+07  4.0633154E+00  2.1032989E+00 -9.8949496E+07
5.0707313E-01 -8.5742133E-02  4.5299808E+00  4.5688694E+00  2.1158798E+00  1.0699920E+08  4.5678058E+00  2.1151554E+00 -1.0680262E+08
6.5333584E-01 -9.7750843E-02  4.9369660E+00  5.1199573E+00  2.1159980E+00  1.1580205E+08  5.1189248E+00  2.1152950E+00 -1.1560173E+08
8.0994668E-01 -1.1384196E-01  5.3856121E+00  5.7171284E+00  2.1028722E+00  1.2573221E+08  5.7161246E+00  2.1021910E+00 -1.2552818E+08
9.7643919E-01 -1.3350182E-01  5.8811021E+00  6.3577400E+00  2.0827201E+00  1.3665319E+08  6.3567655E+00  2.0820617E+00 -1.3644547E+08
1.1522093E+00 -1.5615870E-01  6.4293543E+00  7.0423340E+00  2.0487076E+00  1.4894510E+08  7.0413858E+00  2.0480720E+00 -1.4873373E+08
1.3372247E+00 -1.8123097E-01  7.0371387E+00  7.7691631E+00  2.0097565E+00  1.6238570E+08  7.7682415E+00  2.0091448E+00 -1.6217068E+08
1.5309479E+00 -2.0811514E-01  7.7122134E+00  8.5381184E+00  1.9607248E+00  1.7726272E+08  8.5372214E+00  1.9601368E+00 -1.7704408E+08
1.7336148E+00 -2.3618886E-01  8.4634870E+00  9.3492997E+00  1.9069374E+00  1.9350749E+08  9.3484271E+00  1.9063740E+00 -1.9328525E+08
1.9448429E+00 -2.6486282E-01  9.3012065E+00  1.0202278E+01  1.8461837E+00  2.1127269E+08  1.0201428E+01  1.8456449E+00 -2.1104688E+08
2.1651083E+00 -2.9349460E-01  1.0237192E+01  1.1098229E+01  1.7817398E+00  2.3056805E+08  1.1097401E+01  1.7812259E+00 -2.3033867E+08
2.3939061E+00 -3.2150950E-01  1.1285095E+01  1.2037098E+01  1.7127819E+00  2.5145911E+08  1.2036291E+01  1.7122927E+00 -2.5122618E+08
3.9265498E-01 -7.2733199E-02  3.5226290E+00  3.9839756E+00  1.9978629E+00  7.3135064E+07  3.9828311E+00  1.9970749E+00 -7.2972031E+07
5.2429848E-01 -8.0388600E-02  3.8358180E+00  4.4755836E+00  2.0099924E+00  7.9012600E+07  4.4744729E+00  2.0092260E+00 -7.8846376E+07
6.6613371E-01 -9.2274483E-02  4.1804376E+00  5.0110009E+00  2.0115922E+00  8.5587671E+07  5.0099230E+00  2.0108482E+00 -8.5418283E+07
