PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 1.8352161E+01  3.9712814E+00 -3.4296000E+01  1.1796144E+02  5.3824239E+01  2.3219741E+10  1.1794874E+02  5.3817331E+01 -2.3221125E+10
 2.0342524E+01  4.2029474E+00 -3.7169832E+01  1.2600380E+02  5.5740344E+01  2.4538317E+10  1.2599139E+02  5.5733648E+01 -2.4539705E+10
 2.2365910E+01  4.4517928E+00 -4.0318362E+01  1.3420769E+02  5.7671893E+01  2.5945331E+10  1.3419557E+02  5.7665412E+01 -2.5946714E+10
 2.4431028E+01  4.7176661E+00 -4.3774737E+01  1.4260933E+02  5.9586640E+01  2.7456621E+10  1.4259747E+02  5.9580374E+01 -2.7457994E+10
 2.6531757E+01  4.9986053E+00 -4.7576472E+01  1.5118308E+02  6.1525413E+01  2.9064762E+10  1.5117148E+02  6.1519366E+01 -2.9066115E+10
 2.8688298E+01  5.2965707E+00 -5.1766405E+01  1.5999629E+02  6.3409105E+01  3.0793413E+10  1.5998492E+02  6.3403277E+01 -3.0794743E+10
 3.0887710E+01  5.6081552E+00 -5.6393257E+01  1.6901280E+02  6.5300482E+01  3.2635669E+10  1.6900166E+02  6.5294877E+01 -3.2636967E+10
 3.3146835E+01  5.9350656E+00 -6.1512641E+01  1.7828037E+02  6.7140725E+01  3.4602697E+10  1.7826944E+02  6.7135342E+01 -3.4603958E+10
 3.5460391E+01  6.2750156E+00 -6.7188341E+01  1.8779136E+02  6.8957590E+01  3.6701484E+10  1.8778063E+02  6.8952432E+01 -3.6702703E+10
 3.7840237E+01  6.6297565E+00 -7.3493503E+01  1.9757752E+02  7.0720857E+01  3.8931158E+10  1.9756697E+02  7.0715923E+01 -3.8932328E+10
 4.0285020E+01  6.9974361E+00 -8.0512064E+01  2.0764261E+02  7.2440137E+01  4.1305142E+10  2.0763225E+02  7.2435428E+01 -4.1306259E+10
 4.2810209E+01  7.3798126E+00 -8.8340739E+01  2.1800695E+02  7.4099831E+01  4.3813031E+10  2.1799675E+02  7.4095343E+01 -4.3814090E+10
 1.7474888E+01  3.7596518E+00 -2.8116244E+01  1.1306653E+02  5.1508833E+01  1.7629826E+10  1.1305319E+02  5.1501586E+01 -1.7630984E+10
 1.9316532E+01  3.9843434E+00 -3.0447274E+01  1.2048191E+02  5.3294225E+01  1.8597680E+10  1.2046889E+02  5.3287203E+01 -1.8598841E+10
 2.1189030E+01  4.2250400E+00 -3.3002264E+01  1.2804796E+02  5.5091587E+01  1.9629821E+10  1.2803524E+02  5.5084791E+01 -1.9630977E+10
 2.3100442E+01  4.4814098E+00 -3.5807822E+01  1.3579871E+02  5.6869738E+01  2.0738051E+10  1.3578627E+02  5.6863169E+01 -2.0739197E+10
 2.5044931E+01  4.7514621E+00 -3.8894347E+01  1.4370909E+02  5.8668002E+01  2.1916398E+10  1.4369692E+02  5.8661664E+01 -2.1917528E+10
 2.7041339E+01  5.0368978E+00 -4.2296311E+01  1.5184266E+02  6.0410371E+01  2.3182660E+10  1.5183074E+02  6.0404261E+01 -2.3183768E+10
 2.9077384E+01  5.3344239E+00 -4.6053129E+01  1.6016443E+02  6.2157223E+01  2.4531235E+10  1.6015274E+02  6.2151345E+01 -2.4532315E+10
 3.1168778E+01  5.6455496E+00 -5.0209859E+01  1.6871914E+02  6.3852307E+01  2.5970444E+10  1.6870767E+02  6.3846660E+01 -2.5971492E+10
 3.3310391E+01  5.9680675E+00 -5.4817884E+01  1.7749896E+02  6.5522358E+01  2.7505230E+10  1.7748770E+02  6.5516945E+01 -2.7506241E+10
 3.5513267E+01  6.3035642E+00 -5.9936406E+01  1.8653336E+02  6.7138694E+01  2.9134840E+10  1.8652229E+02  6.7133513E+01 -2.9135808E+10
 3.7775946E+01  6.6502645E+00 -6.5633298E+01  1.9582529E+02  6.8710682E+01  3.0869069E+10  1.9581441E+02  6.8705736E+01 -3.0869991E+10
 4.0112891E+01  7.0097874E+00 -7.1986933E+01  2.0539334E+02  7.0223675E+01  3.2700076E+10  2.0538263E+02  7.0218961E+01 -3.2700949E+10
 1.6634491E+01  3.5603891E+00 -2.2945671E+01  1.0837098E+02  4.9302864E+01  1.3386283E+10  1.0835703E+02  4.9295281E+01 -1.3387243E+10
 1.8337529E+01  3.7783383E+00 -2.4838467E+01  1.1520074E+02  5.0964649E+01  1.4096753E+10  1.1518712E+02  5.0957298E+01 -1.4097713E+10
 2.0069447E+01  4.0110714E+00 -2.6911250E+01  1.2217130E+02  5.2634964E+01  1.4853973E+10  1.2215799E+02  5.2627848E+01 -1.4854929E+10
 2.1837685E+01  4.2581060E+00 -2.9185714E+01  1.2931460E+02  5.4283700E+01  1.5666743E+10  1.2930158E+02  5.4276819E+01 -1.5667688E+10
 2.3636661E+01  4.5174428E+00 -3.1686460E+01  1.3660610E+02  5.5948769E+01  1.6530289E+10  1.3659336E+02  5.5942126E+01 -1.6531219E+10
 2.5483927E+01  4.7905555E+00 -3.4441406E+01  1.4410574E+02  5.7557153E+01  1.7457997E+10  1.4409325E+02  5.7550749E+01 -1.7458909E+10
 2.7367824E+01  5.0742751E+00 -3.7482449E+01  1.5177962E+02  5.9166987E+01  1.8445360E+10  1.5176738E+02  5.9160827E+01 -1.8446248E+10
 2.9302989E+01  5.3699390E+00 -4.0845890E+01  1.5966965E+02  6.0724491E+01  1.9498583E+10  1.5965764E+02  6.0718572E+01 -1.9499443E+10
 3.1284445E+01  5.6754288E+00 -4.4573382E+01  1.6776783E+02  6.2255447E+01  2.0621153E+10  1.6775603E+02  6.2249775E+01 -2.0621981E+10
 3.3322460E+01  5.9921875E+00 -4.8712589E+01  1.7610145E+02  6.3732652E+01  2.1812437E+10  1.7608986E+02  6.3727223E+01 -2.1813231E+10
 3.5415487E+01  6.3185245E+00 -5.3318405E+01  1.8467275E+02  6.5165260E+01  2.3079582E+10  1.8466136E+02  6.5160077E+01 -2.3080337E+10
 3.7577033E+01  6.6559375E+00 -5.8453798E+01  1.9349869E+02  6.6539538E+01  2.4416687E+10  1.9348747E+02  6.6534597E+01 -2.4417400E+10
 1.5829619E+01  3.3727777E+00 -1.8571439E+01  1.0386674E+02  4.7200674E+01  1.0164655E+10  1.0385212E+02  4.7192735E+01 -1.0165432E+10
 1.7403590E+01  3.5841828E+00 -2.0084850E+01  1.1014984E+02  4.8745498E+01  1.0686237E+10  1.1013557E+02  4.8737802E+01 -1.0687015E+10
 1.9004641E+01  3.8091139E+00 -2.1744425E+01  1.1656479E+02  5.0295471E+01  1.1241834E+10  1.1655086E+02  5.0288022E+01 -1.1242608E+10
 2.0639610E+01  4.0469664E+00 -2.3567451E+01  1.2314151E+02  5.1821554E+01  1.1838006E+10  1.2312788E+02  5.1814353E+01 -1.1838772E+10
 2.2303153E+01  4.2957517E+00 -2.5573530E+01  1.2985593E+02  5.3360344E+01  1.2470957E+10  1.2984260E+02  5.3353395E+01 -1.2471711E+10
 2.4011594E+01  4.5567460E+00 -2.7785020E+01  1.3676458E+02  5.4841720E+01  1.3150763E+10  1.3675151E+02  5.4835020E+01 -1.3151501E+10
 2.5753867E+01  4.8269139E+00 -3.0227416E+01  1.4383459E+02  5.6321696E+01  1.3873811E+10  1.4382178E+02  5.6315251E+01 -1.3874530E+10
 2.7543590E+01  5.1074452E+00 -3.2929860E+01  1.5110518E+02  5.7748865E+01  1.4644736E+10  1.5109261E+02  5.7742672E+01 -1.4645432E+10
 2.9375932E+01  5.3963185E+00 -3.5925690E+01  1.5856821E+02  5.9148130E+01  1.5465990E+10  1.5855586E+02  5.9142192E+01 -1.5466659E+10
 3.1260435E+01  5.6948533E+00 -3.9253144E+01  1.6624891E+02  6.0493698E+01  1.6337053E+10  1.6623677E+02  6.0488014E+01 -1.6337693E+10
 3.3195473E+01  6.0014501E+00 -4.2956237E+01  1.7414887E+02  6.1794541E+01  1.7263135E+10  1.7413694E+02  6.1789113E+01 -1.7263742E+10
 3.5193650E+01  6.3175008E+00 -4.7085574E+01  1.8228352E+02  6.3037792E+01  1.8239797E+10  1.8227177E+02  6.3032618E+01 -1.8240370E+10
 1.5058974E+01  3.1961428E+00 -1.4833375E+01  9.9546046E+01  4.5196901E+01  7.7187142E+09  9.9530734E+01  4.5188586E+01 -7.7193408E+09
 1.6512878E+01  3.4011711E+00 -1.6067822E+01  1.0531924E+02  4.6630986E+01  8.1016765E+09  1.0530429E+02  4.6622927E+01 -8.1023037E+09
 1.7992205E+01  3.6184401E+00 -1.7418789E+01  1.1121614E+02  4.8066924E+01  8.5093978E+09  1.1120154E+02  4.8059124E+01 -8.5100224E+09
 1.9503219E+01  3.8472503E+00 -1.8900260E+01  1.1726470E+02  4.9476740E+01  8.9467743E+09  1.1725043E+02  4.9469201E+01 -8.9473929E+09
 2.1040793E+01  4.0856418E+00 -2.0528171E+01  1.2344136E+02  5.0895809E+01  9.4107984E+09  1.2342741E+02  5.0888535E+01 -9.4114079E+09
