 3.4130775E+00  1.5639560E-01  2.9047339E+01  1.5413130E+01  3.1137292E+00  1.8979843E+09  1.5413128E+01  3.1137155E+00 -1.8972222E+09
 3.7165561E+00  1.1726076E-01  3.1948970E+01  1.6642037E+01  3.0365101E+00  2.1590164E+09  1.6642035E+01  3.0364965E+00 -2.1582425E+09
 4.0331963E+00  7.2767188E-02  3.5192438E+01  1.7930726E+01  2.9345450E+00  2.4501032E+09  1.7930724E+01  2.9345316E+00 -2.4493177E+09
 4.3621377E+00  2.3413502E-02  3.8825386E+01  1.9278705E+01  2.8067682E+00  2.7730340E+09  1.9278702E+01  2.8067551E+00 -2.7722370E+09
 1.4798763E+00  2.3409682E-01  1.2094781E+01  7.5992388E+00  2.7562417E+00  5.0335294E+08  7.5992503E+00  2.7562349E+00 -5.0278936E+08
 1.6526069E+00  2.4488241E-01  1.3182361E+01  8.2975662E+00  2.8601243E+00  5.7135999E+08  8.2975757E+00  2.8601160E+00 -5.7078504E+08
 1.8418750E+00  2.4976830E-01  1.4379646E+01  9.0563233E+00  2.9445203E+00  6.5035501E+08  9.0563310E+00  2.9445108E+00 -6.4976888E+08
 2.0472933E+00  2.4844967E-01  1.5700133E+01  9.8762590E+00  3.0070454E+00  7.4186260E+08  9.8762651E+00  3.0070348E+00 -7.4126546E+08
 2.2679648E+00  2.4071737E-01  1.7159199E+01  1.0754497E+01  3.0494449E+00  8.4656786E+08  1.0754502E+01  3.0494334E+00 -8.4595989E+08
 2.5036667E+00  2.2662785E-01  1.8774407E+01  1.1693354E+01  3.0670444E+00  9.6672966E+08  1.1693358E+01  3.0670323E+00 -9.6611108E+08
 2.7535173E+00  2.0621683E-01  2.0565854E+01  1.2689585E+01  3.0636848E+00  1.1028130E+09  1.2689587E+01  3.0636722E+00 -1.1021839E+09
 3.0170703E+00  1.7975174E-01  2.2556585E+01  1.3744177E+01  3.0356823E+00  1.2569567E+09  1.3744179E+01  3.0356695E+00 -1.2563174E+09
 3.2938609E+00  1.4753277E-01  2.4773060E+01  1.4855899E+01  2.9855125E+00  1.4301465E+09  1.4855900E+01  2.9854996E+00 -1.4294970E+09
 3.5833101E+00  1.0996528E-01  2.7245736E+01  1.6024613E+01  2.9112633E+00  1.6241014E+09  1.6024614E+01  2.9112504E+00 -1.6234418E+09
 3.8852430E+00  6.7534439E-02  3.0009750E+01  1.7250178E+01  2.8146013E+00  1.8401293E+09  1.7250179E+01  2.8145885E+00 -1.8394599E+09
 4.1988635E+00  2.0755043E-02  3.3105712E+01  1.8532187E+01  2.6946471E+00  2.0795014E+09  1.8532188E+01  2.6946344E+00 -2.0788222E+09
 1.4463394E+00  2.2674951E-01  1.0300477E+01  7.4222026E+00  2.6718692E+00  3.8617348E+08  7.4222204E+00  2.6718647E+00 -3.8569378E+08
 1.6117113E+00  2.3655038E-01  1.1227532E+01  8.0855747E+00  2.7667462E+00  4.3715444E+08  8.0855905E+00  2.7667401E+00 -4.3666505E+08
 1.7928765E+00  2.4056682E-01  1.2248007E+01  8.8068689E+00  2.8429046E+00  4.9632070E+08  8.8068831E+00  2.8428972E+00 -4.9582180E+08
 1.9894069E+00  2.3856559E-01  1.3373406E+01  9.5866499E+00  2.8982240E+00  5.6479936E+08  9.5866627E+00  2.8982155E+00 -5.6429112E+08
 2.2004184E+00  2.3040570E-01  1.4616834E+01  1.0422018E+01  2.9346163E+00  6.4305850E+08  1.0422030E+01  2.9346069E+00 -6.4254109E+08
 2.4256540E+00  2.1619445E-01  1.5993260E+01  1.1315112E+01  2.9477091E+00  7.3278272E+08  1.1315123E+01  2.9476990E+00 -7.3225626E+08
 2.6642755E+00  1.9602133E-01  1.7519809E+01  1.2262746E+01  2.9414175E+00  8.3426505E+08  1.2262755E+01  2.9414067E+00 -8.3372967E+08
 2.9158397E+00  1.7019055E-01  1.9216111E+01  1.3265832E+01  2.9123303E+00  9.4908343E+08  1.3265841E+01  2.9123191E+00 -9.4853925E+08
 3.1799179E+00  1.3903588E-01  2.1104722E+01  1.4323178E+01  2.8629944E+00  1.0779279E+09  1.4323186E+01  2.8629828E+00 -1.0773750E+09
 3.4559649E+00  1.0298658E-01  2.3211587E+01  1.5434666E+01  2.7917104E+00  1.2220450E+09  1.5434673E+01  2.7916986E+00 -1.2214835E+09
 3.7438422E+00  6.2545139E-02  2.5566649E+01  1.6600196E+01  2.7002121E+00  1.3823660E+09  1.6600202E+01  2.7002002E+00 -1.3817961E+09
 4.0428155E+00  1.8238908E-02  2.8204497E+01  1.7819445E+01  2.5877862E+00  1.5597918E+09  1.7819451E+01  2.5877744E+00 -1.5592135E+09
 1.4138694E+00  2.1972264E-01  8.7798873E+00  7.2497815E+00  2.5903237E+00  2.9624323E+08  7.2498090E+00  2.5903215E+00 -2.9583447E+08
 1.5723208E+00  2.2854675E-01  9.5693601E+00  7.8802578E+00  2.6766215E+00  3.3448165E+08  7.8802828E+00  2.6766175E+00 -3.3406466E+08
 1.7458277E+00  2.3170732E-01  1.0438447E+01  8.5662005E+00  2.7449728E+00  3.7881576E+08  8.5662233E+00  2.7449673E+00 -3.7839068E+08
 1.9339279E+00  2.2903969E-01  1.1396943E+01  9.3080078E+00  2.7935046E+00  4.3007868E+08  9.3080287E+00  2.7934979E+00 -4.2964567E+08
 2.1357537E+00  2.2046735E-01  1.2456008E+01  1.0102770E+01  2.8242813E+00  4.8858692E+08  1.0102790E+01  2.8242735E+00 -4.8814611E+08
 2.3510190E+00  2.0614503E-01  1.3628391E+01  1.0952462E+01  2.8332122E+00  5.5559717E+08  1.0952480E+01  2.8332035E+00 -5.5514868E+08
 2.5789302E+00  1.8621189E-01  1.4928679E+01  1.1853963E+01  2.8242735E+00  6.3128719E+08  1.1853980E+01  2.8242642E+00 -6.3083113E+08
 2.8190499E+00  1.6100521E-01  1.6373592E+01  1.2808121E+01  2.7943060E+00  7.1682125E+08  1.2808137E+01  2.7942962E+00 -7.1635775E+08
 3.0709855E+00  1.3088845E-01  1.7982339E+01  1.3813785E+01  2.7459137E+00  8.1268009E+08  1.3813800E+01  2.7459035E+00 -8.1220925E+08
 3.3342255E+00  9.6311181E-02  1.9777026E+01  1.4870861E+01  2.6775899E+00  9.1976713E+08  1.4870875E+01  2.6775795E+00 -9.1928904E+08
 3.6086668E+00  5.7789680E-02  2.1783152E+01  1.5979289E+01  2.5911215E+00  1.0387440E+09  1.5979303E+01  2.5911110E+00 -1.0382588E+09
 3.8936341E+00  1.5860470E-02  2.4030190E+01  1.7138827E+01  2.4859425E+00  1.1702476E+09  1.7138840E+01  2.4859320E+00 -1.1697553E+09
 1.3824555E+00  2.1299445E-01  7.4775473E+00  7.0818795E+00  2.5114525E+00  2.2723362E+08  7.0819158E+00  2.5114544E+00 -2.2688567E+08
 1.5343937E+00  2.2084964E-01  8.1502875E+00  7.6813999E+00  2.5895829E+00  2.5593035E+08  7.6814330E+00  2.5895825E+00 -2.5557535E+08
 1.7006569E+00  2.2316820E-01  8.8907997E+00  8.3339811E+00  2.6505431E+00  2.8916515E+08  8.3340114E+00  2.6505407E+00 -2.8880323E+08
 1.8807548E+00  2.1985088E-01  9.7074316E+00  9.0398733E+00  2.6926918E+00  3.2755380E+08  9.0399011E+00  2.6926877E+00 -3.2718508E+08
 2.0738393E+00  2.1088193E-01  1.0609694E+01  9.7961674E+00  2.7182313E+00  3.7130749E+08  9.7961930E+00  2.7182257E+00 -3.7093209E+08
 2.2796008E+00  1.9646014E-01  1.1608448E+01  1.0604689E+01  2.7233332E+00  4.2136409E+08  1.0604713E+01  2.7233265E+00 -4.2098214E+08
 2.4972909E+00  1.7677024E-01  1.2716121E+01  1.1462391E+01  2.7120223E+00  4.7782517E+08  1.1462413E+01  2.7120147E+00 -4.7743676E+08
 2.7264805E+00  1.5217903E-01  1.3946960E+01  1.2370063E+01  2.6813705E+00  5.4154989E+08  1.2370084E+01  2.6813622E+00 -5.4115514E+08
 2.9668133E+00  1.2307587E-01  1.5317329E+01  1.3326599E+01  2.6340265E+00  6.1287136E+08  1.3326620E+01  2.6340177E+00 -6.1247035E+08
 3.2178112E+00  8.9927194E-02  1.6846055E+01  1.4331931E+01  2.5686571E+00  6.9244390E+08  1.4331951E+01  2.5686480E+00 -6.9203672E+08
 3.4794057E+00  5.3259744E-02  1.8554866E+01  1.5386042E+01  2.4870895E+00  7.8073656E+08  1.5386060E+01  2.4870801E+00 -7.8032329E+08
 3.7509779E+00  1.3616029E-02  2.0468865E+01  1.6488763E+01  2.3888872E+00  8.7819834E+08  1.6488781E+01  2.3888778E+00 -8.7777905E+08
 1.3520854E+00  2.0654498E-01  6.3738712E+00  6.9184013E+00  2.4351171E+00  1.7428504E+08  6.9184463E+00  2.4351232E+00 -1.7398848E+08
 1.4978887E+00  2.1343902E-01  6.9461378E+00  7.4887915E+00  2.5054776E+00  1.9583298E+08  7.4888332E+00  2.5054811E+00 -1.9553047E+08
 1.6572938E+00  2.1492962E-01  7.5761645E+00  8.1098858E+00  2.5594485E+00  2.2075814E+08  8.1099246E+00  2.5594498E+00 -2.2044979E+08
 1.8297888E+00  2.1097974E-01  8.2710599E+00  8.7818032E+00  2.5956043E+00  2.4951566E+08  8.7818396E+00  2.5956038E+00 -2.4920159E+08
 2.0145483E+00  2.0163065E-01  9.0389192E+00  9.5016463E+00  2.6162711E+00  2.8224412E+08  9.5016806E+00  2.6162690E+00 -2.8192441E+08
 2.2112444E+00  1.8712181E-01  9.8889897E+00  1.0271108E+01  2.6178641E+00  3.1964378E+08  1.0271140E+01  2.6178606E+00 -3.1931851E+08
 2.4191748E+00  1.6767947E-01  1.0831855E+01  1.1087217E+01  2.6044444E+00  3.6176679E+08  1.1087248E+01  2.6044397E+00 -3.6143605E+08
 2.6379207E+00  1.4369648E-01  1.1879647E+01  1.1950716E+01  2.5732963E+00  4.0924736E+08  1.1950745E+01  2.5732906E+00 -4.0891123E+08
 2.8671622E+00  1.1558448E-01  1.3046300E+01  1.2860546E+01  2.5271002E+00  4.6231481E+08  1.2860574E+01  2.5270937E+00 -4.6197335E+08
 3.1064546E+00  8.3823492E-02  1.4347850E+01  1.3816667E+01  2.4646790E+00  5.2144273E+08  1.3816694E+01  2.4646719E+00 -5.2109603E+08
 3.3557627E+00  4.8947523E-02  1.5802803E+01  1.4819102E+01  2.3878875E+00  5.8696286E+08  1.4819128E+01  2.3878799E+00 -5.8661096E+08
 3.6145216E+00  1.1502104E-02  1.7432537E+01  1.5867758E+01  2.2964028E+00  6.5919089E+08  1.5867783E+01  2.2963949E+00 -6.5883388E+08
 1.3227409E+00  2.0035321E-01  5.4154414E+00  6.7592331E+00  2.3611783E+00  1.3366335E+08  6.7592932E+00  2.3611892E+00 -1.3341143E+08
 1.4627602E+00  2.0629404E-01  5.9031778E+00  7.3022132E+00  2.4241542E+00  1.4985241E+08  7.3022693E+00  2.4241623E+00 -1.4959537E+08
 1.6156662E+00  2.0697121E-01  6.4401043E+00  7.8935877E+00  2.4715253E+00  1.6855380E+08  7.8936403E+00  2.4715307E+00 -1.6829175E+08
 1.7809313E+00  2.0240656E-01  7.0322757E+00  8.5333619E+00  2.5020662E+00  1.9010393E+08  8.5334115E+00  2.5020695E+00 -1.8983695E+08
 1.9577561E+00  1.9269457E-01  7.6865899E+00  9.2186607E+00  2.5182130E+00  2.1459171E+08  9.2187075E+00  2.5182143E+00 -2.1431989E+08
 2.1457993E+00  1.7811202E-01  8.4109271E+00  9.9510573E+00  2.5166060E+00  2.4254025E+08  9.9511018E+00  2.5166057E+00 -2.4226367E+08
 2.3444050E+00  1.5892270E-01  9.2143029E+00  1.0727664E+01  2.5013313E+00  2.7397054E+08  1.0727706E+01  2.5013296E+00 -2.7368928E+08
 2.5531673E+00  1.3554214E-01  1.0107054E+01  1.1549181E+01  2.4698667E+00  3.0935083E+08  1.1549221E+01  2.4698639E+00 -3.0906496E+08
 2.7718026E+00  1.0840074E-01  1.1101055E+01  1.2414601E+01  2.4249134E+00  3.4883783E+08  1.2414641E+01  2.4249096E+00 -3.4854741E+08
 2.9998994E+00  7.7988961E-02  1.2209967E+01  1.3323914E+01  2.3654332E+00  3.9277413E+08  1.3323952E+01  2.3654286E+00 -3.9247922E+08
 3.2374546E+00  4.4845104E-02  1.3449558E+01  1.4277184E+01  2.2932973E+00  4.4139370E+08  1.4277221E+01  2.2932922E+00 -4.4109438E+08
 3.4839550E+00  9.5149284E-03  1.4838045E+01  1.5274386E+01  2.2082812E+00  4.9491789E+08  1.5274422E+01  2.2082755E+00 -4.9461419E+08
 1.2944107E+00  1.9439791E-01  4.6171786E+00  6.6042906E+00  2.2894998E+00  1.0250264E+08  6.6043661E+00  2.2895166E+00 -1.0228800E+08
 1.4289697E+00  1.9939415E-01  5.0330427E+00  7.1214757E+00  2.3454663E+00  1.1467226E+08  7.1215465E+00  2.3454798E+00 -1.1445326E+08
 1.5757093E+00  1.9927327E-01  5.4908028E+00  7.6847919E+00  2.3866158E+00  1.2870999E+08  7.6848585E+00  2.3866263E+00 -1.2848671E+08
 1.7340918E+00  1.9411254E-01  5.9956217E+00  8.2941474E+00  2.4119084E+00  1.4486450E+08  8.2942104E+00  2.4119163E+00 -1.4463702E+08
 1.9033468E+00  1.8405588E-01  6.5533806E+00  8.9466993E+00  2.4238764E+00  1.6319115E+08  8.9467590E+00  2.4238820E+00 -1.6295955E+08
 2.0831241E+00  1.6941398E-01  7.1707965E+00  9.6439159E+00  2.4193680E+00  1.8408088E+08  9.6439728E+00  2.4193716E+00 -1.8384522E+08
 2.2728151E+00  1.5048432E-01  7.8555553E+00  1.0382995E+01  2.4024828E+00  2.0753576E+08  1.0383050E+01  2.4024847E+00 -2.0729612E+08
 2.4720289E+00  1.2770180E-01  8.6164664E+00  1.1164606E+01  2.3708750E+00  2.3390164E+08  1.1164658E+01  2.3708754E+00 -2.3365807E+08
 2.6805177E+00  1.0151222E-01  9.4636502E+00  1.1987794E+01  2.3272552E+00  2.6328464E+08  1.1987844E+01  2.3272544E+00 -2.6303719E+08
 2.8979031E+00  7.2413499E-02  1.0408752E+01  1.2852579E+01  2.2707085E+00  2.9593244E+08  1.2852627E+01  2.2707067E+00 -2.9568118E+08
 3.1242131E+00  4.0945402E-02  1.1465207E+01  1.3759067E+01  2.2031122E+00  3.3200963E+08  1.3759114E+01  2.2031095E+00 -3.3175460E+08
 3.3589839E+00  7.6513261E-03  1.2648541E+01  1.4707299E+01  2.1243254E+00  3.7167082E+08  1.4707345E+01  2.1243221E+00 -3.7141207E+08
 1.2670830E+00  1.8866149E-01  3.9380870E+00  6.4534863E+00  2.2199608E+00  7.8601493E+07  6.4535775E+00  2.2199848E+00 -7.8418526E+07
 1.3964789E+00  1.9272218E-01  4.2919798E+00  6.9463900E+00  2.2692819E+00  8.7754570E+07  6.9464758E+00  2.2693020E+00 -8.7567912E+07
 1.5373591E+00  1.9181920E-01  4.6815955E+00  7.4832078E+00  2.3045770E+00  9.8296092E+07  7.4832888E+00  2.3045936E+00 -9.8105812E+07
 1.6891817E+00  1.8608174E-01  5.1113300E+00  8.0637670E+00  2.3249765E+00  1.1040989E+08  8.0638439E+00  2.3249900E+00 -1.1021605E+08
 1.8512077E+00  1.7569933E-01  5.5861907E+00  8.6852666E+00  2.3330956E+00  1.2412889E+08  8.6853396E+00  2.3331063E+00 -1.2393156E+08
 2.0230825E+00  1.6101323E-01  6.1118976E+00  9.3490826E+00  2.3259734E+00  1.3974546E+08  9.3491525E+00  2.3259818E+00 -1.3954469E+08
 2.2042451E+00  1.4235079E-01  6.6949981E+00  1.0052504E+01  2.3077126E+00  1.5725081E+08  1.0052571E+01  2.3077188E+00 -1.5704665E+08
 2.3943214E+00  1.2016309E-01  7.3429955E+00  1.0796173E+01  2.2761267E+00  1.7690049E+08  1.0796237E+01  2.2761313E+00 -1.7669300E+08
 2.5930997E+00  9.4908088E-02  8.0645115E+00  1.1579192E+01  2.2339262E+00  1.9876559E+08  1.1579254E+01  2.2339292E+00 -1.9855481E+08
 2.8002340E+00  6.7088316E-02  8.8694640E+00  1.2401612E+01  2.1803044E+00  2.2302508E+08  1.2401673E+01  2.1803061E+00 -2.2281106E+08
 3.0157823E+00  3.7242358E-02  9.7693020E+00  1.3263582E+01  2.1171347E+00  2.4979438E+08  1.3263640E+01  2.1171353E+00 -2.4957716E+08
 3.2393279E+00  5.9088325E-03  1.0777251E+01  1.4165203E+01  2.0443472E+00  2.7918109E+08  1.4165260E+01  2.0443470E+00 -2.7896072E+08
 1.2407408E+00  1.8312533E-01  3.3479275E+00  6.3067260E+00  2.1524462E+00  6.0270048E+07  6.3068362E+00  2.1524775E+00 -6.0114470E+07
 1.3652468E+00  1.8626032E-01  3.6496513E+00  6.7767683E+00  2.1954768E+00  6.7158004E+07  6.7768727E+00  2.1955038E+00 -6.6999263E+07
 1.5005515E+00  1.8459207E-01  3.9817927E+00  7.2885535E+00  2.2252744E+00  7.5077358E+07  7.2886526E+00  2.2252975E+00 -7.4915516E+07
 1.6461141E+00  1.7829812E-01  4.3480987E+00  7.8418431E+00  2.2411245E+00  8.4164034E+07  7.8419378E+00  2.2411443E+00 -8.3999152E+07
 1.8012296E+00  1.6760979E-01  4.7528384E+00  8.4338875E+00  2.2457133E+00  9.4436244E+07  8.4339780E+00  2.2457299E+00 -9.4268374E+07
 1.9655433E+00  1.5289553E-01  5.2008875E+00  9.0659834E+00  2.2362545E+00  1.0611277E+08  9.0660704E+00  2.2362685E+00 -1.0594196E+08
 2.1385420E+00  1.3450885E-01  5.6978245E+00  9.7355133E+00  2.2168433E+00  1.1917922E+08  9.7355969E+00  2.2168548E+00 -1.1900551E+08
 2.3198701E+00  1.1291394E-01  6.2500460E+00  1.0443102E+01  2.1854376E+00  1.3382451E+08  1.0443183E+01  2.1854470E+00 -1.3364795E+08
 2.5093516E+00  8.8577777E-02  6.8648984E+00  1.1187909E+01  2.1447372E+00  1.5009563E+08  1.1187987E+01  2.1447447E+00 -1.4991626E+08
 2.7066725E+00  6.2004824E-02  7.5508359E+00  1.1970019E+01  2.0940303E+00  1.6812185E+08  1.1970094E+01  2.0940362E+00 -1.6793970E+08
 2.9119197E+00  3.3729993E-02  8.3176137E+00  1.2789619E+01  2.0351774E+00  1.8798380E+08  1.2789692E+01  2.0351818E+00 -1.8779893E+08
 3.1247216E+00  4.2848927E-03  9.1765035E+00  1.3646872E+01  1.9681673E+00  2.0975609E+08  1.3646944E+01  1.9681706E+00 -2.0956852E+08
 1.2153747E+00  1.7777204E-01  2.8557010E+00  6.1639374E+00  2.0868427E+00  4.6211816E+07  6.1640710E+00  2.0868837E+00 -4.6079217E+07
 1.3352399E+00  1.7999210E-01  3.1127768E+00  6.6124478E+00  2.1239303E+00  5.1397901E+07  6.6125742E+00  2.1239661E+00 -5.1262607E+07
 1.4652301E+00  1.7757639E-01  3.3957810E+00  7.1005756E+00  2.1485789E+00  5.7349732E+07  7.1006956E+00  2.1486100E+00 -5.7211796E+07
 1.6048103E+00  1.7074710E-01  3.7079069E+00  7.6280319E+00  2.1602151E+00  6.4167839E+07  7.6281463E+00  2.1602421E+00 -6.4027308E+07
 1.7533124E+00  1.5977352E-01  4.0527915E+00  8.1921266E+00  2.1615831E+00  7.1860977E+07  8.1922358E+00  2.1616062E+00 -7.1717897E+07
 1.9103850E+00  1.4504798E-01  4.4345902E+00  8.7940887E+00  2.1500556E+00  8.0592956E+07  8.7941937E+00  2.1500756E+00 -8.0447375E+07
 2.0755631E+00  1.2694652E-01  4.8580575E+00  9.4313982E+00  2.1297109E+00  9.0347117E+07  9.4314994E+00  2.1297279E+00 -9.0199075E+07
 2.2485109E+00  1.0594341E-01  5.3286432E+00  1.0104668E+01  2.0986360E+00  1.0126318E+08  1.0104766E+01  2.0986507E+00 -1.0111272E+08
 2.4290878E+00  8.2511717E-02  5.8526090E+00  1.0813116E+01  2.0595116E+00  1.1337169E+08  1.0813211E+01  2.0595241E+00 -1.1321884E+08
 2.6170115E+00  5.7155253E-02  6.4371593E+00  1.1556862E+01  2.0117078E+00  1.2676594E+08  1.1556955E+01  2.0117184E+00 -1.2661074E+08
 2.8123964E+00  3.0402949E-02  7.0906083E+00  1.2336132E+01  1.9570638E+00  1.4150210E+08  1.2336223E+01  1.9570727E+00 -1.4134459E+08
 3.0149138E+00  2.7773325E-03  7.8225618E+00  1.3151147E+01  1.8956166E+00  1.5763165E+08  1.3151235E+01  1.8956241E+00 -1.5747185E+08
 1.1909714E+00  1.7258540E-01  2.4327579E+00  6.0250444E+00  2.0230504E+00  3.5431247E+07  6.0252047E+00  2.0231020E+00 -3.5318337E+07
 1.3064214E+00  1.7390232E-01  2.6517861E+00  6.4532616E+00  2.0545335E+00  3.9337919E+07  6.4534138E+00  2.0545793E+00 -3.9222716E+07
 1.4313357E+00  1.7075791E-01  2.8929031E+00  6.9190177E+00  2.0743719E+00  4.3812773E+07  6.9191627E+00  2.0744124E+00 -4.3695322E+07
