PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
7.9501259E-01  1.4372773E+00  4.2445208E+01  8.4778074E+00  1.3778305E+01 -1.2096591E+09  8.4762200E+00  1.3777406E+01  1.2117331E+09
2.8624644E+00  1.6628473E+00  4.6312707E+01  1.7815595E+01  1.6397323E+01 -3.9899486E+08  1.7814043E+01  1.6396451E+01  4.0111272E+08
4.9667532E+00  1.9085871E+00  5.0576817E+01  2.7259861E+01  1.9066268E+01  4.7684557E+08  2.7258344E+01  1.9065424E+01 -4.7468387E+08
7.1170704E+00  2.1749472E+00  5.5286448E+01  3.6838074E+01  2.1780420E+01  1.4191634E+09  3.6836588E+01  2.1779603E+01 -1.4169579E+09
9.3064704E+00  2.4602951E+00  6.0497366E+01  4.6553232E+01  2.4530110E+01  2.4467156E+09  4.6551780E+01  2.4529323E+01 -2.4444662E+09
1.1556595E+01  2.7671735E+00  6.6273340E+01  5.6450410E+01  2.7308449E+01  3.5504782E+09  5.6448986E+01  2.7307690E+01 -3.5481848E+09
1.3853568E+01  3.0922310E+00  7.2687413E+01  6.6522278E+01  3.0109153E+01  4.7538320E+09  6.6520884E+01  3.0108424E+01 -4.7514947E+09
1.6215129E+01  3.4375298E+00  7.9823384E+01  7.6808403E+01  3.2921665E+01  6.0511788E+09  7.6807036E+01  3.2920965E+01 -6.0487974E+09
1.8636079E+01  3.8008497E+00  8.7777598E+01  8.7312801E+01  3.5741239E+01  7.4595341E+09  8.7311459E+01  3.5740569E+01 -7.4571086E+09
2.1128726E+01  4.1841778E+00  9.6660961E+01  9.8069165E+01  3.8557059E+01  8.9766608E+09  9.8067848E+01  3.8556418E+01 -8.9741911E+09
2.3692223E+01  4.5856649E+00  1.0660163E+02  1.0908714E+02  4.1363864E+01  1.0617170E+10  1.0908584E+02  4.1363253E+01 -1.0614656E+10
2.6342279E+01  5.0071492E+00  1.1774773E+02  1.2039297E+02  4.4152951E+01  1.2377054E+10  1.2039170E+02  4.4152369E+01 -1.2374496E+10
6.6571714E-01  1.4127586E+00  3.6616769E+01  8.0158590E+00  1.3347306E+01 -8.9787301E+08  8.0141102E+00  1.3346315E+01  8.9966180E+08
2.5985034E+00  1.6371842E+00  3.9947761E+01  1.6754309E+01  1.5843590E+01 -3.1208227E+08  1.6752599E+01  1.5842629E+01  3.1390870E+08
4.5657296E+00  1.8807577E+00  4.3620447E+01  2.5589271E+01  1.8385251E+01  3.2056053E+08  2.5587600E+01  1.8384321E+01 -3.1869648E+08
6.5760564E+00  2.1436579E+00  4.7676939E+01  3.4546723E+01  2.0967508E+01  1.0008055E+09  3.4545087E+01  2.0966608E+01 -9.9890380E+08
8.6227183E+00  2.4241236E+00  5.2165260E+01  4.3629188E+01  2.3580657E+01  1.7426876E+09  4.3627588E+01  2.3579790E+01 -1.7407483E+09
1.0726291E+01  2.7243940E+00  5.7140315E+01  5.2879368E+01  2.6218334E+01  2.5390054E+09  5.2877800E+01  2.6217498E+01 -2.5370284E+09
1.2873302E+01  3.0411297E+00  6.2664997E+01  6.2289801E+01  2.8873996E+01  3.4074076E+09  6.2288266E+01  2.8873193E+01 -3.4053928E+09
1.5080614E+01  3.3761657E+00  6.8811453E+01  7.1897848E+01  3.1537915E+01  4.3432829E+09  7.1896343E+01  3.1537144E+01 -4.3412303E+09
1.7343002E+01  3.7272848E+00  7.5662633E+01  8.1706782E+01  3.4205253E+01  5.3594057E+09  8.1705306E+01  3.4204514E+01 -5.3573153E+09
1.9672134E+01  4.0962952E+00  8.3314076E+01  9.1748319E+01  3.6865964E+01  6.4538209E+09  9.1746870E+01  3.6865258E+01 -6.4516926E+09
2.2066914E+01  4.4813628E+00  9.1876084E+01  1.0203099E+02  3.9514910E+01  7.6374161E+09  1.0202956E+02  3.9514237E+01 -7.6352498E+09
2.4542296E+01  4.8841845E+00  1.0147620E+02  1.1257930E+02  4.2144018E+01  8.9070421E+09  1.1257790E+02  4.2143377E+01 -8.9048378E+09
5.4211547E-01  1.3892528E+00  3.1564300E+01  7.5724182E+00  1.2933175E+01 -6.6618542E+08  7.5704890E+00  1.2932082E+01  6.6772787E+08
2.3480014E+00  1.6122786E+00  3.4433517E+01  1.5743169E+01  1.5310548E+01 -2.4341838E+08  1.5741284E+01  1.5309489E+01  2.4499311E+08
