PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
1.0537349E+00 -7.1641415E-03  9.1136419E+00  5.5030373E+00  1.5516797E+00  8.8230935E+08  5.5040008E+00  1.5521963E+00 -8.8193888E+08
1.2216540E+00 -1.5717454E-02  9.9466503E+00  6.1642199E+00  1.5727927E+00  1.0095659E+09  6.1651587E+00  1.5732909E+00 -1.0091874E+09
1.4096306E+00 -3.2174781E-02  1.0864544E+01  6.9018504E+00  1.5713113E+00  1.1585708E+09  6.9027657E+00  1.5717910E+00 -1.1581848E+09
1.6168469E+00 -5.6574942E-02  1.1877863E+01  7.7159163E+00  1.5455451E+00  1.3325168E+09  7.7168103E+00  1.5460069E+00 -1.3321236E+09
1.8426365E+00 -8.8811648E-02  1.2998626E+01  8.6027991E+00  1.4976439E+00  1.5321088E+09  8.6036714E+00  1.4980871E+00 -1.5317090E+09
2.0857828E+00 -1.2866067E-01  1.4240564E+01  9.5641125E+00  1.4235872E+00  1.7627479E+09  9.5649663E+00  1.4240128E+00 -1.7623418E+09
2.3461247E+00 -1.7572192E-01  1.5619407E+01  1.0596291E+01  1.3275823E+00  2.0242019E+09  1.0597126E+01  1.3279896E+00 -2.0237900E+09
2.6223386E+00 -2.2956954E-01  1.7153190E+01  1.1699677E+01  1.2063198E+00  2.3216110E+09  1.1700495E+01  1.2067096E+00 -2.3211936E+09
2.9144582E+00 -2.8958785E-01  1.8862655E+01  1.2873009E+01  1.0627329E+00  2.6560565E+09  1.2873811E+01  1.0631049E+00 -2.6556341E+09
3.2212693E+00 -3.5524142E-01  2.0771684E+01  1.4115432E+01  8.9517732E-01  3.0315945E+09  1.4116219E+01  8.9553206E-01 -3.0311674E+09
3.5430117E+00 -4.2574720E-01  2.2907849E+01  1.5427077E+01  7.0573946E-01  3.4501221E+09  1.5427849E+01  7.0607684E-01 -3.4496906E+09
3.8779854E+00 -5.0047802E-01  2.5303040E+01  1.6807239E+01  4.9374982E-01  3.9147485E+09  1.6807998E+01  4.9407033E-01 -3.9143128E+09
1.0258659E+00 -8.0199140E-03  7.8606804E+00  5.3978493E+00  1.5362997E+00  6.8496463E+08  5.3989152E+00  1.5368710E+00 -6.8464444E+08
1.1900935E+00 -1.6718963E-02  8.5783599E+00  6.0415394E+00  1.5559852E+00  7.8164883E+08  6.0425780E+00  1.5565361E+00 -7.8132179E+08
1.3734018E+00 -3.2944221E-02  9.3692670E+00  6.7582182E+00  1.5545034E+00  8.9454775E+08  6.7592304E+00  1.5550338E+00 -8.9421423E+08
1.5749843E+00 -5.6667767E-02  1.0242485E+01  7.5478380E+00  1.5304067E+00  1.0260196E+09  7.5488265E+00  1.5309171E+00 -1.0256800E+09
1.7941834E+00 -8.7728710E-02  1.1208375E+01  8.4067652E+00  1.4859648E+00  1.1765223E+09  8.4077296E+00  1.4864546E+00 -1.1761769E+09
2.0298450E+00 -1.2585295E-01  1.2278774E+01  9.3366649E+00  1.4174526E+00  1.3500646E+09  9.3376087E+00  1.4179229E+00 -1.3497139E+09
2.2818131E+00 -1.7060957E-01  1.3467243E+01  1.0333981E+01  1.3290903E+00  1.5463926E+09  1.0334904E+01  1.3295405E+00 -1.5460370E+09
2.5488527E+00 -2.2154041E-01  1.4789335E+01  1.1399178E+01  1.2178382E+00  1.7692873E+09  1.1400082E+01  1.2182689E+00 -1.7689269E+09
2.8310177E+00 -2.7801790E-01  1.6262929E+01  1.2531027E+01  1.0866427E+00  2.0194852E+09  1.2531913E+01  1.0870537E+00 -2.0191206E+09
3.1271932E+00 -3.3948774E-01  1.7908618E+01  1.3728856E+01  9.3406479E-01  2.2999261E+09  1.3729726E+01  9.3445673E-01 -2.2995575E+09
3.4376498E+00 -4.0517171E-01  1.9750183E+01  1.4992848E+01  7.6220507E-01  2.6119543E+09  1.4993701E+01  7.6257783E-01 -2.6115819E+09
3.7608368E+00 -4.7443589E-01  2.1815119E+01  1.6322502E+01  5.7055620E-01  2.9577783E+09  1.6323341E+01  5.7091034E-01 -2.9574024E+09
9.9863501E-01 -8.8602834E-03  6.7707107E+00  5.2960209E+00  1.5219080E+00  5.3205671E+08  5.2971996E+00  1.5225397E+00 -5.3178140E+08
1.1591867E+00 -1.7682366E-02  7.3895625E+00  5.9224528E+00  1.5402315E+00  6.0550897E+08  5.9236012E+00  1.5408406E+00 -6.0522770E+08
1.3378643E+00 -3.3659430E-02  8.0715348E+00  6.6185067E+00  1.5387676E+00  6.9104437E+08  6.6196261E+00  1.5393541E+00 -6.9075748E+08
1.5338759E+00 -5.6702260E-02  8.8244652E+00  7.3841115E+00  1.5162908E+00  7.9040457E+08  7.3852047E+00  1.5168552E+00 -7.9011240E+08
1.7465753E+00 -8.6600646E-02  9.6572891E+00  8.2156261E+00  1.4751741E+00  9.0387957E+08  8.2166926E+00  1.4757155E+00 -9.0358245E+08
1.9748707E+00 -1.2303603E-01  1.0580220E+01  9.1147742E+00  1.4119655E+00  1.0344454E+09  9.1158179E+00  1.4124854E+00 -1.0341436E+09
2.2186127E+00 -1.6555136E-01  1.1604952E+01  1.0078011E+01  1.3308826E+00  1.1818516E+09  1.0079031E+01  1.3313802E+00 -1.1815455E+09
2.4766516E+00 -2.1366123E-01  1.2744903E+01  1.1105918E+01  1.2291330E+00  1.3488787E+09  1.1106918E+01  1.2296091E+00 -1.3485685E+09
2.7490608E+00 -2.6673018E-01  1.4015495E+01  1.2197301E+01  1.1096619E+00  1.5360244E+09  1.2198281E+01  1.1101162E+00 -1.5357105E+09
3.0348199E+00 -3.2418960E-01  1.5434492E+01  1.3351660E+01  9.7121466E-01  1.7454174E+09  1.3352621E+01  9.7164776E-01 -1.7450999E+09
3.3342274E+00 -3.8526939E-01  1.7022399E+01  1.4569224E+01  8.1589221E-01  1.9780087E+09  1.4570167E+01  8.1630407E-01 -1.9776880E+09
3.6458730E+00 -4.4933282E-01  1.8802939E+01  1.5849681E+01  6.4332922E-01  2.2353627E+09  1.5850608E+01  6.4372049E-01 -2.2350390E+09
9.7202678E-01 -9.6867561E-03  5.8355410E+00  5.1974759E+00  1.5084816E+00  4.1351486E+08  5.1987797E+00  1.5091797E+00 -4.1327762E+08
1.1289169E+00 -1.8609748E-02  6.3689241E+00  5.8068745E+00  1.5255067E+00  4.6931418E+08  5.8081448E+00  1.5261798E+00 -4.6907182E+08
1.3030007E+00 -3.4323248E-02  6.9567771E+00  6.4826226E+00  1.5240781E+00  5.3411348E+08  6.4838608E+00  1.5247262E+00 -5.3386629E+08
1.4935043E+00 -5.6682012E-02  7.6058585E+00  7.2246364E+00  1.5031725E+00  6.0919895E+08  7.2258455E+00  1.5037962E+00 -6.0894722E+08
1.6997952E+00 -8.5431571E-02  8.3238744E+00  8.0292734E+00  1.4652495E+00  6.9474780E+08  8.0304532E+00  1.4658480E+00 -6.9449182E+08
1.9208436E+00 -1.2021406E-01  9.1196325E+00  8.8983202E+00  1.4071081E+00  7.9296919E+08  8.8994747E+00  1.4076828E+00 -7.9270920E+08
2.1565075E+00 -1.6055075E-01  1.0003219E+01  9.8282451E+00  1.3329505E+00  9.0363080E+08  9.8293739E+00  1.3335004E+00 -9.0336708E+08
2.4057203E+00 -2.0593365E-01  1.0986207E+01  1.0819748E+01  1.2402099E+00  1.0287768E+09  1.0820854E+01  1.2407361E+00 -1.0285096E+09
2.6685738E+00 -2.5572319E-01  1.2081900E+01  1.1871664E+01  1.1318178E+00  1.1687404E+09  1.1872748E+01  1.1323199E+00 -1.1684700E+09
2.9441371E+00 -3.0934059E-01  1.3305618E+01  1.2983658E+01  1.0066845E+00  1.3250614E+09  1.2984721E+01  1.0071632E+00 -1.3247879E+09
3.2327341E+00 -3.6602688E-01  1.4675056E+01  1.4155998E+01  8.6689895E-01  1.4984117E+09  1.4157042E+01  8.6735413E-01 -1.4981354E+09
3.5330863E+00 -4.2514611E-01  1.6210674E+01  1.5388551E+01  7.1222046E-01  1.6898966E+09  1.5389576E+01  7.1265286E-01 -1.6896176E+09
9.4599924E-01 -1.0500231E-02  5.0263239E+00  5.1020517E+00  1.4959962E+00  3.2156226E+08  5.1034936E+00  1.4967678E+00 -3.2135823E+08
1.0992443E+00 -1.9502630E-02  5.4868251E+00  5.6946449E+00  1.5117852E+00  3.6394891E+08  5.6960496E+00  1.5125291E+00 -3.6374041E+08
1.2687742E+00 -3.4937981E-02  5.9942961E+00  6.3504077E+00  1.5104078E+00  4.1303577E+08  6.3517768E+00  1.5111239E+00 -4.1282305E+08
1.4538353E+00 -5.6610096E-02  6.5545700E+00  7.0692543E+00  1.4910243E+00  4.6977265E+08  7.0705912E+00  1.4917134E+00 -4.6955596E+08
1.6538116E+00 -8.4225095E-02  7.1743004E+00  7.8475467E+00  1.4561653E+00  5.3426204E+08  7.8488508E+00  1.4568264E+00 -5.3404164E+08
1.8677347E+00 -1.1739071E-01  7.8610881E+00  8.6871390E+00  1.4028601E+00  6.0814397E+08  8.6884151E+00  1.4034949E+00 -6.0792007E+08
2.0954714E+00 -1.5561068E-01  8.6236423E+00  9.5845147E+00  1.3352833E+00  6.9121110E+08  9.5857624E+00  1.3358908E+00 -6.9098395E+08
2.3360350E+00 -1.9835886E-01  9.4719483E+00  1.0540490E+01  1.2510744E+00  7.8496589E+08  1.0541712E+01  1.2516557E+00 -7.8473570E+08
2.5895349E+00 -2.4499500E-01  1.0417489E+01  1.1553928E+01  1.1531388E+00  8.8962895E+08  1.1555126E+01  1.1536935E+00 -8.8939594E+08
2.8551256E+00 -2.9493402E-01  1.1473489E+01  1.2624651E+01  1.0405342E+00  1.0063128E+09  1.2625826E+01  1.0410630E+00 -1.0060772E+09
3.1331530E+00 -3.4743073E-01  1.2655216E+01  1.3752960E+01  9.1532596E-01  1.1354916E+09  1.3754113E+01  9.1582887E-01 -1.1352535E+09
3.4224633E+00 -4.0185325E-01  1.3980330E+01  1.4938884E+01  7.7738158E-01  1.2779437E+09  1.4940018E+01  7.7785932E-01 -1.2777033E+09
9.2054991E-01 -1.1301830E-02  4.3405524E+00  5.0097304E+00  1.4844420E+00  2.5019756E+08  5.0113248E+00  1.4852951E+00 -2.5002156E+08
1.0701650E+00 -2.0362723E-02  4.7376721E+00  5.5857327E+00  1.4990526E+00  2.8239355E+08  5.5872859E+00  1.4998750E+00 -2.8221371E+08
1.2351797E+00 -3.5506088E-02  5.1753409E+00  6.2218179E+00  1.4977381E+00  3.1957513E+08  6.2233315E+00  1.4985297E+00 -3.1939164E+08
1.4148636E+00 -5.6489697E-02  5.6585920E+00  6.9179070E+00  1.4798244E+00  3.6244360E+08  6.9193848E+00  1.4805861E+00 -3.6225669E+08
1.6086191E+00 -8.2984894E-02  6.1931641E+00  7.6703732E+00  1.4478991E+00  4.1105309E+08  7.6718148E+00  1.4486297E+00 -4.1086298E+08
1.8155389E+00 -1.1456965E-01  6.7856180E+00  8.4811446E+00  1.3992034E+00  4.6662134E+08  8.4825551E+00  1.3999049E+00 -4.6642822E+08
2.0354991E+00 -1.5073411E-01  7.4434659E+00  9.3467190E+00  1.3378718E+00  5.2896810E+08  9.3480980E+00  1.3385431E+00 -5.2877218E+08
2.2675905E+00 -1.9093805E-01  8.1753262E+00  1.0268027E+01  1.2617315E+00  5.9919740E+08  1.0269378E+01  1.2623737E+00 -5.9899884E+08
2.5119391E+00 -2.3454374E-01  8.9911071E+00  1.1243959E+01  1.1736510E+00  6.7745325E+08  1.1245283E+01  1.1742638E+00 -6.7725225E+08
2.7677805E+00 -2.8096330E-01  9.9022205E+00  1.2274484E+01  1.0728189E+00  7.6453869E+08  1.2275783E+01  1.0734030E+00 -7.6433541E+08
3.0354802E+00 -3.2946774E-01  1.0921844E+01  1.3359934E+01  9.6126718E-01  8.6078759E+08  1.3361208E+01  9.6182260E-01 -8.6058220E+08
3.3140012E+00 -3.7943217E-01  1.2065218E+01  1.4500486E+01  8.3895632E-01  9.6674654E+08  1.4501739E+01  8.3948393E-01 -9.6653917E+08
8.9564513E-01 -1.2092655E-02  3.7406292E+00  4.9203726E+00  1.4737937E+00  1.9477853E+08  4.9221352E+00  1.4747358E+00 -1.9462704E+08
1.0416468E+00 -2.1191705E-02  4.0833460E+00  5.4800015E+00  1.4872840E+00  2.1923267E+08  5.4817185E+00  1.4881923E+00 -2.1907784E+08
1.2021870E+00 -3.6029973E-02  4.4610461E+00  6.0967192E+00  1.4860450E+00  2.4739468E+08  6.0983926E+00  1.4869194E+00 -2.4723670E+08
1.3765609E+00 -5.6323916E-02  4.8780734E+00  6.7704633E+00  1.4695514E+00  2.7978247E+08  6.7720974E+00  1.4703928E+00 -2.7962153E+08
1.5641913E+00 -8.1714529E-02  5.3393825E+00  7.4976227E+00  1.4404338E+00  3.1641942E+08  7.4992169E+00  1.4412410E+00 -3.1625571E+08
1.7642313E+00 -1.1175443E-01  5.8506333E+00  8.2802011E+00  1.3961256E+00  3.5820969E+08  8.2817608E+00  1.3969007E+00 -3.5804336E+08
1.9765676E+00 -1.4592383E-01  6.4183111E+00  9.1147141E+00  1.3407126E+00  4.0499986E+08  9.1162390E+00  1.3414542E+00 -4.0483110E+08
2.2003652E+00 -1.8367226E-01  7.0498543E+00  1.0002205E+01  1.2721915E+00  4.5760089E+08  1.0003698E+01  1.2729010E+00 -4.5742984E+08
2.4357664E+00 -2.2436740E-01  7.7538131E+00  1.0941588E+01  1.1933849E+00  5.1610525E+08  1.0943051E+01  1.1940618E+00 -5.1593207E+08
2.6820830E+00 -2.6742183E-01  8.5400378E+00  1.1932973E+01  1.1035969E+00  5.8109186E+08  1.1934409E+01  1.1042422E+00 -5.8091670E+08
2.9396983E+00 -3.1212485E-01  9.4199015E+00  1.2976716E+01  1.0048174E+00  6.5279559E+08  1.2978125E+01  1.0054310E+00 -6.5261859E+08
3.2076846E+00 -3.5786117E-01  1.0406556E+01  1.4073135E+01  8.9708690E-01  7.3159883E+08  1.4074520E+01  8.9766973E-01 -7.3142010E+08
8.7127609E-01 -1.2873814E-02  3.2285336E+00  4.8339217E+00  1.4640287E+00  1.5171842E+08  4.8358707E+00  1.4650702E+00 -1.5158771E+08
1.0136802E+00 -2.1991246E-02  3.5242419E+00  5.3773867E+00  1.4764545E+00  1.7029132E+08  5.3792850E+00  1.4774584E+00 -1.7015772E+08
1.1697863E+00 -3.6512009E-02  3.8501413E+00  5.9750390E+00  1.4753017E+00  1.9162044E+08  5.9768887E+00  1.4762678E+00 -1.9148412E+08
1.3389174E+00 -5.6115800E-02  4.2099822E+00  6.6268415E+00  1.4601773E+00  2.1608825E+08  6.6286472E+00  1.4611067E+00 -2.1594936E+08
1.5205188E+00 -8.0417477E-02  4.6080392E+00  7.3292031E+00  1.4337424E+00  2.4369935E+08  7.3309642E+00  1.4346338E+00 -2.4355805E+08
1.7138030E+00 -1.0894848E-01  5.0492004E+00  8.0842071E+00  1.3936057E+00  2.7512520E+08  8.0859302E+00  1.3944615E+00 -2.7498164E+08
1.9186678E+00 -1.4118250E-01  5.5390622E+00  8.8883877E+00  1.3437942E+00  3.1023716E+08  8.8900723E+00  1.3446130E+00 -3.1009151E+08
2.1343503E+00 -1.7656239E-01  6.0840443E+00  9.7428981E+00  1.2824586E+00  3.4963083E+08  9.7445483E+00  1.2832420E+00 -3.4948321E+08
2.3610075E+00 -2.1446389E-01  6.6915294E+00  1.0646676E+01  1.2123666E+00  3.9336420E+08  1.0648293E+01  1.2131141E+00 -3.9321477E+08
2.5980240E+00 -2.5430297E-01  7.3700177E+00  1.1599964E+01  1.1329240E+00  4.4185416E+08  1.1601550E+01  1.1336367E+00 -4.4170301E+08
