 3.3853625E+00 -2.9968923E-01  6.2669962E+00  1.8760588E+01  3.9772761E+00  4.3509508E+09  1.8760725E+01  3.9773383E+00 -4.3507914E+09
 3.6952851E+00 -3.6181326E-01  6.9253344E+00  1.9961769E+01  3.7280058E+00  4.7154302E+09  1.9961903E+01  3.7280652E+00 -4.7152681E+09
 4.0203640E+00 -4.2832688E-01  7.6631085E+00  2.1236999E+01  3.4560649E+00  5.1152396E+09  2.1237131E+01  3.4561215E+00 -5.1150750E+09
 4.3589344E+00 -4.9854917E-01  8.4915888E+00  2.2585255E+01  3.1601743E+00  5.5521342E+09  2.2585385E+01  3.1602281E+00 -5.5519671E+09
 1.4565655E+00 -3.7288585E-02  2.5258278E+00  1.1582811E+01  4.8742342E+00  1.8859593E+09  1.1582991E+01  4.8743266E+00 -1.8858420E+09
 1.6231287E+00 -4.3667006E-02  2.7761831E+00  1.2134892E+01  4.8382195E+00  1.9989208E+09  1.2135065E+01  4.8383077E+00 -1.9988002E+09
 1.8088468E+00 -5.7734892E-02  3.0520194E+00  1.2767916E+01  4.7780784E+00  2.1265596E+09  1.2768083E+01  4.7781626E+00 -2.1264358E+09
 2.0128304E+00 -7.9373411E-02  3.3565845E+00  1.3482555E+01  4.6895883E+00  2.2717290E+09  1.3482716E+01  4.6896685E+00 -2.2716022E+09
 2.2344760E+00 -1.0832503E-01  3.6935778E+00  1.4272138E+01  4.5812152E+00  2.4328234E+09  1.4272294E+01  4.5812916E+00 -2.4326937E+09
 2.4724898E+00 -1.4424308E-01  4.0672318E+00  1.5140512E+01  4.4411726E+00  2.6153615E+09  1.5140664E+01  4.4412456E+00 -2.6152289E+09
 2.7268585E+00 -1.8660247E-01  4.4823950E+00  1.6081281E+01  4.2819915E+00  2.8167994E+09  1.6081428E+01  4.2820611E+00 -2.8166641E+09
 2.9962752E+00 -2.3487875E-01  4.9446262E+00  1.7095767E+01  4.0952634E+00  3.0413343E+09  1.7095912E+01  4.0953298E+00 -3.0411966E+09
 3.2809003E+00 -2.8837062E-01  5.4603325E+00  1.8181775E+01  3.8879544E+00  3.2886540E+09  1.8181916E+01  3.8880177E+00 -3.2885138E+09
 3.5796169E+00 -3.4646748E-01  6.0368899E+00  1.9338569E+01  3.6565751E+00  3.5611471E+09  1.9338707E+01  3.6566354E+00 -3.5610045E+09
 3.8928010E+00 -4.0833139E-01  6.6828227E+00  2.0566070E+01  3.4051393E+00  3.8596188E+09  2.0566205E+01  3.4051967E+00 -3.8594740E+09
 4.2189338E+00 -4.7327966E-01  7.4080014E+00  2.1863448E+01  3.1325238E+00  4.1852915E+09  2.1863581E+01  3.1325783E+00 -4.1851444E+09
 1.4123603E+00 -3.7201887E-02  2.2359448E+00  1.1237506E+01  4.7301634E+00  1.4306275E+09  1.1237691E+01  4.7302587E+00 -1.4305253E+09
 1.5750174E+00 -4.3871115E-02  2.4532535E+00  1.1775495E+01  4.6947442E+00  1.5161585E+09  1.1775674E+01  4.6948354E+00 -1.5160535E+09
 1.7558263E+00 -5.7847113E-02  2.6929609E+00  1.2390641E+01  4.6367147E+00  1.6126329E+09  1.2390814E+01  4.6368019E+00 -1.6125252E+09
 1.9539177E+00 -7.8950873E-02  2.9578954E+00  1.3083540E+01  4.5521574E+00  1.7221746E+09  1.3083708E+01  4.5522409E+00 -1.7220643E+09
 2.1687021E+00 -1.0687774E-01  3.2512819E+00  1.3847688E+01  4.4494528E+00  1.8435261E+09  1.3847851E+01  4.4495327E+00 -1.8434132E+09
 2.3989540E+00 -1.4123919E-01  3.5768108E+00  1.4686838E+01  4.3173196E+00  1.9808175E+09  1.4686996E+01  4.3173957E+00 -1.9807022E+09
 2.6446658E+00 -1.8148764E-01  3.9387112E+00  1.5594786E+01  4.1680358E+00  2.1320788E+09  1.5594940E+01  4.1681083E+00 -2.1319611E+09
 2.9046195E+00 -2.2707515E-01  4.3418431E+00  1.6572893E+01  3.9935836E+00  2.3004251E+09  1.6573043E+01  3.9936525E+00 -2.3003050E+09
 3.1789940E+00 -2.7729672E-01  4.7917922E+00  1.7619071E+01  3.8008061E+00  2.4855722E+09  1.7619217E+01  3.8008716E+00 -2.4854498E+09
 3.4667670E+00 -3.3153183E-01  5.2950066E+00  1.8732731E+01  3.5864382E+00  2.6892566E+09  1.8732874E+01  3.5865003E+00 -2.6891320E+09
 3.7683395E+00 -3.8895518E-01  5.8589356E+00  1.9913873E+01  3.3544342E+00  2.9120350E+09  1.9914012E+01  3.3544930E+00 -2.9119082E+09
 4.0823308E+00 -4.4888607E-01  6.4922055E+00  2.1161844E+01  3.1038068E+00  3.1547544E+09  2.1161981E+01  3.1038625E+00 -3.1546255E+09
 1.3695883E+00 -3.7108085E-02  1.9312292E+00  1.0902534E+01  4.5901912E+00  1.0852059E+09  1.0902727E+01  4.5902895E+00 -1.0851162E+09
 1.5283718E+00 -4.4042547E-02  2.1216666E+00  1.1426677E+01  4.5554194E+00  1.1499587E+09  1.1426863E+01  4.5555132E+00 -1.1498665E+09
 1.7043289E+00 -5.7906844E-02  2.3316486E+00  1.2024296E+01  4.4995056E+00  1.2228667E+09  1.2024475E+01  4.4995952E+00 -1.2227722E+09
 1.8966140E+00 -7.8467304E-02  2.5636475E+00  1.2695926E+01  4.4188151E+00  1.3055113E+09  1.2696100E+01  4.4189006E+00 -1.3054144E+09
 2.1046539E+00 -1.0537740E-01  2.8204857E+00  1.3435232E+01  4.3216306E+00  1.3969090E+09  1.3435400E+01  4.3217121E+00 -1.3968098E+09
 2.3272914E+00 -1.3821207E-01  3.1053917E+00  1.4245876E+01  4.1971453E+00  1.5001508E+09  1.4246040E+01  4.1972231E+00 -1.5000496E+09
 2.5645261E+00 -1.7640571E-01  3.4220679E+00  1.5121856E+01  4.0573801E+00  1.6137133E+09  1.5122015E+01  4.0574542E+00 -1.6136099E+09
 2.8152260E+00 -2.1939162E-01  3.7747593E+00  1.6064563E+01  3.8946810E+00  1.7399081E+09  1.6064718E+01  3.8947516E+00 -1.7398028E+09
 3.0795876E+00 -2.6646481E-01  4.1683609E+00  1.7072019E+01  3.7157595E+00  1.8784859E+09  1.7072171E+01  3.7158268E+00 -1.8783786E+09
 3.3566786E+00 -3.1699895E-01  4.6085055E+00  1.8143773E+01  3.5175540E+00  2.0307080E+09  1.8143921E+01  3.5176181E+00 -2.0305988E+09
 3.6469226E+00 -3.7018423E-01  5.1017127E+00  1.9279895E+01  3.3039489E+00  2.1969576E+09  1.9280040E+01  3.3040098E+00 -2.1968466E+09
 3.9490686E+00 -4.2534536E-01  5.6555269E+00  2.0479902E+01  3.0740757E+00  2.3778188E+09  2.0480044E+01  3.0741334E+00 -2.3777060E+09
 1.3282079E+00 -3.7007447E-02  1.6956498E+00  1.0577599E+01  4.4541972E+00  8.2316635E+08  1.0577799E+01  4.4542986E+00 -8.2308799E+08
 1.4831480E+00 -4.4181964E-02  1.8625996E+00  1.1088127E+01  4.4201216E+00  8.7218143E+08  1.1088320E+01  4.4202183E+00 -8.7210089E+08
 1.6543091E+00 -5.7915358E-02  2.0466185E+00  1.1668555E+01  4.3663246E+00  9.2727090E+08  1.1668741E+01  4.3664168E+00 -9.2718825E+08
 1.8408724E+00 -7.7924634E-02  2.2498759E+00  1.2319369E+01  4.2894323E+00  9.8961184E+08  1.2319549E+01  4.2895201E+00 -9.8952716E+08
 2.0422837E+00 -1.0382645E-01  2.4748442E+00  1.3034406E+01  4.1976191E+00  1.0584369E+09  1.3034581E+01  4.1977029E+00 -1.0583502E+09
 2.2574536E+00 -1.3516419E-01  2.7243543E+00  1.3817252E+01  4.0805268E+00  1.1360596E+09  1.3817421E+01  4.0806065E+00 -1.1359711E+09
 2.4863898E+00 -1.7135852E-01  3.0016442E+00  1.4662095E+01  3.9499117E+00  1.2213030E+09  1.4662259E+01  3.9499876E+00 -1.2212126E+09
 2.7280440E+00 -2.1182835E-01  3.3104389E+00  1.5570365E+01  3.7984602E+00  1.3158828E+09  1.5570525E+01  3.7985324E+00 -1.3157906E+09
 2.9826291E+00 -2.5587218E-01  3.6550163E+00  1.6540186E+01  3.6327432E+00  1.4195851E+09  1.6540342E+01  3.6328117E+00 -1.4194911E+09
 3.2492988E+00 -3.0286157E-01  4.0403122E+00  1.7571238E+01  3.4498836E+00  1.5333257E+09  1.7571390E+01  3.4499485E+00 -1.5332300E+09
 3.5284963E+00 -3.5200479E-01  4.4720314E+00  1.8663657E+01  3.2536863E+00  1.6573671E+09  1.8663805E+01  3.2537478E+00 -1.6572697E+09
 3.8190928E+00 -4.0263506E-01  4.9567777E+00  1.9817112E+01  3.0433848E+00  1.7921095E+09  1.9817258E+01  3.0434431E+00 -1.7920105E+09
 1.2881709E+00 -3.6900212E-02  1.4911780E+00  1.0262375E+01  4.3220610E+00  6.2438461E+08  1.0262577E+01  4.3221621E+00 -6.2431584E+08
 1.4392963E+00 -4.4289985E-02  1.6363021E+00  1.0759514E+01  4.2887300E+00  6.6148113E+08  1.0759709E+01  4.2888266E+00 -6.6141048E+08
 1.6057166E+00 -5.7873875E-02  1.7964115E+00  1.1323080E+01  4.2370509E+00  7.0309978E+08  1.1323269E+01  4.2371433E+00 -7.0302732E+08
 1.7866423E+00 -7.7324725E-02  1.9733951E+00  1.1953523E+01  4.1638894E+00  7.5011685E+08  1.1953706E+01  4.1639778E+00 -7.5004264E+08
 1.9815403E+00 -1.0222721E-01  2.1694113E+00  1.2644858E+01  4.0773024E+00  8.0193444E+08  1.2645035E+01  4.0773870E+00 -8.0185853E+08
 2.1893890E+00 -1.3209793E-01  2.3869251E+00  1.3400594E+01  3.9673526E+00  8.6028431E+08  1.3400767E+01  3.9674332E+00 -8.6020675E+08
 2.4102049E+00 -1.6634781E-01  2.6287678E+00  1.4215118E+01  3.8455282E+00  9.2425821E+08  1.4215286E+01  3.8456050E+00 -9.2417903E+08
 2.6430206E+00 -2.0438548E-01  2.8981859E+00  1.5089891E+01  3.7048324E+00  9.9512955E+08  1.5090055E+01  3.7049055E+00 -9.9504880E+08
 2.8880649E+00 -2.4551607E-01  3.1989207E+00  1.6023140E+01  3.5516886E+00  1.0727182E+09  1.6023299E+01  3.5517582E+00 -1.0726360E+09
 3.1445728E+00 -2.8911249E-01  3.5352837E+00  1.7014667E+01  3.3833864E+00  1.1576888E+09  1.7014823E+01  3.3834525E+00 -1.1576051E+09
 3.4130050E+00 -3.3440335E-01  3.9122575E+00  1.8064670E+01  3.2036433E+00  1.2502202E+09  1.8064823E+01  3.2037060E+00 -1.2501349E+09
 3.6923474E+00 -3.8073314E-01  4.3356167E+00  1.9172960E+01  3.0117809E+00  1.3505846E+09  1.9173110E+01  3.0118403E+00 -1.3504979E+09
 1.2494387E+00 -3.6786632E-02  1.2904214E+00  9.9565613E+00  4.1936534E+00  4.7359101E+08  9.9567699E+00  4.1937569E+00 -4.7353078E+08
 1.3967764E+00 -4.4367229E-02  1.4178502E+00  1.0440527E+01  4.1611162E+00  5.0166260E+08  1.0440727E+01  4.1612145E+00 -5.0160067E+08
 1.5585095E+00 -5.7783598E-02  1.5583246E+00  1.0987553E+01  4.1115569E+00  5.3309895E+08  1.0987746E+01  4.1116502E+00 -5.3303538E+08
 1.7338807E+00 -7.6669404E-02  1.7135034E+00  1.1598062E+01  4.0420615E+00  5.6855249E+08  1.1598248E+01  4.0421500E+00 -5.6848731E+08
 1.9223802E+00 -1.0058196E-01  1.8852763E+00  1.2266248E+01  3.9605590E+00  6.0755800E+08  1.2266428E+01  3.9606431E+00 -6.0749129E+08
 2.1230530E+00 -1.2901559E-01  2.0758062E+00  1.2995554E+01  3.8575079E+00  6.5141182E+08  1.2995728E+01  3.8575879E+00 -6.5134363E+08
 2.3359256E+00 -1.6137524E-01  2.2875710E+00  1.3780559E+01  3.7441252E+00  6.9941391E+08  1.3780729E+01  3.7442014E+00 -6.9934430E+08
 2.5601090E+00 -1.9706308E-01  2.5234162E+00  1.4622759E+01  3.6137093E+00  7.5250943E+08  1.4622923E+01  3.6137819E+00 -7.5243845E+08
 2.7958466E+00 -2.3539374E-01  2.7866155E+00  1.5520477E+01  3.4725300E+00  8.1054897E+08  1.5520639E+01  3.4725991E+00 -8.1047665E+08
 3.0424508E+00 -2.7574460E-01  3.0809430E+00  1.6473636E+01  3.3180270E+00  8.7401442E+08  1.6473794E+01  3.3180927E+00 -8.7394080E+08
 3.3003973E+00 -3.1736666E-01  3.4107622E+00  1.7482485E+01  3.1538236E+00  9.4302687E+08  1.7482640E+01  3.1538861E+00 -9.4295198E+08
 3.5687797E+00 -3.5961808E-01  3.7811234E+00  1.8546967E+01  2.9793155E+00  1.0177702E+09  1.8547119E+01  2.9793746E+00 -1.0176940E+09
 1.2119670E+00 -3.6666901E-02  1.1396462E+00  9.6598637E+00  4.0688681E+00  3.5920366E+08  9.6600722E+00  4.0689701E+00 -3.5915067E+08
 1.3555426E+00 -4.4414245E-02  1.2505350E+00  1.0130861E+01  4.0371700E+00  3.8044211E+08  1.0131061E+01  4.0372671E+00 -3.8038769E+08
 1.5126416E+00 -5.7645649E-02  1.3728821E+00  1.0661656E+01  3.9897284E+00  4.0418278E+08  1.0661850E+01  3.9898211E+00 -4.0412698E+08
 1.6825411E+00 -7.5960402E-02  1.5081344E+00  1.1252654E+01  3.9238306E+00  4.3091145E+08  1.1252841E+01  3.9239191E+00 -4.3085431E+08
 1.8647562E+00 -9.8892865E-02  1.6579433E+00  1.1898231E+01  3.8472702E+00  4.6026673E+08  1.1898413E+01  3.8473546E+00 -4.6020829E+08
 2.0583980E+00 -1.2591937E-01  1.8241989E+00  1.2601769E+01  3.7508789E+00  4.9321920E+08  1.2601946E+01  3.7509591E+00 -4.9315947E+08
 2.2635038E+00 -1.5644238E-01  2.0090667E+00  1.3358041E+01  3.6455979E+00  5.2922976E+08  1.3358212E+01  3.6456741E+00 -5.2916877E+08
 2.4792599E+00 -1.8986113E-01  2.2150348E+00  1.4168572E+01  3.5250009E+00  5.6900001E+08  1.4168738E+01  3.5250732E+00 -5.6893779E+08
 2.7059236E+00 -2.2550240E-01  2.4449654E+00  1.5031784E+01  3.3951985E+00  6.1240736E+08  1.5031946E+01  3.3952670E+00 -6.1234394E+08
 2.9428806E+00 -2.6275086E-01  2.7021605E+00  1.5947706E+01  3.2537652E+00  6.5980109E+08  1.5947864E+01  3.2538300E+00 -6.5973648E+08
 3.1906196E+00 -3.0088166E-01  2.9904375E+00  1.6916639E+01  3.1042241E+00  7.1126256E+08  1.6916794E+01  3.1042855E+00 -7.1119680E+08
 3.4483350E+00 -3.3926882E-01  3.3142137E+00  1.7938644E+01  2.9460324E+00  7.6691463E+08  1.7938796E+01  2.9460905E+00 -7.6684776E+08
 1.1757175E+00 -3.6541136E-02  9.8622639E-01  9.3720012E+00  3.9475878E+00  2.7243407E+08  9.3722155E+00  3.9476905E+00 -2.7238793E+08
 1.3155553E+00 -4.4431507E-02  1.0834218E+00  9.8302297E+00  3.9167753E+00  2.8849978E+08  9.8304348E+00  3.9168724E+00 -2.8845233E+08
 1.4680724E+00 -5.7461072E-02  1.1906321E+00  1.0345098E+01  3.8714511E+00  3.0642525E+08  1.0345295E+01  3.8715431E+00 -3.0637653E+08
 1.6325823E+00 -7.5199366E-02  1.3091236E+00  1.0917001E+01  3.8090858E+00  3.2657222E+08  1.0917190E+01  3.8091727E+00 -3.2652226E+08
 1.8086265E+00 -9.7162003E-02  1.4403430E+00  1.1540500E+01  3.7373295E+00  3.4866033E+08  1.1540682E+01  3.7374118E+00 -3.4860917E+08
 1.9953815E+00 -1.2281136E-01  1.5859440E+00  1.2218922E+01  3.6473638E+00  3.7341625E+08  1.2219098E+01  3.6474418E+00 -3.7336394E+08
 2.1928957E+00 -1.5155067E-01  1.7478234E+00  1.2947227E+01  3.5498528E+00  4.0042533E+08  1.2947399E+01  3.5499270E+00 -4.0037190E+08
 2.4004282E+00 -1.8277953E-01  1.9281590E+00  1.3726974E+01  3.4386265E+00  4.3020837E+08  1.3727141E+01  3.4386970E+00 -4.3015386E+08
 2.6182492E+00 -2.1583923E-01  2.1294582E+00  1.4556678E+01  3.3196319E+00  4.6266578E+08  1.4556841E+01  3.3196989E+00 -4.6261022E+08
 2.8458140E+00 -2.5012429E-01  2.3546119E+00  1.5436469E+01  3.1905645E+00  4.9805055E+08  1.5436629E+01  3.1906282E+00 -4.9799396E+08
 3.0836217E+00 -2.8493553E-01  2.6069609E+00  1.6366695E+01  3.0548424E+00  5.3641695E+08  1.6366852E+01  3.0549029E+00 -5.3635935E+08
 3.3309613E+00 -3.1966473E-01  2.8903771E+00  1.7347525E+01  2.9119740E+00  5.7784612E+08  1.7347678E+01  2.9120312E+00 -5.7778752E+08
 1.1406497E+00 -3.6409494E-02  8.6729088E-01  9.0926840E+00  3.8297016E+00  2.0661611E+08  9.0928960E+00  3.8298015E+00 -2.0657540E+08
 1.2767729E+00 -4.4419507E-02  9.5254914E-01  9.5383359E+00  3.7998195E+00  2.1876653E+08  9.5385391E+00  3.7999142E+00 -2.1872471E+08
 1.4247597E+00 -5.7230907E-02  1.0465715E+00  1.0037572E+01  3.7566108E+00  2.3229843E+08  1.0037768E+01  3.7567006E+00 -2.3225553E+08
 1.5839617E+00 -7.4387917E-02  1.1504715E+00  1.0590787E+01  3.6977120E+00  2.4748120E+08  1.0590976E+01  3.6977972E+00 -2.4743725E+08
 1.7539482E+00 -9.5391401E-02  1.2655163E+00  1.1192729E+01  3.6306232E+00  2.6409764E+08  1.1192911E+01  3.6307043E+00 -2.6405266E+08
 1.9339601E+00 -1.1969359E-01  1.3931579E+00  1.1846673E+01  3.5468548E+00  2.8269188E+08  1.1846849E+01  3.5469315E+00 -2.8264590E+08
 2.1240571E+00 -1.4670151E-01  1.5350585E+00  1.2547767E+01  3.4567922E+00  3.0294528E+08  1.2547938E+01  3.4568649E+00 -3.0289832E+08
 2.3235685E+00 -1.7581814E-01  1.6931289E+00  1.3297599E+01  3.3545035E+00  3.2524448E+08  1.3297765E+01  3.3545721E+00 -3.2519655E+08
 2.5327765E+00 -2.0640140E-01  1.8695663E+00  1.4094777E+01  3.2457688E+00  3.4950921E+08  1.4094938E+01  3.2458337E+00 -3.4946034E+08
 2.7512019E+00 -2.3785800E-01  2.0669036E+00  1.4939523E+01  3.1283918E+00  3.7592261E+08  1.4939681E+01  3.1284530E+00 -3.7587282E+08
 2.9793526E+00 -2.6951569E-01  2.2880719E+00  1.5832228E+01  3.0056811E+00  4.0452051E+08  1.5832382E+01  3.0057388E+00 -4.0446981E+08
 3.2166058E+00 -3.0078562E-01  2.5364610E+00  1.6773158E+01  2.8771859E+00  4.3535570E+08  1.6773309E+01  2.8772405E+00 -4.3530412E+08
 1.1067262E+00 -3.6272071E-02  7.6169528E-01  8.8216419E+00  3.7151008E+00  1.5669183E+08  8.8218529E+00  3.7151975E+00 -1.5665616E+08
 1.2391573E+00 -4.4378671E-02  8.3606176E-01  9.2549029E+00  3.6861932E+00  1.6587922E+08  9.2551045E+00  3.6862843E+00 -1.6584256E+08
 1.3826650E+00 -5.6956121E-02  9.1812668E-01  9.7387963E+00  3.6450973E+00  1.7609222E+08  9.7389894E+00  3.6451833E+00 -1.7605460E+08
 1.5366406E+00 -7.3527595E-02  1.0088607E+00  1.0273723E+01  3.5895997E+00  1.8753147E+08  1.0273909E+01  3.5896808E+00 -1.8749293E+08
 1.7006821E+00 -9.3582995E-02  1.1093730E+00  1.0854618E+01  3.5270443E+00  2.0002892E+08  1.0854797E+01  3.5271210E+00 -1.9998947E+08
 1.8740938E+00 -1.1656799E-01  1.2209314E+00  1.1484710E+01  3.4492498E+00  2.1399206E+08  1.1484883E+01  3.4493223E+00 -2.1395173E+08
 2.0569471E+00 -1.4189618E-01  1.3449913E+00  1.2159333E+01  3.3663221E+00  2.2917625E+08  1.2159501E+01  3.3663908E+00 -2.2913506E+08
 2.2486386E+00 -1.6897672E-01  1.4832229E+00  1.2880102E+01  3.2725511E+00  2.4586856E+08  1.2880266E+01  3.2726161E+00 -2.4582653E+08
 2.4494614E+00 -1.9718607E-01  1.6375500E+00  1.3645713E+01  3.1735470E+00  2.6400474E+08  1.3645873E+01  3.1736087E+00 -2.6396190E+08
 2.6589983E+00 -2.2594516E-01  1.8101901E+00  1.4456478E+01  3.0672099E+00  2.8371730E+08  1.4456634E+01  3.0672683E+00 -2.8367365E+08
 2.8777639E+00 -2.5460975E-01  2.0037071E+00  1.5312822E+01  2.9567360E+00  3.0502961E+08  1.5312975E+01  2.9567913E+00 -3.0498518E+08
 3.1052178E+00 -2.8261176E-01  2.2210711E+00  1.6215102E+01  2.8417067E+00  3.2797537E+08  1.6215252E+01  2.8417589E+00 -3.2793015E+08
 1.0739136E+00 -3.6128989E-02  6.6321806E-01  8.5586205E+00  3.6036772E+00  1.1882415E+08  8.5588291E+00  3.6037697E+00 -1.1879291E+08
 1.2026737E+00 -4.4309437E-02  7.2854943E-01  8.9796691E+00  3.5757876E+00  1.2576957E+08  8.9798677E+00  3.5758743E+00 -1.2573746E+08
