PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
3.1074621E+01  1.3612456E+00  3.4149078E+01  1.4780178E+02  3.4583282E+01  1.7235763E+10  1.4780054E+02  3.4582579E+01 -1.7234119E+10
3.1387408E+01  1.3451567E+00  3.7106306E+01  1.4870867E+02  3.4433767E+01  1.7951557E+10  1.4870747E+02  3.4433086E+01 -1.7949885E+10
3.1726557E+01  1.3371853E+00  4.0365964E+01  1.4976132E+02  3.4279413E+01  1.8721481E+10  1.4976015E+02  3.4278755E+01 -1.8719780E+10
3.2092356E+01  1.3362327E+00  4.3964602E+01  1.5097208E+02  3.4088426E+01  1.9565397E+10  1.5097094E+02  3.4087790E+01 -1.9563667E+10
3.2486489E+01  1.3413225E+00  4.7944004E+01  1.5231942E+02  3.3910799E+01  2.0453876E+10  1.5231830E+02  3.3910185E+01 -2.0452116E+10
3.2907266E+01  1.3516213E+00  5.2351877E+01  1.5382653E+02  3.3665277E+01  2.1432124E+10  1.5382544E+02  3.3664686E+01 -2.1430336E+10
3.3357494E+01  1.3664985E+00  5.7242799E+01  1.5547318E+02  3.3424343E+01  2.2462913E+10  1.5547212E+02  3.3423775E+01 -2.2461094E+10
3.3835737E+01  1.3854170E+00  6.2679353E+01  1.5726946E+02  3.3130436E+01  2.3573885E+10  1.5726842E+02  3.3129891E+01 -2.3572037E+10
3.4344086E+01  1.4079833E+00  6.8733546E+01  1.5921113E+02  3.2818155E+01  2.4752409E+10  1.5921011E+02  3.2817633E+01 -2.4750531E+10
3.4881658E+01  1.4338886E+00  7.5488135E+01  1.6129914E+02  3.2461211E+01  2.6006955E+10  1.6129814E+02  3.2460713E+01 -2.6005047E+10
3.5450382E+01  1.4630088E+00  8.3038687E+01  1.6353534E+02  3.2075179E+01  2.7336381E+10  1.6353436E+02  3.2074705E+01 -2.7334443E+10
3.6049308E+01  1.4952758E+00  9.1495511E+01  1.6591793E+02  3.1648028E+01  2.8738908E+10  1.6591697E+02  3.1647576E+01 -2.8736940E+10
2.9826223E+01  1.3451840E+00  2.8030144E+01  1.4204780E+02  3.3419469E+01  1.2933209E+10  1.4204652E+02  3.3418727E+01 -1.2931861E+10
3.0120670E+01  1.3338606E+00  3.0570431E+01  1.4288830E+02  3.3280397E+01  1.3465796E+10  1.4288705E+02  3.3279676E+01 -1.3464420E+10
3.0440248E+01  1.3300671E+00  3.3364413E+01  1.4386714E+02  3.3135361E+01  1.4038525E+10  1.4386592E+02  3.3134660E+01 -1.4037120E+10
3.0785154E+01  1.3327161E+00  3.6443289E+01  1.4499601E+02  3.2953882E+01  1.4666186E+10  1.4499481E+02  3.2953201E+01 -1.4664752E+10
3.1156877E+01  1.3408480E+00  3.9842698E+01  1.4625395E+02  3.2783994E+01  1.5326755E+10  1.4625277E+02  3.2783335E+01 -1.5325293E+10
3.1553805E+01  1.3536590E+00  4.3603219E+01  1.4766316E+02  3.2547844E+01  1.6053892E+10  1.4766200E+02  3.2547209E+01 -1.6052401E+10
3.1978465E+01  1.3705360E+00  4.7771382E+01  1.4920390E+02  3.2315056E+01  1.6819790E+10  1.4920277E+02  3.2314445E+01 -1.6818272E+10
3.2429505E+01  1.3909752E+00  5.2400484E+01  1.5088579E+02  3.2030570E+01  1.7644952E+10  1.5088468E+02  3.2029983E+01 -1.7643407E+10
3.2908804E+01  1.4146041E+00  5.7551646E+01  1.5270454E+02  3.1727672E+01  1.8519942E+10  1.5270345E+02  3.1727109E+01 -1.8518369E+10
