PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
  0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 8.9801731E+00  6.5485916E-01  1.9470265E+00  4.4136141E+01  1.1772820E+01  5.2147379E+09  4.4136440E+01  1.1772945E+01 -5.2146787E+09
 9.1799049E+00  6.7051241E-01  2.1777006E+00  4.4825724E+01  1.1825400E+01  5.4680192E+09  4.4826016E+01  1.1825520E+01 -5.4679560E+09
 9.3986560E+00  6.8361830E-01  2.4318969E+00  4.5595906E+01  1.1858651E+01  5.7480369E+09  4.5596191E+01  1.1858766E+01 -5.7479700E+09
 9.6362680E+00  6.9329150E-01  2.7126373E+00  4.6451366E+01  1.1862191E+01  6.0614202E+09  4.6451645E+01  1.1862301E+01 -6.0613495E+09
 9.8923663E+00  6.9878745E-01  3.0232926E+00  4.7382928E+01  1.1848497E+01  6.4024916E+09  4.7383201E+01  1.1848602E+01 -6.4024175E+09
 1.0166488E+01  6.9964982E-01  3.3678116E+00  4.8400384E+01  1.1794153E+01  6.7843048E+09  4.8400653E+01  1.1794253E+01 -6.7842276E+09
 1.0458348E+01  6.9547400E-01  3.7506727E+00  4.9493746E+01  1.1718465E+01  7.1995110E+09  4.9494011E+01  1.1718562E+01 -7.1994311E+09
 1.0767306E+01  6.8610846E-01  4.1770592E+00  5.0667636E+01  1.1604816E+01  7.6568461E+09  5.0667898E+01  1.1604908E+01 -7.6567636E+09
 1.1093193E+01  6.7147842E-01  4.6529613E+00  5.1918498E+01  1.1462512E+01  8.1553328E+09  5.1918757E+01  1.1462601E+01 -8.1552479E+09
 1.1435307E+01  6.5165369E-01  5.1852262E+00  5.3246886E+01  1.1283875E+01  8.6988532E+09  5.3247142E+01  1.1283960E+01 -8.6987661E+09
 1.1793632E+01  6.2682297E-01  5.7818435E+00  5.4651883E+01  1.1073220E+01  9.2894621E+09  5.4652137E+01  1.1073301E+01 -9.2893729E+09
 1.2167289E+01  5.9725054E-01  6.4520713E+00  5.6132610E+01  1.0827144E+01  9.9281658E+09  5.6132861E+01  1.0827222E+01 -9.9280742E+09
 8.6977881E+00  6.4123618E-01  2.0909287E+00  4.2797039E+01  1.1436223E+01  3.9526445E+09  4.2797355E+01  1.1436359E+01 -3.9525737E+09
 8.8861507E+00  6.5675608E-01  2.3084426E+00  4.3435358E+01  1.1479401E+01  4.1419096E+09  4.3435669E+01  1.1479532E+01 -4.1418363E+09
 9.0927781E+00  6.6951065E-01  2.5464925E+00  4.4151185E+01  1.1503256E+01  4.3511342E+09  4.4151492E+01  1.1503383E+01 -4.3510585E+09
 9.3174206E+00  6.7869657E-01  2.8078702E+00  4.4948783E+01  1.1497949E+01  4.5852747E+09  4.4949086E+01  1.1498072E+01 -4.5851969E+09
 9.5596641E+00  6.8365394E-01  3.0957685E+00  4.5819058E+01  1.1475808E+01  4.8399667E+09  4.5819356E+01  1.1475926E+01 -4.8398870E+09
 9.8189809E+00  6.8399332E-01  3.4137812E+00  4.6771281E+01  1.1414374E+01  5.1250094E+09  4.6771575E+01  1.1414487E+01 -5.1249276E+09
 1.0095078E+01  6.7938677E-01  3.7660422E+00  4.7795660E+01  1.1332566E+01  5.4347689E+09  4.7795950E+01  1.1332674E+01 -5.4346853E+09
 1.0387294E+01  6.6973954E-01  4.1572508E+00  4.8896525E+01  1.1214521E+01  5.7757589E+09  4.8896811E+01  1.1214624E+01 -5.7756734E+09
