PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
-4.2462158E+00  2.1728212E+01  2.1518043E+01  2.1796193E+01  1.0411437E+02 -5.8151348E+09  2.1795985E+01  1.0411424E+02  5.8161109E+09
2.5468086E+00  2.2486068E+01  2.3324417E+01  5.0540647E+01  1.1164493E+02 -3.8899521E+09  5.0540446E+01  1.1164481E+02  3.8909430E+09
9.3662582E+00  2.3270008E+01  2.5301354E+01  7.9346905E+01  1.1923101E+02 -1.8091977E+09  7.9346709E+01  1.1923089E+02  1.8102030E+09
1.6243953E+01  2.4082170E+01  2.7469301E+01  1.0830079E+02  1.2687004E+02  4.0644409E+08  1.0830060E+02  1.2686992E+02 -4.0542477E+08
2.3148247E+01  2.4917675E+01  2.9851394E+01  1.3739905E+02  1.3452025E+02  2.8571235E+09  1.3739887E+02  1.3452013E+02 -2.8560904E+09
3.0164072E+01  2.5786552E+01  3.2474033E+01  1.6679619E+02  1.4219390E+02  5.4424458E+09  1.6679601E+02  1.4219379E+02 -5.4413991E+09
3.7227601E+01  2.6677637E+01  3.5367256E+01  1.9644440E+02  1.4984719E+02  8.3007787E+09  1.9644422E+02  1.4984708E+02 -8.2997186E+09
4.4410204E+01  2.7599521E+01  3.8565396E+01  2.2647752E+02  1.5747683E+02  1.1357723E+10  2.2647734E+02  1.5747673E+02 -1.1356650E+10
5.1680273E+01  2.8544857E+01  4.2107648E+01  2.5688723E+02  1.6505455E+02  1.4701186E+10  2.5688706E+02  1.6505445E+02 -1.4700100E+10
5.9087530E+01  2.9521863E+01  4.6038993E+01  2.8778676E+02  1.7256367E+02  1.8292188E+10  2.8778659E+02  1.7256357E+02 -1.8291089E+10
6.6616379E+01  3.0524196E+01  5.0411144E+01  3.1918363E+02  1.7998157E+02  2.2194745E+10  3.1918346E+02  1.7998148E+02 -2.2193634E+10
7.4331373E+01  3.1559597E+01  5.5283487E+01  3.5115773E+02  1.8729154E+02  2.6376150E+10  3.5115757E+02  1.8729145E+02 -2.6375027E+10
-3.6736523E+00  2.0073875E+01  1.7474793E+01  2.1430786E+01  9.6359326E+01 -4.0747232E+09  2.1430627E+01  9.6359225E+01  4.0755078E+09
2.5319627E+00  2.0779767E+01  1.8939513E+01  4.7687215E+01  1.0327933E+02 -2.7077347E+09  4.7687059E+01  1.0327923E+02  2.7085317E+09
8.7611242E+00  2.1509787E+01  2.0540765E+01  7.3995424E+01  1.1024817E+02 -1.2305634E+09  7.3995272E+01  1.1024808E+02  1.2313723E+09
1.5043056E+01  2.2265572E+01  2.2295033E+01  1.0043424E+02  1.1726268E+02  3.4182630E+08  1.0043409E+02  1.1726258E+02 -3.4100561E+08
2.1348558E+01  2.3042358E+01  2.4220968E+01  1.2700055E+02  1.2428434E+02  2.0813053E+09  1.2700040E+02  1.2428425E+02 -2.0804733E+09
2.7755710E+01  2.3849111E+01  2.6339737E+01  1.5383607E+02  1.3132364E+02  3.9155036E+09  1.5383592E+02  1.3132355E+02 -3.9146606E+09
3.4205582E+01  2.4675362E+01  2.8675490E+01  1.8089658E+02  1.3834035E+02  5.9439019E+09  1.8089644E+02  1.3834025E+02 -5.9430483E+09
4.0763764E+01  2.5528819E+01  3.1255749E+01  2.0830464E+02  1.4533107E+02  8.1127488E+09  2.0830450E+02  1.4533099E+02 -8.1118849E+09
4.7400907E+01  2.6402575E+01  3.4111955E+01  2.3605215E+02  1.5226974E+02  1.0485278E+10  2.3605201E+02  1.5226965E+02 -1.0484404E+10
5.4162657E+01  2.7304054E+01  3.7280238E+01  2.6424267E+02  1.5914092E+02  1.3033249E+10  2.6424253E+02  1.5914083E+02 -1.3032365E+10
6.1034351E+01  2.8227313E+01  4.0801944E+01  2.9288245E+02  1.6592374E+02  1.5802698E+10  2.9288232E+02  1.6592366E+02 -1.5801805E+10
6.8075305E+01  2.9179379E+01  4.4724688E+01  3.2204428E+02  1.7260285E+02  1.8769978E+10  3.2204415E+02  1.7260277E+02 -1.8769075E+10
-3.1608029E+00  1.8549542E+01  1.4182216E+01  2.1018302E+01  8.9197782E+01 -2.8518718E+09  2.1018196E+01  8.9197711E+01  2.8525053E+09
2.5056461E+00  1.9207256E+01  1.5350991E+01  4.4989619E+01  9.5554489E+01 -1.8819405E+09  4.4989516E+01  9.5554418E+01  1.8825829E+09
8.1931616E+00  1.9887135E+01  1.6629137E+01  6.9004203E+01  1.0195358E+02 -8.3398492E+08  6.9004103E+01  1.0195351E+02  8.3463606E+08
1.3928548E+01  2.0590378E+01  1.8029717E+01  9.3134326E+01  1.0839138E+02  2.8117044E+08  9.3134228E+01  1.0839131E+02 -2.8051077E+08
1.9684841E+01  2.1312351E+01  1.9567563E+01  1.1737703E+02  1.1483249E+02  1.5150988E+09  1.1737693E+02  1.1483241E+02 -1.5144308E+09
2.5533781E+01  2.2061067E+01  2.1259521E+01  1.4186211E+02  1.2128572E+02  2.8156374E+09  1.4186202E+02  1.2128565E+02 -2.8149613E+09
3.1420952E+01  2.2826714E+01  2.3124777E+01  1.6654872E+02  1.2771428E+02  4.2543038E+09  1.6654862E+02  1.2771421E+02 -4.2536198E+09
3.7406599E+01  2.3616215E+01  2.5185188E+01  1.9154894E+02  1.3411467E+02  5.7922685E+09  1.9154884E+02  1.3411461E+02 -5.7915767E+09
4.3463457E+01  2.4423088E+01  2.7465846E+01  2.1685489E+02  1.4046292E+02  7.4750143E+09  2.1685479E+02  1.4046285E+02 -7.4743149E+09
4.9633410E+01  2.5254043E+01  2.9995297E+01  2.4256120E+02  1.4674474E+02  9.2820852E+09  2.4256111E+02  1.4674467E+02 -9.2813784E+09
5.5902662E+01  2.6103524E+01  3.2806530E+01  2.6867300E+02  1.5294095E+02  1.1246585E+10  2.6867291E+02  1.5294089E+02 -1.1245871E+10
6.2325695E+01  2.6977918E+01  3.5937381E+01  2.9525650E+02  1.5903747E+02  1.3351421E+10  2.9525641E+02  1.5903741E+02 -1.3350700E+10
-2.7029833E+00  1.7144846E+01  1.1271325E+01  2.0560798E+01  8.2581703E+01 -1.9939712E+09  2.0560761E+01  8.2581666E+01  1.9944692E+09
2.4687741E+00  1.7757850E+01  1.2203556E+01  4.2434131E+01  8.8418690E+01 -1.3062865E+09  4.2434094E+01  8.8418652E+01  1.3067919E+09
7.6594616E+00  1.8391059E+01  1.3222595E+01  6.4343536E+01  9.4291861E+01 -5.6335747E+08  6.4343499E+01  9.4291822E+01  5.6387003E+08
1.2893630E+01  1.9045294E+01  1.4338825E+01  8.6355151E+01  1.0019714E+02  2.2698774E+08  8.6355114E+01  1.0019709E+02 -2.2646826E+08
1.8146359E+01  1.9716066E+01  1.5563977E+01  1.0846617E+02  1.0610203E+02  1.1017534E+09  1.0846614E+02  1.0610199E+02 -1.1012272E+09
2.3483531E+01  2.0410532E+01  1.6911391E+01  1.3079532E+02  1.1201389E+02  2.0233470E+09  1.3079528E+02  1.1201385E+02 -2.0228142E+09
2.8854882E+01  2.1119512E+01  1.8396258E+01  1.5330487E+02  1.1789914E+02  3.0431781E+09  1.5330483E+02  1.1789910E+02 -3.0426390E+09
3.4315722E+01  2.1849221E+01  2.0035901E+01  1.7609720E+02  1.2375420E+02  4.1332005E+09  1.7609716E+02  1.2375416E+02 -4.1326552E+09
3.9840711E+01  2.2593592E+01  2.1850108E+01  1.9916467E+02  1.2955710E+02  5.3261266E+09  1.9916463E+02  1.2955705E+02 -5.3255752E+09
4.5468260E+01  2.3358695E+01  2.3861564E+01  2.2259366E+02  1.3529463E+02  6.6071424E+09  2.2259362E+02  1.3529459E+02 -6.6065851E+09
5.1185381E+01  2.4139351E+01  2.6096318E+01  2.4638827E+02  1.4094922E+02  8.0000497E+09  2.4638823E+02  1.4094918E+02 -7.9994866E+09
5.7042095E+01  2.4941368E+01  2.8584253E+01  2.7060869E+02  1.4650795E+02  9.4924984E+09  2.7060865E+02  1.4650791E+02 -9.4919297E+09
-2.2959222E+00  1.5850205E+01  8.9367438E+00  2.0059806E+01  7.6466607E+01 -1.3930409E+09  2.0059844E+01  7.6466612E+01  1.3934328E+09
2.4221358E+00  1.6421678E+01  9.6832801E+00  4.0007711E+01  8.1824082E+01 -9.0585161E+08  4.0007746E+01  8.1824084E+01  9.0624962E+08
7.1572820E+00  1.7011410E+01  1.0498192E+01  5.9985639E+01  8.7211807E+01 -3.7955167E+08  5.9985672E+01  8.7211806E+01  3.7995557E+08
1.1931969E+01  1.7619899E+01  1.1389688E+01  8.0053983E+01  9.2625373E+01  1.8019947E+08  8.0054015E+01  9.2625370E+01 -1.7978991E+08
1.6723148E+01  1.8242813E+01  1.2367057E+01  1.0021012E+02  9.8035089E+01  7.9994930E+08  1.0021015E+02  9.8035082E+01 -7.9953429E+08
2.1591283E+01  1.8886545E+01  1.3440836E+01  1.2056243E+02  1.0344693E+02  1.4526113E+09  1.2056246E+02  1.0344693E+02 -1.4521911E+09
2.6489940E+01  1.9542519E+01  1.4623043E+01  1.4107616E+02  1.0883040E+02  2.1751351E+09  1.4107618E+02  1.0883039E+02 -2.1747098E+09
3.1469869E+01  2.0216320E+01  1.5927339E+01  1.6184466E+02  1.1418184E+02  2.9472669E+09  1.6184468E+02  1.1418183E+02 -2.9468367E+09
3.6507510E+01  2.0902281E+01  1.7369338E+01  1.8286055E+02  1.1948120E+02  3.7925313E+09  1.8286057E+02  1.1948119E+02 -3.7920964E+09
4.1638067E+01  2.1605902E+01  1.8966940E+01  2.0420257E+02  1.2471627E+02  4.7002032E+09  2.0420259E+02  1.2471625E+02 -4.6997637E+09
4.6849313E+01  2.2322364E+01  2.0740612E+01  2.2587396E+02  1.2987099E+02  5.6873934E+09  2.2587398E+02  1.2987098E+02 -5.6869496E+09
5.2187145E+01  2.3056961E+01  2.2713967E+01  2.4792930E+02  1.3493354E+02  6.7451823E+09  2.4792931E+02  1.3493353E+02 -6.7447342E+09
-1.9357736E+00  1.4656766E+01  7.1917245E+00  1.9516235E+01  7.0811296E+01 -9.7278098E+08  1.9516379E+01  7.0811357E+01  9.7309181E+08
2.3663646E+00  1.5189625E+01  7.7802765E+00  3.7697835E+01  7.5726375E+01 -6.2791247E+08  3.7697973E+01  7.5726430E+01  6.2822787E+08
6.6839984E+00  1.5738818E+01  8.4226353E+00  5.5904401E+01  8.0666048E+01 -2.5535778E+08  5.5904532E+01  8.0666096E+01  2.5567759E+08
1.1037629E+01  1.6304574E+01  9.1252242E+00  7.4190949E+01  8.5625658E+01  1.4079321E+08  7.4191074E+01  8.5625701E+01 -1.4046914E+08
1.5405921E+01  1.6882729E+01  9.8953134E+00  9.2555057E+01  9.0578164E+01  5.7958247E+08  9.2555174E+01  9.0578201E+01 -5.7925431E+08
1.9844333E+01  1.7478996E+01  1.0741163E+01  1.1109546E+02  9.5528304E+01  1.0414987E+09  1.1109557E+02  9.5528337E+01 -1.0411667E+09
2.4309958E+01  1.8085376E+01  1.1672148E+01  1.2978022E+02  1.0044849E+02  1.5530932E+09  1.2978033E+02  1.0044852E+02 -1.5527574E+09
2.8849339E+01  1.8706894E+01  1.2698978E+01  1.4869429E+02  1.0533499E+02  2.0997431E+09  1.4869439E+02  1.0533502E+02 -2.0994038E+09
3.3440564E+01  1.9338272E+01  1.3833837E+01  1.6783060E+02  1.1016960E+02  2.6983631E+09  1.6783070E+02  1.1016962E+02 -2.6980203E+09
3.8115878E+01  1.9984499E+01  1.5090696E+01  1.8726080E+02  1.1494102E+02  3.3411905E+09  1.8726090E+02  1.1494104E+02 -3.3408444E+09
4.2863765E+01  2.0641107E+01  1.6485580E+01  2.0698738E+02  1.1963467E+02  4.0405241E+09  2.0698747E+02  1.1963469E+02 -4.0401749E+09
4.7726324E+01  2.1312926E+01  1.8036888E+01  2.2705979E+02  1.2423972E+02  4.7899247E+09  2.2705988E+02  1.2423973E+02 -4.7895725E+09
-1.6191042E+00  1.3556348E+01  5.6197982E+00  1.8930560E+01  6.5577680E+01 -6.7932986E+08  1.8930820E+01  6.5577803E+01  6.7956931E+08
2.3019307E+00  1.4053269E+01  6.0808517E+00  3.5492572E+01  7.0084628E+01 -4.3541325E+08  3.5492822E+01  7.0084742E+01  4.3565636E+08
6.2370775E+00  1.4564631E+01  6.5837672E+00  5.2075339E+01  7.4610805E+01 -1.7189909E+08  5.2075578E+01  7.4610911E+01  1.7214567E+08
1.0205024E+01  1.5090440E+01  7.1335270E+00  6.8728861E+01  7.9151385E+01  1.0825883E+08  6.8729092E+01  7.9151483E+01 -1.0800895E+08
1.4186005E+01  1.5626713E+01  7.7357639E+00  8.5450919E+01  8.3681835E+01  4.1871500E+08  8.5451141E+01  8.3681925E+01 -4.1846198E+08
1.8230855E+01  1.6178556E+01  8.3968669E+00  1.0233129E+02  8.8205772E+01  7.4542055E+08  1.0233150E+02  8.8205856E+01 -7.4516447E+08
2.2299924E+01  1.6738527E+01  9.1240993E+00  1.1934066E+02  9.2698372E+01  1.1074485E+09  1.1934087E+02  9.2698448E+01 -1.1071895E+09
2.6435867E+01  1.7311152E+01  9.9257332E+00  1.3655621E+02  9.7155837E+01  1.4942458E+09  1.3655641E+02  9.7155907E+01 -1.4939840E+09
3.0618302E+01  1.7891529E+01  1.0811225E+01  1.5397120E+02  1.0156171E+02  1.9179708E+09  1.5397139E+02  1.0156178E+02 -1.9177063E+09
3.4876745E+01  1.8484193E+01  1.1791349E+01  1.7165073E+02  1.0590556E+02  2.3730078E+09  1.7165091E+02  1.0590561E+02 -2.3727407E+09
3.9200351E+01  1.9085013E+01  1.2878513E+01  1.8959664E+02  1.1017417E+02  2.8681942E+09  1.8959682E+02  1.1017423E+02 -2.8679246E+09
4.3627711E+01  1.9698405E+01  1.4086924E+01  2.0785366E+02  1.1435767E+02  3.3988842E+09  2.0785383E+02  1.1435771E+02 -3.3986122E+09
-1.3428461E+00  1.2541381E+01  4.3918823E+00  1.8303074E+01  6.0730628E+01 -4.7470638E+08  1.8303464E+01  6.0730824E+01  4.7489129E+08
2.2291684E+00  1.3004826E+01  4.7531106E+00  3.3380739E+01  6.4861081E+01 -3.0234495E+08  3.3381115E+01  6.4861265E+01  3.0253269E+08
5.8140832E+00  1.3480857E+01  5.1465041E+00  4.8475671E+01  6.9005703E+01 -1.1611189E+08  4.8476033E+01  6.9005875E+01  1.1630230E+08
9.4289032E+00  1.3969301E+01  5.5759162E+00  6.3633208E+01  7.3159576E+01  8.1861473E+07  6.3633558E+01  7.3159738E+01 -8.1668549E+07
1.3055304E+01  1.4466368E+01  6.0456891E+00  7.8851318E+01  7.7300527E+01  3.0136205E+08  7.8851655E+01  7.7300678E+01 -3.0116675E+08
1.6739850E+01  1.4976624E+01  6.5607528E+00  9.4211452E+01  8.1431174E+01  5.3227951E+08  9.4211779E+01  8.1431316E+01 -5.3208194E+08
2.0445898E+01  1.5493163E+01  7.1267028E+00  1.0968680E+02  8.5529297E+01  7.8830933E+08  1.0968711E+02  8.5529428E+01 -7.8810962E+08
2.4212518E+01  1.6020069E+01  7.7498981E+00  1.2534729E+02  8.9591044E+01  1.0618392E+09  1.2534759E+02  8.9591167E+01 -1.0616375E+09
2.8020743E+01  1.6552803E+01  8.4376004E+00  1.4118655E+02  9.3601636E+01  1.3616059E+09  1.4118684E+02  9.3601750E+01 -1.3614022E+09
3.1897580E+01  1.7095495E+01  9.1981083E+00  1.5726363E+02  9.7551413E+01  1.6835488E+09  1.5726392E+02  9.7551518E+01 -1.6833434E+09
3.5832813E+01  1.7644342E+01  1.0040926E+01  1.7357983E+02  1.0142851E+02  2.0340160E+09  1.7358011E+02  1.0142860E+02 -2.0338089E+09
3.9861801E+01  1.8203389E+01  1.0976936E+01  1.9017553E+02  1.0522387E+02  2.4096579E+09  1.9017580E+02  1.0522396E+02 -2.4094491E+09
-1.1042391E+00  1.1604875E+01  3.4335797E+00  1.7634327E+01  5.6237958E+01 -3.3217767E+08  1.7634898E+01  5.6238245E+01  3.3231834E+08
2.1483150E+00  1.2037110E+01  3.7113997E+00  3.1352233E+01  6.0021109E+01 -2.1049744E+08  3.1352782E+01  6.0021379E+01  2.1064025E+08
5.4126968E+00  1.2480122E+01  4.0137998E+00  4.5084537E+01  6.3813683E+01 -7.8998402E+07  4.5085065E+01  6.3813936E+01  7.9143236E+07
8.7043513E+00  1.2933600E+01  4.3436962E+00  5.8872264E+01  6.7610757E+01  6.0783542E+07  5.8872773E+01  6.7610996E+01 -6.0636782E+07
1.2006278E+01  1.3393951E+01  4.7043885E+00  7.2713522E+01  7.1392351E+01  2.1585873E+08  7.2714010E+01  7.1392574E+01 -2.1571018E+08
1.5361104E+01  1.3865272E+01  5.0996042E+00  8.6682079E+01  7.5160220E+01  3.7895656E+08  8.6682551E+01  7.5160429E+01 -3.7880633E+08
1.8734959E+01  1.4341165E+01  5.5335836E+00  1.0075342E+02  7.8894573E+01  5.5990544E+08  1.0075387E+02  7.8894769E+01 -5.5975366E+08
2.2163607E+01  1.4825327E+01  6.0111441E+00  1.1499082E+02  8.2591537E+01  7.5321864E+08  1.1499126E+02  8.2591721E+01 -7.5306541E+08
2.5629402E+01  1.5313570E+01  6.5377790E+00  1.2938825E+02  8.6237912E+01  9.6517065E+08  1.2938868E+02  8.6238083E+01 -9.6501606E+08
2.9157034E+01  1.5809665E+01  7.1197479E+00  1.4399921E+02  8.9824764E+01  1.1928280E+09  1.4399962E+02  8.9824924E+01 -1.1926721E+09
