9.2599667E+00  9.4413310E-01  2.0735182E+01  4.1722478E+01  1.2116599E+01  3.9476298E+09  4.1723424E+01  1.2117013E+01 -3.9471865E+09
1.0252271E+01  1.0133397E+00  2.2845007E+01  4.5944933E+01  1.2824820E+01  4.5672702E+09  4.5945863E+01  1.2825214E+01 -4.5668238E+09
1.1279926E+01  1.0869808E+00  2.5208310E+01  5.0302869E+01  1.3516739E+01  5.2392090E+09  5.0303786E+01  1.3517114E+01 -5.2387598E+09
1.5752976E+00  4.1982340E-01  7.8524601E+00  8.5386982E+00  5.1722311E+00  2.4347460E+08  8.5399140E+00  5.1728599E+00 -2.4313675E+08
2.2714069E+00  4.7182561E-01  8.5613366E+00  1.1610479E+01  5.9049216E+00  4.3930150E+08  1.1611666E+01  5.9055293E+00 -4.3895728E+08
2.9906227E+00  5.2452841E-01  9.3415065E+00  1.4762548E+01  6.6385743E+00  6.5513161E+08  1.4763707E+01  6.6391609E+00 -6.5478148E+08
3.7349333E+00  5.7822598E-01  1.0201777E+01  1.8002253E+01  7.3707285E+00  8.9258887E+08  1.8003388E+01  7.3712941E+00 -8.9223330E+08
4.5020475E+00  6.3271061E-01  1.1152183E+01  2.1328332E+01  8.1015861E+00  1.1547018E+09  2.1329442E+01  8.1021304E+00 -1.1543412E+09
5.2971352E+00  6.8898859E-01  1.2204186E+01  2.4753870E+01  8.8254384E+00  1.4425201E+09  2.4754959E+01  8.8259621E+00 -1.4421549E+09
6.1164101E+00  7.4653219E-01  1.3370899E+01  2.8275141E+01  9.5451565E+00  1.7593384E+09  2.8276208E+01  9.5456592E+00 -1.7589691E+09
6.9639527E+00  8.0631425E-01  1.4667351E+01  3.1903086E+01  1.0254814E+01  2.1064794E+09  3.1904134E+01  1.0255297E+01 -2.1061064E+09
7.8385185E+00  8.6822357E-01  1.6110805E+01  3.5638559E+01  1.0956064E+01  2.4869336E+09  3.5639588E+01  1.0956525E+01 -2.4865572E+09
8.7428162E+00  9.3325410E-01  1.7721129E+01  3.9490381E+01  1.1644527E+01  2.9019195E+09  3.9491394E+01  1.1644968E+01 -2.9015401E+09
9.6769664E+00  1.0014777E+00  1.9521238E+01  4.3461881E+01  1.2320712E+01  3.3544600E+09  4.3462878E+01  1.2321133E+01 -3.3540779E+09
1.0644348E+01  1.0738835E+00  2.1537637E+01  4.7560114E+01  1.2981682E+01  3.8449619E+09  4.7561096E+01  1.2982082E+01 -3.8445773E+09
1.5021285E+00  4.1240483E-01  6.6965521E+00  8.2379840E+00  5.0164553E+00  1.8856318E+08  8.2392851E+00  5.0171272E+00 -1.8827498E+08
2.1579336E+00  4.6410961E-01  7.2997418E+00  1.1131610E+01  5.7153659E+00  3.3206905E+08  1.1132880E+01  5.7160152E+00 -3.3177545E+08
2.8354746E+00  5.1653525E-01  7.9637541E+00  1.4100165E+01  6.4150079E+00  4.9016885E+08  1.4101406E+01  6.4156345E+00 -4.8987024E+08
3.5366147E+00  5.6993204E-01  8.6960924E+00  1.7150583E+01  7.1130431E+00  6.6402609E+08  1.7151797E+01  7.1136474E+00 -6.6372285E+08
4.2591242E+00  6.2407918E-01  9.5053083E+00  2.0281524E+01  7.8096655E+00  8.5588008E+08  2.0282712E+01  7.8102469E+00 -8.5557256E+08
5.0079337E+00  6.7991937E-01  1.0401164E+01  2.3505439E+01  8.4995192E+00  1.0664254E+09  2.3506604E+01  8.5000785E+00 -1.0661139E+09
5.7793685E+00  7.3693451E-01  1.1394835E+01  2.6818623E+01  9.1853214E+00  1.2981226E+09  2.6819766E+01  9.1858582E+00 -1.2978076E+09
6.5773331E+00  7.9604348E-01  1.2499134E+01  3.0231479E+01  9.8615514E+00  1.5518637E+09  3.0232601E+01  9.8620662E+00 -1.5515454E+09
7.4005833E+00  8.5713082E-01  1.3728774E+01  3.3744691E+01  1.0529782E+01  1.8298656E+09  3.3745793E+01  1.0530274E+01 -1.8295443E+09
8.2517182E+00  9.2114177E-01  1.5100692E+01  3.7366647E+01  1.1185963E+01  2.1329556E+09  3.7367730E+01  1.1186434E+01 -2.1326316E+09
9.1308004E+00  9.8813729E-01  1.6634436E+01  4.1100396E+01  1.1830600E+01  2.4633597E+09  4.1101463E+01  1.1831048E+01 -2.4630333E+09
1.0041098E+01  1.0590611E+00  1.8352580E+01  4.4952628E+01  1.2461005E+01  2.8213123E+09  4.4953679E+01  1.2461432E+01 -2.8209838E+09
1.4315720E+00  4.0525330E-01  5.6910407E+00  7.9471422E+00  4.8661813E+00  1.4599150E+08  7.9485355E+00  4.8668983E+00 -1.4574630E+08
2.0492061E+00  4.5660586E-01  6.2053095E+00  1.0671440E+01  5.5323998E+00  2.5110241E+08  1.0672800E+01  5.5330927E+00 -2.5085256E+08
2.6872912E+00  5.0866192E-01  6.7714315E+00  1.3465695E+01  6.1990606E+00  3.6686020E+08  1.3467024E+01  6.1997294E+00 -3.6660603E+08
3.3475673E+00  5.6163416E-01  7.3958070E+00  1.6336434E+01  6.8639498E+00  4.9409746E+08  1.6337735E+01  6.8645947E+00 -4.9383930E+08
4.0278630E+00  6.1529346E-01  8.0857280E+00  1.9282240E+01  7.5272625E+00  6.3447002E+08  1.9283512E+01  7.5278832E+00 -6.3420818E+08
4.7328746E+00  6.7052493E-01  8.8495277E+00  2.2314945E+01  8.1839815E+00  7.8843105E+08  2.2316194E+01  8.1845786E+00 -7.8816582E+08
5.4590366E+00  7.2682347E-01  9.6967365E+00  2.5430866E+01  8.8366854E+00  9.5781825E+08  2.5432090E+01  8.8372586E+00 -9.5754991E+08
6.2100805E+00  7.8505889E-01  1.0638280E+01  2.8639881E+01  9.4802382E+00  1.1432273E+09  2.8641083E+01  9.4807878E+00 -1.1429561E+09
6.9847648E+00  8.4511468E-01  1.1686717E+01  3.1942517E+01  1.0116143E+01  1.3463020E+09  3.1943698E+01  1.0116669E+01 -1.3460282E+09
7.7855801E+00  9.0789125E-01  1.2856492E+01  3.5346737E+01  1.0740659E+01  1.5675999E+09  3.5347899E+01  1.0741162E+01 -1.5673237E+09
8.6125357E+00  9.7344163E-01  1.4164276E+01  3.8855329E+01  1.1354292E+01  1.8087601E+09  3.8856473E+01  1.1354771E+01 -1.8084819E+09
9.4687865E+00  1.0426674E+00  1.5629337E+01  4.2474627E+01  1.1954590E+01  2.0699076E+09  4.2475754E+01  1.1955046E+01 -2.0696274E+09
1.3635653E+00  3.9835859E-01  4.8450467E+00  7.6658759E+00  4.7211887E+00  1.1299950E+08  7.6673673E+00  4.7219541E+00 -1.1279065E+08
1.9450797E+00  4.4930108E-01  5.2842444E+00  1.0229334E+01  5.3557572E+00  1.8995012E+08  1.0230790E+01  5.3564966E+00 -1.8973725E+08
2.5458377E+00  5.0089600E-01  5.7676627E+00  1.2858133E+01  5.9904317E+00  2.7466782E+08  1.2859556E+01  5.9911453E+00 -2.7445121E+08
3.1674583E+00  5.5332460E-01  6.3007666E+00  1.5558404E+01  6.6231245E+00  3.6774768E+08  1.5559797E+01  6.6238127E+00 -3.6752762E+08
3.8078254E+00  6.0635412E-01  6.8897833E+00  1.8328648E+01  7.2540404E+00  4.7041397E+08  1.8330011E+01  7.2547026E+00 -4.7019071E+08
4.4714072E+00  6.6081784E-01  7.5418218E+00  2.1180101E+01  7.8784857E+00  5.8295693E+08  2.1181437E+01  7.8791228E+00 -5.8273072E+08
5.1547452E+00  7.1622689E-01  8.2650222E+00  2.4109098E+01  8.4989164E+00  7.0674903E+08  2.4110409E+01  8.4995279E+00 -7.0652012E+08
5.8614018E+00  7.7340664E-01  9.0687128E+00  2.7125011E+01  9.1105609E+00  8.4218367E+08  2.7126299E+01  9.1111473E+00 -8.4195228E+08
6.5901403E+00  8.3224253E-01  9.9636060E+00  3.0228219E+01  9.7148621E+00  9.9047962E+08  3.0229484E+01  9.7154231E+00 -9.9024597E+08
7.3433446E+00  8.9359383E-01  1.0962040E+01  3.3426275E+01  1.0308371E+01  1.1520094E+09  3.3427520E+01  1.0308907E+01 -1.1517737E+09
8.1209751E+00  9.5750839E-01  1.2078241E+01  3.6721717E+01  1.0891597E+01  1.3279801E+09  3.6722943E+01  1.0892109E+01 -1.3277425E+09
8.9260743E+00  1.0248487E+00  1.3328660E+01  4.0120540E+01  1.1462309E+01  1.5184488E+09  4.0121747E+01  1.1462796E+01 -1.5182096E+09
1.2980547E+00  3.9171125E-01  4.1416500E+00  7.3939214E+00  4.5812700E+00  8.7440741E+07  7.3955178E+00  4.5820867E+00 -8.7262401E+07
1.8454210E+00  4.4218282E-01  4.5162573E+00  9.8046952E+00  5.1851850E+00  1.4374854E+08  9.8062540E+00  5.1859741E+00 -1.4356677E+08
2.4108925E+00  4.9322596E-01  4.9286023E+00  1.2276522E+01  5.7888333E+00  2.0572240E+08  1.2278046E+01  5.7895947E+00 -2.0553743E+08
2.9959704E+00  5.4499645E-01  5.3833498E+00  1.4815146E+01  6.3902545E+00  2.7378708E+08  1.4816637E+01  6.3909887E+00 -2.7359915E+08
3.5985919E+00  5.9726238E-01  5.8858158E+00  1.7418986E+01  6.9896715E+00  3.4884772E+08  1.7420445E+01  6.9903781E+00 -3.4865705E+08
4.2230033E+00  6.5081083E-01  6.4420684E+00  2.0098702E+01  7.5827012E+00  4.3108583E+08  2.0100133E+01  7.5833809E+00 -4.3089262E+08
4.8658517E+00  7.0517209E-01  7.0590543E+00  2.2850650E+01  8.1716903E+00  5.2152624E+08  2.2852054E+01  8.1723426E+00 -5.2133069E+08
5.5305344E+00  7.6113154E-01  7.7447344E+00  2.5683713E+01  8.7522130E+00  6.2042520E+08  2.5685091E+01  8.7528385E+00 -6.2022750E+08
6.2158222E+00  8.1857930E-01  8.5082578E+00  2.8598128E+01  9.3256597E+00  7.2868625E+08  2.8599483E+01  9.3262582E+00 -7.2848660E+08
6.9239944E+00  8.7833698E-01  9.3601495E+00  3.1601054E+01  9.8888573E+00  8.4655575E+08  3.1602387E+01  9.8894293E+00 -8.4635429E+08
7.6549676E+00  9.4044970E-01  1.0312560E+01  3.4694795E+01  1.0442321E+01  9.7492250E+08  3.4696107E+01  1.0442866E+01 -9.7471942E+08
8.4116715E+00  1.0057436E+00  1.1379522E+01  3.7885015E+01  1.0984025E+01  1.1138030E+09  3.7886308E+01  1.0984544E+01 -1.1135984E+09
1.2349903E+00  3.8530199E-01  3.5286898E+00  7.1310261E+00  4.4462255E+00  6.7647443E+07  7.1327357E+00  4.4470973E+00 -6.7495347E+07
1.7501016E+00  4.3523911E-01  3.8479100E+00  9.3969517E+00  5.0204417E+00  1.0883107E+08  9.3986209E+00  5.0212838E+00 -1.0867605E+08
2.2822412E+00  4.8564084E-01  4.1993435E+00  1.1719942E+01  5.5939914E+00  1.5414802E+08  1.1721573E+01  5.5948040E+00 -1.5399026E+08
2.8327962E+00  5.3664336E-01  4.5869687E+00  1.4105363E+01  6.1650433E+00  2.0390100E+08  1.4106959E+01  6.1658268E+00 -2.0374070E+08
3.3997559E+00  5.8801991E-01  5.0153179E+00  1.6551558E+01  6.7338464E+00  2.5875919E+08  1.6553120E+01  6.7346002E+00 -2.5859652E+08
3.9871513E+00  6.4051667E-01  5.4895708E+00  1.9068628E+01  7.2963146E+00  3.1883236E+08  1.9070161E+01  7.2970397E+00 -3.1866751E+08
4.5917342E+00  6.9368587E-01  6.0156533E+00  2.1652953E+01  7.8546984E+00  3.8488560E+08  2.1654456E+01  7.8553942E+00 -3.8471874E+08
5.2167411E+00  7.4827704E-01  6.6003592E+00  2.4312943E+01  8.4048996E+00  4.5708289E+08  2.4314419E+01  8.4055669E+00 -4.5691416E+08
5.8609533E+00  8.0418751E-01  7.2514931E+00  2.7048705E+01  8.9482636E+00  5.3609403E+08  2.7050157E+01  8.9489020E+00 -5.3592360E+08
6.5265480E+00  8.6220443E-01  7.9780385E+00  2.9867018E+01  9.4818771E+00  6.2207982E+08  2.9868446E+01  9.4824872E+00 -6.2190782E+08
7.2134023E+00  9.2237247E-01  8.7903638E+00  3.2769966E+01  1.0006263E+01  7.1569467E+08  3.2771372E+01  1.0006845E+01 -7.1552124E+08
7.9243347E+00  9.8548398E-01  9.7004488E+00  3.5762896E+01  1.0519590E+01  8.1693207E+08  3.5764282E+01  1.0520144E+01 -8.1675732E+08
1.1743283E+00  3.7912245E-01  3.0038047E+00  6.8769391E+00  4.3158530E+00  5.2323417E+07  6.8787683E+00  4.3167828E+00 -5.2193904E+07
1.6590008E+00  4.2845897E-01  3.2763951E+00  9.0055443E+00  4.8612871E+00  8.2432057E+07  9.0073306E+00  4.8621852E+00 -8.2300014E+07
2.1596792E+00  4.7813077E-01  3.5764683E+00  1.1187499E+01  5.4056378E+00  1.1555587E+08  1.1189244E+01  5.4065044E+00 -1.1542146E+08
2.6776410E+00  5.2826000E-01  3.9074224E+00  1.3427804E+01  5.9472039E+00  1.5191030E+08  1.3429513E+01  5.9480394E+00 -1.5177370E+08
3.2109265E+00  5.7862913E-01  4.2731306E+00  1.5724729E+01  6.4862670E+00  1.9198996E+08  1.5726402E+01  6.4870710E+00 -1.9185132E+08
3.7633591E+00  6.2994847E-01  4.6780142E+00  1.8087838E+01  7.0190249E+00  2.3585796E+08  1.8089479E+01  7.0197983E+00 -2.3571742E+08
4.3317941E+00  6.8179473E-01  5.1271354E+00  2.0513536E+01  7.5476443E+00  2.8408539E+08  2.0515145E+01  7.5483866E+00 -2.8394309E+08
4.9193124E+00  7.3488548E-01  5.6262959E+00  2.3009778E+01  8.0683373E+00  3.3677473E+08  2.3011360E+01  8.0690490E+00 -3.3663080E+08
5.5247085E+00  7.8912751E-01  6.1821623E+00  2.5576555E+01  8.5824107E+00  3.9442245E+08  2.5578110E+01  8.5830916E+00 -3.9427703E+08
6.1500603E+00  8.4527651E-01  6.8024075E+00  2.8220276E+01  9.0871962E+00  4.5713182E+08  2.8221806E+01  9.0878469E+00 -4.5698501E+08
6.7952107E+00  9.0337866E-01  7.4958847E+00  3.0942822E+01  9.5832264E+00  5.2538460E+08  3.0944328E+01  9.5838468E+00 -5.2523653E+08
7.4628679E+00  9.6419494E-01  8.2728275E+00  3.3749238E+01  1.0068850E+01  5.9916241E+08  3.3750723E+01  1.0069441E+01 -5.9901316E+08
1.1160390E+00  3.7316464E-01  2.5643153E+00  6.6314504E+00  4.1899586E+00  4.0463174E+07  6.6334095E+00  4.1909498E+00 -4.0352596E+07
1.5720124E+00  4.2183203E-01  2.7970066E+00  8.6299586E+00  4.7074904E+00  6.2465996E+07  8.6318718E+00  4.7084479E+00 -6.2353251E+07
2.0430176E+00  4.7068655E-01  3.0531692E+00  1.0678349E+01  5.2235133E+00  8.6668314E+07  1.0680219E+01  5.2244372E+00 -8.6553540E+07
2.5302268E+00  5.1984169E-01  3.3357063E+00  1.2781272E+01  5.7364569E+00  1.1322322E+08  1.2783103E+01  5.7373476E+00 -1.1310655E+08
3.0317320E+00  5.6909292E-01  3.6479247E+00  1.4936929E+01  6.2466419E+00  1.4249623E+08  1.4938721E+01  6.2474990E+00 -1.4237780E+08
3.5511560E+00  6.1911948E-01  3.9936019E+00  1.7154366E+01  6.7505374E+00  1.7452074E+08  1.7156124E+01  6.7513618E+00 -1.7440068E+08
4.0854574E+00  6.6952477E-01  4.3770616E+00  1.9430017E+01  7.2502375E+00  2.0972290E+08  1.9431742E+01  7.2510286E+00 -2.0960131E+08
4.6375668E+00  7.2099803E-01  4.8032599E+00  2.1771404E+01  7.7422472E+00  2.4816470E+08  2.1773099E+01  7.7430058E+00 -2.4804171E+08
5.2062945E+00  7.7345748E-01  5.2778907E+00  2.4178408E+01  8.2278410E+00  2.9021406E+08  2.4180073E+01  8.2285668E+00 -2.9008977E+08
5.7936230E+00  8.2763014E-01  5.8075085E+00  2.6657083E+01  8.7045809E+00  3.3593591E+08  2.6658723E+01  8.7052746E+00 -3.3581042E+08
6.3993651E+00  8.8356541E-01  6.3996764E+00  2.9209124E+01  9.1730102E+00  3.8568484E+08  2.9210739E+01  9.1736717E+00 -3.8555825E+08
7.0261209E+00  9.4199513E-01  7.0631359E+00  3.1839285E+01  9.6316461E+00  4.3943735E+08  3.1840876E+01  9.6322760E+00 -4.3930974E+08
1.0600869E+00  3.6742143E-01  2.1880258E+00  6.3943322E+00  4.0683549E+00  3.1286093E+07  6.3964292E+00  4.0694131E+00 -3.1191740E+07
1.4890265E+00  4.1534891E-01  2.3866486E+00  8.2696745E+00  4.5588304E+00  4.7359192E+07  8.2717223E+00  4.5598522E+00 -4.7262976E+07
1.9320659E+00  4.6330009E-01  2.6053176E+00  1.0191658E+01  5.0473712E+00  6.5036759E+07  1.0193659E+01  5.0483568E+00 -6.4938794E+07
2.3902780E+00  5.1138479E-01  2.8465118E+00  1.2164596E+01  5.5325375E+00  8.4427390E+07  1.2166555E+01  5.5334874E+00 -8.4327790E+07
2.8618061E+00  5.5941503E-01  3.1130568E+00  1.4186627E+01  6.0146955E+00  1.0580116E+08  1.4188545E+01  6.0156092E+00 -1.0570003E+08
3.3500808E+00  6.0804338E-01  3.4081799E+00  1.6266303E+01  6.4905725E+00  1.2917302E+08  1.6268184E+01  6.4914513E+00 -1.2907047E+08
3.8521638E+00  6.5690195E-01  3.7355743E+00  1.8400090E+01  6.9622005E+00  1.5486080E+08  1.8401936E+01  6.9630437E+00 -1.5475695E+08
4.3708408E+00  7.0665496E-01  4.0994739E+00  2.0595095E+01  7.4263607E+00  1.8290030E+08  2.0596909E+01  7.4271693E+00 -1.8279522E+08
4.9049415E+00  7.5723377E-01  4.5047448E+00  2.2851098E+01  7.8843007E+00  2.1356406E+08  2.2852881E+01  7.8850743E+00 -2.1345786E+08
5.4563557E+00  8.0933923E-01  4.9569853E+00  2.5173820E+01  8.3337987E+00  2.4689176E+08  2.5175575E+01  8.3345380E+00 -2.4678451E+08
6.0248713E+00  8.6302549E-01  5.4626589E+00  2.7564777E+01  8.7754094E+00  2.8314433E+08  2.7566506E+01  8.7761143E+00 -2.8303611E+08
6.6129820E+00  9.1899719E-01  6.0292339E+00  3.0028448E+01  9.2078069E+00  3.2229722E+08  3.0030152E+01  9.2084781E+00 -3.2218810E+08
1.0064535E+00  3.6188656E-01  1.8660429E+00  6.1653876E+00  3.9508546E+00  2.4186765E+07  6.1676322E+00  3.9519815E+00 -2.4106282E+07
1.4099506E+00  4.0900126E-01  2.0356226E+00  7.9242113E+00  4.4150892E+00  3.5924133E+07  7.9264037E+00  4.4161777E+00 -3.5842057E+07
1.8266528E+00  4.5596436E-01  2.2223309E+00  9.7266393E+00  4.8769706E+00  4.8831903E+07  9.7287825E+00  4.8780208E+00 -4.8748332E+07
2.2575387E+00  5.0288668E-01  2.4282868E+00  1.1576664E+01  5.3351893E+00  6.2986978E+07  1.1578762E+01  5.3362019E+00 -6.2902013E+07
2.7008048E+00  5.4959999E-01  2.6559042E+00  1.3472367E+01  5.7901619E+00  7.8588852E+07  1.3474422E+01  5.7911362E+00 -7.8502581E+07
3.1596972E+00  5.9673431E-01  2.9079407E+00  1.5421826E+01  6.2388611E+00  9.5641419E+07  1.5423843E+01  6.2397982E+00 -9.5553921E+07
3.6313810E+00  6.4395211E-01  3.1875528E+00  1.7421550E+01  6.6832663E+00  1.1438167E+08  1.7423528E+01  6.6841655E+00 -1.1429303E+08
4.1185027E+00  6.9189565E-01  3.4983596E+00  1.9478243E+01  7.1204188E+00  1.3482868E+08  1.9480188E+01  7.1212808E+00 -1.3473897E+08
4.6199142E+00  7.4051089E-01  3.8445175E+00  2.1591601E+01  7.5515438E+00  1.5718431E+08  2.1593513E+01  7.5523685E+00 -1.5709361E+08
5.1374168E+00  7.9047477E-01  4.2308143E+00  2.3767021E+01  7.9746221E+00  1.8147181E+08  2.3768903E+01  7.9754101E+00 -1.8138019E+08
5.6707779E+00  8.4184741E-01  4.6627725E+00  2.6005860E+01  8.3902205E+00  2.0788313E+08  2.6007714E+01  8.3909718E+00 -2.0779065E+08
6.2223873E+00  8.9530805E-01  5.1467755E+00  2.8312333E+01  8.7971586E+00  2.3639493E+08  2.8314161E+01  8.7978739E+00 -2.3630165E+08
9.5513257E-01  3.5655440E-01  1.5916992E+00  5.9444527E+00  3.8372717E+00  1.8695981E+07  5.9468562E+00  3.8384735E+00 -1.8627318E+07
1.3347046E+00  4.0278159E-01  1.7366677E+00  7.5931247E+00  4.2760527E+00  2.7264565E+07  7.5954720E+00  4.2772131E+00 -2.7194519E+07
1.7266192E+00  4.4867329E-01  1.8962752E+00  9.2825486E+00  4.7120764E+00  3.6686901E+07  9.2848430E+00  4.7131956E+00 -3.6615554E+07
2.1317675E+00  4.9434567E-01  2.0723328E+00  1.1016412E+01  5.1441626E+00  4.7017352E+07  1.1018658E+01  5.1452411E+00 -4.6944787E+07
2.5484002E+00  5.3965309E-01  2.2669046E+00  1.2792749E+01  5.5727822E+00  5.8403223E+07  1.2794948E+01  5.5738196E+00 -5.8329515E+07
