8.5772599E+00  2.7506937E-01  1.8172896E+01  1.7947264E+01  1.7305892E+00 -1.5129617E+10  1.7947209E+01  1.7305546E+00  1.5130025E+10
8.9122697E+00  2.1299157E-01  2.0094455E+01  1.9406028E+01  1.6604553E+00 -1.4848447E+10  1.9405974E+01  1.6604221E+00  1.4848862E+10
5.8097582E+00  6.9599969E-01  6.3693461E+00  6.7160870E+00  1.3454987E+00 -1.1984178E+10  6.7160223E+00  1.3454529E+00  1.1984475E+10
5.9776743E+00  6.6720080E-01  6.9439066E+00  7.4997940E+00  1.4574713E+00 -1.2001576E+10  7.4997301E+00  1.4574259E+00  1.2001880E+10
6.1628236E+00  6.3574655E-01  7.5771511E+00  8.3448351E+00  1.5555790E+00 -1.2000680E+10  8.3447721E+00  1.5555341E+00  1.2000990E+10
6.3649075E+00  6.0128210E-01  8.2763329E+00  9.2519922E+00  1.6378283E+00 -1.1980479E+10  9.2519302E+00  1.6377842E+00  1.1980795E+10
6.5832944E+00  5.6353110E-01  9.0497273E+00  1.0219564E+01  1.7052320E+00 -1.1940867E+10  1.0219503E+01  1.7051888E+00  1.1941188E+10
6.8176217E+00  5.2246391E-01  9.9067949E+00  1.1249346E+01  1.7539111E+00 -1.1879817E+10  1.1249286E+01  1.7538687E+00  1.1880144E+10
7.0674311E+00  4.7803713E-01  1.0858351E+01  1.2339470E+01  1.7867577E+00 -1.1797520E+10  1.2339411E+01  1.7867164E+00  1.1797853E+10
7.3321576E+00  4.3041505E-01  1.1916836E+01  1.3490813E+01  1.8004408E+00 -1.1691960E+10  1.3490755E+01  1.8004006E+00  1.1692299E+10
7.6116895E+00  3.7980480E-01  1.3096514E+01  1.4703022E+01  1.7969519E+00 -1.1562714E+10  1.4702965E+01  1.7969130E+00  1.1563059E+10
7.9053911E+00  3.2650048E-01  1.4413828E+01  1.5976150E+01  1.7743621E+00 -1.1408171E+10  1.5976094E+01  1.7743246E+00  1.1408522E+10
8.2134031E+00  2.7089239E-01  1.5887748E+01  1.7310804E+01  1.7340333E+00 -1.1227492E+10  1.7310749E+01  1.7339971E+00  1.1227848E+10
8.5348198E+00  2.1337991E-01  1.7540237E+01  1.8707021E+01  1.6749263E+00 -1.1019492E+10  1.8706966E+01  1.6748916E+00  1.1019854E+10
5.5544334E+00  6.6478920E-01  5.3485295E+00  6.5371089E+00  1.3298523E+00 -8.8970306E+09  6.5370495E+00  1.3298055E+00  8.8972794E+09
5.7165242E+00  6.3787560E-01  5.8418267E+00  7.2902553E+00  1.4385491E+00 -8.9097095E+09  7.2901957E+00  1.4385025E+00  8.9099640E+09
5.8951055E+00  6.0838274E-01  6.3853756E+00  8.1019827E+00  1.5340228E+00 -8.9087900E+09  8.1019232E+00  1.5339766E+00  8.9090501E+09
6.0898511E+00  5.7600643E-01  6.9854109E+00  8.9729409E+00  1.6144825E+00 -8.8935324E+09  8.9728815E+00  1.6144369E+00  8.8937981E+09
6.3001133E+00  5.4051701E-01  7.6490328E+00  9.9013725E+00  1.6810538E+00 -8.8638824E+09  9.9013134E+00  1.6810088E+00  8.8641535E+09
6.5255422E+00  5.0192503E-01  8.3843605E+00  1.0888981E+01  1.7301175E+00 -8.8183498E+09  1.0888923E+01  1.7300735E+00  8.8186264E+09
6.7656660E+00  4.6022070E-01  9.2006966E+00  1.1933888E+01  1.7645980E+00 -8.7571033E+09  1.1933830E+01  1.7645551E+00  8.7573851E+09
7.0199603E+00  4.1559804E-01  1.0108705E+01  1.3036951E+01  1.7814115E+00 -8.6786738E+09  1.3036894E+01  1.7813697E+00  8.6789609E+09
7.2883089E+00  3.6828396E-01  1.1120645E+01  1.4197806E+01  1.7825875E+00 -8.5827722E+09  1.4197750E+01  1.7825470E+00  8.5830645E+09
7.5701316E+00  3.1859335E-01  1.2250641E+01  1.5416559E+01  1.7663915E+00 -8.4682427E+09  1.5416503E+01  1.7663524E+00  8.4685402E+09
7.8655725E+00  2.6692346E-01  1.3514997E+01  1.6693809E+01  1.7342288E+00 -8.3344891E+09  1.6693754E+01  1.7341912E+00  8.3347917E+09
8.1738203E+00  2.1368556E-01  1.4932565E+01  1.8029675E+01  1.6852153E+00 -8.1806827E+09  1.8029621E+01  1.6851792E+00  8.1809904E+09
5.3114335E+00  6.3536070E-01  4.6100431E+00  6.3621117E+00  1.3143447E+00 -6.6071954E+09  6.3620431E+00  1.3142967E+00  6.6074110E+09
5.4679134E+00  6.1023152E-01  5.0352803E+00  7.0857179E+00  1.4197266E+00 -6.6164315E+09  7.0856502E+00  1.4196788E+00  6.6166519E+09
5.6401559E+00  5.8259084E-01  5.5038296E+00  7.8652459E+00  1.5124942E+00 -6.6155611E+09  7.8651790E+00  1.5124468E+00  6.6157861E+09
5.8278100E+00  5.5218357E-01  6.0210605E+00  8.7012209E+00  1.5910490E+00 -6.6040438E+09  8.7011552E+00  1.5910023E+00  6.6042735E+09
6.0302146E+00  5.1882487E-01  6.5930934E+00  9.5918364E+00  1.6566201E+00 -6.5818574E+09  9.5917719E+00  1.6565742E+00  6.5820917E+09
6.2470328E+00  4.8256326E-01  7.2269252E+00  1.0538712E+01  1.7058357E+00 -6.5479067E+09  1.0538648E+01  1.7057906E+00  6.5481455E+09
6.4777822E+00  4.4342055E-01  7.9305680E+00  1.1539957E+01  1.7416422E+00 -6.5023371E+09  1.1539895E+01  1.7415982E+00  6.5025804E+09
6.7219768E+00  4.0161795E-01  8.7132105E+00  1.2596417E+01  1.7611882E+00 -6.4440787E+09  1.2596355E+01  1.7611453E+00  6.4443265E+09
6.9794974E+00  3.5740017E-01  9.5854217E+00  1.3707714E+01  1.7665315E+00 -6.3729360E+09  1.3707654E+01  1.7664899E+00  6.3731882E+09
7.2498163E+00  3.1110029E-01  1.0559361E+01  1.4874003E+01  1.7561170E+00 -6.2880801E+09  1.4873944E+01  1.7560767E+00  6.2883367E+09
7.5330807E+00  2.6312067E-01  1.1649084E+01  1.6095878E+01  1.7313834E+00 -6.1890890E+09  1.6095820E+01  1.7313446E+00  6.1893500E+09
7.8285675E+00  2.1388196E-01  1.2870832E+01  1.7373532E+01  1.6915867E+00 -6.0753841E+09  1.7373475E+01  1.6915493E+00  6.0756494E+09
5.0799163E+00  6.0760638E-01  3.9554751E+00  6.1909897E+00  1.2989991E+00 -4.9079660E+09  6.1909288E+00  1.2989508E+00  4.9081501E+09
5.2310079E+00  5.8416330E-01  4.3235288E+00  6.8860699E+00  1.4010258E+00 -4.9147020E+09  6.8860093E+00  1.4009774E+00  4.9148904E+09
5.3971466E+00  5.5826883E-01  4.7287511E+00  7.6345003E+00  1.4910172E+00 -4.9139270E+09  7.6344403E+00  1.4909689E+00  4.9141195E+09
5.5779600E+00  5.2971551E-01  5.1757749E+00  8.4366911E+00  1.5675581E+00 -4.9052468E+09  8.4366316E+00  1.5675102E+00  4.9054435E+09
5.7727766E+00  4.9836160E-01  5.6698831E+00  9.2907919E+00  1.6319714E+00 -4.8886585E+09  9.2907330E+00  1.6319241E+00  4.8888593E+09
5.9812727E+00  4.6429144E-01  6.2171089E+00  1.0198341E+01  1.6811182E+00 -4.8633579E+09  1.0198283E+01  1.6810717E+00  4.8635626E+09
6.2029581E+00  4.2755654E-01  6.8243564E+00  1.1157446E+01  1.7179607E+00 -4.8294678E+09  1.1157389E+01  1.7179152E+00  4.8296765E+09
6.4373842E+00  3.8840293E-01  7.4995509E+00  1.2168935E+01  1.7398641E+00 -4.7862098E+09  1.2168879E+01  1.7398197E+00  4.7864224E+09
6.6844297E+00  3.4709125E-01  8.2517927E+00  1.3232424E+01  1.7489065E+00 -4.7334527E+09  1.3232369E+01  1.7488636E+00  4.7336692E+09
6.9436169E+00  3.0397028E-01  9.0915679E+00  1.4348113E+01  1.7436977E+00 -4.6706032E+09  1.4348059E+01  1.7436561E+00  4.6708235E+09
7.2150959E+00  2.5944588E-01  1.0030975E+01  1.5516586E+01  1.7257008E+00 -4.5973632E+09  1.5516534E+01  1.7256608E+00  4.5975873E+09
7.4982260E+00  2.1394574E-01  1.1084007E+01  1.6738108E+01  1.6942979E+00 -4.5133302E+09  1.6738056E+01  1.6942594E+00  4.5135580E+09
4.8592260E+00  5.8142729E-01  3.4584873E+00  6.0237386E+00  1.2838434E+00 -3.6466165E+09  6.0236872E+00  1.2837947E+00  3.6467769E+09
5.0051511E+00  5.5957390E-01  3.7727927E+00  6.6912892E+00  1.3824706E+00 -3.6515370E+09  6.6912371E+00  1.3824217E+00  3.6517008E+09
5.1654189E+00  5.3532240E-01  4.1191982E+00  7.4097001E+00  1.4696149E+00 -3.6508754E+09  7.4096477E+00  1.4695661E+00  3.6510427E+09
5.3396387E+00  5.0851153E-01  4.5016854E+00  8.1792750E+00  1.5440349E+00 -3.6443447E+09  8.1792225E+00  1.5439864E+00  3.6445153E+09
5.5271319E+00  4.7904100E-01  4.9247919E+00  8.9981272E+00  1.6071387E+00 -3.6319529E+09  8.9980749E+00  1.6070907E+00  3.6321268E+09
5.7275889E+00  4.4702888E-01  5.3937038E+00  9.8677222E+00  1.6560090E+00 -3.6131096E+09  9.8676700E+00  1.6559617E+00  3.6132868E+09
5.9405144E+00  4.1255458E-01  5.9143584E+00  1.0786167E+01  1.6936148E+00 -3.5879173E+09  1.0786115E+01  1.6935684E+00  3.5880978E+09
6.1654957E+00  3.7588673E-01  6.4935657E+00  1.1754276E+01  1.7175244E+00 -3.5558101E+09  1.1754224E+01  1.7174790E+00  3.5559939E+09
6.4024112E+00  3.3730007E-01  7.1391559E+00  1.2771659E+01  1.7298279E+00 -3.5167012E+09  1.2771608E+01  1.7297838E+00  3.5168881E+09
6.6508308E+00  2.9715687E-01  7.8601394E+00  1.3838560E+01  1.7292858E+00 -3.4701663E+09  1.3838509E+01  1.7292430E+00  3.4703564E+09
6.9109074E+00  2.5586489E-01  8.6669263E+00  1.4955554E+01  1.7173777E+00 -3.4159955E+09  1.4955505E+01  1.7173363E+00  3.4161889E+09
7.1820774E+00  2.1385673E-01  9.5715508E+00  1.6122967E+01  1.6935979E+00 -3.3539103E+09  1.6122918E+01  1.6935580E+00  3.3541068E+09
4.6487776E+00  5.5672810E-01  2.9178904E+00  5.8603464E+00  1.2689057E+00 -2.7100699E+09  5.8602894E+00  1.2688566E+00  2.7102056E+09
4.7897529E+00  5.3636979E-01  3.1882761E+00  6.5013441E+00  1.3640863E+00 -2.7136677E+09  6.5012869E+00  1.3640369E+00  2.7138065E+09
4.9443763E+00  5.1366065E-01  3.4863170E+00  7.1907893E+00  1.4483132E+00 -2.7131171E+09  7.1907323E+00  1.4482638E+00  2.7132589E+09
5.1122423E+00  4.8848423E-01  3.8154268E+00  7.9288882E+00  1.5205094E+00 -2.7082090E+09  7.9288315E+00  1.5204603E+00  2.7083538E+09
5.2926687E+00  4.6078004E-01  4.1794970E+00  8.7137257E+00  1.5821601E+00 -2.6989573E+09  8.7136696E+00  1.5821115E+00  2.6991051E+09
5.4853607E+00  4.3069794E-01  4.5829818E+00  9.5467001E+00  1.6305576E+00 -2.6849288E+09  9.5466446E+00  1.6305096E+00  2.6850796E+09
5.6898207E+00  3.9834351E-01  5.0309833E+00  1.0425922E+01  1.6686700E+00 -2.6662083E+09  1.0425867E+01  1.6686229E+00  2.6663620E+09
5.9056713E+00  3.6400580E-01  5.5293550E+00  1.1352195E+01  1.6942552E+00 -2.6423844E+09  1.1352141E+01  1.6942092E+00  2.6425410E+09
6.1327918E+00  3.2797200E-01  6.0848290E+00  1.2325125E+01  1.7094079E+00 -2.6134007E+09  1.2325072E+01  1.7093631E+00  2.6135601E+09
6.3707975E+00  2.9061571E-01  6.7051600E+00  1.3344996E+01  1.7130268E+00 -2.5789544E+09  1.3344944E+01  1.7129832E+00  2.5791167E+09
6.6198441E+00  2.5234518E-01  7.3993043E+00  1.4412376E+01  1.7065995E+00 -2.5388981E+09  1.4412325E+01  1.7065574E+00  2.5390632E+09
6.8794406E+00  2.1359595E-01  8.1776154E+00  1.5527646E+01  1.6897215E+00 -2.4930399E+09  1.5527596E+01  1.6896810E+00  2.4932077E+09
4.4479903E+00  5.3341747E-01  2.5209361E+00  5.7007238E+00  1.2541952E+00 -2.0144916E+09  5.7006738E+00  1.2541473E+00  2.0146088E+09
4.5842247E+00  5.1446130E-01  2.7565233E+00  6.3161365E+00  1.3458834E+00 -2.0171202E+09  6.3160864E+00  1.3458348E+00  2.0172401E+09
4.7334222E+00  4.9319644E-01  3.0157485E+00  6.9776555E+00  1.4271267E+00 -2.0166661E+09  6.9776054E+00  1.4270777E+00  2.0167887E+09
4.8951656E+00  4.6954984E-01  3.3015801E+00  7.6854002E+00  1.4970040E+00 -2.0129776E+09  7.6853503E+00  1.4969549E+00  2.0131028E+09
5.0687727E+00  4.4349928E-01  3.6174024E+00  8.4374329E+00  1.5570689E+00 -2.0060707E+09  8.4373833E+00  1.5570199E+00  2.0061985E+09
5.2539645E+00  4.1522447E-01  3.9670747E+00  9.2350894E+00  1.6048100E+00 -1.9956279E+09  9.2350404E+00  1.6047615E+00  1.9957583E+09
5.4502440E+00  3.8485544E-01  4.3550140E+00  1.0076491E+01  1.6431895E+00 -1.9817184E+09  1.0076443E+01  1.6431418E+00  1.9818513E+09
5.6572683E+00  3.5269967E-01  4.7862859E+00  1.0962432E+01  1.6701417E+00 -1.9640436E+09  1.0962384E+01  1.6700950E+00  1.9641789E+09
5.8749188E+00  3.1905520E-01  5.2667072E+00  1.1892518E+01  1.6877590E+00 -1.9425672E+09  1.1892471E+01  1.6877134E+00  1.9427051E+09
6.1028543E+00  2.8430492E-01  5.8029752E+00  1.2867070E+01  1.6950660E+00 -1.9170739E+09  1.2867025E+01  1.6950218E+00  1.9172141E+09
6.3412340E+00  2.4885628E-01  6.4028222E+00  1.3886650E+01  1.6935519E+00 -1.8874602E+09  1.3886605E+01  1.6935091E+00  1.8876028E+09
6.5896341E+00  2.1314590E-01  7.0751853E+00  1.4951689E+01  1.6829013E+00 -1.8535946E+09  1.4951646E+01  1.6828601E+00  1.8537396E+09
4.2562442E+00  5.1140983E-01  2.2102420E+00  5.5449043E+00  1.2397377E+00 -1.4976774E+09  5.5448733E+00  1.2396911E+00  1.4977795E+09
4.3879487E+00  4.9376419E-01  2.4098448E+00  6.1356740E+00  1.3278834E+00 -1.4996005E+09  6.1356411E+00  1.3278358E+00  1.4997048E+09
4.5319384E+00  4.7384773E-01  2.6300240E+00  6.7702757E+00  1.4060757E+00 -1.4992329E+09  6.7702414E+00  1.4060275E+00  1.4993392E+09
4.6877890E+00  4.5162948E-01  2.8733096E+00  7.4487516E+00  1.4735401E+00 -1.4964643E+09  7.4487162E+00  1.4734917E+00  1.4965727E+09
4.8548217E+00  4.2712384E-01  3.1425863E+00  8.1691498E+00  1.5318913E+00 -1.4913110E+09  8.1691137E+00  1.5318429E+00  1.4914216E+09
5.0327742E+00  4.0053856E-01  3.4411555E+00  8.9327535E+00  1.5788046E+00 -1.4835406E+09  8.9327168E+00  1.5787566E+00  1.4836532E+09
5.2211533E+00  3.7202648E-01  3.7727993E+00  9.7376959E+00  1.6172281E+00 -1.4732088E+09  9.7376590E+00  1.6171805E+00  1.4733235E+09
5.4196498E+00  3.4191154E-01  4.1418573E+00  1.0584765E+01  1.6452602E+00 -1.4600994E+09  1.0584728E+01  1.6452135E+00  1.4602162E+09
5.6281490E+00  3.1050109E-01  4.5533226E+00  1.1473569E+01  1.6649845E+00 -1.4441897E+09  1.1473532E+01  1.6649387E+00  1.4443085E+09
5.8463515E+00  2.7818547E-01  5.0129425E+00  1.2404465E+01  1.6755399E+00 -1.4253266E+09  1.2404429E+01  1.6754953E+00  1.4254475E+09
6.0744198E+00  2.4537004E-01  5.5273570E+00  1.3378007E+01  1.6784101E+00 -1.4034379E+09  1.3377971E+01  1.6783668E+00  1.4035608E+09
6.3119934E+00  2.1249085E-01  6.1042461E+00  1.4394673E+01  1.6733582E+00 -1.3784343E+09  1.4394637E+01  1.6733165E+00  1.3785591E+09
4.0730885E+00  4.9062216E-01  1.8513248E+00  5.3928754E+00  1.2255461E+00 -1.1136252E+09  5.3928387E+00  1.2255013E+00  1.1137111E+09
4.2004589E+00  4.7419664E-01  2.0248951E+00  5.9599247E+00  1.3101007E+00 -1.1150293E+09  5.9598870E+00  1.3100547E+00  1.1151172E+09
4.3394449E+00  4.5553486E-01  2.2160171E+00  6.5685951E+00  1.3851789E+00 -1.1147312E+09  6.5685568E+00  1.3851320E+00  1.1148212E+09
4.4896181E+00  4.3464652E-01  2.4268825E+00  7.2188616E+00  1.4501440E+00 -1.1126512E+09  7.2188230E+00  1.4500967E+00  1.1127431E+09
4.6503070E+00  4.1158109E-01  2.6599877E+00  7.9087659E+00  1.5066641E+00 -1.1088046E+09  7.9087274E+00  1.5066167E+00  1.1088985E+09
4.8212672E+00  3.8657248E-01  2.9181871E+00  8.6395438E+00  1.5525895E+00 -1.1030213E+09  8.6395055E+00  1.5525422E+00  1.1031170E+09
5.0020119E+00  3.5979475E-01  3.2047457E+00  9.4093469E+00  1.5908484E+00 -1.0953460E+09  9.4093089E+00  1.5908016E+00  1.0954437E+09
5.1922655E+00  3.3158642E-01  3.5234107E+00  1.0218959E+01  1.6196920E+00 -1.0856223E+09  1.0218922E+01  1.6196458E+00  1.0857218E+09
5.3919186E+00  3.0226272E-01  3.8784861E+00  1.1067994E+01  1.6411886E+00 -1.0738363E+09  1.1067958E+01  1.6411433E+00  1.0739376E+09
5.6007115E+00  2.7221960E-01  4.2749316E+00  1.1956844E+01  1.6545810E+00 -1.0598795E+09  1.1956808E+01  1.6545368E+00  1.0599827E+09
5.8188109E+00  2.4185921E-01  4.7184710E+00  1.2886054E+01  1.6613414E+00 -1.0437018E+09  1.2886019E+01  1.6612985E+00  1.0438067E+09
6.0459154E+00  2.1161546E-01  5.2157226E+00  1.3856148E+01  1.6613023E+00 -1.0252426E+09  1.3856114E+01  1.6612608E+00  1.0253494E+09
3.8979486E+00  4.7097500E-01  1.6234143E+00  5.2446040E+00  1.2116294E+00 -8.2811938E+08  5.2445883E+00  1.2115889E+00  8.2819445E+08
4.0211775E+00  4.5568026E-01  1.7725372E+00  5.7888363E+00  1.2925452E+00 -8.2914307E+08  5.7888185E+00  1.2925028E+00  8.2921979E+08
4.1553590E+00  4.3818147E-01  1.9368495E+00  6.3725376E+00  1.3644492E+00 -8.2890209E+08  6.3725183E+00  1.3644053E+00  8.2898046E+08
4.3000653E+00  4.1852753E-01  2.1182360E+00  6.9956270E+00  1.4268344E+00 -8.2733866E+08  6.9956064E+00  1.4267895E+00  8.2741864E+08
4.4546353E+00  3.9680140E-01  2.3188479E+00  7.6561471E+00  1.4814150E+00 -8.2446669E+08  7.6561255E+00  1.4813694E+00  8.2454827E+08
4.6188439E+00  3.7326134E-01  2.5411410E+00  8.3552933E+00  1.5262051E+00 -8.2016164E+08  8.3552713E+00  1.5261593E+00  8.2024479E+08
4.7922137E+00  3.4810103E-01  2.7879293E+00  9.0912404E+00  1.5641077E+00 -8.1445945E+08  9.0912182E+00  1.5640620E+00  8.1454416E+08
4.9745021E+00  3.2167176E-01  3.0624398E+00  9.8647719E+00  1.5935150E+00 -8.0724671E+08  9.8647498E+00  1.5934698E+00  8.0733297E+08
5.1656065E+00  2.9429523E-01  3.3683835E+00  1.0675508E+01  1.6164746E+00 -7.9851562E+08  1.0675486E+01  1.6164301E+00  7.9860341E+08
5.3653058E+00  2.6637130E-01  3.7100314E+00  1.1523875E+01  1.6323229E+00 -7.8818943E+08  1.1523853E+01  1.6322794E+00  7.8827873E+08
5.5737708E+00  2.3829786E-01  4.0923171E+00  1.2410413E+01  1.6425151E+00 -7.7623321E+08  1.2410392E+01  1.6424728E+00  7.7632401E+08
5.7907557E+00  2.1050520E-01  4.5209461E+00  1.3335685E+01  1.6469432E+00 -7.6260671E+08  1.3335664E+01  1.6469022E+00  7.6269900E+08
3.7303486E+00  4.5239218E-01  1.3901361E+00  5.1001272E+00  1.1979968E+00 -6.1582196E+08  5.1001343E+00  1.1979612E+00  6.1588601E+08
3.8496198E+00  4.3813969E-01  1.5183411E+00  5.6224184E+00  1.2752268E+00 -6.1656694E+08  5.6224220E+00  1.2751888E+00  6.1663244E+08
3.9791874E+00  4.2171399E-01  1.6596185E+00  6.1820828E+00  1.3439003E+00 -6.1637221E+08  6.1820835E+00  1.3438604E+00  6.1643916E+08
4.1186278E+00  4.0320168E-01  1.8155922E+00  6.7789939E+00  1.4036310E+00 -6.1519603E+08  6.7789923E+00  1.4035897E+00  6.1526439E+08
4.2672941E+00  3.8271756E-01  1.9881116E+00  7.4112031E+00  1.4561722E+00 -6.1305060E+08  7.4111997E+00  1.4561300E+00  6.1312036E+08
