1.3890707E+01  2.7729971E+00  7.2839792E+01  6.5158218E+01  2.4224426E+01  6.0168996E+09  6.5159009E+01  2.4224769E+01 -6.0151648E+09
1.5337610E+01  2.9425666E+00  8.0107894E+01  7.1301422E+01  2.5503317E+01  6.8271333E+09  7.1302200E+01  2.5503643E+01 -6.8253792E+09
1.6832193E+01  3.1190834E+00  8.8239784E+01  7.7613323E+01  2.6757523E+01  7.6996902E+09  7.7614090E+01  2.6757834E+01 -7.6979176E+09
2.3214278E+00  1.4315585E+00  2.7676978E+01  1.5102988E+01  1.1676907E+01  8.3115768E+08  1.5103980E+01  1.1677418E+01 -8.2986902E+08
3.3948801E+00  1.5484116E+00  3.0103932E+01  1.9821690E+01  1.2930265E+01  1.1081927E+09  1.9822657E+01  1.2930759E+01 -1.1068819E+09
4.4915267E+00  1.6703218E+00  3.2772912E+01  2.4616371E+01  1.4192329E+01  1.4093681E+09  2.4617315E+01  1.4192805E+01 -1.4080361E+09
5.6155904E+00  1.7973856E+00  3.5713452E+01  2.9500432E+01  1.5458459E+01  1.7359501E+09  2.9501356E+01  1.5458918E+01 -1.7345976E+09
6.7630574E+00  1.9287547E+00  3.8959171E+01  3.4472908E+01  1.6727841E+01  2.0934313E+09  3.4473812E+01  1.6728283E+01 -2.0920590E+09
7.9445200E+00  2.0657400E+00  4.2548436E+01  3.9556638E+01  1.7991303E+01  2.4804069E+09  3.9557524E+01  1.7991728E+01 -2.4790155E+09
9.1523897E+00  2.2067828E+00  4.6525131E+01  4.4745573E+01  1.9251670E+01  2.9037666E+09  4.4746442E+01  1.9252078E+01 -2.9023569E+09
1.0395284E+01  2.3530812E+00  5.0939501E+01  5.0058795E+01  2.0499747E+01  3.3627361E+09  5.0059649E+01  2.0500138E+01 -3.3613087E+09
1.1670057E+01  2.5037514E+00  5.5849246E+01  5.5497080E+01  2.1736481E+01  3.8628536E+09  5.5497919E+01  2.1736855E+01 -3.8614092E+09
1.2982572E+01  2.6600229E+00  6.1320673E+01  6.1076019E+01  2.2954842E+01  4.4039444E+09  6.1076845E+01  2.2955200E+01 -4.4024835E+09
1.4331955E+01  2.8212760E+00  6.7430272E+01  6.6799589E+01  2.4154217E+01  4.9910724E+09  6.6800402E+01  2.4154559E+01 -4.9895955E+09
1.5725715E+01  2.9887280E+00  7.4266306E+01  7.2679387E+01  2.5329668E+01  5.6232336E+09  7.2680189E+01  2.5329993E+01 -5.6217412E+09
2.1869577E+00  1.3696718E+00  2.3217812E+01  1.4387923E+01  1.1138717E+01  6.3365566E+08  1.4388968E+01  1.1139252E+01 -6.3257510E+08
3.1877742E+00  1.4832085E+00  2.5259728E+01  1.8787382E+01  1.2321136E+01  8.3461948E+08  1.8788402E+01  1.2321652E+01 -8.3352005E+08
4.2103658E+00  1.6014268E+00  2.7504871E+01  2.3257212E+01  1.3510870E+01  1.0530513E+09  2.3258207E+01  1.3511367E+01 -1.0519337E+09
5.2586552E+00  1.7243461E+00  2.9978088E+01  2.7809924E+01  1.4703474E+01  1.2898421E+09  2.7810897E+01  1.4703953E+01 -1.2887069E+09
6.3287815E+00  1.8511113E+00  3.2707653E+01  3.2444426E+01  1.5898133E+01  1.5490359E+09  3.2445377E+01  1.5898595E+01 -1.5478838E+09
7.4307060E+00  1.9829142E+00  3.5725840E+01  3.7182139E+01  1.7086237E+01  1.8295082E+09  3.7183071E+01  1.7086680E+01 -1.8283400E+09
8.5571688E+00  2.1182518E+00  3.9069540E+01  4.2017152E+01  1.8270410E+01  2.1363632E+09  4.2018066E+01  1.8270836E+01 -2.1351792E+09
9.7162800E+00  2.2582290E+00  4.2781023E+01  4.6967330E+01  1.9442091E+01  2.4689386E+09  4.6968227E+01  1.9442499E+01 -2.4677396E+09
1.0904973E+01  2.4019950E+00  4.6908777E+01  5.2033201E+01  2.0602169E+01  2.8313223E+09  5.2034083E+01  2.0602559E+01 -2.8301087E+09
1.2128762E+01  2.5506993E+00  5.1508569E+01  5.7229338E+01  2.1744134E+01  3.2233146E+09  5.7230205E+01  2.1744507E+01 -3.2220868E+09
1.3386726E+01  2.7037494E+00  5.6644691E+01  6.2559282E+01  2.2867443E+01  3.6486357E+09  6.2560135E+01  2.2867799E+01 -3.6473943E+09
1.4685958E+01  2.8622926E+00  6.2391363E+01  6.8033816E+01  2.3967556E+01  4.1064925E+09  6.8034657E+01  2.3967895E+01 -4.1052380E+09
2.0585270E+00  1.3109548E+00  1.9543124E+01  1.3704220E+01  1.0626882E+01  4.8294579E+08  1.3705309E+01  1.0627439E+01 -4.8203568E+08
2.9912731E+00  1.4212445E+00  2.1257945E+01  1.7803510E+01  1.1741645E+01  6.2863679E+08  1.7804573E+01  1.1742183E+01 -6.2771099E+08
3.9444821E+00  1.5358078E+00  2.3143748E+01  2.1968065E+01  1.2862328E+01  7.8696857E+08  2.1969103E+01  1.2862847E+01 -7.8602765E+08
4.9217864E+00  1.6546001E+00  2.5221412E+01  2.6209536E+01  1.3984687E+01  9.5856649E+08  2.6210552E+01  1.3985187E+01 -9.5761103E+08
5.9194675E+00  1.7767689E+00  2.7514695E+01  3.0526697E+01  1.5107929E+01  1.1464083E+09  3.0527691E+01  1.5108411E+01 -1.1454388E+09
6.9468830E+00  1.9034004E+00  3.0050720E+01  3.4939617E+01  1.6223983E+01  1.3495997E+09  3.4940592E+01  1.6224447E+01 -1.3486166E+09
7.9970870E+00  2.0330520E+00  3.2860499E+01  3.9442514E+01  1.7335306E+01  1.5719214E+09  3.9443470E+01  1.7335751E+01 -1.5709252E+09
9.0777043E+00  2.1667466E+00  3.5979544E+01  4.4052088E+01  1.8433937E+01  1.8128188E+09  4.4053026E+01  1.8434363E+01 -1.8118099E+09
1.0185748E+01  2.3036706E+00  3.9448633E+01  4.8768642E+01  1.9520726E+01  2.0753085E+09  4.8769564E+01  1.9521134E+01 -2.0742874E+09
1.1326397E+01  2.4449025E+00  4.3314634E+01  5.3605777E+01  2.0589657E+01  2.3591919E+09  5.3606684E+01  2.0590047E+01 -2.3581589E+09
1.2498694E+01  2.5898804E+00  4.7631592E+01  5.8566631E+01  2.1640263E+01  2.6672017E+09  5.8567523E+01  2.1640634E+01 -2.6661572E+09
1.3709330E+01  2.7396893E+00  5.2461904E+01  6.3661217E+01  2.2668381E+01  2.9987154E+09  6.3662097E+01  2.2668735E+01 -2.9976597E+09
1.9359108E+00  1.2552480E+00  1.6395469E+01  1.3050522E+01  1.0140076E+01  3.6797069E+08  1.3051663E+01  1.0140655E+01 -3.6720683E+08
2.8049209E+00  1.3623484E+00  1.7838212E+01  1.6867752E+01  1.1190291E+01  4.7352721E+08  1.6868865E+01  1.1190851E+01 -4.7275000E+08
3.6931752E+00  1.4732874E+00  1.9424649E+01  2.0745594E+01  1.2245038E+01  5.8823215E+08  2.0746681E+01  1.2245578E+01 -5.8744206E+08
4.6040260E+00  1.5879691E+00  2.1172331E+01  2.4694867E+01  1.3300285E+01  7.1252342E+08  2.4695931E+01  1.3300806E+01 -7.1172095E+08
5.5338886E+00  1.7055519E+00  2.3101243E+01  2.8714212E+01  1.4355276E+01  8.4859325E+08  2.8715252E+01  1.4355777E+01 -8.4777881E+08
6.4915430E+00  1.8270296E+00  2.5234193E+01  3.2822403E+01  1.5402460E+01  9.9573447E+08  3.2823423E+01  1.5402942E+01 -9.9490849E+08
7.4703448E+00  1.9510244E+00  2.7597253E+01  3.7013782E+01  1.6444154E+01  1.1567473E+09  3.7014783E+01  1.6444617E+01 -1.1559102E+09
8.4774553E+00  2.0784870E+00  3.0220295E+01  4.1303943E+01  1.7472970E+01  1.3311743E+09  4.1304925E+01  1.7473414E+01 -1.3303265E+09
9.5099667E+00  2.2086453E+00  3.3137600E+01  4.5692978E+01  1.8489735E+01  1.5212413E+09  4.5693944E+01  1.8490160E+01 -1.5203830E+09
1.0572741E+01  2.3425148E+00  3.6388584E+01  5.0193569E+01  1.9488899E+01  1.7267646E+09  5.0194519E+01  1.9489306E+01 -1.7258963E+09
1.1664788E+01  2.4795675E+00  4.0018689E+01  5.4808477E+01  2.0470078E+01  1.9497510E+09  5.4809413E+01  2.0470466E+01 -1.9488730E+09
1.2792417E+01  2.6208320E+00  4.4080379E+01  5.9546992E+01  2.1429467E+01  2.1897144E+09  5.9547914E+01  2.1429836E+01 -2.1888270E+09
1.8189166E+00  1.2023994E+00  1.3803330E+01  1.2425642E+01  9.6770487E+00  2.8029099E+08  1.2426833E+01  9.6776539E+00 -2.7964786E+08
2.6283017E+00  1.3063578E+00  1.5016871E+01  1.5977983E+01  1.0665655E+01  3.5672288E+08  1.5979145E+01  1.0666239E+01 -3.5606851E+08
3.4557931E+00  1.4136976E+00  1.6351210E+01  1.9586690E+01  1.1657424E+01  4.3977647E+08  1.9587824E+01  1.1657987E+01 -4.3911125E+08
4.3044743E+00  1.5242839E+00  1.7821113E+01  2.3261781E+01  1.2648543E+01  5.2975751E+08  2.3262890E+01  1.2649086E+01 -5.2908183E+08
5.1708865E+00  1.6372943E+00  1.9443389E+01  2.7001763E+01  1.3638312E+01  6.2827987E+08  2.7002848E+01  1.3638834E+01 -6.2759409E+08
6.0632591E+00  1.7536423E+00  2.1237218E+01  3.0824181E+01  1.4619683E+01  7.3478734E+08  3.0825244E+01  1.4620185E+01 -7.3409186E+08
6.9752370E+00  1.8720184E+00  2.3224533E+01  3.4723492E+01  1.5594854E+01  8.5135338E+08  3.4724535E+01  1.5595336E+01 -8.5064851E+08
7.9135396E+00  1.9933111E+00  2.5430449E+01  3.8714239E+01  1.6556984E+01  9.7760546E+08  3.8715263E+01  1.6557446E+01 -9.7689154E+08
8.8753396E+00  2.1167931E+00  2.7883798E+01  4.2796322E+01  1.7506889E+01  1.1151854E+09  4.2797329E+01  1.7507331E+01 -1.1144627E+09
9.8651966E+00  2.2434240E+00  3.0617722E+01  4.6981551E+01  1.8439465E+01  1.2639310E+09  4.6982541E+01  1.8439887E+01 -1.2631998E+09
1.0882095E+01  2.3727126E+00  3.3670441E+01  5.1272339E+01  1.9354409E+01  1.4253152E+09  5.1273314E+01  1.9354812E+01 -1.4245758E+09
1.1931979E+01  2.5056373E+00  3.7086070E+01  5.5677295E+01  2.0248254E+01  1.5989604E+09  5.5678255E+01  2.0248638E+01 -1.5982130E+09
1.7073442E+00  1.1522667E+00  1.1612276E+01  1.1828339E+01  9.2366087E+00  2.1344080E+08  1.1829581E+01  9.2372379E+00 -2.1289956E+08
2.4610035E+00  1.2531199E+00  1.2631348E+01  1.5132085E+01  1.0166386E+01  2.6875158E+08  1.5133298E+01  1.0166994E+01 -2.6820096E+08
3.2317000E+00  1.3568804E+00  1.3752026E+01  1.8488315E+01  1.1097991E+01  3.2885585E+08  1.8489499E+01  1.1098577E+01 -3.2829619E+08
4.0222600E+00  1.4633857E+00  1.4986721E+01  2.1906276E+01  1.2027833E+01  3.9396645E+08  2.1907435E+01  1.2028398E+01 -3.9339807E+08
4.8293451E+00  1.5718403E+00  1.6349553E+01  2.5384348E+01  1.2955284E+01  4.6527132E+08  2.5385482E+01  1.2955828E+01 -4.6469452E+08
5.6606604E+00  1.6830886E+00  1.7856648E+01  2.8938899E+01  1.3873778E+01  5.4233487E+08  2.8940011E+01  1.3874301E+01 -5.4174991E+08
6.5101293E+00  1.7958931E+00  1.9526432E+01  3.2564507E+01  1.4785421E+01  6.2669209E+08  3.2565597E+01  1.4785923E+01 -6.2609925E+08
7.3840508E+00  1.9110884E+00  2.1380024E+01  3.6274713E+01  1.5683889E+01  7.1804271E+08  3.6275783E+01  1.5684370E+01 -7.1744224E+08
8.2796787E+00  2.0279950E+00  2.3441652E+01  4.0069242E+01  1.6570000E+01  8.1759738E+08  4.0070294E+01  1.6570461E+01 -8.1698952E+08
9.2012855E+00  2.1475239E+00  2.5739182E+01  4.3959080E+01  1.7439071E+01  9.2521721E+08  4.3960115E+01  1.7439511E+01 -9.2460218E+08
1.0147838E+01  2.2692223E+00  2.8304736E+01  4.7946324E+01  1.8290886E+01  1.0419830E+09  4.7947343E+01  1.8291305E+01 -1.0413610E+09
1.1124933E+01  2.3940239E+00  3.1175402E+01  5.2038938E+01  1.9122294E+01  1.1676026E+09  5.2039942E+01  1.9122693E+01 -1.1669739E+09
1.6010317E+00  1.1047151E+00  9.7421953E+00  1.1257507E+01  8.8176071E+00  1.6248691E+08  1.1258804E+01  8.8182620E+00 -1.6203247E+08
2.3026593E+00  1.2024901E+00  1.0599325E+01  1.4328112E+01  9.6911920E+00  2.0249055E+08  1.4329378E+01  9.6918241E+00 -2.0202815E+08
3.0203130E+00  1.3026864E+00  1.1541875E+01  1.7447640E+01  1.0565310E+01  2.4596477E+08  1.7448875E+01  1.0565919E+01 -2.4549469E+08
3.7565745E+00  1.4051245E+00  1.2580273E+01  2.0624603E+01  1.1436600E+01  2.9305723E+08  2.0625812E+01  1.1437187E+01 -2.9257974E+08
4.5082209E+00  1.5090427E+00  1.3726400E+01  2.3857258E+01  1.2304517E+01  3.4464217E+08  2.3858440E+01  1.2305082E+01 -3.4415750E+08
5.2824596E+00  1.6152272E+00  1.4993808E+01  2.7160855E+01  1.3162962E+01  4.0037980E+08  2.7162015E+01  1.3163505E+01 -3.9988822E+08
6.0734824E+00  1.7225151E+00  1.6397997E+01  3.0530090E+01  1.4013966E+01  4.6140621E+08  3.0531227E+01  1.4014487E+01 -4.6090795E+08
6.8871896E+00  1.8316954E+00  1.7956720E+01  3.3977557E+01  1.4851697E+01  5.2748146E+08  3.3978674E+01  1.4852197E+01 -5.2697675E+08
7.7209170E+00  1.9421387E+00  1.9690353E+01  3.7502826E+01  1.5676987E+01  5.9949797E+08  3.7503924E+01  1.5677465E+01 -5.9898700E+08
8.5786657E+00  2.0547133E+00  2.1622327E+01  4.1116101E+01  1.6485548E+01  6.7733936E+08  4.1117182E+01  1.6486006E+01 -6.7682234E+08
9.4593913E+00  2.1690067E+00  2.3779655E+01  4.4819192E+01  1.7277254E+01  7.6179838E+08  4.4820257E+01  1.7277690E+01 -7.6127549E+08
1.0368360E+01  2.2859128E+00  2.6193522E+01  4.8619460E+01  1.8049252E+01  8.5264982E+08  4.8620509E+01  1.8049667E+01 -8.5212121E+08
1.4998290E+00  1.0596174E+00  8.1959950E+00  1.0712107E+01  8.4189671E+00  1.2366159E+08  1.0713461E+01  8.4196482E+00 -1.2327931E+08
2.1529215E+00  1.1543321E+00  8.9174198E+00  1.3564212E+01  9.2388527E+00  1.5257832E+08  1.3565533E+01  9.2395101E+00 -1.5218933E+08
2.8210773E+00  1.2509746E+00  9.7106313E+00  1.6461965E+01  1.0058029E+01  1.8400825E+08  1.6463255E+01  1.0058662E+01 -1.8361277E+08
3.5066464E+00  1.3493588E+00  1.0584411E+01  1.9413177E+01  1.0873367E+01  2.1805337E+08  1.9414439E+01  1.0873978E+01 -2.1765165E+08
4.2065183E+00  1.4487632E+00  1.1548753E+01  2.2415990E+01  1.1684421E+01  2.5535701E+08  2.2417225E+01  1.1685008E+01 -2.5494924E+08
4.9274285E+00  1.5499252E+00  1.2615063E+01  2.5484597E+01  1.2485536E+01  2.9565518E+08  2.5485807E+01  1.2486101E+01 -2.9524157E+08
5.6638288E+00  1.6517593E+00  1.3796381E+01  2.8613807E+01  1.3278688E+01  3.3978834E+08  2.8614995E+01  1.3279230E+01 -3.3936909E+08
6.4212414E+00  1.7550159E+00  1.5107641E+01  3.1815323E+01  1.4058513E+01  3.8756621E+08  3.1816489E+01  1.4059033E+01 -3.8714149E+08
7.1970858E+00  1.8591176E+00  1.6565987E+01  3.5088575E+01  1.4825862E+01  4.3964629E+08  3.5089721E+01  1.4826359E+01 -4.3921628E+08
7.9951069E+00  1.9648959E+00  1.8191124E+01  3.8443031E+01  1.5576822E+01  4.9593277E+08  3.8444159E+01  1.5577297E+01 -4.9549763E+08
8.8142557E+00  2.0719797E+00  2.0005774E+01  4.1880240E+01  1.6311355E+01  5.5700681E+08  4.1881351E+01  1.6311809E+01 -5.5656669E+08
9.6594836E+00  2.1812271E+00  2.2036172E+01  4.5406996E+01  1.7026889E+01  6.2269535E+08  4.5408091E+01  1.7027321E+01 -6.2225040E+08
1.4035974E+00  1.0168539E+00  6.9017884E+00  1.0191099E+01  8.0396433E+00  9.4082989E+07  1.0192510E+01  8.0403497E+00 -9.3761100E+07
2.0114614E+00  1.1085174E+00  7.5075074E+00  1.2838585E+01  8.8081970E+00  1.1497498E+08  1.2839962E+01  8.8088787E+00 -1.1464749E+08
2.6334654E+00  1.2016126E+00  8.1736577E+00  1.5528696E+01  9.5748593E+00  1.3768717E+08  1.5530041E+01  9.5755168E+00 -1.3735428E+08
3.2717416E+00  1.2959560E+00  8.9076162E+00  1.8268577E+01  1.0336739E+01  1.6228977E+08  1.8269892E+01  1.0337373E+01 -1.6195165E+08
3.9232897E+00  1.3908718E+00  9.7177797E+00  2.1056262E+01  1.1093494E+01  1.8925599E+08  2.1057550E+01  1.1094104E+01 -1.8891282E+08
4.5943983E+00  1.4870581E+00  1.0613733E+01  2.3904943E+01  1.1839898E+01  2.1838137E+08  2.3906205E+01  1.1840485E+01 -2.1803331E+08
5.2797720E+00  1.5835082E+00  1.1606437E+01  2.6809550E+01  1.2577889E+01  2.5028752E+08  2.6810788E+01  1.2578451E+01 -2.4993473E+08
5.9845753E+00  1.6809407E+00  1.2708444E+01  2.9780938E+01  1.3302543E+01  2.8482444E+08  2.9782155E+01  1.3303082E+01 -2.8446707E+08
6.7063134E+00  1.7788318E+00  1.3934165E+01  3.2818419E+01  1.4014739E+01  3.2247641E+08  3.2819615E+01  1.4015255E+01 -3.2211459E+08
7.4484894E+00  1.8779808E+00  1.5300168E+01  3.5930770E+01  1.4710920E+01  3.6316554E+08  3.5931947E+01  1.4711413E+01 -3.6279941E+08
8.2100565E+00  1.9780588E+00  1.6825559E+01  3.9119303E+01  1.5391132E+01  4.0731769E+08  3.9120462E+01  1.5391602E+01 -4.0694737E+08
8.9956672E+00  2.0798922E+00  1.8532390E+01  4.2390284E+01  1.6053067E+01  4.5480035E+08  4.2391427E+01  1.6053515E+01 -4.5442595E+08
1.3122230E+00  9.7631243E-01  5.7877874E+00  9.6935731E+00  7.6786422E+00  7.1558382E+07  9.6950414E+00  7.6793751E+00 -7.1288176E+07
1.8779812E+00  1.0649258E+00  6.2977229E+00  1.2149583E+01  8.3981093E+00  8.6645244E+07  1.2151015E+01  8.3988164E+00 -8.6370272E+07
2.4569886E+00  1.1544763E+00  6.8584278E+00  1.4645414E+01  9.1145725E+00  1.0305065E+08  1.4646813E+01  9.1152542E+00 -1.0277107E+08
3.0511730E+00  1.2447916E+00  7.4761101E+00  1.7187580E+01  9.8253777E+00  1.2082264E+08  1.7188949E+01  9.8260343E+00 -1.2053861E+08
3.6576432E+00  1.3352470E+00  8.1578355E+00  1.9774024E+01  1.0530298E+01  1.4030924E+08  1.9775364E+01  1.0530930E+01 -1.4002092E+08
4.2822660E+00  1.4265093E+00  8.9116681E+00  2.2416988E+01  1.1224516E+01  1.6135264E+08  2.2418301E+01  1.1225123E+01 -1.6106016E+08
4.9199917E+00  1.5176519E+00  9.7468278E+00  2.5111526E+01  1.1909943E+01  1.8441233E+08  2.5112815E+01  1.1910526E+01 -1.8411582E+08
5.5756479E+00  1.6093676E+00  1.0673875E+01  2.7867700E+01  1.2582075E+01  2.0937076E+08  2.7868967E+01  1.2582634E+01 -2.0907036E+08
6.2468272E+00  1.7011869E+00  1.1704932E+01  3.0684716E+01  1.3241822E+01  2.3658441E+08  3.0685961E+01  1.3242357E+01 -2.3628023E+08
6.9368055E+00  1.7938816E+00  1.2853936E+01  3.3570703E+01  1.3885961E+01  2.6599067E+08  3.3571929E+01  1.3886472E+01 -2.6568284E+08
7.6445441E+00  1.8871654E+00  1.4136953E+01  3.6526761E+01  1.4514622E+01  2.9790142E+08  3.6527969E+01  1.4515109E+01 -2.9759003E+08
8.3744128E+00  1.9818358E+00  1.5572535E+01  3.9558665E+01  1.5125741E+01  3.3221542E+08  3.9559856E+01  1.5126206E+01 -3.3190056E+08
1.2256164E+00  9.3788804E-01  4.8768463E+00  9.2186505E+00  7.3350227E+00  5.4408454E+07  9.2201839E+00  7.3357829E+00 -5.4180928E+07
1.7522122E+00  1.0234445E+00  5.3055664E+00  1.1495621E+01  8.0075343E+00  6.5298484E+07  1.1497116E+01  8.0082676E+00 -6.5066962E+07
2.2911922E+00  1.1094493E+00  5.7770025E+00  1.3809801E+01  8.6760062E+00  7.7143797E+07  1.3811261E+01  8.6767130E+00 -7.6908410E+07
2.8442945E+00  1.1957494E+00  6.2963754E+00  1.6167108E+01  9.3380204E+00  8.9977094E+07  1.6168536E+01  9.3387009E+00 -8.9737974E+07
3.4087364E+00  1.2817754E+00  6.8696277E+00  1.8565409E+01  9.9934731E+00  1.0405427E+08  1.8566806E+01  9.9941277E+00 -1.0381154E+08
