PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
0.99999999999999989        1.0337484978975262        1.0694855305593851        1.1073587164190224        1.1475288117502789        1.1901710629002384        1.2354767157572446        1.2836547027771996        1.3349335307763666        1.3895633960297304        1.4478185570648765        1.5099999999999998
908 909 910 940 941 942 930 931 932 
6.4941177E-01 -1.4670518E-01  1.2177256E+01  9.1917654E+00  5.0903311E+00  3.6783152E+09  9.1914597E+00  5.0901511E+00 -3.6777329E+09
8.0432478E-01 -1.4872159E-01  1.3289960E+01  9.7258367E+00  5.0710845E+00  3.8823507E+09  9.7255381E+00  5.0709096E+00 -3.8817563E+09
9.7927012E-01 -1.5891040E-01  1.4514540E+01  1.0343900E+01  5.0230889E+00  4.1122392E+09  1.0343609E+01  5.0229194E+00 -4.1116327E+09
1.1733515E+00 -1.7738008E-01  1.5864876E+01  1.1045884E+01  4.9396405E+00  4.3742789E+09  1.1045599E+01  4.9394763E+00 -4.3736604E+09
1.3860294E+00 -2.0406213E-01  1.7356772E+01  1.1826869E+01  4.8326471E+00  4.6632865E+09  1.1826590E+01  4.8324887E+00 -4.6626561E+09
1.6158215E+00 -2.3881276E-01  1.9008267E+01  1.2687594E+01  4.6835692E+00  4.9925541E+09  1.2687322E+01  4.6834161E+00 -4.9919118E+09
1.8627701E+00 -2.8123507E-01  2.0840014E+01  1.3624486E+01  4.5108156E+00  5.3542825E+09  1.3624220E+01  4.5106683E+00 -5.3536282E+09
2.1253297E+00 -3.3096313E-01  2.2875684E+01  1.4635930E+01  4.3005671E+00  5.7584434E+09  1.4635668E+01  4.3004254E+00 -5.7577772E+09
2.4036054E+00 -3.8738653E-01  2.5142462E+01  1.5721317E+01  4.0630803E+00  6.2029148E+09  1.5721060E+01  4.0629443E+00 -6.2022368E+09
2.6962270E+00 -4.5001617E-01  2.7671641E+01  1.6877655E+01  3.7917270E+00  6.6931906E+09  1.6877403E+01  3.7915967E+00 -6.6925006E+09
3.0034429E+00 -5.1806705E-01  3.0499327E+01  1.8105708E+01  3.4924155E+00  7.2300021E+09  1.8105461E+01  3.4922910E+00 -7.2293003E+09
3.3233682E+00 -5.9094434E-01  3.3667250E+01  1.9402613E+01  3.1619096E+00  7.8162614E+09  1.9402371E+01  3.1617910E+00 -7.8155479E+09
7.1094646E-01 -1.3356455E-01  1.0502203E+01  9.0155414E+00  4.8207836E+00  2.7046735E+09  9.0152118E+00  4.8205888E+00 -2.7041754E+09
8.6252919E-01 -1.3628072E-01  1.1448608E+01  9.5396473E+00  4.8026565E+00  2.8567697E+09  9.5393252E+00  4.8024672E+00 -2.8562612E+09
1.0332134E+00 -1.4678705E-01  1.2491049E+01  1.0143823E+01  4.7575901E+00  3.0280571E+09  1.0143509E+01  4.7574064E+00 -3.0275383E+09
1.2221083E+00 -1.6512303E-01  1.3641341E+01  1.0827912E+01  4.6794644E+00  3.2231488E+09  1.0827604E+01  4.6792864E+00 -3.2226198E+09
1.4286740E+00 -1.9116360E-01  1.4912953E+01  1.1587131E+01  4.5796480E+00  3.4382268E+09  1.1586830E+01  4.5794762E+00 -3.4376876E+09
1.6514910E+00 -2.2471156E-01  1.6321282E+01  1.2422275E+01  4.4409194E+00  3.6830491E+09  1.2421981E+01  4.4407536E+00 -3.6824998E+09
1.8905987E+00 -2.6533719E-01  1.7883948E+01  1.3329804E+01  4.2807041E+00  3.9518450E+09  1.3329517E+01  4.2805445E+00 -3.9512856E+09
2.1445409E+00 -3.1263868E-01  1.9621149E+01  1.4308307E+01  4.0861813E+00  4.2519187E+09  1.4308025E+01  4.0860280E+00 -4.2513493E+09
