PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
   1.6499999999999997        1.7136504280651319        1.7811079416627420        1.8526551011558361        1.9285992310643369        2.0092749024071033        2.0950466937919670        2.1863122658102903        2.2835057879706744        2.3871017627702447        2.4976192976595510        2.6156268827348126        2.7417477401368164        2.8766658205224029        3.0211325328053316        3.1759743058771854        3.3421010954965884        3.5205159663076260        3.7123258984062364        3.9187539904783000        4.1411532578312640        4.3810222542800190        4.6400227825959837        4.9199999999999999     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 7.6447131E+00  0.0000000E+00  5.3409631E+02  2.7046120E+01  0.0000000E+00 -7.8497610E+08  2.7046165E+01  0.0000000E+00  7.9421211E+08
 7.6488899E+00  0.0000000E+00  5.7791146E+02  2.7062295E+01  0.0000000E+00 -7.8293028E+08  2.7062340E+01  0.0000000E+00  7.9219554E+08
 7.6619191E+00  0.0000000E+00  6.2628055E+02  2.7110311E+01  0.0000000E+00 -7.8087855E+08  2.7110357E+01  0.0000000E+00  7.9017331E+08
 7.6850389E+00  0.0000000E+00  6.7975980E+02  2.7194622E+01  0.0000000E+00 -7.7882109E+08  2.7194668E+01  0.0000000E+00  7.8814559E+08
 7.7196062E+00  0.0000000E+00  7.3898257E+02  2.7320103E+01  0.0000000E+00 -7.7675805E+08  2.7320150E+01  0.0000000E+00  7.8611256E+08
 7.7671030E+00  0.0000000E+00  8.0467155E+02  2.7492089E+01  0.0000000E+00 -7.7468962E+08  2.7492135E+01  0.0000000E+00  7.8407438E+08
 7.8291476E+00  0.0000000E+00  8.7765242E+02  2.7716396E+01  0.0000000E+00 -7.7261595E+08  2.7716443E+01  0.0000000E+00  7.8203123E+08
 7.9075025E+00  0.0000000E+00  9.5887066E+02  2.7999364E+01  0.0000000E+00 -7.7053723E+08  2.7999412E+01  0.0000000E+00  7.7998327E+08
 8.0040843E+00  0.0000000E+00  1.0494101E+03  2.8347883E+01  0.0000000E+00 -7.6845363E+08  2.8347931E+01  0.0000000E+00  7.7793068E+08
 8.1209731E+00  0.0000000E+00  1.1505165E+03  2.8769435E+01  0.0000000E+00 -7.6636530E+08  2.8769483E+01  0.0000000E+00  7.7587363E+08
 8.2604238E+00  0.0000000E+00  1.2636233E+03  2.9272126E+01  0.0000000E+00 -7.6427242E+08  2.9272175E+01  0.0000000E+00  7.7381227E+08
 8.4248762E+00  0.0000000E+00  1.3903833E+03  2.9864731E+01  0.0000000E+00 -7.6217516E+08  2.9864780E+01  0.0000000E+00  7.7174679E+08
 8.6169674E+00  0.0000000E+00  1.5327066E+03  3.0556730E+01  0.0000000E+00 -7.6007368E+08  3.0556779E+01  0.0000000E+00  7.6967734E+08
 8.8395431E+00  0.0000000E+00  1.6928036E+03  3.1358354E+01  0.0000000E+00 -7.5796815E+08  3.1358403E+01  0.0000000E+00  7.6760410E+08
 9.0956693E+00  0.0000000E+00  1.8732381E+03  3.2280625E+01  0.0000000E+00 -7.5585874E+08  3.2280675E+01  0.0000000E+00  7.6552723E+08
 9.3886463E+00  0.0000000E+00  2.0769897E+03  3.3335408E+01  0.0000000E+00 -7.5374560E+08  3.3335458E+01  0.0000000E+00  7.6344689E+08
 9.7220216E+00  0.0000000E+00  2.3075277E+03  3.4535452E+01  0.0000000E+00 -7.5162891E+08  3.4535503E+01  0.0000000E+00  7.6136325E+08
 1.0099603E+01  0.0000000E+00  2.5688998E+03  3.5894445E+01  0.0000000E+00 -7.4950882E+08  3.5894496E+01  0.0000000E+00  7.5927647E+08
 1.0525475E+01  0.0000000E+00  2.8658393E+03  3.7427061E+01  0.0000000E+00 -7.4738551E+08  3.7427113E+01  0.0000000E+00  7.5718671E+08
 1.1004011E+01  0.0000000E+00  3.2038911E+03  3.9149017E+01  0.0000000E+00 -7.4525912E+08  3.9149069E+01  0.0000000E+00  7.5509413E+08
 1.1539890E+01  0.0000000E+00  3.5895663E+03  4.1077123E+01  0.0000000E+00 -7.4312981E+08  4.1077176E+01  0.0000000E+00  7.5299890E+08
 1.2138433E+01  0.0000000E+00  4.0305255E+03  4.3230484E+01  0.0000000E+00 -7.4099774E+08  4.3230537E+01  0.0000000E+00  7.5090115E+08
 1.2804792E+01  0.0000000E+00  4.5358015E+03  4.5627605E+01  0.0000000E+00 -7.3886306E+08  4.5627658E+01  0.0000000E+00  7.4880105E+08
 1.3544687E+01  0.0000000E+00  5.1160686E+03  4.8289010E+01  0.0000000E+00 -7.3672594E+08  4.8289063E+01  0.0000000E+00  7.4669876E+08
 7.3468935E+00  0.0000000E+00  4.4648422E+02  2.6010771E+01  0.0000000E+00 -5.6491614E+08  2.6010819E+01  0.0000000E+00  5.7263691E+08
 7.3515550E+00  0.0000000E+00  4.8311739E+02  2.6028597E+01  0.0000000E+00 -5.6344074E+08  2.6028647E+01  0.0000000E+00  5.7118603E+08
 7.3648545E+00  0.0000000E+00  5.2355798E+02  2.6077494E+01  0.0000000E+00 -5.6196107E+08  2.6077544E+01  0.0000000E+00  5.6973109E+08
 7.3879840E+00  0.0000000E+00  5.6827103E+02  2.6161747E+01  0.0000000E+00 -5.6047726E+08  2.6161797E+01  0.0000000E+00  5.6827220E+08
 7.4222478E+00  0.0000000E+00  6.1778608E+02  2.6286045E+01  0.0000000E+00 -5.5898943E+08  2.6286095E+01  0.0000000E+00  5.6680950E+08
 7.4690689E+00  0.0000000E+00  6.7270733E+02  2.6455507E+01  0.0000000E+00 -5.5749769E+08  2.6455558E+01  0.0000000E+00  5.6534310E+08
 7.5299985E+00  0.0000000E+00  7.3372508E+02  2.6675712E+01  0.0000000E+00 -5.5600218E+08  2.6675764E+01  0.0000000E+00  5.6387313E+08
 7.6067241E+00  0.0000000E+00  8.0162980E+02  2.6952727E+01  0.0000000E+00 -5.5450302E+08  2.6952779E+01  0.0000000E+00  5.6239972E+08
 7.7010784E+00  0.0000000E+00  8.7732768E+02  2.7293143E+01  0.0000000E+00 -5.5300032E+08  2.7293195E+01  0.0000000E+00  5.6092298E+08
 7.8150478E+00  0.0000000E+00  9.6186012E+02  2.7704102E+01  0.0000000E+00 -5.5149420E+08  2.7704155E+01  0.0000000E+00  5.5944304E+08
 7.9507832E+00  0.0000000E+00  1.0564255E+03  2.8193338E+01  0.0000000E+00 -5.4998480E+08  2.8193392E+01  0.0000000E+00  5.5796001E+08
 8.1106089E+00  0.0000000E+00  1.1624059E+03  2.8769210E+01  0.0000000E+00 -5.4847223E+08  2.8769264E+01  0.0000000E+00  5.5647403E+08
 8.2970343E+00  0.0000000E+00  1.2813979E+03  2.9440740E+01  0.0000000E+00 -5.4695661E+08  2.9440794E+01  0.0000000E+00  5.5498520E+08
 8.5127642E+00  0.0000000E+00  1.4152497E+03  3.0217650E+01  0.0000000E+00 -5.4543806E+08  3.0217705E+01  0.0000000E+00  5.5349365E+08
 8.7607096E+00  0.0000000E+00  1.5661047E+03  3.1110407E+01  0.0000000E+00 -5.4391670E+08  3.1110463E+01  0.0000000E+00  5.5199950E+08
 9.0440008E+00  0.0000000E+00  1.7364537E+03  3.2130264E+01  0.0000000E+00 -5.4239265E+08  3.2130319E+01  0.0000000E+00  5.5050287E+08
 9.3659986E+00  0.0000000E+00  1.9291973E+03  3.3289298E+01  0.0000000E+00 -5.4086602E+08  3.3289354E+01  0.0000000E+00  5.4900387E+08
 9.7303072E+00  0.0000000E+00  2.1477196E+03  3.4600465E+01  0.0000000E+00 -5.3933694E+08  3.4600522E+01  0.0000000E+00  5.4750262E+08
 1.0140787E+01  0.0000000E+00  2.3959773E+03  3.6077639E+01  0.0000000E+00 -5.3780551E+08  3.6077697E+01  0.0000000E+00  5.4599924E+08
 1.0601572E+01  0.0000000E+00  2.6786063E+03  3.7735665E+01  0.0000000E+00 -5.3627186E+08  3.7735723E+01  0.0000000E+00  5.4449385E+08
 1.1117075E+01  0.0000000E+00  3.0010499E+03  3.9590407E+01  0.0000000E+00 -5.3473610E+08  3.9590465E+01  0.0000000E+00  5.4298656E+08
 1.1692283E+01  0.0000000E+00  3.3697124E+03  4.1659768E+01  0.0000000E+00 -5.3319833E+08  4.1659827E+01  0.0000000E+00  5.4147746E+08
 1.2332067E+01  0.0000000E+00  3.7921453E+03  4.3961237E+01  0.0000000E+00 -5.3165868E+08  4.3961296E+01  0.0000000E+00  5.3996669E+08
 1.3041805E+01  0.0000000E+00  4.2772722E+03  4.6514118E+01  0.0000000E+00 -5.3011725E+08  4.6514178E+01  0.0000000E+00  5.3845436E+08
 7.0623927E+00  0.0000000E+00  3.7347482E+02  2.5020513E+01  0.0000000E+00 -4.0648370E+08  2.5020569E+01  0.0000000E+00  4.1294110E+08
 7.0675183E+00  0.0000000E+00  4.0410707E+02  2.5039924E+01  0.0000000E+00 -4.0541961E+08  2.5039981E+01  0.0000000E+00  4.1189734E+08
 7.0810721E+00  0.0000000E+00  4.3792264E+02  2.5089651E+01  0.0000000E+00 -4.0435243E+08  2.5089708E+01  0.0000000E+00  4.1085067E+08
 7.1042011E+00  0.0000000E+00  4.7531033E+02  2.5173817E+01  0.0000000E+00 -4.0328225E+08  2.5173875E+01  0.0000000E+00  4.0980117E+08
 7.1381586E+00  0.0000000E+00  5.1671281E+02  2.5296928E+01  0.0000000E+00 -4.0220916E+08  2.5296987E+01  0.0000000E+00  4.0874893E+08
 7.1843099E+00  0.0000000E+00  5.6263521E+02  2.5463896E+01  0.0000000E+00 -4.0113325E+08  2.5463955E+01  0.0000000E+00  4.0769405E+08
 7.2441414E+00  0.0000000E+00  6.1365461E+02  2.5680066E+01  0.0000000E+00 -4.0005460E+08  2.5680126E+01  0.0000000E+00  4.0663661E+08
 7.3192679E+00  0.0000000E+00  6.7043185E+02  2.5951245E+01  0.0000000E+00 -3.9897331E+08  2.5951305E+01  0.0000000E+00  4.0557671E+08
 7.4114410E+00  0.0000000E+00  7.3372448E+02  2.6283730E+01  0.0000000E+00 -3.9788945E+08  2.6283791E+01  0.0000000E+00  4.0451442E+08
 7.5225564E+00  0.0000000E+00  8.0440309E+02  2.6684340E+01  0.0000000E+00 -3.9680313E+08  2.6684401E+01  0.0000000E+00  4.0344983E+08
 7.6546648E+00  0.0000000E+00  8.8346953E+02  2.7160446E+01  0.0000000E+00 -3.9571443E+08  2.7160507E+01  0.0000000E+00  4.0238304E+08
 7.8099792E+00  0.0000000E+00  9.7207909E+02  2.7720007E+01  0.0000000E+00 -3.9462342E+08  2.7720069E+01  0.0000000E+00  4.0131413E+08
 7.9908860E+00  0.0000000E+00  1.0715665E+03  2.8371604E+01  0.0000000E+00 -3.9353021E+08  2.8371666E+01  0.0000000E+00  4.0024318E+08
 8.1999548E+00  0.0000000E+00  1.1834768E+03  2.9124472E+01  0.0000000E+00 -3.9243488E+08  2.9124536E+01  0.0000000E+00  3.9917029E+08
 8.4399477E+00  0.0000000E+00  1.3096017E+03  2.9988544E+01  0.0000000E+00 -3.9133751E+08  2.9988608E+01  0.0000000E+00  3.9809554E+08
 8.7138317E+00  0.0000000E+00  1.4520234E+03  3.0974484E+01  0.0000000E+00 -3.9023818E+08  3.0974548E+01  0.0000000E+00  3.9701902E+08
 9.0247891E+00  0.0000000E+00  1.6131667E+03  3.2093728E+01  0.0000000E+00 -3.8913699E+08  3.2093793E+01  0.0000000E+00  3.9594080E+08
 9.3762288E+00  0.0000000E+00  1.7958603E+03  3.3358531E+01  0.0000000E+00 -3.8803402E+08  3.3358596E+01  0.0000000E+00  3.9486098E+08
 9.7717991E+00  0.0000000E+00  2.0034119E+03  3.4782001E+01  0.0000000E+00 -3.8692934E+08  3.4782067E+01  0.0000000E+00  3.9377963E+08
 1.0215400E+01  0.0000000E+00  2.2396968E+03  3.6378151E+01  0.0000000E+00 -3.8582305E+08  3.6378217E+01  0.0000000E+00  3.9269685E+08
 1.0711196E+01  0.0000000E+00  2.5092649E+03  3.8161940E+01  0.0000000E+00 -3.8471523E+08  3.8162007E+01  0.0000000E+00  3.9161271E+08
 1.1263858E+01  0.0000000E+00  2.8174698E+03  4.0150141E+01  0.0000000E+00 -3.8360594E+08  4.0150209E+01  0.0000000E+00  3.9052729E+08
 1.1877984E+01  0.0000000E+00  3.1706238E+03  4.2359266E+01  0.0000000E+00 -3.8249529E+08  4.2359335E+01  0.0000000E+00  3.8944068E+08
 1.2558630E+01  0.0000000E+00  3.5761862E+03  4.4807461E+01  0.0000000E+00 -3.8138334E+08  4.4807530E+01  0.0000000E+00  3.8835295E+08
 6.7905179E+00  0.0000000E+00  3.1204765E+02  2.4073074E+01  0.0000000E+00 -2.9243564E+08  2.4073139E+01  0.0000000E+00  2.9783023E+08
 6.7960879E+00  0.0000000E+00  3.3764587E+02  2.4094006E+01  0.0000000E+00 -2.9166795E+08  2.4094072E+01  0.0000000E+00  2.9707959E+08
 6.8098806E+00  0.0000000E+00  3.6590440E+02  2.4144514E+01  0.0000000E+00 -2.9089802E+08  2.4144580E+01  0.0000000E+00  2.9632686E+08
 6.8329994E+00  0.0000000E+00  3.9714816E+02  2.4228565E+01  0.0000000E+00 -2.9012593E+08  2.4228632E+01  0.0000000E+00  2.9557211E+08
 6.8666479E+00  0.0000000E+00  4.3174711E+02  2.4350486E+01  0.0000000E+00 -2.8935173E+08  2.4350554E+01  0.0000000E+00  2.9481540E+08
 6.9121353E+00  0.0000000E+00  4.7012339E+02  2.4514988E+01  0.0000000E+00 -2.8857548E+08  2.4515056E+01  0.0000000E+00  2.9405678E+08
 6.9708852E+00  0.0000000E+00  5.1275928E+02  2.4727190E+01  0.0000000E+00 -2.8779726E+08  2.4727259E+01  0.0000000E+00  2.9329634E+08
 7.0444421E+00  0.0000000E+00  5.6020706E+02  2.4992645E+01  0.0000000E+00 -2.8701712E+08  2.4992714E+01  0.0000000E+00  2.9253412E+08
 7.1344788E+00  0.0000000E+00  6.1309982E+02  2.5317368E+01  0.0000000E+00 -2.8623513E+08  2.5317437E+01  0.0000000E+00  2.9177020E+08
 7.2428039E+00  0.0000000E+00  6.7216516E+02  2.5707863E+01  0.0000000E+00 -2.8545136E+08  2.5707933E+01  0.0000000E+00  2.9100464E+08
 7.3713711E+00  0.0000000E+00  7.3824033E+02  2.6171154E+01  0.0000000E+00 -2.8466585E+08  2.6171225E+01  0.0000000E+00  2.9023750E+08
 7.5222862E+00  0.0000000E+00  8.1229083E+02  2.6714815E+01  0.0000000E+00 -2.8387869E+08  2.6714886E+01  0.0000000E+00  2.8946883E+08
 7.6978176E+00  0.0000000E+00  8.9543216E+02  2.7347000E+01  0.0000000E+00 -2.8308992E+08  2.7347072E+01  0.0000000E+00  2.8869872E+08
 7.9004046E+00  0.0000000E+00  9.8895550E+02  2.8076479E+01  0.0000000E+00 -2.8229962E+08  2.8076551E+01  0.0000000E+00  2.8792721E+08
