PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
   1.6499999999999997        1.7136504280651319        1.7811079416627420        1.8526551011558361        1.9285992310643369        2.0092749024071033        2.0950466937919670        2.1863122658102903        2.2835057879706744        2.3871017627702447        2.4976192976595510        2.6156268827348126        2.7417477401368164        2.8766658205224029        3.0211325328053316        3.1759743058771854        3.3421010954965884        3.5205159663076260        3.7123258984062364        3.9187539904783000        4.1411532578312640        4.3810222542800190        4.6400227825959837        4.9199999999999999     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 4.8900091E+00  0.0000000E+00  2.6295221E+02  2.1987307E+01  0.0000000E+00  7.3213749E+09  2.1993949E+01  0.0000000E+00 -7.3190273E+09
 4.8972706E+00  0.0000000E+00  2.8467572E+02  2.2007534E+01  0.0000000E+00  7.3116482E+09  2.2014200E+01  0.0000000E+00 -7.3092917E+09
 4.9125514E+00  0.0000000E+00  3.0866726E+02  2.2056578E+01  0.0000000E+00  7.3018814E+09  2.2063268E+01  0.0000000E+00 -7.2995159E+09
 4.9370085E+00  0.0000000E+00  3.3520482E+02  2.2138601E+01  0.0000000E+00  7.2920752E+09  2.2145316E+01  0.0000000E+00 -7.2897007E+09
 4.9719118E+00  0.0000000E+00  3.6460511E+02  2.2258168E+01  0.0000000E+00  7.2822303E+09  2.2264908E+01  0.0000000E+00 -7.2798466E+09
 5.0186502E+00  0.0000000E+00  3.9722957E+02  2.2420278E+01  0.0000000E+00  7.2723474E+09  2.2427043E+01  0.0000000E+00 -7.2699544E+09
 5.0787422E+00  0.0000000E+00  4.3349135E+02  2.2630390E+01  0.0000000E+00  7.2624271E+09  2.2637180E+01  0.0000000E+00 -7.2600248E+09
 5.1538434E+00  0.0000000E+00  4.7386366E+02  2.2894459E+01  0.0000000E+00  7.2524700E+09  2.2901274E+01  0.0000000E+00 -7.2500584E+09
 5.2457560E+00  0.0000000E+00  5.1888929E+02  2.3218966E+01  0.0000000E+00  7.2424770E+09  2.3225806E+01  0.0000000E+00 -7.2400559E+09
 5.3564379E+00  0.0000000E+00  5.6919215E+02  2.3610952E+01  0.0000000E+00  7.2324486E+09  2.3617818E+01  0.0000000E+00 -7.2300179E+09
 5.4880137E+00  0.0000000E+00  6.2549052E+02  2.4078056E+01  0.0000000E+00  7.2223856E+09  2.4084948E+01  0.0000000E+00 -7.2199452E+09
 5.6427839E+00  0.0000000E+00  6.8861304E+02  2.4628553E+01  0.0000000E+00  7.2122885E+09  2.4635471E+01  0.0000000E+00 -7.2098384E+09
 5.8232369E+00  0.0000000E+00  7.5951736E+02  2.5271389E+01  0.0000000E+00  7.2021581E+09  2.5278333E+01  0.0000000E+00 -7.1996982E+09
 6.0320602E+00  0.0000000E+00  8.3931246E+02  2.6016226E+01  0.0000000E+00  7.1919951E+09  2.6023197E+01  0.0000000E+00 -7.1895253E+09
 6.2721511E+00  0.0000000E+00  9.2928490E+02  2.6873484E+01  0.0000000E+00  7.1818001E+09  2.6880481E+01  0.0000000E+00 -7.1793203E+09
 6.5466306E+00  0.0000000E+00  1.0309303E+03  2.7854380E+01  0.0000000E+00  7.1715738E+09  2.7861404E+01  0.0000000E+00 -7.1690840E+09
 6.8588554E+00  0.0000000E+00  1.1459911E+03  2.8970980E+01  0.0000000E+00  7.1613169E+09  2.8978032E+01  0.0000000E+00 -7.1588169E+09
 7.2124308E+00  0.0000000E+00  1.2765008E+03  3.0236244E+01  0.0000000E+00  7.1510300E+09  3.0243324E+01  0.0000000E+00 -7.1485198E+09
 7.6112250E+00  0.0000000E+00  1.4248380E+03  3.1664075E+01  0.0000000E+00  7.1407138E+09  3.1671181E+01  0.0000000E+00 -7.1381932E+09
 8.0593839E+00  0.0000000E+00  1.5937902E+03  3.3269367E+01  0.0000000E+00  7.1303690E+09  3.3276501E+01  0.0000000E+00 -7.1278380E+09
 8.5613441E+00  0.0000000E+00  1.7866322E+03  3.5068063E+01  0.0000000E+00  7.1199962E+09  3.5075225E+01  0.0000000E+00 -7.1174548E+09
 9.1221565E+00  0.0000000E+00  2.0072177E+03  3.7078303E+01  0.0000000E+00  7.1095961E+09  3.7085493E+01  0.0000000E+00 -7.1070440E+09
