PdfType: replica
Format: lhagrid1
---
1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000
1.6499999999999997        1.7136504280651319        1.7811079416627420        1.8526551011558361        1.9285992310643369        2.0092749024071033        2.0950466937919670        2.1863122658102903        2.2835057879706744        2.3871017627702447        2.4976192976595510        2.6156268827348126        2.7417477401368164        2.8766658205224029        3.0211325328053316        3.1759743058771854        3.3421010954965884        3.5205159663076260        3.7123258984062364        3.9187539904783000        4.1411532578312640        4.3810222542800190        4.6400227825959837        4.9199999999999999
908 909 910 940 941 942 930 931 932 
6.0839666E+00  0.0000000E+00  3.5617705E+02  2.7357319E+01  0.0000000E+00  9.1111810E+09  2.7364672E+01  0.0000000E+00 -9.1074548E+09
6.1125356E+00  0.0000000E+00  3.8547193E+02  2.7452233E+01  0.0000000E+00  9.0982219E+09  2.7459610E+01  0.0000000E+00 -9.0944826E+09
6.1505063E+00  0.0000000E+00  4.1781647E+02  2.7580930E+01  0.0000000E+00  9.0852108E+09  2.7588330E+01  0.0000000E+00 -9.0814583E+09
6.1990558E+00  0.0000000E+00  4.5358362E+02  2.7747642E+01  0.0000000E+00  9.0721486E+09  2.7755066E+01  0.0000000E+00 -9.0683829E+09
6.2594716E+00  0.0000000E+00  4.9319815E+02  2.7956999E+01  0.0000000E+00  9.0590364E+09  2.7964446E+01  0.0000000E+00 -9.0552572E+09
6.3331586E+00  0.0000000E+00  5.3714475E+02  2.8214054E+01  0.0000000E+00  9.0458749E+09  2.8221526E+01  0.0000000E+00 -9.0420822E+09
6.4216490E+00  0.0000000E+00  5.8597728E+02  2.8524319E+01  0.0000000E+00  9.0326650E+09  2.8531815E+01  0.0000000E+00 -9.0288587E+09
6.5266097E+00  0.0000000E+00  6.4033000E+02  2.8893788E+01  0.0000000E+00  9.0194078E+09  2.8901308E+01  0.0000000E+00 -9.0155877E+09
6.6498523E+00  0.0000000E+00  7.0093021E+02  2.9328974E+01  0.0000000E+00  9.0061041E+09  2.9336519E+01  0.0000000E+00 -9.0022702E+09
6.7933412E+00  0.0000000E+00  7.6861373E+02  2.9836945E+01  0.0000000E+00  8.9927549E+09  2.9844514E+01  0.0000000E+00 -8.9889069E+09
6.9592051E+00  0.0000000E+00  8.4434260E+02  3.0425351E+01  0.0000000E+00  8.9793610E+09  3.0432946E+01  0.0000000E+00 -8.9754989E+09
7.1497459E+00  0.0000000E+00  9.2922636E+02  3.1102473E+01  0.0000000E+00  8.9659234E+09  3.1110093E+01  0.0000000E+00 -8.9620471E+09
7.3674503E+00  0.0000000E+00  1.0245470E+03  3.1877252E+01  0.0000000E+00  8.9524430E+09  3.1884897E+01  0.0000000E+00 -8.9485524E+09
7.6150013E+00  0.0000000E+00  1.1317888E+03  3.2759332E+01  0.0000000E+00  8.9389207E+09  3.2767003E+01  0.0000000E+00 -8.9350156E+09
7.8952890E+00  0.0000000E+00  1.2526731E+03  3.3759104E+01  0.0000000E+00  8.9253574E+09  3.3766800E+01  0.0000000E+00 -8.9214377E+09
8.2114232E+00  0.0000000E+00  1.3892007E+03  3.4887747E+01  0.0000000E+00  8.9117540E+09  3.4895470E+01  0.0000000E+00 -8.9078197E+09
8.5667466E+00  0.0000000E+00  1.5437019E+03  3.6157277E+01  0.0000000E+00  8.8981115E+09  3.6165026E+01  0.0000000E+00 -8.8941624E+09
8.9648472E+00  0.0000000E+00  1.7188954E+03  3.7580586E+01  0.0000000E+00  8.8844307E+09  3.7588362E+01  0.0000000E+00 -8.8804667E+09
9.4095718E+00  0.0000000E+00  1.9179609E+03  3.9171502E+01  0.0000000E+00  8.8707126E+09  3.9179304E+01  0.0000000E+00 -8.8667335E+09
9.9050417E+00  0.0000000E+00  2.1446237E+03  4.0944827E+01  0.0000000E+00  8.8569580E+09  4.0952656E+01  0.0000000E+00 -8.8529638E+09
1.0455665E+01  0.0000000E+00  2.4032588E+03  4.2916401E+01  0.0000000E+00  8.8431679E+09  4.2924258E+01  0.0000000E+00 -8.8391584E+09
1.1066464E+01  0.0000000E+00  2.6990139E+03  4.5104259E+01  0.0000000E+00  8.8293430E+09  4.5112142E+01  0.0000000E+00 -8.8253182E+09
1.1742289E+01  0.0000000E+00  3.0379595E+03  4.7525813E+01  0.0000000E+00  8.8154843E+09  4.7533724E+01  0.0000000E+00 -8.8114440E+09
1.2488530E+01  0.0000000E+00  3.4272696E+03  5.0200405E+01  0.0000000E+00  8.8015928E+09  5.0208344E+01  0.0000000E+00 -8.7975368E+09
5.8381342E+00  0.0000000E+00  2.9887781E+02  2.6251426E+01  0.0000000E+00  6.8278552E+09  2.6259291E+01  0.0000000E+00 -6.8247191E+09
5.8660153E+00  0.0000000E+00  3.2344824E+02  2.6344181E+01  0.0000000E+00  6.8181432E+09  2.6352070E+01  0.0000000E+00 -6.8149962E+09
5.9029901E+00  0.0000000E+00  3.5057608E+02  2.6469611E+01  0.0000000E+00  6.8083922E+09  2.6477526E+01  0.0000000E+00 -6.8052343E+09
5.9501879E+00  0.0000000E+00  3.8057404E+02  2.6631779E+01  0.0000000E+00  6.7986029E+09  2.6639719E+01  0.0000000E+00 -6.7954341E+09
6.0088429E+00  0.0000000E+00  4.1379830E+02  2.6835121E+01  0.0000000E+00  6.7887761E+09  2.6843087E+01  0.0000000E+00 -6.7855961E+09
6.0802999E+00  0.0000000E+00  4.5065525E+02  2.7084476E+01  0.0000000E+00  6.7789124E+09  2.7092468E+01  0.0000000E+00 -6.7757212E+09
6.1660243E+00  0.0000000E+00  4.9160931E+02  2.7385114E+01  0.0000000E+00  6.7690125E+09  2.7393131E+01  0.0000000E+00 -6.7658100E+09
6.2676082E+00  0.0000000E+00  5.3719229E+02  2.7742760E+01  0.0000000E+00  6.7590770E+09  2.7750804E+01  0.0000000E+00 -6.7558632E+09
6.3867800E+00  0.0000000E+00  5.8801400E+02  2.8163630E+01  0.0000000E+00  6.7491068E+09  2.8171700E+01  0.0000000E+00 -6.7458815E+09
6.5254122E+00  0.0000000E+00  6.4477527E+02  2.8654457E+01  0.0000000E+00  6.7391024E+09  2.8662554E+01  0.0000000E+00 -6.7358655E+09
6.6855314E+00  0.0000000E+00  7.0828272E+02  2.9222529E+01  0.0000000E+00  6.7290645E+09  2.9230653E+01  0.0000000E+00 -6.7258160E+09
6.8693268E+00  0.0000000E+00  7.7946665E+02  2.9875719E+01  0.0000000E+00  6.7189939E+09  2.9883869E+01  0.0000000E+00 -6.7157336E+09
7.0791612E+00  0.0000000E+00  8.5940196E+02  3.0622522E+01  0.0000000E+00  6.7088912E+09  3.0630700E+01  0.0000000E+00 -6.7056190E+09
7.3175812E+00  0.0000000E+00  9.4933307E+02  3.1472092E+01  0.0000000E+00  6.6987572E+09  3.1480298E+01  0.0000000E+00 -6.6954729E+09
