PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
   1.6499999999999997        1.7136504280651319        1.7811079416627420        1.8526551011558361        1.9285992310643369        2.0092749024071033        2.0950466937919670        2.1863122658102903        2.2835057879706744        2.3871017627702447        2.4976192976595510        2.6156268827348126        2.7417477401368164        2.8766658205224029        3.0211325328053316        3.1759743058771854        3.3421010954965884        3.5205159663076260        3.7123258984062364        3.9187539904783000        4.1411532578312640        4.3810222542800190        4.6400227825959837        4.9199999999999999     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 2.5277691E+00  0.0000000E+00  2.0306206E+02  9.0986659E+00  0.0000000E+00  1.9658031E+05  9.0986784E+00  0.0000000E+00  3.3164712E+06
 2.9956286E+00  0.0000000E+00  2.1994317E+02  1.0781461E+01  0.0000000E+00  1.9552160E+05  1.0781473E+01  0.0000000E+00  3.3321964E+06
 3.4988181E+00  0.0000000E+00  2.3859486E+02  1.2591326E+01  0.0000000E+00  1.9443315E+05  1.2591339E+01  0.0000000E+00  3.3480979E+06
 4.0394798E+00  0.0000000E+00  2.5923500E+02  1.4535966E+01  0.0000000E+00  1.9331443E+05  1.4535979E+01  0.0000000E+00  3.3641768E+06
 4.6198814E+00  0.0000000E+00  2.8211188E+02  1.6623534E+01  0.0000000E+00  1.9216491E+05  1.6623547E+01  0.0000000E+00  3.3804343E+06
 5.2424235E+00  0.0000000E+00  3.0750901E+02  1.8862662E+01  0.0000000E+00  1.9098405E+05  1.8862676E+01  0.0000000E+00  3.3968717E+06
 5.9096476E+00  0.0000000E+00  3.3575058E+02  2.1262491E+01  0.0000000E+00  1.8977131E+05  2.1262504E+01  0.0000000E+00  3.4134899E+06
 6.6242444E+00  0.0000000E+00  3.6720809E+02  2.3832694E+01  0.0000000E+00  1.8852614E+05  2.3832708E+01  0.0000000E+00  3.4302903E+06
 7.3890623E+00  0.0000000E+00  4.0230780E+02  2.6583512E+01  0.0000000E+00  1.8724800E+05  2.6583526E+01  0.0000000E+00  3.4472740E+06
 8.2071160E+00  0.0000000E+00  4.4153994E+02  2.9525784E+01  0.0000000E+00  1.8593633E+05  2.9525799E+01  0.0000000E+00  3.4644422E+06
 9.0815967E+00  0.0000000E+00  4.8546915E+02  3.2670982E+01  0.0000000E+00  1.8459058E+05  3.2670997E+01  0.0000000E+00  3.4817960E+06
 1.0015880E+01  0.0000000E+00  5.3474709E+02  3.6031245E+01  0.0000000E+00  1.8321018E+05  3.6031260E+01  0.0000000E+00  3.4993367E+06
 1.1013541E+01  0.0000000E+00  5.9012726E+02  3.9619414E+01  0.0000000E+00  1.8179457E+05  3.9619429E+01  0.0000000E+00  3.5170655E+06
 1.2078358E+01  0.0000000E+00  6.5248260E+02  4.3449074E+01  0.0000000E+00  1.8034319E+05  4.3449090E+01  0.0000000E+00  3.5349835E+06
 1.3214329E+01  0.0000000E+00  7.2282636E+02  4.7534594E+01  0.0000000E+00  1.7885546E+05  4.7534609E+01  0.0000000E+00  3.5530919E+06
 1.4425682E+01  0.0000000E+00  8.0233708E+02  5.1891162E+01  0.0000000E+00  1.7733080E+05  5.1891178E+01  0.0000000E+00  3.5713920E+06
 1.5716887E+01  0.0000000E+00  8.9238829E+02  5.6534838E+01  0.0000000E+00  1.7576864E+05  5.6534854E+01  0.0000000E+00  3.5898849E+06
 1.7092670E+01  0.0000000E+00  9.9458390E+02  6.1482590E+01  0.0000000E+00  1.7416839E+05  6.1482607E+01  0.0000000E+00  3.6085719E+06
 1.8558022E+01  0.0000000E+00  1.1108010E+03  6.6752347E+01  0.0000000E+00  1.7252947E+05  6.6752364E+01  0.0000000E+00  3.6274542E+06
 2.0118219E+01  0.0000000E+00  1.2432407E+03  7.2363045E+01  0.0000000E+00  1.7085128E+05  7.2363062E+01  0.0000000E+00  3.6465330E+06
 2.1778831E+01  0.0000000E+00  1.3944898E+03  7.8334674E+01  0.0000000E+00  1.6913324E+05  7.8334691E+01  0.0000000E+00  3.6658095E+06
 2.3546038E+01  0.0000000E+00  1.5675946E+03  8.4689398E+01  0.0000000E+00  1.6737474E+05  8.4689416E+01  0.0000000E+00  3.6852851E+06
