PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
   1.6499999999999997        1.7136504280651319        1.7811079416627420        1.8526551011558361        1.9285992310643369        2.0092749024071033        2.0950466937919670        2.1863122658102903        2.2835057879706744        2.3871017627702447        2.4976192976595510        2.6156268827348126        2.7417477401368164        2.8766658205224029        3.0211325328053316        3.1759743058771854        3.3421010954965884        3.5205159663076260        3.7123258984062364        3.9187539904783000        4.1411532578312640        4.3810222542800190        4.6400227825959837        4.9199999999999999     
 1001 1002 1003 2001 2002 2003 3001 3002 3003
 8.9692401E-01  0.0000000E+00  5.1332998E+02  3.3866684E+00  0.0000000E+00  2.7827015E+08  3.4016679E+00  0.0000000E+00 -2.7436232E+08
 1.0055301E+00  0.0000000E+00  5.5526034E+02  3.7772223E+00  0.0000000E+00  2.7816130E+08  3.7922350E+00  0.0000000E+00 -2.7423254E+08
 1.1277547E+00  0.0000000E+00  6.0153236E+02  4.2167582E+00  0.0000000E+00  2.7805168E+08  4.2317839E+00  0.0000000E+00 -2.7410177E+08
 1.2650558E+00  0.0000000E+00  6.5267452E+02  4.7105193E+00  0.0000000E+00  2.7794130E+08  4.7255577E+00  0.0000000E+00 -2.7397001E+08
 1.4190155E+00  0.0000000E+00  7.0928847E+02  5.2641952E+00  0.0000000E+00  2.7783015E+08  5.2792462E+00  0.0000000E+00 -2.7383726E+08
 1.5913479E+00  0.0000000E+00  7.7206036E+02  5.8839511E+00  0.0000000E+00  2.7771824E+08  5.8990145E+00  0.0000000E+00 -2.7370353E+08
 1.7839082E+00  0.0000000E+00  8.4177387E+02  6.5764590E+00  0.0000000E+00  2.7760558E+08  6.5915345E+00  0.0000000E+00 -2.7356881E+08
 1.9987017E+00  0.0000000E+00  9.1932597E+02  7.3489300E+00  0.0000000E+00  2.7749215E+08  7.3640174E+00  0.0000000E+00 -2.7343309E+08
 2.2378929E+00  0.0000000E+00  1.0057447E+03  8.2091484E+00  0.0000000E+00  2.7737797E+08  8.2242474E+00  0.0000000E+00 -2.7329639E+08
 2.5038159E+00  0.0000000E+00  1.1022108E+03  9.1655072E+00  0.0000000E+00  2.7726303E+08  9.1806176E+00  0.0000000E+00 -2.7315870E+08
 2.7989841E+00  0.0000000E+00  1.2100826E+03  1.0227045E+01  0.0000000E+00  2.7714733E+08  1.0242167E+01  0.0000000E+00 -2.7302002E+08
 3.1261015E+00  0.0000000E+00  1.3309259E+03  1.1403485E+01  0.0000000E+00  2.7703088E+08  1.1418617E+01  0.0000000E+00 -2.7288035E+08
 3.4880739E+00  0.0000000E+00  1.4665489E+03  1.2705274E+01  0.0000000E+00  2.7691367E+08  1.2720417E+01  0.0000000E+00 -2.7273970E+08
 3.8880200E+00  0.0000000E+00  1.6190437E+03  1.4143627E+01  0.0000000E+00  2.7679570E+08  1.4158780E+01  0.0000000E+00 -2.7259805E+08
 4.3292844E+00  0.0000000E+00  1.7908356E+03  1.5730566E+01  0.0000000E+00  2.7667699E+08  1.5745729E+01  0.0000000E+00 -2.7245541E+08
 4.8154493E+00  0.0000000E+00  1.9847416E+03  1.7478970E+01  0.0000000E+00  2.7655752E+08  1.7494144E+01  0.0000000E+00 -2.7231177E+08
 5.3503487E+00  0.0000000E+00  2.2040407E+03  1.9402621E+01  0.0000000E+00  2.7643730E+08  1.9417803E+01  0.0000000E+00 -2.7216715E+08
 5.9380813E+00  0.0000000E+00  2.4525569E+03  2.1516247E+01  0.0000000E+00  2.7631633E+08  2.1531439E+01  0.0000000E+00 -2.7202154E+08
 6.5830241E+00  0.0000000E+00  2.7347590E+03  2.3835580E+01  0.0000000E+00  2.7619461E+08  2.3850781E+01  0.0000000E+00 -2.7187493E+08
 7.2898490E+00  0.0000000E+00  3.0558800E+03  2.6377406E+01  0.0000000E+00  2.7607214E+08  2.6392615E+01  0.0000000E+00 -2.7172733E+08
 8.0635357E+00  0.0000000E+00  3.4220617E+03  2.9159612E+01  0.0000000E+00  2.7594893E+08  2.9174830E+01  0.0000000E+00 -2.7157874E+08
 8.9096885E+00  0.0000000E+00  3.8405259E+03  3.2202328E+01  0.0000000E+00  2.7582496E+08  3.2217553E+01  0.0000000E+00 -2.7142915E+08
