PdfType: central
Format: lhagrid1
---
 1.000000E-6 1.700000E-6 3.200000E-6 6.000000E-6 1.000000E-5 1.700000E-5 3.200000E-5 6.000000E-5 1.000000E-4 1.700000E-4 3.200000E-4 6.000000E-4 1.000000E-3 1.700000E-3 3.200000E-3 6.000000E-3 1.000000E-2 1.700000E-2 3.200000E-2 6.000000E-2 1.000000E-1
 3.162278E-1 3.981068E-1 5.011876E-1 6.309572E-1 7.943280E-1 1.000000E+0 1.258924E+0 1.584894E+0 1.995262E+0 2.511886E+0 3.162278E+0 3.981068E+0 5.011876E+0 6.309572E+0 7.943280E+0 1.000000E+1 1.258924E+1 1.584894E+1 1.995262E+1 2.511886E+1 3.162278E+1
900 901 917 918 920 921
 1.820730E+1 1.204840E+0 1.040210E+0 2.739510E-3 2.068600E-2 6.650990E-6
 2.761160E+1 2.430200E+0 1.774540E+0 7.373360E-3 3.730270E-2 1.897840E-5
 4.104870E+1 4.476300E+0 3.043200E+0 1.993190E-2 6.713840E-2 5.399810E-5
 6.019260E+1 7.830190E+0 5.198120E+0 5.325150E-2 1.202860E-1 1.527160E-4
 8.761690E+1 1.276550E+1 8.851580E+0 1.406720E-1 2.140880E-1 4.277900E-4
 1.264420E+2 2.011530E+1 1.480420E+1 3.597670E-1 3.803790E-1 1.198110E-3
 1.777520E+2 3.069680E+1 2.419050E+1 8.863520E-1 6.746740E-1 3.347080E-3
 2.504560E+2 4.559500E+1 3.890390E+1 2.098860E+0 1.191860E+0 9.274840E-3
 3.458210E+2 6.663330E+1 6.035690E+1 4.653890E+0 2.088530E+0 2.534680E-2
 4.637550E+2 9.446180E+1 8.957850E+1 9.489280E+0 3.613350E+0 6.776380E-2
 6.111690E+2 1.316080E+2 1.280990E+2 1.769070E+1 6.141270E+0 1.756240E-1
 7.830350E+2 1.774420E+2 1.749280E+2 2.979390E+1 1.018710E+1 4.367900E-1
 9.756010E+2 2.318620E+2 2.294440E+2 4.570970E+1 1.630980E+1 1.016380E+0
 1.193480E+3 2.897690E+2 2.906480E+2 6.410280E+1 2.504200E+1 2.188850E+0
 1.429590E+3 3.468960E+2 3.566130E+2 8.308290E+1 3.648000E+1 4.262430E+0
 1.665170E+3 3.978800E+2 4.251090E+2 1.007760E+2 5.055350E+1 7.479080E+0
 1.944850E+3 4.454610E+2 5.010470E+2 1.171320E+2 6.667580E+1 1.179610E+1
 2.217980E+3 4.816970E+2 5.776390E+2 1.300310E+2 8.424370E+1 1.673740E+1
 2.436250E+3 5.079270E+2 6.442230E+2 1.396510E+2 1.022160E+2 2.171040E+1
 2.721980E+3 5.326900E+2 7.250670E+2 1.482530E+2 1.212910E+2 2.647440E+1
 3.139130E+3 5.540160E+2 8.350050E+2 1.554050E+2 1.425420E+2 3.061480E+1
 1.756010E+1 1.193300E+0 9.386620E-1 2.485460E-3 1.779780E-2 5.724270E-6
 2.629420E+1 2.356240E+0 1.594390E+0 6.649290E-3 3.210520E-2 1.634440E-5
 3.878040E+1 4.327530E+0 2.724710E+0 1.795290E-2 5.785130E-2 4.657790E-5
 5.703740E+1 7.644310E+0 4.666190E+0 4.812010E-2 1.039520E-1 1.322540E-4
 8.286890E+1 1.263170E+1 7.921280E+0 1.265840E-1 1.856940E-1 3.721620E-4
 1.174880E+2 1.918670E+1 1.326870E+1 3.242930E-1 3.299680E-1 1.040180E-3
 1.666640E+2 2.927290E+1 2.183260E+1 8.024810E-1 5.846710E-1 2.902940E-3
 2.323020E+2 4.289510E+1 3.501410E+1 1.892490E+0 1.032990E+0 8.043430E-3
 3.176940E+2 6.188740E+1 5.422200E+1 4.195970E+0 1.811390E+0 2.199610E-2
 4.269280E+2 8.792360E+1 8.086170E+1 8.600800E+0 3.138680E+0 5.896540E-2
 5.572480E+2 1.194980E+2 1.147650E+2 1.581780E+1 5.332780E+0 1.526680E-1
 7.119750E+2 1.617360E+2 1.570780E+2 2.682220E+1 8.855880E+0 3.796630E-1
 8.822340E+2 2.087400E+2 2.051320E+2 4.085100E+1 1.419260E+1 8.857840E-1
 1.066730E+3 2.582010E+2 2.577640E+2 5.688940E+1 2.179890E+1 1.911480E+0
 1.278460E+3 3.074750E+2 3.164750E+2 7.342310E+1 3.174070E+1 3.716200E+0
 1.504020E+3 3.514470E+2 3.782310E+2 8.875200E+1 4.397440E+1 6.507420E+0
 1.723140E+3 3.897240E+2 4.412980E+2 1.023670E+2 5.797110E+1 1.024040E+1
 2.070710E+3 4.298840E+2 5.309830E+2 1.157310E+2 7.443660E+1 1.469800E+1
 2.186390E+3 4.426580E+2 5.722660E+2 1.215920E+2 8.875450E+1 1.884130E+1
 2.435180E+3 4.610370E+2 6.420210E+2 1.282400E+2 1.050860E+2 2.285860E+1
 2.755640E+3 4.779770E+2 7.282330E+2 1.340460E+2 1.230850E+2 2.638070E+1
 1.651070E+1 1.178700E+0 8.278400E-1 2.234170E-3 1.486770E-2 4.783280E-6
 2.490720E+1 2.339680E+0 1.405030E+0 5.894240E-3 2.683430E-2 1.366940E-5
 3.651910E+1 4.246170E+0 2.384710E+0 1.570430E-2 4.838310E-2 3.899480E-5
 5.319390E+1 7.413040E+0 4.076180E+0 4.217870E-2 8.709410E-2 1.109400E-4
 7.660970E+1 1.200440E+1 6.934700E+0 1.115810E-1 1.561650E-1 3.139600E-4
 1.083930E+2 1.854030E+1 1.163150E+1 2.863890E-1 2.781670E-1 8.795920E-4
 1.523150E+2 2.755410E+1 1.914120E+1 7.094260E-1 4.928190E-1 2.447870E-3
