PdfType: error
Format: lhagrid1
---
9.261360E-10 1.131190E-09 1.381630E-09 1.687530E-09 2.061150E-09 2.517500E-09 3.074880E-09 3.755670E-09 4.587180E-09 5.602800E-09 6.843270E-09 8.358390E-09 1.020900E-08 1.246930E-08 1.523000E-08 1.860190E-08 2.272050E-08 2.775080E-08 3.389490E-08 4.139940E-08 5.056530E-08 6.176060E-08 7.543460E-08 9.213600E-08 1.125350E-07 1.374510E-07 1.678830E-07 2.050520E-07 2.504520E-07 3.059020E-07 3.736300E-07 4.563530E-07 5.573900E-07 6.807980E-07 8.315290E-07 1.015630E-06 1.240500E-06 1.515140E-06 1.850600E-06 2.260330E-06 2.760770E-06 3.372020E-06 4.118590E-06 5.030460E-06 6.144210E-06 7.504560E-06 9.166090E-06 1.119550E-05 1.367420E-05 1.670170E-05 2.039950E-05 2.491600E-05 3.043250E-05 3.717030E-05 4.539990E-05 5.545160E-05 6.772870E-05 8.272410E-05 1.010390E-04 1.234100E-04 1.507330E-04 1.841060E-04 2.248670E-04 2.746540E-04 3.354630E-04 4.097350E-04 5.004510E-04 6.112530E-04 7.465860E-04 9.118820E-04 1.113780E-03 1.360370E-03 1.661560E-03 2.029430E-03 2.478750E-03 3.027550E-03 3.697860E-03 4.516580E-03 5.516560E-03 6.737950E-03 8.229750E-03 1.005180E-02 1.227730E-02 1.499560E-02 1.831560E-02 2.237080E-02 2.732370E-02 3.337330E-02 4.076220E-02 4.978710E-02 6.081010E-02 7.427360E-02 9.071800E-02 1.108030E-01 1.353350E-01 1.446650E-01 1.546380E-01 1.652990E-01 1.766940E-01 1.888760E-01 2.018970E-01 2.158150E-01 2.306930E-01 2.465970E-01 2.635970E-01 2.817690E-01 3.011940E-01 3.219580E-01 3.441540E-01 3.678790E-01 3.932410E-01 4.203500E-01 4.493290E-01 4.803050E-01 5.134170E-01 5.488120E-01 5.611440E-01 5.737530E-01 5.866460E-01 5.998290E-01 6.133070E-01 6.270890E-01 6.411800E-01 6.555880E-01 6.703200E-01 6.853830E-01 7.007840E-01 7.165310E-01 7.326320E-01 7.490950E-01 7.659280E-01 7.831390E-01 8.007370E-01 8.187310E-01 8.248180E-01 8.309500E-01 8.371280E-01 8.433520E-01 8.496230E-01 8.559400E-01 8.623030E-01 8.687150E-01 8.751730E-01 8.816800E-01 8.882350E-01 8.948390E-01 9.014920E-01 9.081950E-01 9.149470E-01 9.217500E-01 9.286030E-01 9.355070E-01 9.424620E-01 9.494700E-01 9.565290E-01 9.636400E-01 9.708050E-01 9.780230E-01 9.852940E-01 9.926200E-01 1.000000E+00
1.295000E+00 1.298750E+00 1.464610E+00 1.659240E+00 1.890670E+00 2.167490E+00 2.500670E+00 2.904300E+00 3.396640E+00 4.001450E+00 4.750000E+00 5.767150E+00 7.070720E+00 8.758190E+00 1.096570E+01 1.388560E+01 1.779290E+01 2.308550E+01 3.034710E+01 4.044480E+01 5.468640E+01 7.507240E+01 1.047120E+02 1.485170E+02 2.143800E+02 3.152120E+02 4.725370E+02 7.229460E+02 1.129950E+03 1.806160E+03 2.955930E+03 4.958860E+03 8.538140E+03 1.510790E+04 2.751070E+04 5.162750E+04 1.000000E+05
 -5 -4 -3 -2 -1  1  2  3  4  5 21
  0.00000000E+00  0.00000000E+00  4.12784372E-01  6.05765183E-01  6.05629041E-01  6.05629967E-01  6.05766109E-01  4.12784372E-01  0.00000000E+00  0.00000000E+00  4.46242887E-04
  0.00000000E+00  0.00000000E+00  4.19897096E-01  6.12870498E-01  6.12734356E-01  6.12734356E-01  6.12871424E-01  4.19897096E-01  0.00000000E+00  0.00000000E+00 -4.69852872E-02
  0.00000000E+00  2.56419274E-02  7.51776080E-01  9.44436447E-01  9.44297527E-01  9.44297527E-01  9.44445709E-01  7.51776080E-01  2.56419274E-02  0.00000000E+00 -1.88141750E+00
  0.00000000E+00  3.93297544E-01  1.11780911E+00  1.31020460E+00  1.31005642E+00  1.31005642E+00  1.31021386E+00  1.11780911E+00  3.93297544E-01  0.00000000E+00 -4.03548018E+00
  0.00000000E+00  8.17522474E-01  1.54052536E+00  1.73267080E+00  1.73251335E+00  1.73251335E+00  1.73267080E+00  1.54052536E+00  8.17522474E-01  0.00000000E+00 -5.35527028E+00
  0.00000000E+00  1.32033653E+00  2.04191687E+00  2.23383077E+00  2.23367333E+00  2.23367333E+00  2.23383077E+00  2.04191687E+00  1.32033653E+00  0.00000000E+00 -5.14054565E+00
  0.00000000E+00  1.92627953E+00  2.64650771E+00  2.83820860E+00  2.83804190E+00  2.83804190E+00  2.83820860E+00  2.64650771E+00  1.92627953E+00  0.00000000E+00 -2.48823107E+00
  0.00000000E+00  2.66301145E+00  3.38195231E+00  3.57344945E+00  3.57328274E+00  3.57328274E+00  3.57345871E+00  3.38195231E+00  2.66301145E+00  0.00000000E+00  3.72024201E+00
  0.00000000E+00  3.56190053E+00  4.27961889E+00  4.47093080E+00  4.47074557E+00  4.47075484E+00  4.47093080E+00  4.27961889E+00  3.56190053E+00  0.00000000E+00  1.48329942E+01
  0.00000000E+00  4.65861226E+00  5.37515442E+00  5.56628111E+00  5.56609588E+00  5.56610514E+00  5.56629037E+00  5.37515442E+00  4.65861226E+00  0.00000000E+00  3.24431924E+01
  0.00000000E+00  5.99366509E+00  6.70907737E+00  6.90002809E+00  6.89984286E+00  6.89984286E+00  6.90003735E+00  6.70907737E+00  5.99366509E+00  0.00000000E+00  5.84052850E+01
  1.60749426E-01  7.80026932E+00  8.51449615E+00  8.70527090E+00  8.70507641E+00  8.70507641E+00  8.70528016E+00  8.51449615E+00  7.80026932E+00  1.60749426E-01  9.95383189E+01
  2.40747201E+00  1.00062512E+01  1.07192833E+01  1.09098821E+01  1.09096969E+01  1.09096969E+01  1.09099747E+01  1.07192833E+01  1.00062512E+01  2.40747201E+00  1.50570265E+02
  5.13090458E+00  1.26896376E+01  1.34016510E+01  1.35920645E+01  1.35918793E+01  1.35918793E+01  1.35920645E+01  1.34016510E+01  1.26896376E+01  5.13090458E+00  2.19405323E+02
  8.42182698E+00  1.59413011E+01  1.66522031E+01  1.68424315E+01  1.68422462E+01  1.68422462E+01  1.68424315E+01  1.66522031E+01  1.59413011E+01  8.42182698E+00  3.10030509E+02
  1.23840128E+01  1.98647837E+01  2.05746669E+01  2.07648026E+01  2.07645248E+01  2.07646174E+01  2.07648026E+01  2.05746669E+01  1.98647837E+01  1.23840128E+01  4.26996855E+02
  1.71356461E+01  2.45783528E+01  2.52872173E+01  2.54771678E+01  2.54769826E+01  2.54769826E+01  2.54771678E+01  2.52872173E+01  2.45783528E+01  1.71356461E+01  5.75465717E+02
  2.28107297E+01  3.02160205E+01  3.09237737E+01  3.11136315E+01  3.11133537E+01  3.11134463E+01  3.11136315E+01  3.09237737E+01  3.02160205E+01  2.28107297E+01  7.61251377E+02
  2.95608719E+01  3.69291173E+01  3.76359443E+01  3.78257096E+01  3.78254317E+01  3.78254317E+01  3.78257096E+01  3.76359443E+01  3.69291173E+01  2.95608719E+01  9.90872906E+02
  3.75567597E+01  4.48886079E+01  4.55944162E+01  4.57839036E+01  4.57837184E+01  4.57837184E+01  4.57839962E+01  4.55944162E+01  4.48886079E+01  3.75567597E+01  1.27159399E+03
  4.69901031E+01  5.42858321E+01  5.49907142E+01  5.51801090E+01  5.51798312E+01  5.51798312E+01  5.51801090E+01  5.49907142E+01  5.42858321E+01  4.69901031E+01  1.61148590E+03
  5.80753028E+01  6.53354681E+01  6.60393315E+01  6.62286337E+01  6.62283558E+01  6.62283558E+01  6.62286337E+01  6.60393315E+01  6.53354681E+01  5.80753028E+01  2.01945807E+03
  7.10518573E+01  7.82766443E+01  7.89796741E+01  7.91687911E+01  7.91685132E+01  7.91685132E+01  7.91687911E+01  7.89796741E+01  7.82766443E+01  7.10518573E+01  2.50532754E+03
  8.61856605E+01  9.33758099E+01  9.40778210E+01  9.42667528E+01  9.42667528E+01  9.42667528E+01  9.42667528E+01  9.40778210E+01  9.33758099E+01  8.61856605E+01  3.07985601E+03
  1.03771687E+02  1.10927013E+02  1.11629024E+02  1.11817030E+02  1.11817030E+02  1.11817030E+02  1.11817956E+02  1.11629024E+02  1.10927013E+02  1.03771687E+02  3.75481466E+03
  1.24137417E+02  1.31258477E+02  1.31958636E+02  1.32147567E+02  1.32147567E+02  1.32147567E+02  1.32147567E+02  1.31958636E+02  1.31258477E+02  1.24137417E+02  4.54301197E+03
  1.47641823E+02  1.54728615E+02  1.55427848E+02  1.55616780E+02  1.55616780E+02  1.55616780E+02  1.55616780E+02  1.55427848E+02  1.54728615E+02  1.47641823E+02  5.45835848E+03
  1.74680363E+02  1.81734741E+02  1.82433048E+02  1.82621053E+02  1.82621053E+02  1.82621053E+02  1.82621053E+02  1.82433048E+02  1.81734741E+02  1.74680363E+02  6.51594096E+03
  2.05689249E+02  2.12709360E+02  2.13406740E+02  2.13595672E+02  2.13594746E+02  2.13594746E+02  2.13595672E+02  2.13406740E+02  2.12709360E+02  2.05689249E+02  7.73202236E+03
  2.41142661E+02  2.48129431E+02  2.48825885E+02  2.49014817E+02  2.49013891E+02  2.49013891E+02  2.49014817E+02  2.48825885E+02  2.48129431E+02  2.41142661E+02  9.12411591E+03
  2.81559236E+02  2.88513591E+02  2.89210046E+02  2.89398051E+02  2.89398051E+02  2.89398051E+02  2.89398051E+02  2.89210046E+02  2.88513591E+02  2.81559236E+02  1.07110407E+04
  3.27506695E+02  3.34427710E+02  3.35123238E+02  3.35311243E+02  3.35310317E+02  3.35310317E+02  3.35311243E+02  3.35123238E+02  3.34427710E+02  3.27506695E+02  1.25130235E+04
  3.79597215E+02  3.86486740E+02  3.87180416E+02  3.87368422E+02  3.87368422E+02  3.87368422E+02  3.87368422E+02  3.87180416E+02  3.86486740E+02  3.79597215E+02  1.45514488E+04
  4.38498538E+02  4.45355649E+02  4.46048399E+02  4.46236404E+02  4.46236404E+02  4.46236404E+02  4.46236404E+02  4.46048399E+02  4.45355649E+02  4.38498538E+02  1.68495627E+04
  5.04931199E+02  5.11756822E+02  5.12448645E+02  5.12636651E+02  5.12636651E+02  5.12636651E+02  5.12636651E+02  5.12448645E+02  5.11756822E+02  5.04931199E+02  1.94315373E+04
  5.79675005E+02  5.86468213E+02  5.87160037E+02  5.87347116E+02  5.87347116E+02  5.87347116E+02  5.87347116E+02  5.87160037E+02  5.86468213E+02  5.79675005E+02  2.23234895E+04
  6.63568109E+02  6.70329828E+02  6.71020725E+02  6.71207805E+02  6.71207805E+02  6.71207805E+02  6.71207805E+02  6.71020725E+02  6.70329828E+02  6.63568109E+02  2.55529258E+04
  0.00000000E+00  0.00000000E+00  4.11505429E-01  6.03894831E-01  6.03745514E-01  6.03745514E-01  6.03895962E-01  4.11505429E-01  0.00000000E+00  0.00000000E+00  4.96197625E-04
  0.00000000E+00  0.00000000E+00  4.18481478E-01  6.10864093E-01  6.10713644E-01  6.10713644E-01  6.10864093E-01  4.18481478E-01  0.00000000E+00  0.00000000E+00 -4.50624242E-02
  0.00000000E+00  2.25804754E-02  7.44119406E-01  9.36193205E-01  9.36035970E-01  9.36037101E-01  9.36195468E-01  7.44119406E-01  2.25804754E-02  0.00000000E+00 -1.77972385E+00
  0.00000000E+00  3.83817292E-01  1.10374281E+00  1.29555191E+00  1.29538223E+00  1.29538223E+00  1.29555191E+00  1.10374281E+00  3.83817292E-01  0.00000000E+00 -3.79898850E+00
  0.00000000E+00  8.00677775E-01  1.51909767E+00  1.71065339E+00  1.71048371E+00  1.71048371E+00  1.71065339E+00  1.51909767E+00  8.00677775E-01  0.00000000E+00 -4.95896728E+00
  0.00000000E+00  1.29434153E+00  2.01134632E+00  2.20267579E+00  2.20249480E+00  2.20249480E+00  2.20267579E+00  2.01134632E+00  1.29434153E+00  0.00000000E+00 -4.57334461E+00
  0.00000000E+00  1.88838596E+00  2.60403332E+00  2.79514787E+00  2.79495556E+00  2.79496688E+00  2.79514787E+00  2.60403332E+00  1.88838596E+00  0.00000000E+00 -1.76406818E+00
  0.00000000E+00  2.60927073E+00  3.32365115E+00  3.51456208E+00  3.51436978E+00  3.51436978E+00  3.51456208E+00  3.32365115E+00  2.60927073E+00  0.00000000E+00  4.54966880E+00
  0.00000000E+00  3.48701761E+00  4.20016503E+00  4.39089498E+00  4.39069136E+00  4.39070267E+00  4.39089498E+00  4.20016503E+00  3.48701761E+00  0.00000000E+00  1.56638142E+01
  0.00000000E+00  4.55561886E+00  5.26760116E+00  5.45813880E+00  5.45793519E+00  5.45793519E+00  5.45813880E+00  5.26760116E+00  4.55561886E+00  0.00000000E+00  3.31029179E+01
  0.00000000E+00  5.85363676E+00  6.56448787E+00  6.75485584E+00  6.75464091E+00  6.75465222E+00  6.75485584E+00  6.56448787E+00  5.85363676E+00  0.00000000E+00  5.86350074E+01
  1.59009116E-01  7.60583876E+00  8.31550212E+00  8.50568910E+00  8.50547417E+00  8.50547417E+00  8.50570041E+00  8.31550212E+00  7.60583876E+00  1.59009116E-01  9.88559384E+01
  2.33427844E+00  9.74081283E+00  1.04493450E+01  1.06393623E+01  1.06391474E+01  1.06391474E+01  1.06393736E+01  1.04493450E+01  9.74081283E+00  2.33427844E+00  1.48551264E+02
  4.96544900E+00  1.23324596E+01  1.30399058E+01  1.32297195E+01  1.32294933E+01  1.32294933E+01  1.32297195E+01  1.30399058E+01  1.23324596E+01  4.96544900E+00  2.15315229E+02
  8.13827858E+00  1.54664215E+01  1.61728497E+01  1.63625502E+01  1.63623240E+01  1.63623240E+01  1.63625502E+01  1.61728497E+01  1.54664215E+01  8.13827858E+00  3.02905533E+02
  1.19505699E+01  1.92406369E+01  1.99459339E+01  2.01355214E+01  2.01351820E+01  2.01351820E+01  2.01355214E+01  1.99459339E+01  1.92406369E+01  1.19505699E+01  4.15599206E+02
  1.65135641E+01  2.37660757E+01  2.44703546E+01  2.46597158E+01  2.46594895E+01  2.46594895E+01  2.46597158E+01  2.44703546E+01  2.37660757E+01  1.65135641E+01  5.58235478E+02
