PdfType: central
Format: lhagrid1
---
 1.000000E-6 1.700000E-6 3.200000E-6 6.000000E-6 1.000000E-5 1.700000E-5 3.200000E-5 6.000000E-5 1.000000E-4 1.700000E-4 3.200000E-4 6.000000E-4 1.000000E-3 1.700000E-3 3.200000E-3 6.000000E-3 1.000000E-2 1.700000E-2 3.200000E-2 6.000000E-2 1.000000E-1
 3.162278E-1 3.981068E-1 5.011876E-1 6.309572E-1 7.943280E-1 1.000000E+0 1.258924E+0 1.584894E+0 1.995262E+0 2.511886E+0 3.162278E+0 3.981068E+0 5.011876E+0 6.309572E+0 7.943280E+0 1.000000E+1 1.258924E+1 1.584894E+1 1.995262E+1 2.511886E+1 3.162278E+1
900 901 917 918 920 921
 2.297690E-1 2.308950E-2 4.455280E-3 1.246860E-5 8.909030E-5 2.866560E-8
 3.549700E-1 4.602370E-2 8.623700E-3 3.799550E-5 1.627230E-4 8.291000E-8
 5.508030E-1 8.782980E-2 1.695190E-2 1.171110E-4 3.081500E-4 2.485040E-7
 8.582080E-1 1.606960E-1 3.379820E-2 3.644290E-4 6.005960E-4 7.663010E-7
 1.202250E+0 2.468250E-1 6.601790E-2 1.100240E-3 1.194410E-3 2.408030E-6
 1.858120E+0 4.108190E-1 1.314040E-1 3.354220E-3 2.422480E-3 7.708120E-6
 2.695540E+0 6.187850E-1 2.530700E-1 9.710790E-3 4.960690E-3 2.484500E-5
 3.687120E+0 8.537970E-1 4.637630E-1 2.601840E-2 1.019430E-2 8.002700E-5
 5.242150E+0 1.226620E+0 8.354100E-1 6.665270E-2 2.101450E-2 2.572850E-4
 7.527750E+0 1.790370E+0 1.449350E+0 1.580530E-1 4.307330E-2 8.153700E-4
 1.034290E+1 2.461060E+0 2.344010E+0 3.289630E-1 8.676220E-2 2.504690E-3
 1.474760E+1 3.537660E+0 3.753720E+0 6.427340E-1 1.720970E-1 7.416610E-3
 2.075960E+1 4.978860E+0 5.772980E+0 1.139580E+0 3.313220E-1 2.077570E-2
 2.769530E+1 6.606110E+0 8.307190E+0 1.797790E+0 6.039100E-1 5.299380E-2
 3.652020E+1 8.577840E+0 1.160260E+1 2.635980E+0 1.044920E+0 1.223830E-1
 4.769230E+1 1.091650E+1 1.583050E+1 3.649210E+0 1.711350E+0 2.531490E-1
 6.175400E+1 1.365340E+1 2.120120E+1 4.834850E+0 2.655720E+0 4.675640E-1
 7.940550E+1 1.685140E+1 2.799290E+1 6.206840E+0 3.939030E+0 7.799900E-1
 1.013020E+2 2.054530E+1 3.645860E+1 7.772350E+0 5.616890E+0 1.190280E+0
 1.285620E+2 2.485710E+1 4.709300E+1 9.576390E+0 7.799890E+0 1.696400E+0
 1.623100E+2 2.984630E+1 6.029170E+1 1.164100E+1 1.057350E+1 2.289710E+0
 2.167980E-1 2.222410E-2 4.004890E-3 1.121070E-5 8.372840E-5 2.694290E-8
 3.265350E-1 4.340570E-2 7.628640E-3 3.364320E-5 1.491220E-4 7.599120E-8
 5.244090E-1 8.625490E-2 1.494450E-2 1.034400E-4 2.768330E-4 2.233230E-7
 7.413040E-1 1.398620E-1 2.908750E-2 3.137850E-4 5.304500E-4 6.767440E-7
 1.107860E+0 2.333210E-1 5.733670E-2 9.569250E-4 1.043200E-3 2.103570E-6
 1.672070E+0 3.742710E-1 1.130080E-1 2.890680E-3 2.091900E-3 6.657760E-6
 2.299040E+0 5.256800E-1 2.138340E-1 8.202890E-3 4.242410E-3 2.125180E-5
 3.292400E+0 7.681270E-1 3.995080E-1 2.251990E-2 8.681460E-3 6.818690E-5
 4.706800E+0 1.110460E+0 7.203020E-1 5.760420E-2 1.780530E-2 2.180480E-4
 6.598630E+0 1.546040E+0 1.235300E+0 1.335230E-1 3.633080E-2 6.874690E-4
 9.048170E+0 2.157730E+0 2.012690E+0 2.830610E-1 7.308730E-2 2.107440E-3
 1.283770E+1 3.054610E+0 3.205040E+0 5.484140E-1 1.445140E-1 6.230540E-3
 1.794720E+1 4.256710E+0 4.908940E+0 9.666850E-1 2.775560E-1 1.741310E-2
 2.391950E+1 5.620060E+0 7.055430E+0 1.520950E+0 5.047600E-1 4.430100E-2
 3.137410E+1 7.256660E+0 9.841110E+0 2.222090E+0 8.737990E-1 1.023460E-1
 4.083440E+1 9.197790E+0 1.340840E+1 3.067340E+0 1.430170E+0 2.114970E-1
 5.275670E+1 1.146400E+1 1.793720E+1 4.053120E+0 2.218230E+0 3.902300E-1
 6.766710E+1 1.410710E+1 2.365410E+1 5.190480E+0 3.288040E+0 6.501800E-1
 8.613230E+1 1.715570E+1 3.076780E+1 6.485400E+0 4.686080E+0 9.909600E-1
 1.090930E+2 2.069090E+1 3.968720E+1 7.967300E+0 6.496900E+0 1.409270E+0
 1.375920E+2 2.483530E+1 5.081490E+1 9.683350E+0 8.817170E+0 1.902420E+0
 1.930700E-1 2.007190E-2 3.560750E-3 9.976670E-6 7.953580E-5 2.559580E-8
 3.010250E-1 4.071960E-2 6.671950E-3 2.944880E-5 1.368550E-4 6.974960E-8
 4.483180E-1 7.459510E-2 1.275080E-2 8.823480E-5 2.470680E-4 1.993260E-7
 6.673970E-1 1.296620E-1 2.476570E-2 2.677330E-4 4.632490E-4 5.910660E-7
 9.810090E-1 2.075840E-1 4.831750E-2 8.080650E-4 8.949160E-4 1.804740E-6
 1.454670E+0 3.253300E-1 9.431130E-2 2.411240E-3 1.768740E-3 5.628690E-6
 2.076610E+0 4.845030E-1 1.803950E-1 6.942190E-3 3.551620E-3 1.779040E-5
 2.980400E+0 7.012350E-1 3.378910E-1 1.908700E-2 7.211390E-3 5.666690E-5
 4.056780E+0 9.534090E-1 5.984310E-1 4.793690E-2 1.466030E-2 1.795980E-4
 5.654130E+0 1.335200E+0 1.029070E+0 1.125310E-1 2.977950E-2 5.642820E-4
 7.776850E+0 1.832770E+0 1.677340E+0 2.352290E-1 5.967080E-2 1.721830E-3
 1.086580E+1 2.557580E+0 2.651820E+0 4.532340E-1 1.175190E-1 5.071390E-3
 1.507500E+1 3.525370E+0 4.041500E+0 7.935270E-1 2.249620E-1 1.412100E-2
